task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.03,3.007,5.938,3.09,5.947
2,0.327,3.056,5.948,3.06,5.949
2,0.381,3.004,5.947,3.001,5.916
2,0.616,3.066,5.977,3.093,5.963
2,0.669,3.06,5.933,3.049,5.959
2,0.912,3.078,5.965,3.043,5.901
1,1.11,1.965,1.066,1.902,1.078
2,1.304,3.081,5.973,3.077,5.915
2,1.367,3.059,5.978,3.088,5.963
2,1.838,3.026,5.978,3.062,5.996
2,2.545,3.04,5.923,3.039,5.957
2,3.113,3.046,5.964,3.0,5.908
2,3.242,3.01,5.988,3.019,5.965
2,3.482,3.011,5.972,3.047,5.92
2,3.625,3.023,5.947,3.008,5.927
2,3.63,3.076,5.994,3.016,5.968
2,3.693,3.042,5.958,3.001,5.935
2,3.729,3.001,5.963,3.083,5.953
2,4.065,3.027,5.966,3.038,5.964
1,4.068,1.919,1.042,1.958,1.035
2,4.843,3.058,5.946,3.058,5.918
2,4.894,3.074,5.911,3.055,5.966
2,5.022,3.001,5.96,3.076,5.946
1,5.385,1.962,1.049,1.932,1.029
2,5.886,3.065,5.919,3.033,5.98
2,5.997,3.019,5.965,3.033,5.923
1,6.934,1.995,1.008,1.992,1.055
2,7.608,3.008,5.945,3.003,5.938
2,7.835,3.082,5.935,3.068,5.962
2,7.903,3.053,5.947,3.028,5.957
2,8.211,3.041,5.949,3.08,5.998
2,8.225,3.09,5.983,3.031,5.926
1,8.59,1.907,1.048,1.959,1.021
2,8.891,3.013,5.957,3.035,5.939
2,9.027,3.04,5.974,3.008,5.983
2,9.298,3.052,5.985,3.02,5.918
1,9.384,1.987,1.02,1.983,1.015
2,9.564,3.0,5.958,3.079,5.98
2,10.014,3.068,5.965,3.064,5.965
1,10.152,1.986,1.081,1.906,1.096
1,11.548,1.927,1.05,1.959,1.072
1,11.722,1.903,1.042,1.967,1.022
2,12.012,3.088,5.959,3.079,5.951
2,12.597,3.083,5.936,3.076,5.959
2,12.981,3.006,5.933,3.087,5.938
1,13.124,1.982,1.08,1.905,1.075
2,13.328,3.084,5.997,3.03,5.993
2,13.456,3.03,5.979,3.002,5.994
2,13.621,3.081,5.995,3.024,5.982
2,13.628,3.032,5.95,3.067,5.928
1,14.0,1.937,1.028,1.945,1.058
2,14.101,3.001,5.903,3.069,5.98
1,14.785,1.934,1.062,1.948,1.035
1,15.185,1.903,1.068,1.95,1.057
1,15.209,1.988,1.005,1.969,1.087
1,15.596,1.963,1.081,1.949,1.038
2,15.808,3.03,5.903,3.09,5.933
2,16.106,3.014,5.986,3.073,5.993
2,16.238,3.006,5.957,3.06,5.998
1,16.45,1.919,1.021,1.978,1.043
1,16.499,1.992,1.023,1.971,1.094
2,17.418,3.022,5.941,3.027,5.947
2,17.716,3.016,5.977,3.014,5.914
1,18.876,1.967,1.035,1.907,1.041
2,19.034,3.063,5.954,3.033,5.955
2,19.916,3.074,5.906,3.063,5.968
2,19.973,3.015,5.991,3.003,5.929
2,20.7,3.08,5.967,3.066,5.991
2,20.946,3.03,5.962,3.047,5.946
2,20.971,3.095,5.967,3.037,5.913
1,21.246,1.978,1.063,1.926,1.082
2,21.551,3.06,5.995,3.047,5.939
2,21.63,3.003,5.992,3.012,5.929
2,21.899,3.004,5.911,3.065,5.951
1,21.902,1.937,1.061,1.935,1.028
2,21.974,3.01,5.916,3.089,5.937
2,22.41,3.027,5.941,3.03,5.953
2,22.483,3.043,5.952,3.084,5.997
2,22.838,3.074,5.947,3.018,5.915
2,23.553,3.001,5.927,3.022,5.946
2,23.592,3.064,5.912,3.056,5.905
2,23.717,3.027,5.906,3.091,5.987
2,23.94,3.051,5.937,3.066,5.919
2,24.024,3.039,5.995,3.081,5.984
2,24.361,3.083,5.971,3.068,5.983
1,24.644,1.949,1.042,1.996,1.097
2,24.736,3.078,6.0,3.043,5.966
2,24.753,3.023,5.949,3.015,5.954
2,25.504,3.007,5.909,3.039,5.917
2,25.559,3.092,5.985,3.043,5.963
2,26.154,3.007,5.95,3.039,5.97
2,26.227,3.078,5.998,3.002,5.975
2,26.386,3.015,5.953,3.069,5.975
1,26.566,1.925,1.095,1.937,1.092
1,26.681,1.939,1.097,1.906,1.031
2,26.896,3.091,5.908,3.066,5.97
2,27.046,3.039,5.95,3.082,5.974
2,27.07,3.06,5.99,3.092,5.983
2,27.154,3.073,5.912,3.015,5.905
2,27.24,3.078,5.937,3.08,5.986
1,27.635,1.994,1.063,1.943,1.095
2,27.704,3.004,5.92,3.002,5.961
2,27.982,3.048,5.966,3.017,5.922
2,28.038,3.079,5.948,3.096,5.982
2,28.158,3.075,5.902,3.009,5.94
2,28.171,3.095,5.947,3.021,5.931
2,28.654,3.089,5.996,3.013,5.94
2,28.661,3.02,5.997,3.081,5.934
1,28.863,1.923,1.025,1.905,1.017
2,29.116,3.039,5.973,3.003,5.907
2,29.283,3.041,5.99,3.036,5.917
2,29.453,3.011,5.908,3.088,5.949
1,29.479,1.968,1.084,1.955,1.07
2,29.583,3.073,5.935,3.04,5.978
2,30.024,3.022,5.992,3.078,5.916
2,30.236,3.033,5.988,3.084,5.991
1,30.306,1.918,1.064,1.953,1.02
2,30.474,3.011,5.937,3.093,5.911
1,30.585,1.906,1.025,1.985,1.096
2,30.99,3.034,5.929,3.002,5.948
2,31.554,3.086,5.958,3.067,5.939
2,32.105,3.041,5.922,3.097,5.939
2,32.443,3.076,5.987,3.037,5.929
2,32.737,3.047,5.973,3.084,5.948
2,32.892,3.08,5.949,3.011,5.926
1,32.9,1.924,1.017,1.927,1.08
1,32.956,1.9,1.078,1.972,1.063
2,33.612,3.069,5.936,3.055,5.946
1,33.676,1.91,1.019,1.979,1.065
2,33.842,3.003,5.916,3.01,5.934
2,33.952,3.08,5.968,3.006,5.939
2,33.952,3.075,5.954,3.042,5.969
