task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.403,3.018,5.961,3.037,5.929
2,0.538,3.064,5.935,3.003,5.965
2,1.967,3.097,5.968,3.016,5.957
2,2.95,3.068,5.98,3.039,5.958
2,3.774,3.091,5.965,3.093,5.909
2,4.237,3.097,5.925,3.068,5.995
2,4.409,3.091,5.972,3.013,5.961
2,4.911,3.048,5.988,3.007,5.963
2,5.446,3.021,5.934,3.088,5.996
2,6.905,3.039,5.947,3.034,5.908
2,6.917,3.039,5.911,3.065,5.959
2,7.239,3.082,5.988,3.038,5.979
2,9.865,3.081,5.967,3.088,5.95
2,11.324,3.036,5.916,3.09,5.923
2,12.945,3.035,5.995,3.024,5.993
2,15.495,3.085,5.922,3.028,5.901
2,16.58,3.037,5.957,3.014,5.901
2,18.678,3.082,5.922,3.034,5.936
2,18.886,3.068,5.931,3.003,5.92
2,19.858,3.019,5.972,3.031,5.987
2,19.877,3.013,5.97,3.005,5.957
2,20.395,3.066,5.91,3.043,5.935
2,20.458,3.003,5.93,3.006,5.948
2,20.559,3.01,5.989,3.079,5.978
2,21.133,3.022,5.964,3.05,5.923
2,22.823,3.079,5.962,3.013,5.973
2,23.481,3.1,5.998,3.062,5.991
2,24.508,3.056,5.957,3.004,5.915
2,27.302,3.051,5.963,3.056,5.992
2,29.307,3.04,5.932,3.087,5.992
2,31.428,3.04,5.938,3.045,5.974
2,31.754,3.068,5.925,3.005,5.905
2,32.656,3.085,5.928,3.079,5.973
2,33.136,3.037,5.937,3.062,5.977
2,34.184,3.044,5.995,3.015,5.987
2,34.366,3.032,5.964,3.003,5.966
2,36.694,3.013,5.958,3.01,5.947
2,38.618,3.033,5.941,3.06,5.924
2,38.674,3.032,5.942,3.001,5.995
2,39.812,3.061,5.987,3.04,5.928
2,40.187,3.035,5.941,3.006,5.973
2,41.653,3.056,5.963,3.042,5.943
2,42.864,3.067,5.909,3.023,5.909
2,43.722,3.083,5.901,3.01,5.938
2,48.794,3.072,5.929,3.035,5.912
2,48.957,3.028,5.984,3.09,5.947
2,49.554,3.001,5.976,3.039,5.903
2,51.504,3.009,5.939,3.008,5.996
2,52.305,3.059,5.92,3.056,5.967
2,54.436,3.079,5.928,3.073,5.927
2,54.968,3.043,5.944,3.014,5.959
2,56.733,3.008,5.926,3.078,5.947
2,57.569,3.042,5.955,3.03,5.903
2,58.041,3.032,5.997,3.047,5.912
2,58.092,3.034,5.966,3.063,5.922
2,59.102,3.014,5.969,3.016,5.956
2,60.377,3.014,5.979,3.033,5.968
2,61.307,3.076,5.914,3.005,5.973
2,61.847,3.005,5.916,3.062,5.937
2,63.44,3.053,5.995,3.093,5.961
2,63.482,3.013,5.952,3.09,5.946
2,63.965,3.048,5.957,3.069,5.93
2,64.39,3.047,5.901,3.051,5.9
2,64.581,3.039,5.946,3.082,5.903
2,65.05,3.061,5.914,3.057,5.934
2,65.393,3.073,5.924,3.083,5.934
2,65.605,3.058,5.903,3.035,5.969
2,66.06,3.064,5.95,3.033,5.907
2,67.018,3.041,5.922,3.001,5.951
2,68.548,3.076,5.929,3.054,5.959
2,71.357,3.097,5.999,3.061,5.919
2,73.06,3.055,5.997,3.071,5.98
2,73.251,3.008,5.946,3.045,5.959
2,75.587,3.084,5.949,3.04,5.98
2,76.721,3.031,5.983,3.098,5.999
2,77.093,3.015,5.937,3.023,5.966
2,78.737,3.04,5.935,3.094,5.989
2,80.217,3.041,5.93,3.037,5.913
2,80.762,3.083,5.959,3.042,5.987
2,80.916,3.089,5.906,3.039,5.902
2,81.051,3.06,5.96,3.069,5.922
2,81.43,3.076,5.974,3.085,5.934
2,82.116,3.094,5.972,3.041,5.943
2,83.271,3.046,5.938,3.084,5.929
2,83.663,3.095,5.996,3.096,5.946
2,83.869,3.004,5.977,3.028,5.901
2,84.358,3.033,5.972,3.06,5.941
2,84.977,3.095,5.945,3.044,5.964
2,86.605,3.09,5.924,3.096,5.983
2,87.321,3.058,5.949,3.044,5.973
2,87.554,3.005,5.943,3.098,5.907
2,88.12,3.02,5.921,3.09,5.966
2,92.191,3.075,5.999,3.003,5.933
2,92.579,3.009,5.913,3.028,5.996
2,93.906,3.038,5.951,3.005,5.905
2,94.063,3.002,5.954,3.089,5.911
2,94.538,3.014,5.987,3.06,5.912
2,95.596,3.085,5.94,3.018,5.964
2,95.763,3.01,5.909,3.064,5.988
2,96.083,3.099,5.987,3.046,5.938
2,97.325,3.063,5.902,3.088,5.96
2,99.355,3.089,5.993,3.084,5.931
2,100.941,3.09,5.972,3.007,5.915
2,102.008,3.041,5.973,3.024,5.973
2,102.432,3.097,5.929,3.047,5.972
2,104.015,3.057,5.9,3.014,5.97
2,104.079,3.077,5.983,3.079,5.911
2,105.379,3.024,5.97,3.013,5.958
2,105.592,3.079,5.966,3.05,5.991
2,105.903,3.067,5.955,3.014,5.988
2,107.9,3.051,6.0,3.04,5.948
2,109.838,3.06,5.955,3.054,5.954
2,110.433,3.044,5.913,3.066,5.929
2,112.182,3.076,5.935,3.033,5.91
2,112.932,3.039,5.94,3.069,5.915
2,113.774,3.014,5.915,3.095,5.949
2,115.804,3.058,5.997,3.0,5.987
2,115.905,3.053,5.953,3.095,5.942
2,118.818,3.008,5.989,3.04,5.908
2,119.96,3.05,5.96,3.017,5.946
2,120.392,3.011,5.91,3.061,5.911
2,120.701,3.01,5.936,3.037,5.92
2,121.879,3.066,5.919,3.053,5.969
2,123.385,3.064,5.959,3.068,5.966
2,124.182,3.021,5.937,3.013,5.907
2,124.471,3.002,5.962,3.009,5.965
2,124.614,3.002,5.902,3.091,5.989
2,125.322,3.089,5.954,3.062,5.965
2,126.565,3.045,5.919,3.087,5.938
2,127.299,3.001,5.903,3.027,5.973
2,127.965,3.026,5.936,3.067,5.942
2,128.275,3.068,5.946,3.06,5.915
2,128.575,3.065,5.963,3.078,5.966
2,129.433,3.081,5.958,3.079,5.943
2,129.665,3.04,5.919,3.037,5.935
2,130.534,3.036,5.999,3.088,5.966
2,130.834,3.031,5.917,3.076,5.926
2,134.568,3.078,5.945,3.065,5.902
2,134.64,3.076,5.959,3.023,5.915
2,135.488,3.076,5.912,3.031,5.945
2,136.752,3.072,5.99,3.081,5.911
2,137.327,3.095,5.965,3.041,5.905
2,137.884,3.075,5.93,3.021,5.947
2,139.073,3.042,5.98,3.033,5.963
2,139.192,3.052,5.988,3.072,5.918
2,139.823,3.033,5.946,3.007,5.915
2,139.959,3.063,5.969,3.093,5.924
2,139.974,3.099,5.956,3.016,5.989
2,141.735,3.016,5.925,3.095,5.984
2,142.284,3.048,5.927,3.016,5.999
2,142.335,3.039,5.919,3.046,5.95
2,142.604,3.08,5.95,3.014,5.937
2,143.81,3.013,5.947,3.007,5.925
2,144.058,3.039,5.958,3.066,5.997
2,144.197,3.041,5.953,3.094,5.939
2,145.176,3.092,5.991,3.037,5.938
2,149.31,3.033,5.927,3.058,5.983
2,149.979,3.03,5.946,3.069,5.957
2,150.299,3.08,5.909,3.038,5.93
2,153.079,3.012,5.912,3.092,5.926
2,156.304,3.042,5.903,3.066,5.996
2,156.73,3.034,5.971,3.032,5.905
2,157.074,3.058,5.92,3.05,5.93
2,157.235,3.049,5.937,3.04,5.954
2,158.573,3.073,5.928,3.057,5.963
2,158.581,3.037,6.0,3.001,5.965
2,159.564,3.061,5.967,3.01,5.975
2,159.678,3.054,5.941,3.053,5.94
2,160.135,3.04,5.997,3.01,5.973
