task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.122,5.715,3.259,8.879,0.89
2,0.214,2.241,0.812,5.653,2.854
1,0.262,2.044,0.848,1.035,0.95
2,0.267,12.035,0.833,3.036,1.001
1,0.422,1.211,0.732,1.315,0.756
2,0.778,10.478,3.23,1.44,2.96
2,0.857,3.88,1.222,1.955,2.017
2,0.892,2.997,0.735,2.197,2.091
2,0.912,4.488,1.638,9.829,2.447
1,0.985,1.203,0.948,1.304,1.085
1,1.045,1.248,0.621,2.025,1.597
1,1.19,2.193,0.812,0.944,1.258
1,1.258,1.282,1.228,1.415,1.458
1,1.782,1.272,0.834,1.41,0.914
2,1.86,10.361,1.158,3.73,3.25
1,1.861,1.267,0.811,2.025,0.74
2,1.895,8.652,1.232,4.209,0.959
1,1.928,0.989,0.923,2.459,0.621
2,1.93,3.787,0.96,3.379,1.641
1,1.945,1.04,1.118,1.767,1.157
1,1.981,2.043,0.873,1.252,1.417
1,1.994,1.758,1.224,1.426,0.653
1,1.995,1.24,0.614,1.461,1.119
1,2.063,1.813,1.233,1.248,1.213
1,2.451,1.059,0.621,1.004,0.597
2,2.584,2.478,1.065,7.34,2.4
2,2.702,1.748,1.934,2.432,0.912
2,2.978,2.0,1.093,8.507,1.663
1,2.986,2.164,1.142,2.13,0.612
1,2.998,0.999,0.616,1.423,0.958
2,3.005,7.588,2.165,4.129,0.818
2,3.12,2.064,2.899,6.082,1.639
2,3.24,4.322,2.265,8.387,1.215
1,3.343,1.466,0.897,1.797,0.617
2,3.424,5.715,1.626,2.563,1.018
1,3.508,1.019,1.109,1.329,0.813
2,3.567,11.548,1.646,4.935,1.036
1,3.72,1.11,0.915,1.024,0.955
1,3.884,1.331,1.332,1.81,0.623
2,4.033,2.902,1.69,3.163,1.19
2,4.087,11.972,2.843,4.612,2.609
1,4.223,1.233,1.247,0.989,1.223
2,4.404,6.406,2.278,10.601,1.018
1,4.486,1.292,1.268,1.186,1.444
1,4.571,1.104,1.293,1.235,1.236
2,4.672,12.1,0.961,6.779,2.039
1,4.842,1.326,1.12,1.294,0.835
2,5.019,7.598,0.699,5.69,0.759
1,5.048,1.935,0.85,1.012,0.618
1,5.146,1.774,1.245,1.262,0.839
1,5.38,1.518,0.978,1.282,0.873
1,5.42,1.541,1.209,1.273,1.232
1,5.46,2.179,0.615,1.265,0.841
1,5.512,1.316,0.669,1.455,0.9
1,5.719,1.442,0.928,1.183,0.978
2,5.753,2.024,2.445,1.812,3.012
1,5.767,1.222,0.946,1.801,0.954
1,5.831,1.033,0.607,2.123,0.936
2,5.835,6.153,3.132,8.652,1.156
1,5.876,2.126,1.386,1.062,0.855
1,5.893,1.81,1.457,1.407,1.109
1,5.976,2.025,0.91,2.374,0.891
2,6.035,2.939,0.944,3.028,1.19
2,6.038,4.516,3.265,2.838,0.691
1,6.074,1.448,1.401,1.012,0.845
1,6.086,1.82,0.894,1.529,0.73
2,6.269,2.578,1.535,5.212,3.265
1,6.621,2.103,1.123,1.434,0.621
1,6.623,1.363,0.948,0.999,1.506
2,6.691,11.869,1.644,1.579,2.943
1,6.703,1.032,0.897,1.13,1.254
2,6.722,4.927,0.943,9.829,0.691
2,6.91,4.016,0.663,5.512,0.591
2,7.014,7.584,1.444,1.408,1.924
1,7.069,1.86,1.234,1.051,0.616
2,7.103,5.298,0.476,9.144,1.072
2,7.193,1.967,1.401,7.34,1.194
1,7.273,1.106,0.756,1.115,1.085
1,7.459,1.38,0.752,1.204,0.905
2,7.532,1.495,1.092,7.584,0.761
2,7.651,9.839,1.388,3.263,0.981
2,7.688,12.36,1.334,5.97,1.989
1,7.706,1.516,0.899,1.243,0.864
2,7.755,4.935,0.738,12.444,2.992
2,7.778,2.296,2.899,4.214,1.094
2,7.925,9.643,1.96,3.144,1.075
2,8.01,12.818,3.335,1.794,2.776
2,8.018,9.818,0.567,4.373,2.116
2,8.168,4.103,3.336,1.862,0.934
2,8.456,2.207,0.669,4.776,1.345
2,8.5,4.161,1.42,3.054,0.988
2,8.558,11.86,0.689,4.083,1.849
2,8.649,5.064,0.884,4.214,2.026
1,8.867,1.791,0.865,0.94,0.91
1,8.914,1.27,1.129,1.448,0.673
1,9.055,2.088,1.398,0.989,0.995
1,9.061,1.286,0.855,1.994,0.958
2,9.141,4.113,1.011,10.721,0.683
1,9.2,1.813,1.241,1.292,0.929
1,9.241,1.29,0.63,1.26,0.898
2,9.274,3.337,2.609,5.487,0.84
2,9.367,4.287,1.522,4.166,2.954
