task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.008,92.68,10.67,28.48,4.96,26.72,113.26,99.5,1.08,99.3,11.01,24.26,5.07,28.65,103.88,109.89,1.02
T2,0.013,104.84,9.7,23.18,5.38,26.66,100.74,99.61,1.05,108.23,9.56,25.69,5.19,27.69,112.62,106.65,1.02
T3,0.033,93.19,9.65,24.27,5.0,28.02,112.9,99.28,0.99,97.6,9.33,26.15,5.36,26.44,109.3,101.97,1.14
T9,0.042,110.79,11.3,25.6,5.08,26.28,113.04,102.74,0.92,101.53,10.24,25.58,5.17,26.82,100.2,102.88,1.09
T1,0.068,105.0,9.76,23.53,5.09,27.69,109.78,99.29,1.08,101.06,10.41,24.96,5.42,26.41,94.25,110.47,1.06
T6,0.07,104.01,10.96,23.4,5.43,24.51,93.25,109.52,0.94,109.08,9.5,25.96,5.28,27.8,108.5,107.25,1.01
T3,0.077,102.46,10.58,24.41,5.33,28.1,104.41,113.32,1.09,95.82,10.34,27.38,4.6,28.05,103.55,101.44,1.1
T7,0.112,104.12,10.79,24.08,4.9,24.42,111.04,104.47,1.07,107.88,9.85,26.42,4.79,26.17,108.51,96.77,1.18
T8,0.117,109.93,10.73,24.99,5.06,26.75,114.72,93.65,1.07,107.66,9.84,27.15,5.19,28.82,105.64,96.51,1.1
T5,0.128,100.11,9.57,26.54,5.28,26.46,107.74,97.05,1.12,112.78,10.84,24.65,4.82,23.37,100.79,110.14,0.98
T7,0.131,108.8,10.11,25.35,5.56,28.13,108.29,105.02,1.05,112.19,9.53,25.69,5.63,24.06,111.85,110.99,1.07
T2,0.134,106.72,10.88,24.66,5.44,27.07,108.96,103.87,0.99,109.59,10.05,27.17,5.08,23.92,110.09,97.54,1.09
T2,0.142,112.1,9.85,26.82,5.38,27.26,108.99,97.6,0.92,106.47,9.88,23.57,5.12,27.91,105.0,98.91,1.04
T5,0.145,114.47,10.32,23.95,5.04,24.1,106.74,99.48,1.0,100.54,9.4,23.48,4.78,26.02,110.75,107.91,1.02
T6,0.148,113.24,10.46,27.32,5.25,26.81,93.34,107.02,1.03,99.49,11.12,26.82,4.99,27.63,100.28,95.26,1.09
T1,0.157,102.5,9.85,25.08,5.08,27.18,96.27,98.82,1.0,99.46,10.09,23.79,5.88,28.13,94.41,98.35,0.94
T2,0.159,107.94,9.9,26.54,5.76,24.93,103.04,96.64,1.07,106.81,10.0,23.89,5.78,25.01,107.9,94.28,1.01
T6,0.18,106.65,10.22,26.18,5.63,25.12,96.56,96.45,1.06,116.68,10.68,26.47,5.84,26.85,101.97,103.4,1.03
T10,0.191,113.65,9.92,26.74,5.2,27.24,109.46,98.38,0.98,109.54,9.55,27.36,5.59,26.86,104.18,106.68,1.04
T5,0.204,113.18,9.53,24.76,5.4,24.34,110.32,113.93,0.98,106.46,10.69,23.07,4.72,24.66,111.26,101.67,1.13
T5,0.215,98.6,10.52,25.32,4.98,25.45,104.86,105.19,1.12,110.31,10.7,24.72,5.31,26.68,96.45,110.52,1.13
T4,0.243,103.88,10.75,27.24,5.26,28.41,98.77,98.58,1.06,98.1,10.65,25.56,5.1,25.82,94.54,100.98,1.15
T1,0.248,100.2,9.84,24.96,5.85,23.91,99.11,105.03,1.08,97.5,10.8,24.18,5.06,24.12,98.35,97.46,1.05
T10,0.256,110.53,10.68,26.24,5.26,24.6,109.6,97.26,1.12,104.96,10.98,26.77,4.93,27.91,94.74,109.29,0.99
T1,0.264,95.19,11.19,26.15,5.74,27.82,97.59,104.05,1.03,107.9,10.12,27.38,5.82,24.94,101.4,106.62,0.98
T9,0.279,105.52,11.21,26.53,4.8,25.76,109.32,99.03,0.99,112.52,9.91,25.38,5.21,24.6,113.34,105.66,1.05
T3,0.289,105.84,10.9,27.1,4.93,28.88,116.72,97.06,1.1,101.17,10.25,26.73,4.65,28.43,105.43,101.8,1.01
T4,0.293,106.94,9.92,25.28,5.63,27.36,103.6,106.12,1.13,107.35,10.75,28.83,5.11,24.86,102.05,106.19,1.09
T1,0.299,110.54,9.92,26.5,5.58,26.16,105.27,106.77,1.1,104.34,10.62,24.91,5.84,24.64,111.7,94.56,1.1
T7,0.31,104.0,10.63,26.94,5.07,27.08,111.38,99.62,1.06,106.53,9.29,24.29,5.16,26.4,106.35,105.47,1.08
T9,0.324,110.33,10.19,23.74,5.33,26.53,113.45,94.21,0.92,107.85,9.95,24.82,5.16,26.36,100.25,100.54,0.94
T5,0.328,114.69,9.27,24.8,5.2,26.99,102.14,111.53,1.07,104.49,10.59,26.49,4.85,24.53,103.78,108.92,1.05
T3,0.328,101.55,10.98,24.01,4.66,28.72,108.2,104.82,1.09,104.51,10.42,27.29,5.22,27.83,117.01,98.26,1.05
T3,0.356,105.89,11.0,24.45,4.7,27.74,109.97,95.82,1.16,104.0,9.99,27.62,5.01,26.41,113.49,108.43,1.07
T10,0.362,105.64,10.98,29.2,5.33,27.7,107.35,102.0,1.11,100.0,10.67,28.83,4.88,25.69,105.17,102.39,0.97
T4,0.368,95.17,10.6,27.1,5.2,25.69,98.19,100.71,1.04,94.65,10.38,25.73,5.02,27.7,94.35,109.31,1.04
T8,0.371,114.9,9.44,28.19,4.98,25.55,98.18,108.99,0.93,99.42,9.32,28.12,5.45,28.64,108.73,109.2,1.07
T3,0.371,108.17,11.01,26.77,5.21,27.49,109.08,97.52,1.16,104.44,10.34,25.38,5.11,26.08,116.64,103.07,1.04
T8,0.42,114.67,9.87,26.41,5.65,28.42,110.58,99.91,0.96,104.29,10.28,26.66,5.42,25.73,114.12,93.65,1.08
T1,0.424,97.67,9.68,24.23,5.78,25.49,100.58,93.91,1.01,106.25,10.19,23.37,5.5,24.34,106.14,96.16,1.08
