task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.916,97.176,104.142,112.407,0.964,1.087,98.598,10.667,103.088,103.044,102.687,1.1,1.02,95.395,10.208
4,0.944,101.835,98.416,113.116,0.995,0.946,96.589,9.667,109.654,110.61,113.329,0.981,1.089,102.325,10.998
2,1.079,96.45,0.994,103.745,101.867,99.471,100.11,1.09,98.069,1.082,97.088,104.043,110.35,107.833,1.053
1,1.208,102.133,10.9,98.682,111.553,105.178,110.028,1.085,106.632,11.344,100.744,114.253,105.542,95.587,1.162
3,1.672,103.118,107.984,103.532,10.618,112.507,108.541,98.024,107.787,103.932,96.464,10.368,116.614,108.037,104.028
2,1.727,105.289,1.039,97.964,116.03,102.223,96.532,1.065,94.019,1.076,101.953,111.915,99.296,102.529,1.114
3,2.245,114.009,110.982,108.945,10.657,107.416,100.399,105.715,113.368,111.669,103.273,9.947,103.833,112.913,100.667
2,2.348,109.66,1.116,98.011,112.797,104.9,103.138,1.011,102.162,1.108,105.93,102.867,101.734,105.677,1.148
2,2.532,107.055,1.166,95.044,115.348,108.144,100.596,1.006,101.561,1.03,103.047,113.232,110.199,110.817,0.978
2,2.535,97.186,1.105,99.72,103.381,113.12,104.337,1.021,100.637,1.094,111.209,97.771,106.058,108.003,1.044
2,2.63,101.962,1.071,101.815,113.366,109.203,101.848,1.13,106.934,0.998,96.771,104.649,113.822,106.8,1.019
3,2.708,103.196,95.144,110.526,11.127,107.754,118.152,103.468,108.121,98.296,101.091,9.777,102.616,117.781,99.764
3,2.718,99.049,102.648,100.654,10.47,115.743,118.101,108.451,101.163,103.794,104.992,11.154,112.876,100.749,111.165
3,3.418,107.442,106.024,99.255,11.509,113.824,115.022,111.448,112.013,108.797,113.197,10.38,107.597,107.153,106.467
1,3.726,108.88,10.859,105.962,111.492,104.536,100.942,1.0,105.821,10.171,106.104,104.197,104.807,93.654,1.084
4,3.734,102.73,112.24,101.728,1.109,1.072,100.863,10.252,97.176,104.919,105.743,1.009,1.025,108.75,10.536
3,3.742,99.41,101.928,110.652,9.781,111.367,117.224,97.758,111.184,102.59,104.28,9.777,116.132,113.117,103.91
1,4.915,111.157,10.074,100.842,102.254,97.69,108.99,0.997,98.888,10.299,106.518,103.1,103.77,100.766,0.997
4,5.871,103.416,112.444,105.589,1.003,0.953,102.992,10.477,110.613,102.024,108.777,0.939,1.046,97.498,9.658
3,5.996,112.877,96.678,107.45,10.011,103.023,101.507,110.079,103.633,108.368,99.845,11.572,100.492,118.287,101.873
2,6.068,93.543,1.082,99.657,100.054,114.518,103.915,1.014,93.81,1.044,100.641,115.299,110.844,108.521,1.154
1,6.495,104.469,11.603,103.781,109.341,101.344,110.33,1.022,103.088,10.28,92.397,108.522,95.061,110.339,1.16
4,6.672,100.524,114.246,103.669,0.968,0.982,93.554,10.299,104.853,116.018,99.793,0.948,1.092,108.094,10.364
3,7.207,99.395,108.312,99.429,9.984,112.702,103.468,112.159,112.439,100.913,100.632,10.605,102.795,105.819,100.875
2,7.394,96.45,1.054,98.53,97.771,106.285,107.858,0.991,99.02,1.011,100.952,110.448,102.785,111.975,1.095
2,7.493,105.897,1.16,107.595,107.612,112.861,109.121,1.152,109.195,1.12,103.011,98.104,98.736,103.058,1.049
1,7.52,98.105,10.174,92.631,113.743,101.518,94.993,1.0,104.235,11.044,103.049,109.456,92.366,94.44,1.152
2,7.968,98.39,1.14,109.382,101.131,107.174,104.423,0.98,107.22,1.055,94.85,100.31,111.227,106.257,1.136
3,8.592,106.844,94.836,103.625,10.407,111.734,114.139,94.556,117.027,107.223,96.975,11.089,116.074,118.93,105.041
