task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.001,3.04,5.905,3.037,5.924
2,0.015,3.039,5.924,3.013,5.962
1,0.278,1.902,1.036,1.97,1.084
2,0.526,3.047,5.942,3.014,5.904
1,1.855,1.936,1.061,1.904,1.08
2,2.391,3.042,5.988,3.026,5.947
2,2.812,3.053,5.989,3.063,5.922
2,2.867,3.016,5.96,3.096,5.905
2,3.239,3.039,5.9,3.008,5.966
2,3.349,3.062,5.915,3.013,5.953
2,4.288,3.025,5.908,3.067,5.934
2,4.922,3.002,5.995,3.052,5.988
2,5.125,3.019,5.963,3.029,5.917
2,6.288,3.022,5.954,3.024,5.93
1,6.813,1.994,1.077,1.937,1.001
2,6.903,3.002,5.966,3.047,5.955
2,9.673,3.071,5.993,3.075,5.901
2,9.796,3.051,5.967,3.086,5.993
2,10.4,3.099,5.912,3.018,5.973
1,10.498,1.963,1.079,1.905,1.066
2,11.888,3.056,5.941,3.089,5.965
2,12.205,3.032,5.947,3.098,5.995
1,14.236,1.903,1.049,1.908,1.052
2,14.955,3.043,5.979,3.014,5.946
2,15.036,3.084,5.903,3.009,5.987
2,15.131,3.004,5.984,3.031,5.966
2,17.93,3.075,5.978,3.033,5.937
1,20.629,1.964,1.061,1.961,1.036
2,20.865,3.043,5.966,3.072,5.96
2,22.406,3.077,5.929,3.022,5.926
1,22.633,1.923,1.007,1.965,1.024
2,22.668,3.039,5.995,3.002,5.922
2,22.793,3.071,5.938,3.067,5.949
2,22.837,3.042,5.938,3.027,5.901
2,25.469,3.045,5.924,3.03,5.973
2,26.276,3.033,5.971,3.002,5.999
1,28.746,1.932,1.078,1.928,1.049
2,30.165,3.013,5.963,3.007,5.922
2,30.869,3.015,5.969,3.028,5.988
2,31.377,3.023,5.978,3.035,5.965
2,32.671,3.016,5.967,3.069,5.911
2,33.053,3.009,5.993,3.063,5.962
2,33.096,3.03,5.974,3.027,5.965
2,33.368,3.099,5.999,3.032,5.917
1,33.514,1.907,1.011,1.964,1.083
2,33.813,3.023,5.964,3.013,5.957
1,34.077,1.971,1.055,1.974,1.081
2,34.687,3.078,5.949,3.087,5.986
2,35.829,3.029,5.978,3.013,5.918
2,38.69,3.095,5.94,3.006,5.908
2,40.444,3.039,5.931,3.032,5.974
2,40.71,3.088,5.963,3.078,5.941
2,40.993,3.055,5.984,3.008,5.919
2,41.628,3.032,5.919,3.075,5.969
1,41.745,1.916,1.081,1.984,1.023
2,42.147,3.079,5.949,3.02,5.905
2,42.479,3.006,5.92,3.06,5.92
2,43.844,3.026,5.918,3.076,5.922
2,44.419,3.076,5.947,3.068,5.921
2,44.658,3.03,5.947,3.023,5.933
1,44.682,1.968,1.044,1.942,1.07
2,45.268,3.06,5.91,3.032,5.986
2,45.476,3.021,5.998,3.076,5.982
2,45.865,3.095,5.902,3.08,5.944
1,46.455,1.978,1.045,1.918,1.009
1,47.194,1.949,1.048,1.966,1.011
2,47.991,3.053,5.945,3.088,5.935
1,48.015,1.995,1.057,1.964,1.05
2,48.463,3.016,5.915,3.037,5.966
2,49.874,3.056,5.91,3.099,5.94
2,50.38,3.01,5.937,3.032,5.992
2,51.994,3.062,5.947,3.095,5.991
2,53.181,3.095,5.905,3.002,5.936
2,53.866,3.012,5.974,3.017,5.983
2,54.589,3.099,5.97,3.038,5.93
2,54.642,3.024,5.911,3.086,5.98
1,55.676,1.978,1.031,1.944,1.072
2,56.223,3.078,5.91,3.09,5.949
2,57.836,3.032,5.928,3.071,5.91
2,59.309,3.086,5.928,3.093,5.987
2,60.837,3.021,5.957,3.072,5.963
2,61.161,3.079,5.98,3.016,5.939
2,61.305,3.05,5.997,3.056,5.934
2,61.899,3.022,5.907,3.022,5.977
2,62.979,3.079,5.927,3.075,5.962
1,63.284,1.996,1.011,1.986,1.098
2,64.194,3.003,5.948,3.047,5.95
2,65.286,3.056,5.946,3.069,5.905
1,65.366,1.959,1.044,1.948,1.02
2,65.568,3.061,5.975,3.081,5.9
2,66.015,3.049,5.961,3.072,5.959
2,67.062,3.034,5.962,3.007,5.99
1,67.634,1.933,1.042,1.945,1.041
2,67.835,3.031,5.962,3.022,5.972
2,67.888,3.037,5.973,3.007,5.975
2,68.19,3.072,5.962,3.031,5.973
2,68.647,3.021,5.991,3.003,5.958
2,69.28,3.079,5.927,3.095,5.947
2,69.808,3.045,5.951,3.088,5.923
2,70.385,3.077,5.915,3.027,5.971
1,70.892,1.957,1.002,1.987,1.023
2,71.577,3.02,5.902,3.074,5.946
2,72.116,3.099,5.971,3.072,5.939
2,72.598,3.088,5.992,3.02,5.96
2,72.675,3.034,5.943,3.098,5.905
2,73.742,3.063,5.909,3.024,5.929
2,75.605,3.036,5.998,3.013,5.998
2,76.118,3.0,5.95,3.088,5.968
2,78.685,3.035,5.912,3.062,5.941
2,79.341,3.006,5.938,3.066,5.902
2,80.51,3.055,5.966,3.079,5.995
1,81.303,2.0,1.047,1.904,1.022
1,81.622,1.93,1.058,1.915,1.025
2,82.286,3.032,5.946,3.015,5.961
1,82.303,1.91,1.01,1.937,1.003
2,83.008,3.079,5.911,3.04,5.947
2,83.51,3.037,5.986,3.062,5.909
1,83.512,1.965,1.061,1.918,1.023
2,85.433,3.076,5.979,3.054,5.976
2,85.879,3.085,5.938,3.053,5.979
1,89.442,1.908,1.06,1.919,1.044
2,90.318,3.027,5.912,3.001,5.987
2,90.977,3.072,5.961,3.087,5.953
2,91.03,3.048,5.987,3.016,5.95
2,91.703,3.088,5.962,3.06,5.966
2,91.772,3.053,5.98,3.037,5.95
2,91.984,3.056,5.903,3.1,5.947
2,92.55,3.049,5.965,3.042,5.999
2,92.972,3.037,5.936,3.017,5.98
2,93.324,3.084,5.993,3.052,5.932
2,93.809,3.052,5.978,3.091,5.913
1,94.323,1.934,1.083,1.968,1.051
