task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.923,3.039,5.943,3.002,5.95
1,1.036,1.969,1.042,1.913,1.007
1,2.702,1.964,1.005,1.943,1.024
2,3.204,3.066,5.946,3.023,5.999
2,4.294,3.039,5.922,3.097,5.979
2,5.204,3.096,5.909,3.032,5.909
2,5.634,3.066,5.967,3.086,6.0
2,6.854,3.066,5.935,3.09,5.969
1,7.214,1.917,1.027,1.917,1.01
2,7.484,3.099,5.943,3.049,5.927
2,7.764,3.053,5.983,3.08,5.933
2,7.771,3.048,5.909,3.03,5.966
2,9.089,3.035,5.95,3.077,5.962
2,9.101,3.09,5.922,3.097,5.938
2,9.117,3.086,5.934,3.035,5.926
2,9.256,3.026,5.92,3.056,5.933
2,9.283,3.004,5.989,3.009,5.925
2,9.315,3.063,5.945,3.04,5.929
1,10.429,1.946,1.019,1.911,1.093
2,10.501,3.042,5.927,3.06,5.911
2,13.052,3.09,5.935,3.076,5.961
2,13.138,3.064,5.97,3.075,5.978
2,14.163,3.084,5.98,3.019,5.974
2,14.247,3.095,5.977,3.081,5.94
2,15.158,3.013,5.948,3.086,5.919
2,15.329,3.001,5.972,3.047,5.924
2,15.61,3.001,5.903,3.051,5.923
2,15.974,3.033,5.975,3.046,5.962
2,15.985,3.078,5.985,3.027,5.973
1,16.285,1.974,1.054,1.975,1.006
2,17.88,3.015,5.992,3.064,5.967
2,17.965,3.093,5.978,3.019,5.988
2,18.238,3.013,5.939,3.053,5.915
1,18.475,1.916,1.038,1.931,1.097
2,18.877,3.013,5.958,3.016,5.961
2,19.19,3.096,5.93,3.06,5.969
2,19.503,3.077,5.961,3.096,5.989
2,21.985,3.039,5.999,3.061,5.973
1,23.052,1.99,1.09,1.936,1.089
1,23.85,1.95,1.042,1.963,1.1
1,28.321,1.911,1.026,1.98,1.006
1,29.031,1.966,1.022,1.913,1.077
2,29.102,3.041,5.922,3.042,5.978
2,29.608,3.012,5.96,3.013,5.924
1,30.192,1.955,1.002,1.954,1.098
2,31.361,3.034,5.949,3.023,5.957
2,31.5,3.04,5.984,3.096,5.957
2,31.819,3.049,5.965,3.097,5.933
2,32.241,3.0,5.993,3.069,5.927
1,33.208,1.953,1.042,1.918,1.05
1,33.213,1.975,1.047,1.928,1.048
2,34.012,3.095,5.992,3.04,5.941
2,34.313,3.087,5.973,3.088,5.987
2,34.794,3.065,5.958,3.013,5.922
2,35.007,3.063,5.904,3.027,5.946
2,35.266,3.005,5.995,3.055,5.969
2,35.472,3.07,5.97,3.071,5.901
2,37.905,3.002,5.995,3.037,5.959
2,38.134,3.087,5.952,3.061,5.978
2,38.581,3.013,5.979,3.039,5.978
2,38.701,3.013,5.915,3.085,5.982
