task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.608,3.093,5.993,3.018,5.997
2,1.348,3.089,5.947,3.015,5.935
1,2.049,1.935,1.038,1.953,1.06
1,4.04,1.92,1.018,1.999,1.051
2,4.218,3.064,5.939,3.042,5.982
1,5.201,1.954,1.01,1.955,1.08
2,5.748,3.077,5.908,3.033,5.903
2,5.835,3.095,5.911,3.088,5.925
2,5.894,3.001,5.983,3.075,5.947
2,6.029,3.041,5.907,3.052,5.964
1,7.035,1.994,1.02,1.992,1.052
1,7.908,1.91,1.078,1.929,1.037
1,9.331,1.946,1.039,1.946,1.097
2,9.662,3.085,5.906,3.088,5.987
2,10.013,3.053,5.947,3.003,5.969
2,12.302,3.041,5.998,3.046,5.921
2,12.768,3.005,5.969,3.09,5.912
1,13.128,1.964,1.095,1.922,1.04
1,13.59,1.904,1.036,1.964,1.08
2,15.833,3.065,5.909,3.094,5.977
2,17.162,3.057,5.937,3.01,5.903
2,17.257,3.024,5.908,3.064,5.937
2,18.084,3.094,5.973,3.036,5.941
2,18.418,3.088,5.96,3.056,5.939
2,19.13,3.087,5.914,3.027,5.939
2,19.612,3.019,5.991,3.066,5.946
2,20.29,3.066,5.957,3.04,5.963
2,22.196,3.015,5.911,3.014,5.964
2,22.665,3.005,5.911,3.004,5.912
2,25.106,3.014,5.975,3.004,5.957
1,26.279,1.902,1.015,1.915,1.053
2,27.942,3.01,5.907,3.022,5.998
2,28.07,3.093,5.987,3.059,5.933
2,28.963,3.042,5.949,3.088,5.925
2,29.611,3.06,5.922,3.09,5.931
1,31.17,1.999,1.092,1.904,1.005
2,32.044,3.076,5.953,3.047,5.9
2,32.338,3.067,5.971,3.065,5.993
1,33.121,1.929,1.082,1.967,1.099
2,33.371,3.076,5.979,3.072,5.964
2,34.42,3.043,5.937,3.088,5.934
2,34.72,3.091,5.98,3.093,5.987
2,34.899,3.09,5.919,3.065,5.984
2,36.504,3.004,5.928,3.031,5.979
2,37.501,3.036,5.948,3.004,5.934
2,37.957,3.068,5.938,3.001,5.92
2,38.184,3.021,5.996,3.005,5.986
2,38.791,3.076,5.969,3.026,5.936
2,39.306,3.078,5.937,3.015,5.922
2,41.772,3.028,5.911,3.022,5.953
2,41.814,3.002,5.915,3.088,5.965
2,44.045,3.065,5.934,3.053,5.909
1,44.585,1.981,1.009,1.997,1.03
1,44.917,1.915,1.005,1.99,1.042
2,44.972,3.052,5.975,3.042,5.978
1,45.959,1.963,1.059,1.975,1.021
2,46.047,3.015,5.91,3.075,5.966
2,46.757,3.089,5.931,3.036,5.911
2,47.273,3.006,5.945,3.022,5.975
2,47.38,3.014,5.97,3.03,5.96
2,48.856,3.068,6.0,3.068,5.907
2,49.214,3.042,5.967,3.089,5.914
2,49.845,3.019,5.978,3.03,5.922
2,50.565,3.063,5.926,3.089,5.903
2,51.017,3.005,5.968,3.039,5.934
2,55.284,3.028,5.994,3.01,5.961
1,55.614,1.944,1.022,1.995,1.052
2,55.7,3.09,5.982,3.097,5.965
2,56.67,3.033,5.968,3.061,5.929
2,56.962,3.01,5.983,3.008,5.961
1,57.675,1.96,1.041,1.996,1.068
2,57.969,3.055,5.933,3.085,5.933
2,58.46,3.053,5.95,3.008,5.966
2,58.805,3.006,5.925,3.015,5.937
1,59.235,1.999,1.024,1.967,1.024
2,59.512,3.022,5.955,3.069,5.941
2,59.87,3.043,5.948,3.016,5.966
2,62.311,3.054,5.973,3.015,5.947
1,62.448,1.972,1.036,1.919,1.025
2,62.458,3.053,5.915,3.038,5.991
2,62.57,3.043,5.904,3.003,5.977
2,63.907,3.096,5.917,3.039,5.948
2,64.653,3.086,5.927,3.045,5.979
1,64.793,1.904,1.002,1.932,1.046
2,64.832,3.076,5.949,3.043,5.994
2,66.101,3.082,5.939,3.036,5.913
2,66.268,3.04,5.905,3.018,5.966
2,67.08,3.088,5.951,3.033,5.955
2,68.478,3.038,5.926,3.005,5.913
