task_type,arrival_time
T4,0.001
T4,0.001
T2,0.002
T1,0.006
T1,0.006
T1,0.008
T1,0.011
T3,0.011
T1,0.012
T2,0.014
T4,0.014
T3,0.014
T1,0.016
T2,0.017
T2,0.017
T2,0.021
T2,0.022
T2,0.028
T3,0.028
T3,0.029
T1,0.033
T1,0.035
T4,0.036
T4,0.039
T4,0.041
T1,0.041
T3,0.042
T2,0.046
T3,0.048
T3,0.052
T3,0.059
T3,0.061
T1,0.062
T4,0.063
T1,0.067
T4,0.069
T3,0.077
T1,0.078
T4,0.079
T2,0.08
T1,0.082
T4,0.09
T2,0.091
T3,0.093
T2,0.098
T4,0.098
T1,0.098
T4,0.099
T1,0.102
T3,0.104
T4,0.105
T2,0.112
T3,0.114
T1,0.115
T3,0.119
T1,0.121
T2,0.121
T2,0.124
T3,0.125
T3,0.126
T3,0.13
T2,0.13
T2,0.132
T2,0.132
T3,0.133
T2,0.139
T3,0.141
T4,0.145
T3,0.146
T3,0.149
T2,0.15
T3,0.154
T3,0.156
T4,0.157
T1,0.157
T3,0.159
T2,0.161
T1,0.164
T2,0.164
T4,0.166
T4,0.167
T2,0.17
T3,0.17
T1,0.172
T2,0.175
T3,0.176
T1,0.178
T2,0.183
T3,0.185
T1,0.187
T3,0.192
T2,0.192
T1,0.192
T1,0.199
T1,0.199
T3,0.202
T2,0.204
T1,0.206
T3,0.207
T3,0.211
T2,0.213
T2,0.219
T1,0.22
T3,0.222
T3,0.228
T4,0.23
T4,0.231
T3,0.231
T1,0.233
T2,0.239
T1,0.243
T1,0.246
T1,0.251
T1,0.252
T2,0.255
T3,0.256
T4,0.259
T2,0.267
T3,0.269
T2,0.27
T1,0.274
T4,0.274
T1,0.274
T2,0.275
T4,0.278
T1,0.279
T3,0.28
T4,0.281
T2,0.282
T2,0.285
T3,0.286
T3,0.295
T3,0.298
T4,0.309
T1,0.322
T3,0.324
T2,0.324
T1,0.325
T4,0.329
T1,0.331
T2,0.336
T1,0.336
T3,0.336
T1,0.341
T3,0.346
T1,0.352
T4,0.353
T1,0.355
T2,0.356
T4,0.358
T3,0.358
T2,0.359
T1,0.359
T3,0.36
T2,0.362
T3,0.363
T2,0.37
T2,0.377
T2,0.379
T2,0.379
T3,0.386
T3,0.392
T3,0.393
T1,0.398
T3,0.4
T1,0.4
T1,0.4
T3,0.401
T2,0.406
T4,0.407
T1,0.409
T1,0.41
T1,0.42
T4,0.426
T3,0.43
T3,0.431
T2,0.439
T1,0.44
T1,0.442
T1,0.444
T3,0.445
T3,0.447
T4,0.449
T1,0.45
T4,0.453
T3,0.454
T2,0.459
T4,0.463
T2,0.463
T1,0.466
T2,0.468
T3,0.47
T3,0.47
T2,0.471
T1,0.473
T3,0.474
T3,0.477
T1,0.481
T1,0.483
T2,0.485
T3,0.493
T1,0.495
T2,0.5
T1,0.501
T4,0.501
T3,0.505
T3,0.507
T2,0.508
T2,0.51
T1,0.511
T3,0.513
T2,0.517
T4,0.522
T2,0.529
T4,0.532
T3,0.537
T4,0.537
T1,0.542
T3,0.551
T1,0.553
T3,0.555
T3,0.556
T2,0.556
T2,0.559
T2,0.562
T1,0.562
T4,0.57
T1,0.57
T3,0.571
T2,0.574
T1,0.576
T1,0.576
T2,0.588
T4,0.59
T3,0.591
T2,0.594
T1,0.596
T3,0.596
T3,0.596
T2,0.6
T2,0.601
T4,0.607
T4,0.608
T3,0.616
T2,0.618
T3,0.619
T3,0.622
T2,0.627
T4,0.63
T4,0.633
T3,0.64
T1,0.64
T3,0.641
T2,0.642
T2,0.651
T1,0.654
T2,0.655
T1,0.655
T1,0.657
T2,0.663
T3,0.663
T3,0.671
T2,0.675
T3,0.675
T2,0.676
T1,0.682
T4,0.683
T4,0.687
T3,0.687
T2,0.688
T3,0.688
T1,0.692
T2,0.692
T4,0.693
T3,0.694
T4,0.702
T4,0.71
T1,0.719
T4,0.72
T4,0.721
T2,0.721
T2,0.724
T3,0.725
T4,0.738
T1,0.742
T1,0.744
T3,0.744
T3,0.746
T2,0.746
T3,0.749
T2,0.749
T3,0.753
T3,0.754
T4,0.756
T4,0.764
T1,0.765
T4,0.766
T3,0.768
T3,0.77
T3,0.771
T2,0.773
T2,0.774
T1,0.78
T4,0.781
T1,0.781
T4,0.782
T4,0.785
T4,0.786
T1,0.791
T4,0.792
T2,0.792
T1,0.794
T1,0.799
T4,0.802
T1,0.804
T3,0.805
T4,0.806
T4,0.807
T2,0.808
T1,0.812
T2,0.815
T3,0.819
T3,0.825
T2,0.825
T3,0.827
T1,0.832
T2,0.832
T1,0.834
T2,0.839
T2,0.839
T2,0.843
T4,0.843
T3,0.843
T3,0.843
T4,0.845
T3,0.848
T4,0.853
T1,0.854
T3,0.855
T1,0.856
T3,0.861
T2,0.863
T1,0.864
T2,0.867
T1,0.868
T3,0.87
T1,0.876
T2,0.878
T2,0.88
T3,0.881
T2,0.885
T4,0.891
T2,0.894
T1,0.899
T3,0.899
T4,0.907
T1,0.908
T3,0.91
T3,0.92
T1,0.921
T3,0.926
T1,0.927
T4,0.931
T3,0.939
T1,0.94
T4,0.94
T4,0.94
T4,0.941
T4,0.95
T2,0.951
T4,0.956
T2,0.958
T4,0.958
T4,0.966
T3,0.968
T1,0.969
T1,0.969
T1,0.97
T4,0.973
T1,0.975
T3,0.975
T3,0.978
T1,0.979
T1,0.98
T4,0.984
T2,0.991
T3,0.993
T1,1.0
T3,1.001
T3,1.005
T1,1.006
T4,1.01
T4,1.014
T1,1.02
T4,1.023
T2,1.025
T4,1.025
T1,1.026
T4,1.028
T3,1.034
T3,1.042
T3,1.044
T3,1.046
T2,1.046
T4,1.052
T4,1.054
T4,1.056
T1,1.056
T1,1.059
T3,1.06
T3,1.063
T2,1.063
T1,1.073
T3,1.074
T1,1.074
T2,1.076
T2,1.077
T1,1.08
T3,1.082
T4,1.083
T3,1.087
T3,1.09
T1,1.091
T3,1.092
T1,1.103
T1,1.107
T4,1.116
T1,1.122
T1,1.132
T1,1.135
T1,1.137
T1,1.137
T1,1.143
T4,1.143
T4,1.146
T1,1.152
T4,1.152
T2,1.155
T1,1.158
T4,1.16
T2,1.17
T2,1.178
T4,1.185
T2,1.186
T4,1.187
T2,1.189
T4,1.195
T2,1.197
T2,1.2
T4,1.208
T1,1.213
T1,1.226
T2,1.226
T4,1.23
T1,1.237
T2,1.238
T4,1.238
T2,1.256
T2,1.256
T4,1.267
T2,1.267
T4,1.27
T4,1.272
T2,1.275
T4,1.276
T4,1.279
T2,1.281
T4,1.283
T2,1.283
T4,1.294
T4,1.297
T2,1.301
T2,1.304
T2,1.314
T4,1.319
T2,1.322
T4,1.335
T2,1.351
T4,1.353
T4,1.361
T4,1.371
T2,1.375
T2,1.39
T2,1.392
T4,1.404
T4,1.423
T4,1.428
T4,1.476
T4,1.478
T4,1.482
T4,1.492
T4,1.497
T4,1.514
T4,1.604
T4,1.623
T4,1.636
T4,1.653
T4,1.677
T4,1.682
T4,1.686
