task_type,arrival_time
T1,0.006
T1,0.006
T1,0.008
T1,0.011
T4,0.011
T4,0.012
T2,0.017
T3,0.017
T3,0.019
T2,0.019
T2,0.019
T1,0.02
T2,0.03
T2,0.034
T1,0.035
T2,0.038
T3,0.038
T1,0.038
T2,0.039
T4,0.042
T4,0.048
T2,0.052
T1,0.052
T1,0.053
T2,0.054
T2,0.054
T3,0.066
T3,0.067
T1,0.069
T4,0.069
T3,0.07
T4,0.071
T4,0.072
T1,0.072
T2,0.074
T2,0.076
T4,0.077
T1,0.077
T4,0.08
T1,0.08
T1,0.083
T3,0.085
T1,0.093
T2,0.095
T4,0.098
T2,0.099
T1,0.099
T4,0.1
T3,0.105
T2,0.105
T3,0.107
T2,0.109
T4,0.114
T3,0.115
T1,0.118
T4,0.119
T4,0.121
T1,0.125
T1,0.129
T1,0.131
T4,0.134
T4,0.135
T3,0.14
T3,0.141
T1,0.141
T1,0.142
T2,0.145
T1,0.146
T2,0.147
T2,0.149
T2,0.15
T1,0.15
T2,0.152
T3,0.153
T1,0.155
T2,0.155
T4,0.157
T3,0.158
T3,0.16
T1,0.162
T3,0.164
T1,0.165
T3,0.167
T2,0.168
T2,0.176
T1,0.177
T1,0.177
T2,0.182
T4,0.187
T3,0.188
T1,0.191
T3,0.193
T1,0.194
T2,0.195
T3,0.198
T2,0.208
T4,0.214
T2,0.215
T1,0.215
T1,0.216
T4,0.219
T4,0.22
T1,0.221
T1,0.228
T3,0.229
T3,0.23
T1,0.23
T1,0.231
T1,0.232
T1,0.238
T3,0.242
T2,0.244
T3,0.246
T3,0.25
T3,0.252
T1,0.253
T3,0.254
T1,0.255
T1,0.258
T3,0.259
T4,0.26
T2,0.261
T2,0.262
T4,0.264
T3,0.268
T1,0.272
T3,0.276
T4,0.276
T2,0.281
T4,0.281
T4,0.281
T3,0.283
T2,0.285
T1,0.285
T3,0.287
T3,0.288
T3,0.292
T1,0.294
T1,0.299
T4,0.301
T2,0.302
T3,0.303
T1,0.303
T1,0.308
T4,0.311
T3,0.313
T1,0.313
T3,0.317
T4,0.326
T2,0.33
T1,0.331
T4,0.334
T3,0.337
T2,0.346
T2,0.349
T1,0.351
T2,0.351
T1,0.354
T4,0.355
T2,0.357
T2,0.361
T1,0.371
T1,0.379
T2,0.379
T4,0.379
T4,0.379
T4,0.38
T3,0.382
T4,0.383
T4,0.384
T1,0.385
T1,0.386
T2,0.391
T1,0.393
T2,0.393
T4,0.396
T1,0.398
T1,0.399
T4,0.401
T3,0.403
T3,0.409
T3,0.412
T2,0.413
T1,0.413
T2,0.415
T3,0.422
T4,0.423
T4,0.425
T1,0.426
T3,0.427
T1,0.429
T4,0.43
T4,0.43
T1,0.439
T3,0.44
T2,0.442
T4,0.442
T2,0.443
T3,0.447
T4,0.448
T4,0.45
T1,0.456
T1,0.456
T3,0.459
T3,0.466
T1,0.472
T4,0.472
T3,0.473
T1,0.474
T2,0.476
T1,0.478
T1,0.486
T4,0.497
T4,0.498
T4,0.498
T2,0.499
T4,0.504
T1,0.505
T2,0.508
T1,0.51
T3,0.511
T4,0.513
T3,0.513
T1,0.514
T2,0.514
T3,0.514
T4,0.517
T1,0.523
T2,0.523
T1,0.523
T3,0.525
T2,0.526
T4,0.528
T1,0.53
T4,0.531
T1,0.538
T4,0.538
T3,0.539
T3,0.54
T1,0.543
T4,0.546
T2,0.547
T1,0.548
T1,0.55
T4,0.552
T4,0.554
T4,0.556
T2,0.557
T4,0.558
T1,0.562
T4,0.562
T4,0.564
T1,0.568
T4,0.572
T3,0.573
T1,0.573
T3,0.575
T1,0.575
T3,0.577
T4,0.58
T1,0.582
T2,0.582
T1,0.584
T4,0.586
T3,0.589
T2,0.589
T4,0.59
T2,0.594
T4,0.598
T1,0.602
T1,0.603
T2,0.603
T2,0.604
T2,0.605
T1,0.607
T2,0.608
T3,0.609
T2,0.61
T2,0.612
T1,0.613
T3,0.617
T4,0.618
T1,0.618
T2,0.62
T2,0.623
T1,0.633
T4,0.637
T4,0.638
T4,0.642
T1,0.646
T4,0.647
T3,0.65
T3,0.652
T2,0.653
T1,0.656
T2,0.658
T4,0.659
T1,0.66
T3,0.663
T3,0.665
T2,0.669
T1,0.669
T4,0.671
T2,0.673
T3,0.674
T3,0.674
T4,0.677
T1,0.678
T4,0.682
T2,0.689
T3,0.691
T3,0.694
T3,0.695
T4,0.698
T1,0.698
T1,0.7
T1,0.7
T2,0.704
T1,0.705
T4,0.706
T2,0.707
T3,0.709
T2,0.711
T2,0.722
T1,0.722
T1,0.723
T1,0.727
T4,0.732
T4,0.732
T2,0.736
T4,0.737
T1,0.738
T2,0.738
T2,0.739
T3,0.74
T3,0.74
T1,0.742
T1,0.743
T1,0.745
T2,0.755
T2,0.761
T2,0.766
T2,0.771
T4,0.772
T2,0.779
T1,0.779
T4,0.784
T3,0.786
T1,0.787
T2,0.788
T1,0.791
T1,0.792
T2,0.802
T4,0.806
T2,0.807
T3,0.809
T4,0.809
T1,0.809
T3,0.812
T2,0.816
T4,0.822
T4,0.824
T1,0.824
T3,0.828
T1,0.831
T4,0.832
T3,0.832
T1,0.833
T4,0.835
T1,0.836
T1,0.84
T4,0.841
T3,0.841
T2,0.843
T2,0.844
T2,0.845
T1,0.846
T2,0.847
T3,0.849
T1,0.849
T3,0.851
T1,0.852
T1,0.855
T1,0.855
T2,0.855
T3,0.856
T4,0.857
T2,0.858
T2,0.86
T4,0.86
T1,0.86
T3,0.86
T1,0.87
T4,0.87
T3,0.871
T1,0.872
T2,0.874
T4,0.876
T2,0.88
T3,0.885
T3,0.886
T2,0.888
T3,0.889
T3,0.895
T3,0.896
T3,0.898
T4,0.9
T2,0.903
T3,0.903
T2,0.907
T4,0.911
T2,0.912
T2,0.918
T3,0.919
T2,0.922
T4,0.922
T2,0.926
T3,0.926
T4,0.926
T2,0.928
T4,0.933
T4,0.934
T4,0.935
T2,0.937
T2,0.937
T3,0.937
T3,0.943
T2,0.949
T2,0.95
T3,0.951
T4,0.96
T2,0.96
T4,0.961
T2,0.961
T3,0.964
T3,0.965
T3,0.97
T3,0.974
T3,0.979
T4,0.988
T2,0.992
T2,0.996
T2,1.0
T4,1.0
T3,1.006
T4,1.01
T2,1.013
T3,1.016
T3,1.024
T4,1.024
T4,1.026
T2,1.028
T3,1.031
T2,1.036
T2,1.039
T4,1.041
T3,1.045
T3,1.052
T4,1.054
T4,1.062
T3,1.068
T4,1.069
T4,1.075
T2,1.077
T3,1.078
T2,1.079
T4,1.081
T2,1.084
T2,1.087
T2,1.088
T3,1.091
T2,1.093
T2,1.094
T4,1.098
T2,1.1
T4,1.101
T4,1.102
T3,1.115
T4,1.134
T3,1.135
T4,1.14
T3,1.146
T4,1.154
T3,1.161
T4,1.166
T4,1.174
T4,1.175
T4,1.178
T3,1.182
T4,1.184
T3,1.187
T3,1.215
T3,1.224
T3,1.232
T3,1.245
T3,1.248
T3,1.259
T3,1.268
T3,1.293
T3,1.328
