task_type,arrival_time
T2,0.002
T4,0.007
T2,0.008
T2,0.01
T2,0.013
T2,0.015
T2,0.016
T4,0.019
T4,0.021
T4,0.021
T3,0.027
T1,0.032
T3,0.034
T3,0.035
T4,0.036
T1,0.04
T2,0.041
T4,0.044
T4,0.046
T2,0.05
T2,0.054
T4,0.057
T4,0.057
T3,0.061
T3,0.066
T2,0.068
T4,0.073
T3,0.076
T2,0.084
T1,0.087
T2,0.089
T3,0.094
T2,0.095
T3,0.095
T4,0.096
T3,0.096
T2,0.097
T4,0.097
T4,0.103
T4,0.104
T1,0.104
T2,0.111
T4,0.112
T2,0.116
T2,0.121
T2,0.126
T3,0.126
T3,0.127
T2,0.129
T2,0.129
T1,0.131
T3,0.131
T2,0.133
T4,0.135
T4,0.136
T2,0.136
T1,0.137
T3,0.138
T1,0.14
T3,0.141
T2,0.142
T4,0.146
T1,0.15
T2,0.151
T4,0.152
T3,0.168
T2,0.17
T1,0.171
T1,0.174
T1,0.18
T3,0.181
T3,0.182
T1,0.191
T1,0.191
T2,0.192
T3,0.192
T3,0.196
T2,0.199
T2,0.201
T3,0.201
T1,0.203
T4,0.203
T2,0.204
T3,0.206
T1,0.207
T1,0.208
T3,0.208
T1,0.209
T4,0.215
T4,0.216
T3,0.219
T1,0.22
T1,0.223
T3,0.223
T1,0.223
T4,0.223
T3,0.228
T3,0.233
T4,0.234
T3,0.235
T1,0.241
T3,0.241
T4,0.243
T4,0.243
T1,0.248
T3,0.251
T2,0.257
T3,0.257
T3,0.257
T3,0.259
T2,0.262
T1,0.262
T2,0.267
T4,0.267
T3,0.269
T3,0.276
T4,0.279
T3,0.28
T1,0.283
T4,0.296
T1,0.302
T1,0.305
T1,0.308
T2,0.309
T3,0.316
T3,0.317
T4,0.318
T2,0.32
T1,0.322
T4,0.326
T4,0.33
T1,0.333
T3,0.333
T1,0.334
T3,0.336
T3,0.336
T1,0.336
T2,0.337
T4,0.339
T3,0.339
T1,0.34
T1,0.346
T4,0.346
T2,0.35
T2,0.351
T1,0.356
T4,0.356
T1,0.358
T2,0.361
T1,0.363
T3,0.365
T4,0.371
T1,0.373
T2,0.374
T1,0.376
T4,0.376
T1,0.38
T2,0.381
T4,0.381
T3,0.384
T3,0.386
T4,0.387
T3,0.388
T2,0.393
T4,0.393
T2,0.395
T2,0.399
T3,0.4
T2,0.4
T4,0.404
T1,0.41
T3,0.413
T1,0.417
T1,0.417
T1,0.417
T3,0.423
T4,0.425
T1,0.428
T3,0.429
T4,0.432
T2,0.435
T2,0.437
T2,0.441
T2,0.442
T2,0.444
T2,0.446
T2,0.45
T1,0.459
T2,0.464
T4,0.466
T1,0.469
T4,0.47
T1,0.471
T1,0.475
T2,0.476
T2,0.48
T4,0.484
T2,0.484
T2,0.484
T2,0.485
T2,0.486
T3,0.489
T2,0.492
T4,0.492
T3,0.495
T3,0.495
T4,0.498
T3,0.498
T1,0.5
T3,0.506
T1,0.506
T3,0.506
T2,0.507
T1,0.514
T1,0.516
T2,0.519
T4,0.521
T4,0.53
T4,0.532
T2,0.533
T2,0.533
T2,0.533
T4,0.534
T1,0.536
T1,0.538
T1,0.54
T2,0.541
T3,0.541
T1,0.542
T3,0.546
T3,0.546
T3,0.554
T4,0.556
T1,0.563
T4,0.563
T2,0.566
T3,0.572
T3,0.573
T1,0.579
T2,0.584
T3,0.59
T4,0.59
T2,0.595
T3,0.597
T1,0.599
T1,0.601
T1,0.601
T3,0.602
T2,0.604
T1,0.608
T4,0.609
T2,0.613
T1,0.614
T2,0.615
T2,0.624
T4,0.626
T3,0.628
T4,0.629
T2,0.632
T1,0.642
T4,0.645
T4,0.65
T2,0.663
T1,0.674
T3,0.678
T1,0.688
T3,0.689
T4,0.69
T2,0.69
T1,0.693
T3,0.695
T1,0.699
T4,0.702
T2,0.702
T2,0.702
T2,0.709
T1,0.712
T2,0.714
T3,0.715
T4,0.716
T3,0.718
T2,0.718
T1,0.718
T2,0.719
T4,0.72
T1,0.721
T3,0.724
T3,0.725
T4,0.733
T2,0.734
T1,0.734
T4,0.735
T4,0.744
T2,0.744
T4,0.748
T4,0.755
T1,0.758
T3,0.759
T2,0.762
T4,0.764
T3,0.769
T2,0.778
T4,0.782
T3,0.785
T2,0.787
T2,0.788
T3,0.788
T1,0.79
T4,0.794
T1,0.794
T4,0.795
T4,0.799
T2,0.8
T4,0.801
T4,0.803
T3,0.803
T1,0.806
T2,0.816
T2,0.817
T4,0.828
T4,0.833
T2,0.839
T3,0.844
T1,0.846
T4,0.856
T2,0.856
T4,0.856
T1,0.857
T1,0.858
T2,0.86
T1,0.864
T3,0.869
T2,0.874
T3,0.874
T3,0.876
T4,0.878
T1,0.883
T2,0.886
T2,0.887
T1,0.89
T2,0.894
T3,0.895
T2,0.898
T2,0.899
T1,0.904
T2,0.905
T4,0.908
T2,0.915
T2,0.918
T4,0.918
T4,0.92
T1,0.92
T1,0.921
T2,0.931
T4,0.933
T3,0.936
T1,0.938
T1,0.941
T3,0.941
T3,0.951
T3,0.952
T4,0.957
T1,0.959
T2,0.96
T2,0.962
T1,0.964
T4,0.964
T2,0.964
T1,0.965
T3,0.966
T4,0.97
T2,0.973
T3,0.973
T4,0.976
T4,0.977
T4,0.98
T1,0.98
T2,0.985
T3,0.986
T2,0.988
T3,0.991
T2,0.991
T1,0.992
T2,0.993
T2,0.996
T2,1.0
T2,1.006
T3,1.008
T4,1.015
T2,1.016
T2,1.018
T4,1.019
T3,1.02
T3,1.021
T4,1.024
T4,1.024
T4,1.025
T1,1.027
T3,1.027
T1,1.037
T3,1.038
T3,1.038
T2,1.041
T2,1.043
T4,1.043
T3,1.045
T4,1.045
T2,1.05
T2,1.052
T1,1.052
T3,1.053
T3,1.057
T2,1.061
T3,1.065
T3,1.065
T4,1.071
T3,1.073
T4,1.074
T1,1.076
T2,1.079
T1,1.08
T3,1.081
T4,1.082
T3,1.083
T1,1.086
T4,1.087
T1,1.091
T1,1.093
T3,1.096
T3,1.097
T1,1.098
T1,1.099
T1,1.1
T2,1.101
T1,1.105
T1,1.107
T2,1.113
T2,1.118
T1,1.127
T1,1.139
T4,1.139
T3,1.14
T1,1.143
T1,1.144
T3,1.149
T1,1.15
T4,1.15
T4,1.151
T3,1.152
T3,1.165
T4,1.166
T4,1.169
T4,1.172
T4,1.181
T3,1.186
T3,1.189
T1,1.197
T1,1.2
T4,1.204
T3,1.216
T4,1.218
T3,1.218
T4,1.22
T4,1.22
T3,1.222
T1,1.224
T4,1.226
T4,1.231
T3,1.235
T3,1.235
T3,1.237
T4,1.241
T4,1.245
T3,1.246
T4,1.256
T4,1.257
T1,1.257
T3,1.258
T4,1.26
T4,1.26
T1,1.263
T3,1.265
T4,1.268
T4,1.276
T3,1.278
T3,1.281
T3,1.282
T1,1.285
T1,1.286
T4,1.286
T1,1.292
T4,1.294
T1,1.301
T3,1.302
T1,1.329
T1,1.338
T1,1.34
T1,1.353
T1,1.354
T1,1.366
