task_type,arrival_time
T3,0.003
T4,0.007
T2,0.015
T3,0.016
T4,0.017
T3,0.024
T2,0.025
T4,0.026
T3,0.029
T3,0.03
T3,0.03
T1,0.031
T4,0.032
T2,0.032
T4,0.033
T4,0.038
T4,0.039
T3,0.042
T2,0.042
T3,0.043
T3,0.045
T3,0.05
T4,0.051
T1,0.053
T3,0.053
T4,0.054
T3,0.054
T1,0.056
T3,0.061
T3,0.062
T3,0.063
T4,0.066
T2,0.067
T4,0.068
T4,0.068
T1,0.069
T2,0.071
T1,0.078
T1,0.081
T1,0.086
T4,0.09
T3,0.093
T2,0.096
T3,0.096
T3,0.1
T2,0.101
T4,0.101
T3,0.103
T1,0.104
T1,0.104
T3,0.107
T3,0.108
T1,0.11
T2,0.11
T3,0.112
T3,0.117
T2,0.118
T1,0.121
T3,0.139
T1,0.14
T1,0.144
T1,0.146
T4,0.148
T1,0.15
T4,0.156
T1,0.156
T4,0.158
T4,0.164
T1,0.171
T1,0.172
T3,0.175
T4,0.177
T4,0.18
T3,0.18
T1,0.185
T1,0.186
T2,0.196
T4,0.199
T1,0.199
T3,0.201
T2,0.202
T4,0.203
T3,0.205
T4,0.206
T2,0.208
T1,0.211
T4,0.211
T2,0.215
T1,0.215
T3,0.22
T2,0.222
T4,0.225
T2,0.226
T4,0.227
T1,0.228
T4,0.23
T3,0.233
T2,0.235
T3,0.239
T1,0.242
T4,0.244
T4,0.245
T3,0.252
T3,0.255
T2,0.259
T3,0.259
T4,0.26
T1,0.263
T4,0.265
T1,0.265
T3,0.266
T2,0.268
T1,0.268
T2,0.273
T3,0.28
T3,0.284
T1,0.284
T1,0.287
T4,0.288
T3,0.293
T3,0.298
T1,0.3
T1,0.301
T2,0.301
T2,0.302
T2,0.303
T3,0.308
T4,0.311
T3,0.316
T3,0.317
T3,0.318
T2,0.324
T4,0.333
T3,0.336
T1,0.337
T2,0.338
T4,0.339
T4,0.343
T2,0.344
T4,0.344
T1,0.344
T1,0.344
T3,0.346
T3,0.348
T1,0.348
T1,0.348
