task_type,arrival_time
T1,0.002
T4,0.002
T1,0.003
T3,0.004
T3,0.01
T4,0.011
T2,0.011
T1,0.011
T4,0.013
T3,0.014
T3,0.02
T4,0.03
T3,0.035
T4,0.035
T1,0.037
T1,0.04
T3,0.041
T4,0.041
T2,0.043
T4,0.044
T4,0.047
T2,0.048
T3,0.054
T2,0.065
T3,0.066
T4,0.067
T1,0.074
T3,0.077
T2,0.077
T1,0.082
T3,0.085
T3,0.09
T1,0.092
T1,0.096
T2,0.097
T3,0.097
T1,0.104
T1,0.105
T2,0.108
T3,0.116
T4,0.121
T4,0.121
T2,0.122
T3,0.127
T3,0.129
T1,0.13
T1,0.13
T2,0.132
T1,0.133
T3,0.133
T3,0.137
T1,0.141
T3,0.141
T2,0.146
T2,0.148
T2,0.15
T4,0.152
T3,0.155
T1,0.156
T1,0.158
T1,0.159
T3,0.16
T1,0.162
T4,0.163
T2,0.164
T4,0.166
T2,0.166
T2,0.169
T4,0.17
T4,0.173
T1,0.181
T2,0.185
T3,0.187
T1,0.19
T3,0.191
T1,0.199
T3,0.2
T1,0.2
T3,0.202
T2,0.207
T3,0.207
T3,0.211
T1,0.212
T3,0.213
T2,0.214
T3,0.217
T1,0.221
T4,0.223
T3,0.228
T1,0.229
T1,0.23
T1,0.232
T2,0.232
T4,0.234
T2,0.237
T1,0.238
T4,0.24
T4,0.246
T4,0.25
T4,0.25
T4,0.252
T1,0.252
T1,0.255
T4,0.256
T1,0.257
T3,0.257
T3,0.264
T4,0.267
T2,0.27
T2,0.272
T4,0.272
T1,0.272
T1,0.273
T3,0.273
T1,0.273
T1,0.274
T1,0.275
T3,0.281
T2,0.282
T4,0.283
T4,0.284
T4,0.285
T2,0.287
T1,0.288
T2,0.29
T1,0.294
T4,0.295
T2,0.297
T2,0.297
T3,0.299
T2,0.3
T3,0.305
T1,0.306
T1,0.309
T3,0.315
T2,0.318
T3,0.319
T4,0.322
T3,0.324
T4,0.325
T1,0.326
T4,0.329
