task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.211,9.59,10.33,1.0,0.98,117.02,93.26,104.67,97.22,10.24,10.23,1.08,0.99,104.18,92.78,112.22,98.18
2,0.363,10.74,9.95,1.11,0.98,112.27,104.44,107.13,106.92,10.69,10.11,1.1,1.04,100.44,101.46,108.27,94.81
4,1.237,9.54,10.76,1.08,1.1,103.06,106.64,103.73,109.34,9.8,10.31,1.12,1.01,105.52,98.01,109.6,102.84
2,1.647,10.23,10.48,1.1,1.07,118.32,100.36,101.54,102.02,10.35,9.79,1.07,1.09,102.59,95.61,97.14,97.6
1,1.734,11.2,10.64,1.09,0.98,100.66,111.9,108.86,94.18,10.2,10.04,1.03,1.1,95.83,110.81,108.39,103.98
1,2.278,9.93,10.35,0.97,1.05,100.54,99.95,98.72,92.61,11.13,9.56,0.98,1.07,100.21,103.09,103.63,101.43
3,2.712,10.02,11.26,1.03,1.08,98.13,103.99,104.96,99.11,10.9,10.01,1.0,1.05,91.71,93.89,97.48,101.09
4,2.882,10.67,9.52,1.11,1.11,94.55,100.28,106.7,117.04,9.51,9.27,0.97,0.97,94.71,93.33,107.23,108.38
3,3.176,9.91,10.2,1.16,1.11,100.19,109.92,110.54,98.38,10.56,10.74,1.01,1.04,108.46,93.79,104.56,109.84
2,3.651,10.35,9.59,1.14,1.0,102.98,108.26,111.11,97.57,9.52,10.92,1.14,1.07,113.14,94.75,95.44,99.53
2,3.923,9.77,9.65,1.03,1.1,114.14,108.66,95.16,102.86,10.55,10.76,1.05,1.05,108.49,93.02,112.27,101.43
2,4.264,10.44,10.56,1.0,0.96,115.8,107.78,98.06,98.65,9.54,10.23,1.11,1.11,117.87,100.46,95.16,99.7
4,4.556,9.49,9.3,1.13,1.11,95.15,95.85,100.02,106.18,10.3,9.98,1.12,1.12,96.48,98.64,100.08,107.86
1,4.558,10.09,9.88,1.03,0.97,102.31,106.66,105.86,92.9,11.48,9.62,1.12,0.98,91.98,104.18,98.05,99.21
4,4.608,10.0,10.46,1.13,1.05,101.54,94.56,99.24,110.94,10.09,10.45,1.08,1.11,94.72,95.21,97.7,108.81
1,4.809,11.04,9.79,0.97,1.08,98.02,109.69,94.22,107.11,10.82,9.4,1.09,1.0,104.53,114.08,105.15,91.63
4,4.897,10.86,10.15,1.0,1.14,99.2,104.1,104.6,119.14,10.05,10.04,0.99,1.06,95.23,94.76,95.25,118.01
4,5.019,9.4,9.18,0.98,1.13,108.8,96.87,104.25,101.14,10.39,9.65,1.07,1.07,104.44,91.73,102.83,100.38
2,5.262,9.23,10.62,1.02,0.99,107.02,102.68,102.39,111.16,9.65,10.22,1.09,0.99,108.61,97.92,103.46,107.74
4,5.495,9.44,10.41,1.09,0.96,103.33,94.38,99.14,111.51,10.89,10.74,1.04,1.08,94.64,108.26,93.25,115.2
4,5.839,9.83,9.51,1.04,1.07,109.91,106.05,94.21,107.73,9.72,10.14,1.04,1.1,102.32,104.92,99.21,102.92
2,6.313,10.83,9.88,1.04,1.12,118.66,98.97,108.69,101.49,9.66,9.76,1.13,1.06,102.79,107.78,102.01,94.49
2,6.69,9.58,10.21,1.01,1.01,114.31,93.95,102.21,95.87,9.36,9.76,1.04,1.07,108.89,92.92,109.11,107.16
3,7.049,10.39,11.01,1.17,1.12,97.17,99.07,102.77,100.51,10.92,10.39,1.17,0.97,102.86,103.56,95.5,112.77
4,7.703,9.97,9.8,1.04,1.05,105.28,95.26,109.4,107.13,10.33,10.4,0.99,0.98,110.25,92.66,94.19,108.92
1,8.257,9.91,10.09,1.04,1.08,101.96,112.89,109.18,101.04,10.67,10.64,1.13,1.07,100.63,101.91,94.48,93.78
4,8.612,10.19,10.68,1.05,1.0,98.45,108.3,101.68,104.48,11.0,9.79,0.98,1.12,100.58,100.36,98.33,114.81
3,8.622,10.63,11.5,1.09,1.06,104.56,109.3,101.95,100.96,10.59,11.55,1.16,1.12,99.72,101.4,104.78,99.31
