task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.719,3.039,5.945,3.013,5.95
1,0.912,1.908,1.035,1.902,1.036
2,1.275,3.002,5.912,3.078,5.981
1,2.226,1.964,1.013,1.915,1.082
1,2.273,1.978,1.064,1.99,1.096
2,2.385,3.021,5.96,3.092,5.907
2,2.392,3.028,5.972,3.066,5.92
2,2.447,3.08,5.967,3.037,5.929
1,2.812,1.99,1.048,1.98,1.059
2,3.118,3.072,5.946,3.056,5.926
1,4.582,1.945,1.052,1.99,1.053
1,4.923,1.954,1.022,1.936,1.084
1,4.949,1.962,1.002,1.974,1.077
1,5.017,1.947,1.075,1.979,1.04
1,5.052,1.999,1.044,1.963,1.016
2,5.35,3.022,5.913,3.052,5.986
1,5.376,1.948,1.077,1.983,1.021
1,5.595,1.904,1.084,1.971,1.074
2,5.602,3.097,5.966,3.054,5.913
1,6.503,1.91,1.099,1.981,1.032
1,6.842,1.903,1.006,1.972,1.076
1,8.124,1.951,1.065,1.967,1.083
1,8.328,1.981,1.054,1.946,1.001
1,8.402,1.93,1.062,1.974,1.016
1,8.813,1.982,1.055,1.964,1.005
1,9.347,1.917,1.029,1.956,1.081
2,9.446,3.044,5.943,3.029,5.976
1,9.585,1.932,1.068,1.929,1.069
2,9.701,3.053,5.909,3.09,5.962
1,9.904,1.974,1.026,1.93,1.092
1,9.955,1.949,1.094,1.976,1.012
2,10.043,3.076,5.948,3.048,5.951
1,10.746,1.964,1.053,1.917,1.01
1,10.773,1.951,1.091,1.969,1.097
1,10.801,1.905,1.011,1.903,1.002
1,10.811,1.952,1.024,1.982,1.047
1,10.87,1.983,1.047,1.99,1.018
1,10.952,1.955,1.098,1.943,1.064
1,11.03,1.927,1.087,1.959,1.005
1,11.082,1.965,1.042,1.918,1.033
1,11.095,1.948,1.095,1.958,1.043
1,11.306,1.9,1.06,1.977,1.004
1,11.712,1.947,1.031,1.982,1.041
1,12.012,1.926,1.057,1.963,1.098
1,12.051,1.967,1.094,1.929,1.091
1,12.369,1.977,1.084,1.966,1.022
2,12.416,3.05,5.934,3.04,5.923
1,13.312,1.913,1.02,1.98,1.005
1,14.327,1.953,1.004,1.949,1.042
1,14.886,1.978,1.074,1.978,1.067
1,14.959,1.982,1.058,1.949,1.065
1,14.972,1.973,1.086,1.985,1.038
1,14.995,1.951,1.018,1.929,1.026
2,14.995,3.048,5.926,3.067,5.948
2,16.002,3.092,5.915,3.089,5.972
2,16.072,3.011,5.931,3.072,5.982
1,16.16,1.955,1.058,1.978,1.024
1,16.501,1.94,1.079,1.992,1.036
1,18.055,1.996,1.085,1.976,1.002
1,18.792,1.995,1.075,1.985,1.087
1,18.921,1.935,1.011,1.903,1.082
2,19.017,3.094,5.999,3.037,5.974
1,19.266,1.925,1.056,1.949,1.029
1,19.407,1.964,1.066,1.983,1.039
1,19.751,1.901,1.074,1.982,1.001
1,19.797,1.981,1.006,1.949,1.063
1,20.379,1.965,1.001,1.949,1.073
1,20.401,1.965,1.001,1.954,1.011
2,20.426,3.027,5.908,3.031,5.978
2,20.62,3.058,5.985,3.04,5.96
2,20.755,3.075,5.91,3.01,5.927
2,21.275,3.022,5.982,3.079,5.985
1,21.643,1.923,1.054,1.944,1.073
1,22.584,1.994,1.053,1.943,1.042
2,22.987,3.061,5.927,3.075,5.977
1,23.707,1.954,1.042,1.907,1.057
1,23.808,1.938,1.046,1.933,1.02
1,24.366,1.989,1.008,1.948,1.099
1,25.665,1.902,1.003,1.925,1.099
2,25.968,3.038,5.965,3.032,5.965
1,26.456,1.909,1.026,1.937,1.069
1,26.506,1.917,1.004,1.953,1.043
1,27.255,1.927,1.037,1.94,1.001
1,27.588,1.957,1.052,1.905,1.025
1,27.699,1.97,1.087,1.974,1.076
2,27.735,3.095,5.95,3.09,5.941
1,28.219,1.966,1.054,1.919,1.059
1,28.493,1.976,1.044,1.946,1.046
1,28.747,1.939,1.062,1.963,1.001
1,29.421,1.915,1.023,1.949,1.035
1,29.431,1.96,1.046,1.992,1.083
2,29.556,3.006,5.939,3.054,5.931
2,29.676,3.005,5.947,3.065,5.982
1,29.695,1.958,1.081,1.974,1.072
1,30.497,1.964,1.021,1.993,1.006
1,31.045,1.975,1.02,1.991,1.096
2,31.22,3.083,5.996,3.002,5.973
1,31.274,1.908,1.091,1.918,1.06
2,31.31,3.08,5.94,3.015,5.92
1,31.326,1.946,1.021,1.942,1.018
1,32.005,1.955,1.042,1.993,1.011
1,32.541,1.903,1.095,1.99,1.06
1,33.052,1.93,1.004,1.928,1.047
1,33.143,1.993,1.015,1.994,1.092
1,33.636,1.901,1.041,1.982,1.081
1,33.967,1.912,1.042,1.933,1.004
1,34.624,1.923,1.026,1.938,1.086
1,34.991,1.97,1.019,1.978,1.018
1,35.979,1.926,1.023,1.972,1.094
1,36.104,1.996,1.081,1.975,1.088
1,36.247,1.937,1.011,1.925,1.084
1,36.462,1.999,1.028,1.916,1.043
2,36.63,3.004,5.939,3.096,5.925
2,36.826,3.067,5.928,3.002,5.939
2,37.0,3.097,5.979,3.047,5.94
2,37.045,3.087,5.924,3.049,5.976
1,37.2,1.927,1.065,1.93,1.065
1,37.544,1.965,1.05,1.974,1.076
2,38.34,3.042,5.97,3.071,5.913
1,38.903,1.987,1.05,1.919,1.08
1,39.427,1.994,1.075,1.902,1.011
2,39.48,3.026,5.963,3.013,5.998
2,39.944,3.079,5.945,3.076,5.99
1,40.118,1.956,1.063,1.947,1.09
1,40.341,1.913,1.057,1.96,1.077
2,40.387,3.066,5.982,3.035,5.927
1,41.02,1.969,1.06,1.981,1.038
2,41.076,3.04,5.969,3.014,5.991
1,41.116,1.972,1.089,1.949,1.011
1,41.304,1.927,1.063,1.932,1.061
1,42.24,1.957,1.079,1.919,1.084
1,42.83,1.938,1.088,1.929,1.034
2,43.054,3.039,5.947,3.076,5.909
1,43.179,1.932,1.092,1.951,1.098
1,43.545,1.952,1.097,1.968,1.066
2,43.613,3.004,5.924,3.072,5.998
1,43.739,1.965,1.035,1.993,1.017
1,43.752,1.926,1.098,1.984,1.058
2,43.865,3.037,5.913,3.004,5.907
1,44.044,1.98,1.086,1.911,1.024
2,44.633,3.066,5.995,3.014,5.965
1,44.666,1.984,1.037,1.923,1.091
1,45.051,1.974,1.057,1.958,1.073
2,45.346,3.052,5.906,3.079,5.915
1,45.724,1.938,1.02,1.981,1.089
1,46.294,1.941,1.055,1.992,1.042
1,46.862,1.998,1.069,1.936,1.065
1,47.023,1.928,1.043,1.933,1.085
2,47.263,3.021,5.999,3.019,5.91
1,47.398,1.918,1.098,1.977,1.046
2,47.591,3.012,5.956,3.029,5.977
2,47.615,3.047,5.92,3.052,5.967
2,47.838,3.084,5.923,3.037,5.906
1,48.049,1.912,1.028,1.974,1.029
1,48.157,1.945,1.016,1.913,1.057
1,48.248,1.955,1.052,1.901,1.037
1,48.494,1.978,1.08,1.961,1.058
1,48.819,1.929,1.011,1.92,1.059
1,49.566,1.998,1.018,1.925,1.084
1,49.714,1.968,1.03,1.974,1.092
1,49.878,1.926,1.021,1.919,1.091
1,49.972,1.985,1.089,1.913,1.043
1,50.07,1.977,1.07,1.924,1.023
2,50.376,3.086,5.925,3.073,5.949
1,50.82,1.967,1.041,1.914,1.042
1,50.942,1.982,1.047,1.972,1.022
1,51.378,1.903,1.003,1.954,1.007
1,51.662,1.977,1.03,1.986,1.006
1,51.737,1.977,1.096,1.95,1.058
1,52.221,1.907,1.023,1.905,1.056
2,52.383,3.007,5.969,3.011,5.954
1,52.397,1.902,1.092,1.979,1.076
1,52.747,1.908,1.058,1.919,1.053
1,53.821,1.955,1.041,1.982,1.02
1,54.554,1.948,1.042,1.949,1.048
1,55.339,1.993,1.087,1.999,1.035
1,55.381,1.925,1.04,1.97,1.005
1,55.394,1.994,1.042,1.954,1.081
1,55.559,1.921,1.057,1.998,1.073
1,55.759,1.982,1.041,1.913,1.002
1,56.34,1.998,1.041,1.934,1.026
1,56.649,1.97,1.086,1.915,1.014
2,56.99,3.066,5.997,3.045,5.945
1,57.226,1.918,1.058,1.919,1.097
1,57.675,1.901,1.008,1.96,1.057
1,58.294,1.955,1.016,1.915,1.06
1,59.431,1.995,1.037,1.902,1.007
