task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.084,1.954,1.078,1.982,1.058
1,0.414,1.942,1.079,1.952,1.021
1,0.975,1.949,1.057,1.967,1.05
1,1.127,1.943,1.086,1.97,1.005
1,1.275,1.92,1.081,1.981,1.016
1,2.297,1.954,1.087,1.911,1.039
1,2.431,1.983,1.014,1.958,1.026
1,2.498,1.994,1.031,1.993,1.084
1,2.793,1.911,1.092,1.922,1.044
1,3.187,1.99,1.016,1.994,1.09
1,3.374,1.954,1.048,1.926,1.041
2,3.928,3.006,5.982,3.013,5.995
1,4.07,1.925,1.023,1.993,1.001
2,4.213,3.081,5.938,3.041,5.966
1,5.539,1.94,1.092,1.927,1.048
2,6.769,3.081,5.941,3.021,5.937
1,7.206,1.907,1.059,1.901,1.066
1,7.44,1.966,1.041,1.982,1.042
1,7.926,1.918,1.099,1.903,1.047
2,8.01,3.095,5.975,3.002,5.916
1,8.295,1.944,1.089,1.968,1.05
1,8.71,1.941,1.073,1.93,1.082
1,8.865,1.986,1.081,1.911,1.019
2,10.493,3.056,5.918,3.031,5.944
2,10.557,3.08,5.959,3.06,5.991
2,11.682,3.004,5.913,3.053,5.912
1,12.148,1.966,1.028,1.996,1.075
1,12.256,1.95,1.074,1.986,1.046
2,12.613,3.012,5.939,3.072,5.978
1,12.623,1.991,1.081,1.978,1.058
1,13.362,1.996,1.066,1.967,1.018
1,13.495,1.99,1.066,1.944,1.01
1,13.531,1.936,1.078,1.98,1.08
1,13.784,1.991,1.005,1.99,1.017
1,14.147,1.913,1.037,1.968,1.03
2,14.223,3.064,5.921,3.003,5.917
1,14.276,1.991,1.04,1.917,1.044
1,14.488,1.986,1.099,1.961,1.099
1,14.623,1.971,1.005,1.986,1.035
2,14.706,3.058,5.943,3.093,5.925
2,14.745,3.071,5.954,3.024,5.929
2,15.237,3.099,5.929,3.075,5.925
1,15.873,1.946,1.055,1.901,1.075
1,15.947,1.909,1.061,1.917,1.059
1,16.006,1.982,1.022,1.998,1.001
2,16.221,3.033,5.966,3.068,5.947
2,16.398,3.078,5.919,3.07,5.954
1,16.708,1.911,1.077,1.923,1.087
1,16.813,1.987,1.042,1.967,1.068
1,17.253,1.916,1.08,1.92,1.049
2,17.499,3.03,5.92,3.044,5.905
1,18.239,1.912,1.083,1.923,1.029
2,18.36,3.004,5.95,3.067,5.964
1,19.424,1.955,1.041,1.974,1.031
1,19.688,1.928,1.036,1.942,1.006
2,20.005,3.045,5.978,3.001,5.988
2,20.485,3.026,5.999,3.095,5.909
1,20.663,1.98,1.068,1.978,1.024
1,20.876,1.969,1.058,1.916,1.033
1,21.075,1.998,1.0,1.967,1.066
2,21.097,3.03,5.941,3.096,5.921
2,21.513,3.094,5.91,3.09,5.966
1,21.581,1.905,1.073,1.902,1.087
1,21.63,1.935,1.005,1.941,1.051
1,21.833,1.993,1.096,1.967,1.034
2,22.79,3.05,5.983,3.069,5.93
2,22.842,3.035,5.916,3.009,5.984
1,23.304,1.939,1.021,1.915,1.059
1,24.519,1.975,1.05,1.901,1.002
2,25.276,3.056,5.935,3.051,5.987
1,25.49,1.907,1.078,1.986,1.062
1,26.281,1.926,1.074,1.952,1.05
1,27.18,1.956,1.065,1.969,1.032
1,27.192,1.906,1.098,1.94,1.065
1,27.242,1.968,1.08,1.952,1.029
1,27.328,1.96,1.054,1.981,1.017
1,27.38,1.927,1.026,1.929,1.031
1,27.683,1.975,1.084,1.992,1.07
1,28.174,1.982,1.028,1.913,1.007
1,28.284,1.966,1.081,1.921,1.016
1,28.408,1.992,1.02,1.945,1.074
2,28.58,3.066,5.957,3.04,5.912
2,28.62,3.068,5.923,3.074,6.0
1,28.878,1.988,1.004,1.998,1.084
2,29.507,3.002,5.942,3.005,5.905
1,30.004,1.906,1.004,1.943,1.028
1,30.073,1.993,1.087,1.956,1.017
2,30.215,3.03,5.931,3.006,5.996
2,30.271,3.066,5.972,3.088,5.902
2,30.595,3.074,5.96,3.097,5.977
1,30.794,1.918,1.08,1.962,1.051
1,30.922,1.906,1.035,1.918,1.083
1,31.16,1.987,1.018,1.953,1.01
1,31.225,1.905,1.078,1.955,1.017
2,31.276,3.096,5.911,3.044,5.954
1,31.325,1.937,1.069,1.931,1.043
1,31.43,1.975,1.091,1.993,1.018
1,31.618,1.955,1.009,1.931,1.085
1,31.742,1.902,1.056,1.966,1.044
1,31.744,1.951,1.094,1.998,1.053
1,32.362,1.997,1.083,1.93,1.094
2,32.537,3.003,5.993,3.024,5.96
1,33.496,1.945,1.047,1.972,1.0
2,33.688,3.056,5.988,3.042,5.913
1,33.961,1.926,1.086,1.99,1.089
1,34.193,1.907,1.04,1.996,1.032
1,34.203,1.944,1.01,1.911,1.019
1,34.227,1.941,1.074,1.958,1.076
1,34.301,1.947,1.037,1.906,1.035
1,34.352,1.955,1.056,1.95,1.057
1,34.434,1.963,1.05,1.93,1.005
1,34.457,1.903,1.078,1.971,1.011
1,34.84,1.974,1.04,1.938,1.042
1,35.113,1.991,1.058,1.975,1.044
