task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.122,3.051,5.911,3.071,5.991
2,0.373,3.037,5.97,3.076,5.911
1,0.494,1.97,1.063,1.971,1.046
2,0.841,3.084,5.938,3.098,5.941
2,0.959,3.054,5.99,3.031,5.917
1,1.625,1.954,1.055,1.9,1.03
1,2.181,1.913,1.001,1.997,1.085
1,2.183,1.986,1.095,1.933,1.091
1,2.387,1.958,1.021,1.967,1.026
2,2.6,3.089,5.988,3.078,5.904
1,2.788,1.984,1.057,1.951,1.06
2,3.471,3.074,5.987,3.079,5.954
1,3.566,1.921,1.07,1.925,1.074
1,4.127,1.966,1.052,1.967,1.073
1,4.41,1.942,1.003,1.966,1.045
2,5.305,3.003,5.909,3.027,5.927
2,5.337,3.012,5.931,3.041,5.933
1,5.641,1.926,1.098,1.932,1.021
1,5.704,1.942,1.006,1.94,1.035
1,5.711,1.977,1.02,1.909,1.071
1,5.906,1.929,1.004,1.917,1.051
1,6.642,1.978,1.076,1.993,1.096
1,6.896,1.985,1.07,1.97,1.057
1,7.076,1.967,1.081,1.92,1.078
2,7.129,3.026,5.94,3.076,5.948
1,7.378,1.999,1.037,1.928,1.058
1,7.53,1.982,1.007,1.916,1.069
1,7.662,1.912,1.072,1.964,1.003
1,8.215,1.99,1.046,1.947,1.045
1,8.358,1.945,1.027,1.923,1.045
2,8.656,3.098,5.978,3.012,5.951
1,8.979,1.974,1.088,1.998,1.064
1,9.0,1.95,1.024,1.911,1.06
1,9.48,1.975,1.062,1.991,1.055
1,9.62,1.907,1.039,1.976,1.022
2,10.352,3.077,5.909,3.042,5.934
2,10.388,3.062,5.926,3.064,5.922
2,11.115,3.036,5.948,3.021,5.973
1,11.332,1.949,1.064,1.974,1.024
1,12.005,1.95,1.055,1.989,1.006
1,12.931,1.99,1.064,1.909,1.028
1,13.374,1.964,1.056,1.901,1.039
1,16.095,1.984,1.042,1.952,1.058
1,16.221,1.908,1.018,1.989,1.083
1,16.655,1.993,1.06,1.948,1.036
1,17.831,1.974,1.086,1.952,1.057
2,17.998,3.061,5.931,3.033,5.903
1,18.268,1.958,1.015,1.919,1.035
1,18.434,1.958,1.03,1.978,1.005
1,18.66,1.906,1.097,1.952,1.091
1,19.214,1.932,1.005,1.975,1.051
2,19.337,3.052,5.932,3.09,5.97
1,19.744,1.974,1.056,1.998,1.042
1,20.216,1.936,1.05,1.971,1.088
1,20.273,1.927,1.063,1.967,1.028
1,21.118,1.996,1.043,1.905,1.027
1,21.24,1.923,1.062,1.959,1.098
1,21.917,1.995,1.035,1.941,1.008
2,22.34,3.036,5.966,3.043,5.92
2,22.435,3.066,5.98,3.012,5.967
1,22.774,1.961,1.069,1.987,1.026
1,22.831,1.941,1.034,1.941,1.084
1,23.035,1.988,1.027,1.995,1.03
2,23.039,3.028,5.911,3.047,5.902
1,23.226,1.932,1.006,1.931,1.066
1,23.275,1.95,1.034,1.905,1.027
1,23.572,1.977,1.035,1.967,1.062
1,24.302,1.998,1.08,1.979,1.015
2,26.114,3.012,5.985,3.021,5.997
1,26.364,1.949,1.095,1.966,1.017
2,26.591,3.005,5.928,3.03,5.935
1,26.855,1.986,1.08,1.946,1.067
1,26.913,1.997,1.028,1.941,1.019
1,27.362,1.911,1.095,1.906,1.055
1,27.884,1.935,1.048,1.938,1.036
1,29.574,1.998,1.008,1.957,1.061
1,29.637,1.992,1.055,1.934,1.091
1,30.223,1.944,1.063,1.938,1.091
2,30.694,3.039,5.924,3.09,5.915
1,30.711,1.941,1.05,1.9,1.034
1,30.867,1.945,1.063,1.905,1.035
1,31.61,1.965,1.081,1.975,1.008
1,32.046,1.989,1.008,1.933,1.048
1,32.153,1.999,1.092,1.933,1.08
1,32.299,1.971,1.074,1.978,1.08
1,32.741,1.969,1.086,1.922,1.006
1,33.124,1.918,1.05,1.99,1.059
1,33.441,1.971,1.086,1.993,1.055
2,33.86,3.099,5.948,3.024,5.955
1,34.374,1.937,1.061,1.998,1.035
1,34.58,1.977,1.074,1.929,1.042
1,34.712,1.923,1.026,1.982,1.024
1,34.997,1.999,1.099,1.993,1.096
1,35.468,1.97,1.006,1.932,1.09
1,35.909,1.993,1.066,1.917,1.048
1,36.062,1.949,1.094,1.925,1.002
1,36.33,1.946,1.086,1.936,1.019
1,36.512,1.945,1.057,1.944,1.007
1,37.687,1.995,1.058,1.954,1.051
1,37.899,1.963,1.028,1.939,1.092
1,38.31,1.965,1.044,1.932,1.056
1,38.619,1.901,1.078,1.986,1.056
1,39.013,1.947,1.075,1.941,1.079
1,39.022,1.905,1.018,1.954,1.018
2,40.171,3.076,5.902,3.091,5.931
1,40.228,1.994,1.064,1.996,1.068
1,40.455,1.922,1.058,1.989,1.06
1,40.818,1.913,1.094,1.929,1.037
2,40.951,3.088,5.913,3.052,5.968
2,40.997,3.059,5.903,3.037,5.928
1,41.889,1.93,1.095,1.932,1.082
