task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.011,2.199,1.677,5.475,0.753,2.183,1.548,4.805,0.844
3,0.045,2.202,1.347,4.492,0.978,2.317,1.495,5.486,0.806
2,0.054,2.209,1.824,4.028,0.848,1.935,1.887,4.995,0.751
1,0.076,1.912,1.567,5.05,0.638,2.435,1.474,4.079,0.706
1,0.077,2.173,1.659,3.979,0.639,2.266,1.744,4.479,0.638
4,0.086,2.41,1.786,3.94,0.761,1.974,1.868,4.012,0.94
2,0.095,2.456,1.714,4.866,0.928,2.115,2.06,4.855,0.933
2,0.098,2.202,1.948,5.069,0.971,2.625,1.565,3.731,0.997
3,0.126,2.208,1.351,4.66,1.002,2.151,1.303,4.265,0.891
1,0.133,2.176,1.777,3.627,0.834,1.89,1.854,4.938,0.742
2,0.146,2.438,1.531,4.578,0.83,2.283,1.867,4.209,0.794
3,0.147,1.967,1.688,4.416,1.0,1.944,1.398,4.782,0.788
2,0.162,2.503,1.512,3.975,0.993,2.301,1.732,3.823,0.91
2,0.202,1.912,1.546,3.97,0.74,2.554,2.054,4.344,0.839
1,0.206,2.305,1.69,5.077,0.848,2.466,1.914,3.667,0.76
1,0.237,1.964,1.623,3.615,0.839,2.418,1.885,3.746,0.683
4,0.238,2.41,1.478,4.283,1.037,1.96,1.861,4.557,0.829
4,0.261,2.426,1.411,4.24,0.77,1.882,1.889,4.633,0.908
3,0.271,2.191,1.71,5.762,0.904,1.876,1.658,5.762,0.982
2,0.273,2.639,1.846,3.847,0.806,1.888,1.667,4.123,0.837
2,0.278,1.933,1.973,4.658,0.83,2.565,2.073,3.835,0.877
3,0.283,2.101,1.644,5.236,0.98,1.811,1.777,5.415,1.002
3,0.283,2.361,1.357,4.393,1.005,1.829,1.554,4.372,0.911
2,0.288,2.513,1.633,4.877,0.98,2.447,1.739,4.283,0.719
3,0.297,2.347,1.655,4.306,0.883,2.228,1.667,4.427,0.825
4,0.301,1.955,1.453,5.001,0.941,2.336,1.732,4.926,0.809
2,0.313,2.182,2.112,3.648,0.91,2.295,1.987,3.624,0.851
1,0.319,1.858,1.869,4.731,0.645,2.525,1.836,3.86,0.76
4,0.319,2.366,1.523,4.103,0.883,2.062,1.599,4.389,0.762
1,0.322,2.051,1.426,4.132,0.717,1.88,1.638,3.654,0.659
1,0.339,2.202,1.585,3.807,0.81,2.482,1.87,3.628,0.796
1,0.355,2.542,1.597,4.003,0.845,1.919,1.463,4.608,0.703
4,0.373,1.852,1.803,3.687,0.792,2.291,1.722,3.96,0.794
1,0.374,2.296,1.774,4.009,0.684,2.052,1.422,3.674,0.689
4,0.375,1.942,1.578,4.87,0.922,2.008,1.578,3.892,0.978
2,0.38,1.912,1.846,4.656,0.972,1.944,1.941,3.707,0.944
1,0.385,2.474,1.586,3.871,0.627,2.246,1.651,4.203,0.655
1,0.386,2.214,1.478,4.716,0.672,1.881,1.755,3.657,0.631
1,0.389,1.881,1.86,3.805,0.768,2.493,1.899,4.005,0.808
3,0.392,2.199,1.726,4.833,0.783,2.143,1.529,5.139,0.75
4,0.403,2.007,1.761,4.066,1.022,1.756,1.491,4.804,1.042
3,0.427,1.794,1.547,5.002,0.772,2.375,1.759,5.81,0.724
3,0.435,2.303,1.505,4.617,0.961,1.872,1.271,5.804,0.718
3,0.436,2.315,1.703,5.077,0.722,2.031,1.306,4.517,0.898
2,0.458,2.29,1.841,4.135,0.88,2.042,1.912,3.82,0.911
1,0.459,1.919,1.475,4.526,0.837,2.185,1.973,4.825,0.822
1,0.462,1.901,1.453,4.479,0.829,2.171,1.609,4.34,0.632
3,0.464,2.07,1.659,5.977,0.937,2.215,1.493,4.225,0.796
4,0.471,2.421,1.535,4.1,0.987,1.873,1.888,4.254,0.769
1,0.486,2.215,1.423,4.516,0.738,1.9,1.403,4.019,0.667
3,0.501,1.868,1.272,5.275,0.744,1.767,1.531,5.784,0.899
3,0.507,2.227,1.551,5.972,0.719,2.319,1.71,5.275,0.843
2,0.514,2.276,1.792,4.248,0.91,2.604,1.74,4.65,0.98
4,0.52,2.312,1.857,3.884,0.94,2.168,1.584,3.881,0.871
2,0.522,2.088,1.612,5.111,0.944,2.218,1.578,3.63,0.908
1,0.545,1.897,1.648,3.944,0.703,1.998,1.812,4.555,0.854
3,0.562,1.755,1.536,5.712,0.736,1.99,1.329,5.051,0.766
3,0.575,1.891,1.652,4.72,0.986,2.323,1.715,4.847,0.971
1,0.587,2.431,1.492,4.791,0.683,2.179,1.434,3.775,0.704
1,0.596,2.592,1.838,3.913,0.636,2.1,1.611,4.999,0.703
1,0.598,2.238,1.744,4.566,0.742,1.881,1.464,4.279,0.859
4,0.603,2.406,1.419,3.863,0.889,1.756,1.511,4.914,0.888
1,0.615,2.386,1.807,4.355,0.776,2.031,1.782,4.112,0.766
4,0.62,2.116,1.429,5.082,0.829,2.432,1.428,4.592,0.812
2,0.64,2.532,1.726,4.125,0.81,1.91,1.558,4.64,0.75
1,0.643,1.94,1.821,4.177,0.779,1.938,1.619,4.878,0.616
3,0.644,1.875,1.726,4.947,0.854,2.26,1.624,4.362,0.767
1,0.66,2.327,1.422,4.08,0.716,2.063,1.668,3.719,0.705
1,0.67,1.936,1.846,3.657,0.61,2.552,1.548,5.077,0.629
4,0.678,2.383,1.606,4.88,0.989,2.093,1.687,4.9,0.955
3,0.7,1.881,1.385,5.793,0.845,2.208,1.681,4.52,0.933
3,0.719,1.854,1.358,4.93,0.987,1.835,1.654,4.411,0.848
3,0.72,1.844,1.748,4.22,0.866,1.807,1.326,5.016,0.782
2,0.721,2.055,1.519,3.681,0.962,1.898,1.728,4.874,0.745
3,0.76,1.869,1.398,4.682,0.756,2.231,1.671,5.743,0.757
3,0.775,2.252,1.578,4.475,0.732,1.799,1.423,5.792,0.983
1,0.783,2.272,1.631,4.72,0.809,2.444,1.904,4.606,0.66
2,0.788,2.565,2.078,3.652,0.827,2.562,1.749,4.647,0.74
1,0.79,2.235,1.574,3.806,0.849,2.051,1.962,5.049,0.837
1,0.803,1.872,1.623,4.291,0.736,2.521,1.862,3.605,0.764
1,0.811,2.509,1.61,4.292,0.727,2.056,1.577,4.16,0.682
2,0.812,1.929,2.127,4.313,0.988,2.271,1.945,4.543,0.76
4,0.812,2.423,1.444,4.653,1.02,2.441,1.394,5.108,0.957
2,0.813,2.316,2.099,4.311,0.916,2.633,1.732,4.501,0.846
4,0.814,2.296,1.684,4.616,0.876,2.202,1.536,4.067,1.023
3,0.826,1.978,1.306,5.325,0.847,2.038,1.434,5.521,0.73
3,0.83,1.828,1.712,5.691,0.815,2.035,1.6,5.569,0.783
3,0.843,1.799,1.427,5.925,0.983,2.361,1.499,5.132,1.009
3,0.874,2.028,1.307,5.313,0.734,1.977,1.362,5.178,0.792
2,0.894,1.883,1.999,3.721,1.017,2.129,1.676,5.056,1.005
1,0.901,2.513,1.435,3.886,0.802,2.094,1.609,4.616,0.738
1,0.912,1.989,1.567,4.922,0.859,2.315,1.952,4.907,0.832
3,0.935,2.17,1.727,4.72,1.009,2.273,1.385,5.034,0.848
2,0.942,1.905,2.032,4.089,0.763,2.335,2.04,4.944,0.727
1,0.954,2.166,1.946,4.263,0.841,2.126,1.845,4.005,0.757
3,0.958,2.161,1.477,4.833,0.955,2.351,1.587,4.921,1.006
4,0.962,2.179,1.609,4.102,0.811,2.318,1.359,4.189,0.936
