task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
3,0.033,108.52,112.32,102.26,104.78,11.55,102.06,115.35,94.49,97.77,104.46,109.25,105.29,9.85,97.18,101.27,93.27
4,0.343,101.97,99.55,107.7,97.92,10.09,108.48,108.57,108.53,99.74,108.85,103.96,103.29,9.94,100.47,100.77,113.39
2,0.368,100.28,96.82,118.68,104.9,10.31,117.11,97.86,103.96,113.36,99.36,100.51,99.92,9.45,111.9,96.62,116.63
4,0.465,93.1,106.74,112.56,109.74,10.61,103.17,111.08,104.18,107.68,103.1,97.33,101.88,10.3,99.58,115.51,97.22
3,0.56,106.43,100.42,109.62,92.64,10.63,100.32,106.83,102.89,106.34,96.98,104.03,103.03,11.26,95.94,110.82,99.04
1,0.707,108.14,96.16,100.2,100.94,10.41,99.18,97.98,111.21,110.3,107.79,100.69,107.89,10.98,108.58,96.87,108.39
1,1.098,116.41,94.51,95.2,111.56,10.6,99.62,110.61,115.97,117.92,103.47,98.27,114.11,10.95,106.06,103.56,105.84
3,1.126,102.36,110.76,108.76,108.69,11.44,96.14,106.27,94.32,111.36,109.03,98.69,97.69,10.32,110.14,99.76,96.15
2,1.437,106.65,99.59,113.12,102.64,9.89,104.53,105.07,102.13,108.09,111.35,106.78,109.4,11.12,117.86,103.02,104.79
4,1.641,108.59,93.67,105.7,112.59,10.94,102.61,109.96,114.08,99.6,95.3,96.74,101.25,10.78,111.07,100.52,101.76
4,1.978,102.41,102.84,111.78,101.78,9.53,97.56,112.33,107.34,109.92,105.66,106.67,96.59,10.75,112.92,117.99,114.08
2,2.282,110.92,100.09,101.39,93.22,9.76,115.51,106.96,107.17,115.22,98.27,106.01,105.04,10.67,105.99,99.39,104.77
3,2.895,109.37,103.37,94.96,96.33,11.3,97.51,111.16,102.41,99.75,111.66,100.16,108.65,9.93,110.39,115.88,109.24
2,3.35,106.4,108.08,100.66,104.47,11.02,116.47,104.85,116.4,102.42,107.59,106.88,97.43,10.05,106.54,100.01,107.0
3,3.473,106.77,111.78,98.2,97.88,10.53,96.55,112.04,92.38,106.12,106.92,102.85,103.65,11.56,94.78,105.69,98.34
3,3.755,108.7,99.17,98.05,96.72,10.57,109.94,103.22,101.95,106.82,102.86,101.69,94.96,10.79,103.44,102.72,96.45
2,3.956,115.06,106.54,105.85,104.2,10.0,100.69,105.56,113.09,106.95,114.11,115.98,104.43,10.98,118.98,96.3,108.37
1,3.978,106.32,93.94,104.16,115.92,10.95,105.45,106.28,105.62,106.11,105.32,106.4,112.39,10.21,107.43,98.35,108.55
1,4.237,114.08,97.81,102.71,112.1,10.83,115.01,111.01,114.42,109.59,103.25,103.52,107.28,10.69,109.72,109.91,98.87
2,4.378,114.63,111.33,117.42,94.6,10.84,109.83,96.98,110.13,115.4,96.56,111.49,108.09,11.06,100.56,103.54,101.85
