task_type,arrival_time
T3,0.0
T2,0.015
T2,0.028
T1,0.065
T3,0.068
T1,0.091
T2,0.104
T2,0.107
T3,0.149
T2,0.232
T1,0.249
T2,0.25
T2,0.28
T4,0.309
T2,0.314
T3,0.316
T2,0.322
T3,0.36
T2,0.448
T2,0.452
T2,0.461
T1,0.493
T4,0.509
T3,0.546
T1,0.564
T3,0.584
T4,0.612
T1,0.636
T3,0.671
T4,0.683
T4,0.707
T3,0.709
T2,0.753
T1,0.766
T1,0.77
T1,0.838
T2,0.859
T3,0.893
T1,0.945
T4,1.004
T4,1.023
T1,1.03
T3,1.065
T1,1.087
T1,1.12
T2,1.186
T4,1.221
T2,1.254
T4,1.26
T2,1.278
T4,1.316
T4,1.324
T2,1.399
T1,1.406
T3,1.429
T4,1.522
T2,1.549
T3,1.568
T4,1.573
T4,1.613
T1,1.668
T4,1.669
T1,1.684
T1,1.695
T2,1.698
T2,1.778
T3,1.787
T2,1.794
T4,1.85
T3,1.894
T3,1.974
T3,2.024
T1,2.047
T2,2.161
T1,2.166
T1,2.176
T1,2.188
T2,2.193
T3,2.252
T3,2.272
T1,2.297
T1,2.338
T4,2.339
T4,2.357
T1,2.408
T3,2.412
T2,2.503
T3,2.53
T1,2.552
T4,2.661
T4,2.676
T3,2.698
T3,2.717
T3,2.771
T2,2.822
T4,2.852
T4,2.881
T1,2.905
T1,2.917
T3,2.93
T3,2.986
T3,3.074
T4,3.103
T4,3.147
T1,3.162
T2,3.163
T2,3.188
T3,3.19
T3,3.212
T3,3.25
T2,3.275
T4,3.322
T2,3.328
T2,3.34
T3,3.345
T1,3.38
T3,3.385
T2,3.389
T4,3.393
T1,3.394
T1,3.441
T4,3.491
T2,3.511
T2,3.511
T3,3.572
T1,3.585
T2,3.608
T2,3.638
T4,3.644
T1,3.668
T3,3.709
T2,3.722
T1,3.736
T1,3.75
T4,3.771
T1,3.776
T3,3.778
T4,3.84
T4,3.924
T2,3.936
T3,3.973
T2,3.995
T1,4.0
T2,4.004
T4,4.04
T1,4.059
T4,4.087
T3,4.089
T2,4.105
T1,4.12
T1,4.123
T4,4.155
T2,4.161
T1,4.168
T1,4.17
T4,4.18
T2,4.189
T1,4.204
T2,4.266
T3,4.267
T1,4.28
T1,4.33
T3,4.345
T1,4.347
T4,4.36
T2,4.374
T1,4.377
T3,4.386
T4,4.401
T2,4.406
T4,4.441
T4,4.442
T3,4.471
T2,4.475
T1,4.588
T3,4.598
T3,4.603
T1,4.615
T4,4.674
T2,4.701
T2,4.733
T4,4.734
T1,4.77
T4,4.798
T4,4.827
T4,4.832
T4,4.86
T2,4.886
T3,4.923
T1,4.966
T2,5.019
T3,5.03
T4,5.065
T1,5.08
T4,5.085
T3,5.095
T1,5.098
T1,5.128
T3,5.226
T1,5.237
T4,5.26
T1,5.301
T2,5.302
T3,5.323
T1,5.341
T1,5.381
T1,5.539
T2,5.542
T3,5.556
T4,5.575
T2,5.586
T2,5.601
T2,5.603
T3,5.613
T4,5.623
T2,5.634
T1,5.658
T1,5.73
T1,5.733
T1,5.756
T3,5.771
T1,5.8
T1,5.85
T4,5.876
