task_type,arrival_time
T3,0.027
T4,0.071
T2,0.151
T3,0.159
T4,0.171
T3,0.236
T2,0.248
T4,0.261
T3,0.285
T3,0.298
T3,0.299
T1,0.311
T4,0.315
T2,0.325
T4,0.328
T4,0.378
T4,0.388
T3,0.418
T2,0.421
T3,0.425
T3,0.447
T3,0.505
T4,0.511
T1,0.528
T3,0.529
T3,0.541
T4,0.542
T1,0.56
T3,0.61
T3,0.622
T3,0.627
T4,0.657
T2,0.666
T4,0.682
T4,0.682
T1,0.691
T2,0.707
T1,0.782
T1,0.807
T1,0.857
T4,0.904
T3,0.935
T3,0.957
T2,0.963
T3,0.995
T4,1.01
T2,1.012
T3,1.026
T1,1.036
T1,1.044
T3,1.073
T3,1.076
T1,1.095
T2,1.104
T3,1.12
T3,1.167
T2,1.183
T1,1.214
T3,1.393
T1,1.403
T1,1.44
T1,1.463
T4,1.482
T1,1.501
T1,1.556
T4,1.56
T4,1.58
T4,1.637
T1,1.706
T1,1.717
T3,1.746
T4,1.774
T4,1.797
T3,1.802
T1,1.853
T1,1.865
T2,1.962
T1,1.985
T4,1.99
T3,2.012
T2,2.022
T4,2.032
T3,2.053
T4,2.062
T2,2.077
T4,2.113
T1,2.113
T2,2.146
T1,2.152
T3,2.2
T2,2.217
T4,2.253
T2,2.261
T4,2.271
T1,2.282
T4,2.297
T3,2.328
T2,2.355
T3,2.389
T1,2.423
T4,2.443
T4,2.453
T3,2.518
T3,2.55
T2,2.585
T4,2.595
T3,2.595
T1,2.633
T4,2.648
T1,2.65
T3,2.656
T1,2.678
T2,2.685
T2,2.733
T3,2.796
T3,2.839
T1,2.841
T1,2.874
T4,2.879
T3,2.927
T3,2.976
T1,3.001
T2,3.01
T1,3.014
T2,3.015
T2,3.034
T3,3.081
T4,3.115
T3,3.16
T3,3.174
T3,3.178
T2,3.244
T4,3.33
T3,3.356
T1,3.368
T2,3.377
T4,3.395
T4,3.428
T1,3.436
T4,3.438
T1,3.44
T2,3.445
T3,3.464
T3,3.476
T1,3.476
T1,3.477
T1,3.54
T1,3.545
T4,3.564
T4,3.572
T3,3.581
T2,3.591
T2,3.603
T2,3.61
T1,3.644
T3,3.648
T3,3.662
T1,3.677
T4,3.694
T3,3.717
T4,3.773
T2,3.826
T2,3.836
T2,3.836
T2,3.88
T4,3.894
T3,3.945
T3,3.954
T2,4.016
T4,4.042
T3,4.077
T1,4.091
T4,4.106
T2,4.117
T4,4.138
T2,4.15
T3,4.151
T4,4.158
T1,4.2
T3,4.201
T1,4.26
T3,4.266
T3,4.296
T4,4.325
T4,4.331
T3,4.351
T4,4.358
T4,4.445
T1,4.448
T1,4.464
T4,4.48
T3,4.49
T1,4.52
T1,4.532
T4,4.539
T4,4.6
T2,4.618
T2,4.669
T2,4.754
T1,4.778
T2,4.815
T4,4.852
T4,4.859
T3,4.86
T1,4.864
T2,4.883
T2,4.887
T1,4.904
T4,4.904
T4,4.93
T1,4.93
T4,4.945
T4,5.02
T1,5.104
T1,5.114
T3,5.136
T2,5.171
T1,5.184
T1,5.187
T2,5.197
T2,5.221
