task_type,arrival_time
T1,0.001
T4,0.015
T1,0.048
T1,0.072
T3,0.085
T1,0.086
T1,0.106
T4,0.153
T3,0.179
T3,0.19
T4,0.201
T3,0.224
T3,0.245
T3,0.255
T1,0.321
T3,0.329
T2,0.357
T1,0.435
T2,0.446
T2,0.455
T1,0.5
T1,0.526
T3,0.539
T4,0.591
T4,0.67
T1,0.677
T1,0.679
T1,0.708
T2,0.734
T4,0.739
T2,0.776
T3,0.794
T3,0.829
T2,0.831
T2,0.853
T2,0.896
T4,0.918
T4,0.952
T2,0.967
T4,0.979
T1,0.986
T3,0.996
T2,1.026
T2,1.035
T1,1.073
T3,1.115
T1,1.177
T4,1.227
T3,1.237
T3,1.352
T3,1.362
T1,1.412
T4,1.415
T3,1.421
T3,1.426
T4,1.472
T1,1.474
T4,1.484
T3,1.505
T4,1.548
T1,1.618
T3,1.687
T1,1.697
T4,1.724
T1,1.731
T3,1.759
T3,1.78
T1,1.814
T2,1.818
T1,1.824
T1,1.88
T2,1.894
T3,1.915
T2,1.948
T1,1.954
T3,2.045
T4,2.057
T1,2.061
T4,2.064
T2,2.071
T2,2.079
T1,2.121
T1,2.127
T2,2.138
T4,2.149
T4,2.181
T1,2.23
T2,2.235
T2,2.245
T3,2.306
T2,2.311
T3,2.313
T2,2.329
T2,2.351
T4,2.364
T2,2.365
T3,2.436
T4,2.452
T4,2.47
T3,2.481
T3,2.607
T2,2.651
T2,2.684
T4,2.687
T3,2.688
T1,2.696
T3,2.697
T2,2.717
T3,2.753
T4,2.757
T1,2.796
T4,2.812
T2,2.825
T3,2.831
T1,2.836
T3,2.843
T1,2.953
T1,2.963
T4,2.995
T4,3.015
T1,3.045
T1,3.101
T1,3.132
T3,3.133
T4,3.208
T2,3.209
T4,3.216
T4,3.23
T4,3.266
T1,3.283
T2,3.29
T4,3.291
T4,3.299
T1,3.299
T2,3.317
T4,3.331
T3,3.406
T1,3.41
T3,3.472
T2,3.52
T1,3.521
T3,3.521
T1,3.526
T4,3.581
T4,3.616
T1,3.618
T2,3.628
T1,3.635
T3,3.666
T1,3.745
T2,3.784
T2,3.838
T1,3.839
T1,3.853
T2,3.948
T3,3.975
T2,3.99
T2,4.001
T4,4.017
T1,4.019
T2,4.078
T1,4.08
T3,4.087
T4,4.089
T4,4.189
T1,4.207
T1,4.218
T1,4.267
T3,4.368
T3,4.37
T3,4.391
T4,4.433
T2,4.461
T3,4.49
T1,4.518
T4,4.641
T3,4.647
T2,4.667
T3,4.69
T1,4.701
T3,4.801
T3,4.804
T2,4.817
T4,4.826
T2,4.827
T3,4.83
T1,4.84
T3,4.846
T3,4.867
T4,4.936
T4,4.967
T3,4.991
T4,5.003
T3,5.005
T3,5.028
T1,5.03
T4,5.039
T2,5.095
T1,5.103
T1,5.132
T1,5.14
T1,5.168
T4,5.169
T2,5.193
T1,5.208
T3,5.21
T4,5.222
T2,5.253
T4,5.263
T3,5.283
T3,5.338
T3,5.361
T4,5.394
T2,5.398
T4,5.549
T3,5.585
T2,5.596
T4,5.611
T3,5.629
T3,5.655
T1,5.657
T2,5.706
T4,5.714
T3,5.739
T1,5.815
T1,5.829
T2,5.835
T4,5.846
T3,5.892
T2,5.91
T2,5.922
T3,5.991
T2,5.995
T3,6.031
T3,6.068
T2,6.089
T2,6.104
T4,6.108
T3,6.12
T4,6.133
T1,6.153
T3,6.174
T2,6.177
T1,6.194
T3,6.209
T2,6.213
T2,6.233
T4,6.242
T2,6.302
T2,6.311
T4,6.316
T1,6.332
T3,6.383
T3,6.434
T1,6.499
T4,6.549
T2,6.63
T3,6.661
T1,6.68
T3,6.716
T1,6.754
T2,6.76
T1,6.824
T3,6.824
T2,6.841
T4,6.853
T4,6.865
T3,6.867
T1,6.946
T3,6.946
T4,6.948
T4,6.95
T4,7.008
T2,7.028
T1,7.042
T3,7.042
T4,7.127
T2,7.153
T2,7.172
T2,7.19
T4,7.225
T4,7.45
T4,7.489
T3,7.549
T3,7.591
T2,7.602
T2,7.661
T3,7.667
T4,7.67
T1,7.677
T1,7.684
T4,7.699
T4,7.903
T4,7.931
T4,7.938
T2,7.946
T4,7.949
T2,7.963
T2,7.973
T1,8.063
T3,8.105
T4,8.19
T3,8.191
T3,8.21
T1,8.246
T1,8.262
T3,8.284
T1,8.292
T3,8.366
T4,8.369
T4,8.431
T3,8.516
T3,8.516
T2,8.52
T3,8.524
T2,8.534
T1,8.601
T1,8.604
T2,8.611
T2,8.632
T2,8.64
T4,8.694
T1,8.705
T2,8.731
T4,8.743
T4,8.757
T2,8.765
T1,8.772
T1,8.788
T1,8.802
T1,8.835
T1,8.857
T2,8.881
T3,8.953
T1,8.966
T2,8.968
T3,8.976
T2,8.978
T2,9.035
T2,9.042
T3,9.058
T3,9.087
T2,9.103
T2,9.127
T4,9.133
T4,9.148
T3,9.165
T4,9.167
T4,9.18
T3,9.208
T2,9.246
T4,9.286
T3,9.304
T4,9.346
T4,9.383
T4,9.384
T2,9.423
T3,9.466
T2,9.514
T2,9.515
T3,9.561
T3,9.611
T4,9.663
T2,9.668
T1,9.685
T3,9.69
T2,9.694
T4,9.715
T3,9.772
T2,9.783
T1,9.806
T2,9.84
T3,9.84
T1,9.853
T1,9.874
T3,9.892
T1,9.892
T2,9.911
T2,9.981
T3,9.986
T1,10.033
T2,10.033
T1,10.042
T3,10.042
T1,10.043
T3,10.048
T2,10.091
T3,10.18
T1,10.211
T4,10.215
T3,10.242
T2,10.251
T2,10.256
T2,10.26
T1,10.279
T4,10.286
T4,10.323
T3,10.357
T2,10.358
T1,10.363
T2,10.377
T4,10.396
T1,10.4
T3,10.404
T2,10.412
T3,10.434
T2,10.486
T3,10.504
T2,10.514
T4,10.532
T4,10.533
T3,10.534
T4,10.548
T1,10.553
T2,10.595
T1,10.626
T2,10.643
T4,10.65
T2,10.674
T4,10.683
T3,10.747
T4,10.783
T2,10.789
T4,10.792
T2,10.803
T2,10.82
T2,10.829
T4,10.843
T1,11.016
T1,11.021
T1,11.043
T1,11.048
T2,11.079
T2,11.092
T3,11.112
T4,11.113
T2,11.135
T4,11.138
T4,11.138
T2,11.159
T2,11.161
T4,11.161
T4,11.183
T2,11.187
