task_type,arrival_time
T4,0.013
T4,0.022
T4,0.042
T4,0.052
T3,0.083
T1,0.089
T2,0.097
T2,0.1
T3,0.107
T1,0.151
T1,0.158
T1,0.163
T3,0.164
T2,0.189
T3,0.197
T1,0.202
T4,0.207
T2,0.231
T4,0.267
T2,0.293
T2,0.308
T2,0.311
T2,0.322
T1,0.429
T1,0.434
T4,0.499
T4,0.506
T4,0.514
T3,0.515
T3,0.587
T3,0.644
T2,0.662
T1,0.671
T1,0.684
T1,0.692
T3,0.705
T1,0.724
T4,0.757
T4,0.766
T3,0.768
T2,0.779
T3,0.781
T4,0.788
T1,0.821
T3,0.841
T1,0.845
T2,0.85
T4,0.877
T4,0.905
T1,0.918
T3,0.958
T4,0.959
T4,0.975
T1,0.976
T1,0.981
T2,1.064
T2,1.065
T3,1.074
T1,1.095
T1,1.118
T1,1.205
T2,1.209
T1,1.212
T1,1.252
T3,1.275
T3,1.29
T3,1.339
T3,1.374
T2,1.428
T3,1.458
T1,1.464
T1,1.468
T1,1.513
T2,1.518
T1,1.532
T3,1.538
T4,1.549
T2,1.562
T1,1.588
T4,1.589
T3,1.626
T1,1.634
T2,1.642
T2,1.647
T1,1.658
T4,1.717
T1,1.736
T3,1.741
T4,1.743
T1,1.748
T2,1.782
T4,1.79
T3,1.808
T1,1.811
T1,1.837
T4,1.881
T2,1.899
T3,1.902
T4,1.912
T3,1.941
T2,1.95
T2,1.963
T3,1.998
T1,2.062
T1,2.063
T1,2.072
T1,2.113
T1,2.125
T3,2.14
T2,2.146
T4,2.186
T4,2.197
T1,2.208
T1,2.229
T4,2.249
T1,2.263
T1,2.294
T1,2.358
T3,2.376
T1,2.415
T1,2.439
T3,2.51
T1,2.521
T3,2.534
T2,2.542
T3,2.546
T1,2.587
T2,2.594
T4,2.622
T1,2.628
T3,2.637
T3,2.739
T4,2.771
T2,2.775
T2,2.785
T2,2.797
T4,2.813
T2,2.814
T3,2.847
T2,2.849
T1,2.861
T1,2.885
T3,2.906
T1,2.975
T1,3.013
T4,3.017
T2,3.071
T1,3.122
T3,3.132
T1,3.14
T3,3.197
T2,3.217
T1,3.295
T4,3.297
T2,3.314
T3,3.392
T3,3.394
T1,3.418
T2,3.423
T3,3.534
T1,3.561
T4,3.592
T1,3.609
T4,3.613
T4,3.618
T4,3.668
T2,3.682
T3,3.724
T4,3.761
T4,3.799
T3,3.829
T1,3.833
T2,3.881
T3,3.894
T1,3.929
T3,3.932
T3,3.941
T1,3.945
T2,3.957
T3,4.012
T1,4.022
T4,4.056
T3,4.064
T4,4.087
T2,4.131
T4,4.19
T3,4.191
T1,4.21
T4,4.216
T2,4.217
T1,4.251
T4,4.26
T4,4.29
T2,4.291
T1,4.358
T3,4.377
T1,4.384
T3,4.399
T1,4.404
T2,4.411
T1,4.428
T4,4.434
T3,4.453
T1,4.454
T1,4.471
T1,4.475
T4,4.505
T2,4.513
T1,4.514
T3,4.557
T4,4.587
T1,4.619
T2,4.712
T2,4.728
T3,4.753
T1,4.772
T1,4.777
T2,4.846
T1,4.871
T3,4.903
T1,4.915
T2,4.938
T1,4.948
T4,4.966
T4,4.968
T2,4.98
T3,5.006
T2,5.019
T1,5.028
T2,5.032
T2,5.046
T4,5.054
T3,5.095
T3,5.1
T3,5.155
T2,5.332
T2,5.367
T3,5.396
T1,5.404
T4,5.447
T1,5.448
T2,5.458
T1,5.477
T3,5.478
T1,5.528
T4,5.537
T4,5.56
T2,5.577
T2,5.596
T4,5.615
T1,5.627
T2,5.631
T1,5.661
T2,5.729
T4,5.736
T4,5.753
T1,5.759
T2,5.76
T1,5.767
T2,5.785
T4,5.804
T4,5.845
T2,5.867
T2,5.92
T3,5.938
T3,5.947
T2,5.951
T4,5.967
T4,5.983
T3,5.987
T4,6.037
T3,6.044
T4,6.055
T3,6.079
T2,6.131
T3,6.139
T1,6.199
T3,6.208
T3,6.244
T2,6.254
T2,6.256
T2,6.296
T3,6.308
T3,6.312
T4,6.325
T3,6.366
T2,6.402
T1,6.405
T2,6.428
T4,6.444
T2,6.474
T4,6.511
T2,6.52
T2,6.526
T1,6.532
T4,6.567
T1,6.614
T3,6.724
T1,6.74
T1,6.774
T2,6.809
T4,6.88
T1,6.896
T3,6.922
T2,6.973
T3,7.012
T4,7.081
T3,7.093
T1,7.104
T4,7.16
T3,7.164
T3,7.202
T4,7.261
T1,7.267
T4,7.3
T1,7.31
T2,7.317
T3,7.319
T2,7.32
T3,7.326
T2,7.352
T1,7.361
T1,7.439
T3,7.45
T1,7.462
T3,7.468
T4,7.474
T4,7.5
T1,7.522
T3,7.528
T2,7.542
T1,7.542
T4,7.561
T3,7.578
T4,7.666
T1,7.674
T4,7.688
T4,7.698
T1,7.721
T2,7.769
T1,7.791
T4,7.81
T2,7.897
T2,7.912
T1,7.914
T4,7.925
T4,7.975
T4,8.036
T4,8.049
T3,8.053
T1,8.055
T1,8.07
T4,8.166
T3,8.169
T3,8.178
T4,8.199
T4,8.293
T1,8.323
T4,8.328
T2,8.363
T1,8.365
T2,8.37
T1,8.384
T4,8.392
T3,8.435
T3,8.461
T4,8.463
T2,8.486
T3,8.488
T3,8.495
T4,8.508
T1,8.53
T3,8.572
T2,8.579
T4,8.581
T2,8.584
T4,8.604
T1,8.608
T3,8.618
T1,8.648
T1,8.732
T2,8.746
T1,8.747
T2,8.779
T4,8.809
T2,8.931
T3,8.937
T3,8.967
T1,8.981
T4,9.011
T1,9.018
T1,9.027
T2,9.029
T4,9.085
T1,9.108
T2,9.138
T3,9.152
T4,9.183
T1,9.185
T1,9.226
T1,9.288
T3,9.318
T1,9.347
T1,9.353
T3,9.369
T1,9.424
T2,9.48
T4,9.506
