task_type,arrival_time
T4,0.003
T4,0.011
T3,0.014
T1,0.044
T2,0.069
T2,0.071
T1,0.075
T3,0.084
T3,0.097
T2,0.101
T2,0.105
T2,0.109
T4,0.113
T2,0.137
T3,0.153
T1,0.156
T1,0.162
T1,0.186
T2,0.188
T4,0.193
T1,0.202
T3,0.216
T1,0.219
T2,0.287
T4,0.328
T3,0.38
T4,0.392
T2,0.412
T3,0.434
T1,0.442
T3,0.455
T4,0.52
T4,0.592
T4,0.609
T2,0.619
T4,0.645
T3,0.676
T4,0.679
T3,0.684
T1,0.71
T4,0.753
T3,0.759
T2,0.803
T4,0.811
T4,0.813
T3,0.817
T4,0.902
T2,0.912
T4,0.918
T2,0.943
T2,1.049
T4,1.051
T2,1.151
T1,1.233
T4,1.257
T1,1.264
T4,1.27
T4,1.333
T3,1.35
T4,1.358
T4,1.383
T3,1.404
T2,1.415
T1,1.446
T1,1.457
T1,1.459
T2,1.509
T4,1.524
T2,1.541
T4,1.563
T2,1.573
T2,1.58
T3,1.648
T1,1.666
T1,1.685
T2,1.707
T1,1.71
T2,1.772
T1,1.776
T1,1.79
T1,1.818
T4,1.82
T1,1.855
T3,1.861
T4,1.913
T2,1.948
T4,1.974
T1,2.033
T2,2.056
T1,2.075
T3,2.114
T1,2.152
T3,2.163
T2,2.171
T3,2.205
T2,2.25
T1,2.267
T1,2.311
T4,2.411
T1,2.414
T2,2.442
T1,2.494
T3,2.504
T2,2.512
T2,2.534
T2,2.54
T2,2.548
T4,2.55
T3,2.577
T2,2.593
T4,2.61
T3,2.61
T4,2.625
T4,2.63
T1,2.649
T1,2.702
T4,2.717
T3,2.767
T3,2.81
T4,2.819
T1,2.827
T3,2.842
T3,2.86
T3,2.862
T2,2.914
T4,2.94
T1,2.968
T3,2.98
T4,2.995
T4,3.017
T3,3.033
T1,3.06
T2,3.078
T3,3.082
T4,3.14
T3,3.179
T1,3.18
T4,3.213
T4,3.237
T2,3.272
T3,3.277
T1,3.328
T4,3.377
T3,3.378
T4,3.381
T1,3.437
T3,3.499
T4,3.544
T1,3.594
T4,3.616
T4,3.624
T4,3.649
T2,3.673
T3,3.733
T2,3.771
T4,3.779
T4,3.798
T3,3.822
T1,3.842
T4,3.86
T3,3.865
T3,3.906
T2,3.918
