task_type,arrival_time
T4,0.001
T1,0.007
T3,0.103
T3,0.11
T3,0.111
T2,0.142
T3,0.146
T2,0.173
T1,0.177
T4,0.181
T1,0.19
T1,0.209
T1,0.223
T4,0.25
T1,0.257
T3,0.264
T4,0.292
T2,0.344
T4,0.347
T2,0.391
T1,0.447
T2,0.481
T1,0.561
T3,0.593
T3,0.595
T2,0.622
T1,0.646
T1,0.67
T2,0.688
T4,0.718
T3,0.737
T4,0.742
T2,0.771
T2,0.818
T3,0.845
T4,0.866
T4,0.906
T4,0.928
T3,0.929
T4,0.938
T1,1.009
T3,1.026
T4,1.04
T1,1.048
T1,1.073
T3,1.093
T1,1.238
T3,1.258
T3,1.385
T3,1.385
T2,1.391
T2,1.409
T4,1.425
T3,1.43
T2,1.439
T3,1.473
T3,1.482
T3,1.524
T3,1.556
T1,1.572
T3,1.574
T1,1.594
T1,1.628
T2,1.69
T3,1.697
T4,1.727
T4,1.728
T2,1.744
T4,1.758
T3,1.813
T4,1.821
T3,1.821
T2,1.83
T1,1.831
T2,1.873
T1,1.957
T4,2.019
T4,2.075
T4,2.135
T1,2.149
T4,2.163
T1,2.164
T1,2.164
T2,2.227
T1,2.255
T4,2.303
T2,2.304
T3,2.443
T1,2.453
T4,2.455
T3,2.498
T1,2.564
T1,2.643
T2,2.645
T4,2.749
T4,2.775
T1,2.818
T4,2.866
T3,2.891
T4,2.949
T3,2.999
T3,3.028
T2,3.099
T3,3.103
T1,3.109
T1,3.11
T1,3.125
T3,3.158
T4,3.176
T2,3.196
T1,3.272
T3,3.328
T1,3.359
T2,3.36
T1,3.362
T1,3.407
T2,3.414
T1,3.422
T2,3.495
T3,3.561
T1,3.561
T2,3.604
T4,3.639
T2,3.653
T2,3.663
T2,3.68
T1,3.724
T2,3.729
T1,3.756
T4,3.769
T4,3.796
T3,3.807
T2,3.813
T2,3.826
T4,3.829
T4,3.867
T1,3.892
T1,3.895
T2,3.926
T4,3.959
T1,3.967
T2,3.976
T2,3.996
T1,4.076
T2,4.083
T3,4.089
T2,4.105
T1,4.108
T4,4.108
T3,4.123
T4,4.124
T4,4.159
T3,4.198
T1,4.3
T3,4.43
T2,4.459
T3,4.463
T3,4.508
T2,4.509
T3,4.512
T3,4.534
T4,4.584
T1,4.616
T1,4.642
T2,4.647
T2,4.649
T4,4.651
T4,4.655
T1,4.691
T4,4.706
T1,4.744
T3,4.745
T3,4.755
T3,4.777
T1,4.822
T4,4.837
T1,4.888
T3,4.892
T2,4.895
T1,4.9
T4,4.909
T3,4.977
T2,5.004
T1,5.019
T3,5.035
T1,5.043
T4,5.072
