task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.067,1.13,1.04,107.84,9.26,97.47,97.99,1.06,0.93,0.97,0.99,114.39,10.08,105.83,100.81,1.03,0.98
T2,0.149,1.08,0.97,101.94,10.23,100.74,110.99,1.05,1.08,1.0,1.09,106.08,9.52,109.27,114.68,1.02,1.0
T2,0.204,1.1,1.0,99.05,10.24,107.74,112.8,1.02,1.07,0.97,1.02,108.44,10.83,101.6,97.76,1.06,1.06
T4,0.265,1.07,1.13,117.91,11.65,98.39,105.94,0.94,1.11,1.07,1.14,101.52,10.34,102.35,101.03,1.07,1.11
T2,0.277,0.99,1.1,96.5,10.72,112.0,105.66,1.04,1.07,1.1,1.02,97.09,9.98,109.57,112.85,1.03,1.0
T1,0.282,1.17,1.03,108.74,10.24,99.9,109.83,1.08,1.06,1.09,1.13,110.07,11.08,112.5,101.3,1.0,1.01
T4,0.409,1.07,1.06,105.46,11.08,102.96,99.19,0.97,1.03,1.13,1.1,103.62,11.52,106.13,109.65,1.01,1.01
T3,0.414,1.09,1.11,105.67,10.92,109.69,105.42,1.1,0.93,1.0,1.01,112.25,10.54,109.08,95.01,1.14,1.07
T1,0.539,1.11,1.15,108.98,10.98,113.97,109.27,1.16,1.09,1.02,1.0,97.36,10.92,111.79,111.83,1.15,1.0
T4,0.654,0.96,1.12,106.61,11.7,114.29,109.65,1.01,1.04,1.12,1.12,116.17,10.77,108.57,110.96,0.97,1.05
T3,0.992,1.12,1.0,96.08,9.86,107.81,107.54,1.16,0.96,1.16,1.08,98.65,10.12,106.12,94.72,1.07,0.91
T2,1.104,1.05,0.98,101.2,9.6,106.32,110.55,1.16,0.99,1.01,1.0,109.42,10.22,109.06,103.81,1.17,0.94
T3,1.206,1.14,1.05,95.9,10.22,113.75,106.12,1.09,0.94,1.13,1.06,101.06,10.27,115.13,107.16,1.07,1.0
T3,1.388,1.13,1.11,109.12,10.71,116.06,104.06,1.04,1.04,1.09,1.09,108.14,11.42,106.92,102.73,1.11,0.97
T2,1.394,1.11,1.04,102.42,9.46,100.16,102.47,1.1,1.05,1.1,0.96,97.7,9.34,113.42,97.98,1.18,0.96
T4,1.581,1.0,1.02,106.38,11.34,99.84,102.78,1.03,1.09,1.07,1.02,104.27,10.44,101.46,111.99,0.99,1.14
T3,1.631,1.1,1.08,105.61,10.91,109.57,107.8,1.01,0.95,1.07,1.13,101.11,10.21,113.75,93.88,0.99,1.08
T2,1.914,1.04,1.09,106.58,10.37,100.8,97.13,1.09,0.98,0.97,1.08,105.0,9.81,102.45,104.49,1.12,1.1
T2,1.945,1.07,0.96,105.39,10.56,112.45,111.92,1.0,1.01,0.96,0.96,99.86,10.73,96.62,108.5,1.16,0.95
T1,2.123,1.06,1.04,108.88,9.68,104.98,110.33,1.0,1.01,1.05,1.0,107.74,10.99,103.9,112.65,1.0,0.99
T1,2.141,1.06,1.04,111.88,10.21,112.48,108.52,1.09,0.98,1.19,1.05,102.31,10.39,114.14,103.05,1.18,0.97
T1,2.143,1.17,1.15,104.94,10.36,108.56,98.88,1.09,1.08,1.09,1.04,110.97,10.7,108.84,116.92,1.11,1.13
T2,2.284,1.0,1.09,103.65,10.16,99.94,108.37,1.13,1.07,1.06,0.95,97.36,9.85,108.48,98.32,1.11,0.95
T2,2.703,0.98,0.96,99.94,9.73,100.34,112.11,1.04,1.07,0.99,1.08,106.04,9.95,108.72,109.46,1.03,0.93
T4,2.858,1.13,1.06,109.1,10.85,111.33,100.27,1.07,0.99,1.05,1.12,101.3,10.77,103.34,100.61,0.96,0.98
T3,3.027,1.08,1.05,104.94,9.87,109.91,104.11,1.05,1.01,1.07,1.16,101.4,11.25,106.88,100.31,1.11,1.07
T1,3.062,1.04,1.01,97.64,11.03,105.05,100.72,1.1,1.04,1.1,1.13,109.92,11.12,101.19,109.57,1.13,1.0
T1,3.088,1.02,1.1,109.93,10.41,106.87,115.5,1.07,1.07,1.01,1.16,105.57,10.26,109.24,101.94,1.12,1.11
T3,3.298,1.13,1.12,112.93,11.13,108.78,94.8,1.02,1.02,1.16,1.1,99.19,10.37,108.66,106.24,1.08,0.98
T3,3.301,1.05,1.08,95.14,10.28,103.36,102.76,1.04,0.97,1.17,1.03,100.46,10.8,111.47,96.39,1.05,1.07
T1,3.478,1.18,1.08,97.11,9.87,103.81,109.81,1.12,1.12,1.19,1.02,103.66,10.32,108.24,102.27,1.12,1.11
T2,3.687,1.1,0.98,105.68,9.85,105.83,104.47,1.14,0.98,1.04,0.98,97.63,10.04,105.49,106.3,1.18,0.95
T1,3.747,1.01,1.11,97.33,10.28,110.68,98.54,1.08,1.1,1.09,1.0,109.6,10.35,114.18,113.12,1.06,1.06
T4,4.054,1.08,1.07,104.84,10.66,98.72,97.9,1.02,0.98,1.13,1.07,105.53,10.4,105.9,105.57,1.05,1.12
T4,4.364,1.14,1.0,116.49,11.71,108.33,96.94,1.09,1.03,0.97,1.01,102.56,11.56,99.94,107.87,1.09,0.97
T2,4.696,1.08,1.0,102.57,10.69,100.23,102.8,1.03,0.96,1.05,0.97,101.95,9.35,112.84,108.67,1.09,1.0
T2,4.937,0.97,1.06,102.85,10.75,110.95,96.99,1.09,0.93,0.99,1.09,109.63,10.5,99.28,114.85,1.15,1.05
T4,4.94,1.07,1.01,118.21,11.8,96.61,113.89,1.05,1.03,0.99,0.99,117.91,10.28,113.19,103.72,1.11,1.03
T3,5.039,1.11,1.12,107.27,11.4,108.93,108.55,1.12,0.98,1.17,1.12,108.61,10.56,111.64,105.86,1.12,1.05
T4,5.21,1.14,1.12,114.45,11.18,100.02,111.22,0.98,1.08,0.98,1.04,102.46,10.11,106.45,113.5,1.0,1.11
T4,5.342,0.97,1.09,101.04,11.57,105.26,109.15,0.98,1.11,1.06,1.07,100.79,10.08,111.49,109.22,1.06,1.07
T4,5.493,1.09,1.11,104.76,11.25,102.13,101.8,0.96,1.08,1.04,1.08,110.6,11.19,109.14,108.96,1.09,1.01
T3,5.898,1.09,1.11,107.61,10.86,100.1,100.72,1.17,1.05,1.17,1.11,104.67,10.52,101.73,103.78,1.1,0.95
T3,6.452,1.16,1.14,101.16,11.54,113.91,95.5,1.03,1.03,1.17,1.15,98.3,11.0,100.02,107.36,1.17,1.08
T3,6.645,1.05,0.99,106.47,11.29,102.56,99.67,1.14,0.93,1.08,1.1,100.46,11.64,108.45,103.95,1.13,1.07
T1,6.712,1.07,1.12,102.03,10.2,101.19,113.91,1.18,1.07,1.13,1.16,114.14,10.13,100.31,102.53,1.12,1.08
T1,6.852,1.05,1.14,101.31,10.38,108.69,116.28,1.08,1.08,1.06,1.07,104.72,10.39,104.38,110.7,1.06,1.1
T2,6.947,1.07,0.97,105.97,10.55,108.34,107.3,1.16,0.93,1.09,1.06,102.86,10.23,104.22,110.79,1.09,1.02
T2,6.982,1.03,1.08,103.48,10.16,111.38,99.1,1.13,0.97,1.01,1.06,108.19,9.67,104.52,112.03,1.05,0.98
T2,7.056,1.05,1.05,105.39,9.68,107.54,108.94,1.08,1.06,0.97,1.05,101.24,9.25,109.5,109.12,1.04,1.08
T2,7.372,1.06,1.05,108.73,9.25,104.31,114.21,1.14,0.94,1.04,0.99,106.46,9.67,102.72,109.05,1.13,0.95
T2,7.875,0.98,1.08,110.99,9.77,108.78,113.69,1.05,1.04,1.1,1.09,110.82,10.46,105.27,102.11,1.05,1.08
T4,8.139,1.09,1.17,117.18,10.05,101.92,110.65,1.12,0.97,0.99,1.17,111.23,10.81,97.61,109.36,0.99,1.13
T1,8.267,1.06,1.06,107.28,10.65,102.57,104.01,1.01,1.01,1.13,1.03,103.58,9.91,103.01,98.73,1.18,1.04
T2,8.285,0.96,0.94,103.64,9.24,99.84,109.02,1.18,1.0,1.05,0.96,97.96,9.3,96.43,100.57,1.07,1.08
T4,8.395,1.13,1.1,101.63,11.86,109.96,111.66,0.94,1.09,0.98,1.12,111.76,11.5,102.41,100.27,0.97,1.06
T4,8.607,1.06,1.16,115.61,11.51,104.38,103.71,0.96,1.03,1.03,1.16,102.85,11.81,106.15,113.7,0.98,1.04
T1,8.634,1.18,1.06,97.64,10.33,112.87,100.05,1.13,0.99,1.17,1.08,112.3,10.65,106.14,104.91,1.0,1.06
T4,8.848,1.1,1.12,101.42,11.55,101.42,105.52,0.99,1.06,1.06,1.07,108.88,11.15,107.93,98.66,0.95,1.09
T4,8.956,0.97,1.01,100.41,10.89,104.14,110.45,1.1,1.11,1.04,1.16,103.36,10.57,112.09,97.32,0.98,1.12
T2,9.2,1.01,1.08,96.56,9.42,97.65,113.37,1.12,1.05,0.97,1.01,99.79,9.74,105.12,100.76,1.04,0.99
T3,9.347,1.0,1.1,111.65,10.07,102.92,98.04,1.13,1.02,1.12,1.07,95.4,10.0,101.97,93.48,1.08,1.03
T1,9.531,1.06,1.07,97.43,10.51,102.3,104.39,1.03,1.08,1.01,1.09,101.54,10.58,114.13,105.02,1.12,1.03
T1,9.546,1.18,1.06,115.19,9.66,103.21,114.53,1.06,1.01,1.13,1.07,111.02,10.47,98.43,108.65,1.02,1.07
T3,9.68,1.08,1.04,110.44,10.2,109.47,100.22,1.07,1.0,1.13,1.08,99.18,10.78,107.24,106.88,1.14,0.92
T1,9.859,1.02,1.07,110.48,10.91,107.16,112.17,1.0,0.98,1.06,1.0,102.38,11.1,102.25,116.84,1.17,1.09
T1,9.896,1.14,1.03,111.94,10.9,103.86,105.26,1.15,0.98,1.1,1.02,105.92,9.67,106.78,108.48,1.03,0.98
T2,9.961,1.0,1.06,101.49,10.69,109.53,99.82,1.08,1.08,0.98,1.03,110.74,10.56,109.83,105.3,1.02,1.0
T1,10.108,1.06,1.06,107.45,10.04,101.16,99.6,1.17,1.12,1.04,1.11,98.01,10.12,100.99,108.7,1.17,1.07
T2,10.257,1.02,1.06,97.69,10.63,102.22,101.45,1.06,0.94,1.0,1.03,105.16,9.19,106.32,104.95,1.11,1.01
T3,10.492,1.0,1.02,96.88,10.1,109.83,105.43,1.12,0.95,1.11,1.01,108.49,10.53,102.8,98.69,1.17,0.99
T3,10.687,1.15,1.13,108.77,10.48,114.33,98.25,1.14,1.06,1.02,1.09,99.71,10.91,115.73,109.02,1.01,1.03
T4,10.853,1.08,1.14,107.01,11.59,98.62,100.26,1.12,1.13,1.0,1.1,101.88,11.57,108.41,106.18,0.96,1.14
T4,11.043,1.07,1.05,114.86,10.73,114.11,110.04,1.08,1.06,1.06,1.06,115.73,10.51,110.84,105.97,1.02,0.96
T2,11.063,1.06,0.92,101.51,9.39,99.98,102.92,1.06,0.95,0.98,1.06,104.14,10.14,98.77,112.8,1.05,0.94
T3,11.33,1.03,1.0,111.42,9.87,107.0,106.07,1.06,1.01,1.16,1.07,113.09,10.11,111.47,99.89,1.17,0.98
T3,11.42,1.16,1.02,108.38,10.27,101.95,96.07,1.04,1.06,1.06,1.04,96.01,10.69,103.42,96.85,1.09,1.07
T3,12.144,1.03,1.13,103.03,11.08,109.47,105.09,1.0,0.98,1.06,1.17,97.56,10.35,105.65,109.38,1.06,1.04
T3,12.406,1.12,1.09,98.96,9.92,106.63,106.79,1.06,1.0,1.02,1.07,105.38,11.1,106.3,109.94,1.05,0.92
T4,12.634,1.05,1.17,99.55,11.79,99.24,112.01,1.05,1.02,0.97,1.05,102.46,10.98,108.34,109.51,1.06,1.12
T1,13.045,1.11,1.11,107.28,10.53,107.04,102.91,1.12,1.0,1.04,1.03,106.84,9.82,104.18,107.12,1.08,1.09
T2,13.074,1.06,1.08,110.71,9.69,114.14,97.24,1.16,0.99,0.98,0.97,105.35,10.77,110.87,100.02,1.17,0.99
T3,13.162,1.08,0.99,103.53,10.68,110.4,102.63,1.1,0.96,1.14,1.0,108.55,10.04,102.14,107.24,1.13,1.03
