task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.122,27.04,9.86,5.69,145.88,0.99,107.01,9.3,168.95,27.97,10.25,5.33,150.19,1.06,106.15,10.07,155.18
T9,0.223,25.15,11.16,5.65,160.07,1.09,98.93,10.6,157.18,26.29,10.27,5.89,139.85,1.07,110.75,9.9,142.11
T1,0.226,25.34,9.74,5.63,140.38,0.96,101.27,9.98,149.32,26.63,11.0,5.5,139.74,1.0,103.3,9.54,147.25
T3,0.284,26.75,10.64,4.88,148.8,1.1,106.63,11.2,154.19,26.5,10.91,5.57,157.93,1.07,112.61,11.25,154.28
T5,0.383,25.42,10.02,4.78,160.6,1.01,105.72,9.91,150.03,28.77,11.05,5.51,145.39,1.04,99.86,10.09,156.69
T3,0.468,27.18,10.46,4.89,159.54,1.01,103.99,10.11,156.58,25.3,10.98,5.57,154.55,1.08,97.36,10.59,155.32
T7,0.551,26.23,10.26,4.73,144.01,1.05,116.09,10.66,173.01,25.09,10.37,4.74,157.88,1.16,99.43,10.22,149.05
T9,0.571,27.65,10.4,5.55,143.02,1.03,111.83,9.85,139.95,26.82,11.16,5.0,145.41,1.1,98.39,9.42,138.16
T5,0.647,26.68,10.49,5.18,146.68,0.99,111.71,10.53,155.07,25.53,10.45,4.68,140.56,1.06,111.84,10.94,151.07
T5,0.978,27.55,10.54,5.46,154.73,1.07,100.39,10.6,167.56,27.77,10.05,5.16,140.36,1.15,112.18,10.21,161.77
T10,1.051,23.73,10.79,5.54,150.12,1.0,107.19,9.85,163.68,24.83,10.13,5.26,162.0,1.07,113.56,10.87,155.04
T3,1.088,26.49,11.14,4.88,161.17,0.99,96.47,11.76,159.83,26.89,10.66,5.49,166.14,1.16,103.46,10.66,166.0
T5,1.132,26.86,11.49,4.69,143.64,1.12,112.35,10.34,150.29,25.07,11.27,4.88,153.83,1.07,102.56,10.25,146.06
T9,1.212,26.13,11.78,5.38,139.01,0.96,102.47,10.48,155.94,24.46,11.26,5.19,145.62,1.07,107.92,10.53,162.69
T3,1.232,27.26,10.92,5.22,160.41,1.1,111.76,10.01,143.77,26.28,10.47,5.09,172.72,1.03,97.19,10.56,146.01
T10,1.254,26.22,10.07,5.52,150.41,0.96,100.85,10.62,171.42,24.14,9.65,5.14,148.49,1.02,101.24,9.47,164.53
T1,1.327,27.62,9.88,5.8,164.91,1.1,103.89,10.74,169.29,27.29,9.86,5.06,149.38,1.09,96.06,10.35,152.77
T5,1.382,27.03,10.26,4.69,155.93,1.12,103.58,10.89,154.08,27.14,10.62,4.7,159.01,1.02,112.54,11.16,156.32
T7,1.436,27.13,10.35,5.28,142.12,1.03,106.84,9.44,168.63,24.6,10.15,5.24,165.15,1.04,102.25,10.16,147.45
T5,1.466,27.03,11.74,5.29,143.78,1.08,111.51,10.84,166.92,25.0,10.77,4.77,152.28,1.11,98.12,10.76,150.17
T3,1.65,27.65,10.98,5.26,159.08,0.98,100.26,10.73,158.79,24.82,10.37,5.49,168.88,1.1,104.25,11.38,166.58
T10,1.854,26.59,10.81,5.13,152.01,0.95,107.36,10.01,159.99,23.07,10.03,5.65,162.6,0.94,115.32,9.83,146.52
T3,2.193,27.76,11.27,5.15,149.33,1.01,99.59,10.66,164.86,27.06,10.95,4.82,172.85,1.07,96.5,10.45,143.51
T4,2.454,25.29,10.73,5.5,170.24,1.11,98.3,10.94,160.06,23.75,10.35,5.52,158.85,0.97,98.1,9.99,153.15
T9,2.459,28.11,11.41,5.3,156.13,0.98,105.96,10.96,140.4,25.32,10.25,5.55,153.84,1.03,111.87,9.59,146.51
T10,2.587,25.18,10.99,5.35,148.34,0.96,113.82,10.85,161.96,23.28,9.45,5.53,163.49,0.96,100.71,9.79,171.19
T2,2.612,25.63,10.61,5.07,175.53,1.01,101.84,9.72,163.46,25.78,9.83,4.58,160.99,1.14,108.51,11.0,171.17
T10,2.619,23.4,10.72,5.28,156.96,1.1,98.79,9.6,152.97,24.37,9.8,5.21,162.14,1.08,100.54,10.28,168.06
T10,2.703,25.51,10.64,5.59,167.04,0.95,113.99,10.64,146.96,24.7,9.41,5.17,143.2,1.05,104.83,9.83,144.47
T1,2.982,28.76,10.35,5.64,165.04,0.93,104.16,9.64,167.88,27.38,10.1,5.03,157.51,0.94,98.68,9.51,149.95
T1,3.048,25.32,9.55,5.7,159.27,1.0,101.93,10.9,156.38,24.59,9.37,4.91,144.98,0.94,101.58,9.78,158.77
T9,3.071,26.35,10.33,5.76,164.43,0.94,115.5,10.55,145.23,25.6,11.28,5.06,146.74,1.01,102.74,10.32,140.58
T10,3.108,24.3,9.78,5.03,167.83,1.09,115.69,9.61,146.61,24.09,10.33,5.08,160.47,1.1,114.4,10.24,158.2
T2,3.184,25.56,9.98,5.42,151.67,1.11,102.4,10.14,148.5,27.94,10.03,4.84,169.78,1.07,99.92,9.81,159.94
T1,3.213,26.78,9.79,5.62,151.63,1.1,112.63,9.87,150.57,27.3,10.74,5.15,143.07,1.08,97.78,9.75,146.04
T3,3.223,27.36,9.9,5.22,158.52,1.12,111.09,11.25,167.96,26.7,9.92,5.16,149.74,1.1,107.04,11.6,153.43
T4,3.449,23.81,11.19,4.76,153.5,0.98,93.51,9.96,148.5,25.14,11.67,5.31,174.44,1.05,98.36,10.18,157.15
T9,3.491,25.55,11.36,4.99,150.76,1.06,112.21,9.71,153.6,25.19,11.24,5.3,143.72,0.96,102.2,9.99,162.42
T9,3.71,27.89,10.35,5.54,159.88,0.98,111.51,10.07,150.0,26.47,11.28,5.01,157.41,0.95,104.78,10.15,149.46
T2,3.768,25.52,10.58,4.73,171.89,1.16,94.34,11.35,162.18,25.1,9.78,4.59,154.61,1.12,104.62,11.07,161.15
T6,3.965,24.56,9.54,5.5,143.4,1.01,113.61,9.65,157.12,25.52,10.95,4.96,144.86,1.14,96.82,11.17,144.65
T9,3.98,24.37,10.94,5.42,160.54,0.95,106.56,10.28,149.4,25.75,11.18,5.55,161.17,0.97,101.38,10.11,147.26
T2,4.159,29.03,11.27,4.62,150.86,0.99,100.0,10.09,170.36,26.97,10.65,5.31,150.33,0.99,108.77,10.69,159.29
T4,4.16,26.26,11.45,4.99,172.62,1.02,98.01,10.33,149.61,25.66,10.64,5.47,158.34,1.11,98.85,10.91,160.06
T4,4.214,26.48,11.59,5.19,153.15,1.07,95.64,11.48,153.8,26.72,9.99,5.1,162.51,1.03,96.1,11.3,147.82
T4,4.255,26.01,11.17,5.04,175.07,0.98,98.37,11.06,161.81,25.52,11.42,5.59,169.91,0.97,108.76,11.48,168.68
T5,4.323,27.31,11.5,5.03,161.81,1.07,100.17,10.88,156.69,24.56,10.07,4.78,153.69,1.05,108.83,10.14,154.18
