task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.009,1.969,1.344,4.686,0.923,1.955,1.326,5.34,0.945
4,0.032,2.255,1.361,3.893,0.884,1.835,1.774,3.751,1.031
4,0.033,1.957,1.885,4.068,0.801,2.168,1.559,4.76,0.996
4,0.036,2.158,1.788,3.982,0.982,1.912,1.761,3.944,1.0
3,0.055,2.397,1.384,4.807,0.791,2.013,1.299,4.553,0.82
4,0.057,2.276,1.646,5.082,0.809,1.807,1.865,3.929,0.755
3,0.065,2.346,1.362,4.346,0.82,1.96,1.681,4.972,0.788
1,0.076,2.158,1.597,3.937,0.768,2.433,1.939,4.562,0.637
3,0.077,2.208,1.786,4.409,1.002,2.355,1.338,5.294,0.749
3,0.093,2.218,1.715,4.8,0.827,1.733,1.528,4.575,0.835
2,0.111,2.586,2.036,4.465,0.732,2.377,1.916,5.06,0.938
3,0.115,2.075,1.396,4.974,0.868,2.078,1.761,5.014,0.865
1,0.12,1.857,1.542,3.623,0.725,1.946,1.939,4.389,0.613
4,0.123,2.428,1.479,3.752,0.793,1.986,1.895,4.437,0.893
3,0.135,1.982,1.6,4.806,0.841,2.395,1.664,4.727,0.86
1,0.16,2.192,1.702,4.011,0.742,1.889,1.432,3.618,0.712
1,0.16,2.183,1.714,3.82,0.668,2.573,1.735,4.401,0.808
4,0.184,2.136,1.359,4.222,1.02,1.837,1.861,5.057,1.053
3,0.208,2.271,1.69,5.56,0.977,1.862,1.552,5.218,0.806
3,0.211,1.904,1.352,5.873,0.942,2.01,1.311,4.744,0.985
1,0.213,1.89,1.521,4.639,0.753,2.476,1.689,4.405,0.677
2,0.213,2.238,1.64,3.796,0.839,2.258,1.937,3.954,0.721
2,0.227,2.398,1.583,4.983,0.98,2.392,2.122,5.131,0.758
1,0.242,2.245,1.961,3.895,0.695,2.165,1.437,4.081,0.773
2,0.263,2.017,2.089,4.266,0.941,2.182,1.91,4.285,0.811
2,0.267,2.542,1.72,4.111,0.732,2.293,1.872,4.715,0.77
1,0.27,1.996,1.528,4.233,0.611,2.345,1.819,4.206,0.74
2,0.272,2.417,1.595,3.954,0.972,2.127,1.784,4.001,0.744
2,0.28,2.523,1.934,4.685,0.852,2.182,1.659,5.035,0.747
3,0.287,1.795,1.6,4.326,0.985,1.856,1.693,4.235,0.958
4,0.288,2.315,1.573,4.945,0.871,1.936,1.737,4.997,0.923
3,0.305,1.952,1.271,5.327,0.975,2.092,1.628,4.491,0.782
1,0.306,2.388,1.716,3.8,0.766,2.296,1.633,4.968,0.647
3,0.33,2.275,1.524,5.301,0.845,2.04,1.343,4.38,0.727
3,0.346,2.293,1.41,4.735,0.996,1.953,1.399,4.833,0.88
2,0.364,2.605,2.032,4.974,0.914,2.529,1.865,4.527,0.837
1,0.369,2.426,1.676,4.196,0.765,2.111,1.966,4.051,0.861
4,0.393,2.33,1.589,4.932,0.996,2.208,1.772,4.102,0.964
4,0.395,2.013,1.611,4.616,0.902,2.147,1.369,5.013,0.768
3,0.404,1.985,1.426,4.864,0.815,1.884,1.277,4.595,0.819
2,0.419,2.329,1.554,4.093,0.745,2.144,2.113,4.187,0.811
4,0.42,1.844,1.358,4.786,0.939,1.801,1.549,4.9,0.817
1,0.44,2.161,1.804,4.455,0.66,2.301,1.512,4.632,0.691
3,0.445,2.42,1.589,5.338,0.982,2.211,1.275,5.607,0.773
4,0.456,2.255,1.854,3.963,1.06,2.237,1.892,4.932,1.029
4,0.489,2.078,1.623,4.167,0.862,2.185,1.508,4.804,0.969
1,0.496,2.467,1.685,4.325,0.814,2.078,1.73,4.674,0.788
3,0.499,2.381,1.426,4.591,0.861,2.04,1.413,5.943,0.722
3,0.514,2.245,1.765,4.744,1.014,2.408,1.618,4.959,0.815
1,0.517,2.193,1.924,4.696,0.612,2.083,1.966,4.386,0.648
3,0.526,2.239,1.655,4.423,0.72,1.862,1.781,5.206,0.747
4,0.526,2.381,1.515,4.877,1.036,1.779,1.558,4.691,0.937
2,0.541,2.505,1.701,4.409,0.77,2.624,2.046,4.06,0.88
2,0.563,1.88,2.07,3.741,0.773,2.386,1.815,4.504,0.91
1,0.577,2.013,1.546,4.075,0.665,2.434,1.601,4.487,0.837
1,0.585,2.482,1.499,3.822,0.638,2.556,1.988,4.753,0.689
3,0.642,2.132,1.641,4.948,0.908,1.761,1.53,4.864,0.789
4,0.648,2.014,1.662,3.738,0.917,2.319,1.816,4.015,1.038
1,0.649,2.044,1.948,4.966,0.703,2.022,1.675,3.854,0.78
4,0.688,1.861,1.579,4.472,1.007,2.083,1.764,4.168,1.015
4,0.692,1.925,1.546,4.03,1.016,1.931,1.348,3.717,1.016
4,0.704,2.312,1.566,4.531,0.876,2.401,1.87,3.876,0.887
2,0.707,2.614,2.142,4.841,1.007,2.09,1.516,4.297,0.958
2,0.725,2.573,1.54,3.978,0.725,1.876,1.578,3.642,0.746
2,0.741,2.411,1.706,3.886,1.017,2.138,1.654,4.226,0.966
2,0.775,2.062,1.748,4.356,0.811,2.071,1.52,4.673,0.788
1,0.785,2.388,1.79,5.11,0.668,1.955,1.872,4.553,0.762
3,0.797,1.824,1.533,4.862,0.985,2.39,1.312,5.785,0.866
3,0.805,2.169,1.537,4.959,0.761,2.194,1.77,5.484,0.827
1,0.81,1.852,1.497,4.757,0.717,1.902,1.859,3.693,0.807
1,0.82,2.449,1.985,4.999,0.728,2.179,1.69,3.803,0.814
4,0.833,1.947,1.681,4.555,0.934,1.87,1.545,4.603,0.934
1,0.834,1.949,1.801,4.632,0.859,2.559,1.852,4.756,0.791
1,0.84,1.996,1.826,3.733,0.806,2.077,1.767,4.051,0.686
3,0.848,2.22,1.509,5.949,0.935,2.386,1.421,5.454,0.718
1,0.853,1.903,1.932,3.839,0.636,1.854,1.518,4.977,0.612
4,0.853,2.397,1.41,5.06,1.043,2.328,1.863,3.774,0.869
2,0.856,2.557,1.574,4.701,0.736,2.424,2.113,4.975,0.823
2,0.868,2.644,1.753,4.543,0.888,2.605,1.63,5.115,1.003
3,0.874,1.984,1.557,4.37,0.845,2.257,1.677,4.467,0.766
4,0.896,2.387,1.488,5.139,0.991,2.383,1.802,3.965,0.983
4,0.896,2.063,1.809,3.925,0.974,2.309,1.759,4.122,0.812
4,0.898,2.214,1.449,4.892,0.972,1.73,1.61,4.378,1.015
1,0.904,2.118,1.961,4.417,0.789,2.12,1.41,4.778,0.675
2,0.91,2.631,1.887,3.831,0.916,2.008,1.935,4.885,0.751
4,0.93,1.938,1.759,5.043,1.037,1.732,1.784,4.14,1.061
1,0.932,2.351,1.788,4.36,0.843,2.49,1.554,4.705,0.842
3,0.943,2.031,1.726,5.152,0.782,2.067,1.494,4.734,1.014
2,0.962,2.57,1.614,3.807,0.984,2.15,2.091,4.312,0.799
4,0.966,1.744,1.585,4.939,0.758,2.227,1.534,3.797,0.77
1,0.968,2.14,1.899,4.169,0.799,2.145,1.754,3.905,0.631
2,0.972,2.466,1.648,4.764,0.932,2.207,2.009,4.591,0.971
1,0.977,2.569,1.85,3.816,0.678,1.951,1.703,3.82,0.734
1,0.982,2.108,1.896,4.566,0.75,2.108,1.825,4.268,0.669
2,0.987,2.368,2.142,4.37,0.72,2.345,1.809,4.58,1.006
4,0.995,2.024,1.892,3.863,1.067,2.005,1.667,4.24,1.007
2,1.001,2.126,1.641,4.44,0.934,1.904,1.765,3.628,0.831
3,1.005,1.762,1.682,4.883,0.857,2.249,1.388,5.712,0.817
1,1.008,2.476,1.852,4.025,0.718,2.364,1.872,3.989,0.654
4,1.02,1.89,1.659,3.738,0.762,1.87,1.861,4.24,0.894
2,1.028,2.334,1.966,3.701,0.814,2.375,1.765,4.125,0.961
2,1.053,1.944,2.138,3.847,0.797,2.314,1.902,3.827,0.903
3,1.054,2.176,1.287,4.407,0.791,1.902,1.736,4.463,0.855
3,1.066,2.291,1.302,5.564,0.937,2.396,1.391,5.975,0.91
1,1.085,2.595,1.956,4.027,0.672,2.453,1.827,4.072,0.861
4,1.097,1.798,1.764,4.372,0.825,2.282,1.789,4.957,0.795
2,1.107,2.314,1.716,4.394,0.91,2.045,1.982,4.871,0.852
3,1.118,1.878,1.683,5.647,0.843,2.03,1.277,4.317,0.891
4,1.14,2.374,1.363,3.901,0.825,2.413,1.81,4.521,1.003
4,1.144,2.22,1.595,3.834,0.858,2.415,1.841,4.639,1.07
1,1.164,2.074,1.871,4.367,0.751,2.424,1.423,4.634,0.62
2,1.174,2.279,1.711,4.089,0.921,2.163,1.793,4.086,0.907
2,1.222,2.631,2.121,3.82,0.731,2.632,1.861,3.92,0.993
4,1.246,2.08,1.359,4.61,0.873,1.831,1.56,4.386,0.762
4,1.246,2.28,1.523,4.388,0.812,1.931,1.606,3.891,0.974
3,1.25,2.292,1.459,4.745,0.767,1.973,1.321,5.747,0.93
2,1.277,2.521,1.807,5.05,0.956,2.008,1.768,3.807,0.861
2,1.283,2.182,1.863,4.641,0.726,2.606,1.938,5.127,0.904
2,1.312,2.183,1.803,4.549,0.907,2.164,1.62,5.025,0.837
4,1.337,2.016,1.483,4.33,0.926,1.804,1.726,4.917,0.997
1,1.338,2.588,1.598,4.485,0.671,1.996,1.716,4.876,0.861
2,1.347,2.612,1.92,5.05,0.933,2.302,1.889,4.83,0.98
3,1.348,2.005,1.787,5.54,0.8,2.375,1.687,4.838,1.009
1,1.354,2.1,1.8,4.62,0.775,2.427,1.554,3.628,0.655
2,1.369,2.059,2.085,4.727,0.941,2.126,1.959,4.685,0.931
2,1.377,2.388,1.856,4.117,0.759,2.243,1.609,3.852,0.999
3,1.403,1.794,1.715,4.863,0.883,2.179,1.635,5.515,0.899
2,1.407,2.099,1.792,4.836,0.817,2.485,2.127,3.796,1.016
4,1.443,2.195,1.835,5.138,0.989,2.107,1.668,4.52,0.769
2,1.445,2.221,1.664,3.691,0.766,2.624,1.824,5.063,1.016
3,1.446,2.119,1.424,5.495,0.997,1.816,1.488,5.785,0.785
3,1.475,1.976,1.694,5.67,0.95,1.718,1.584,4.884,0.73
3,1.478,2.192,1.786,5.543,0.729,2.405,1.576,4.584,0.988
3,1.482,2.294,1.274,4.415,1.009,1.965,1.487,4.52,0.796
2,1.514,2.592,1.681,4.055,0.923,2.197,1.92,4.226,0.89
4,1.522,2.309,1.753,4.062,0.775,1.918,1.473,3.917,0.891
4,1.527,1.748,1.584,4.034,0.919,2.349,1.58,3.682,1.07
4,1.528,2.066,1.788,4.652,0.861,2.345,1.467,4.976,1.029
1,1.528,2.395,1.559,3.667,0.759,2.264,1.51,4.971,0.85
3,1.53,2.185,1.622,4.671,0.783,2.018,1.324,4.824,0.958
3,1.532,2.095,1.694,5.889,0.719,1.763,1.433,4.592,0.719
1,1.538,2.31,1.735,4.402,0.703,2.146,1.687,4.614,0.724
2,1.548,2.483,1.937,4.3,0.837,2.416,1.858,5.025,0.938
4,1.552,1.976,1.658,4.547,1.053,1.75,1.489,4.149,0.836
2,1.554,2.16,1.99,4.678,0.951,2.502,1.902,4.038,0.836
2,1.556,2.295,2.029,4.773,0.738,2.625,1.671,4.057,0.732
4,1.568,2.239,1.415,3.754,0.775,2.327,1.66,4.886,0.955
1,1.573,2.467,1.951,4.645,0.859,2.326,1.613,4.348,0.861
1,1.584,2.269,1.868,4.909,0.806,2.065,1.885,4.417,0.807
1,1.594,1.995,1.846,4.575,0.858,2.539,1.432,4.873,0.62
1,1.613,2.576,1.798,4.917,0.688,2.324,1.61,4.538,0.629
1,1.621,2.342,1.718,4.34,0.786,2.23,1.968,3.814,0.786
3,1.629,1.753,1.481,5.601,0.853,2.322,1.415,4.339,0.936
2,1.629,2.465,1.823,4.777,0.997,2.552,1.512,4.599,0.904
3,1.635,2.329,1.665,5.8,0.747,2.193,1.533,5.583,0.883
3,1.648,1.876,1.519,5.349,0.736,2.212,1.347,5.481,0.958
2,1.661,2.512,2.044,3.658,1.014,2.535,1.818,4.446,0.805
1,1.673,2.513,1.694,4.28,0.837,1.922,1.73,4.809,0.806
3,1.688,1.909,1.713,5.615,0.833,1.807,1.375,5.765,1.011
1,1.718,2.235,1.737,3.726,0.751,2.309,1.852,4.006,0.637
4,1.73,2.362,1.436,4.28,0.824,2.105,1.836,4.099,1.014
3,1.742,1.836,1.397,4.796,0.82,2.383,1.713,5.299,0.787
3,1.753,1.813,1.55,4.495,0.852,2.092,1.326,4.882,0.837
2,1.777,2.117,2.058,4.934,0.946,2.548,1.558,3.978,0.866
2,1.789,1.908,2.009,4.844,0.874,2.532,1.956,3.975,0.792
2,1.794,2.443,2.104,4.04,1.0,2.014,1.658,5.095,0.81
4,1.798,1.996,1.473,3.996,1.064,1.975,1.72,4.88,0.77
3,1.799,1.936,1.639,4.822,0.847,2.267,1.783,4.37,0.88
2,1.801,2.616,1.748,3.751,0.76,1.922,1.761,3.997,0.998
4,1.808,2.25,1.776,3.76,0.84,2.193,1.85,4.054,1.029
3,1.808,1.844,1.396,5.192,0.798,2.183,1.497,4.741,0.996
3,1.811,2.296,1.335,5.64,0.857,2.164,1.493,5.091,0.879
1,1.864,2.38,1.462,4.978,0.699,1.881,1.737,4.592,0.702
2,1.866,2.138,1.633,4.275,0.73,2.182,1.776,4.338,0.734
2,1.869,2.33,1.655,3.714,0.801,2.126,2.081,4.695,0.988
2,1.873,2.055,1.967,4.175,0.98,2.619,2.108,4.729,0.919
1,1.889,2.193,1.738,5.07,0.826,2.022,1.838,4.052,0.831
1,1.893,2.012,1.973,3.618,0.68,1.935,1.942,4.549,0.638
1,1.914,1.856,1.766,4.322,0.693,2.248,1.422,4.006,0.817
3,1.93,1.918,1.347,4.615,0.806,2.209,1.556,4.386,0.945
3,1.939,1.82,1.479,4.362,0.868,1.78,1.721,5.4,0.947
2,1.954,2.134,1.688,4.474,0.931,2.509,1.869,4.545,0.913
4,1.956,2.271,1.759,3.944,1.053,2.255,1.562,4.732,0.954
2,1.967,1.88,1.898,4.368,0.911,2.434,1.575,4.784,1.016
2,2.003,2.643,1.749,4.131,1.009,2.579,2.124,4.031,0.908
1,2.013,2.284,1.502,4.083,0.688,2.345,1.48,4.753,0.668
2,2.016,2.584,1.992,4.233,0.885,1.972,1.651,4.076,0.881
1,2.017,1.885,1.682,3.726,0.696,2.322,1.469,4.107,0.664
2,2.036,2.007,1.633,5.037,0.897,2.626,1.868,4.207,0.982
4,2.045,2.118,1.847,4.547,1.05,2.066,1.624,3.693,1.043
2,2.047,2.226,1.6,3.919,0.817,2.596,1.773,4.832,0.947
4,2.063,2.042,1.644,4.591,1.013,2.163,1.613,4.351,0.844
2,2.081,2.194,1.602,4.307,0.775,2.359,2.095,3.751,0.838
3,2.086,2.074,1.712,5.471,0.986,2.106,1.696,4.283,0.853
3,2.088,1.805,1.393,5.873,0.931,1.86,1.526,4.783,0.769
2,2.095,2.334,1.719,3.681,0.852,2.427,1.655,4.044,0.737
4,2.118,1.904,1.792,3.881,0.812,2.086,1.757,4.383,1.001
1,2.138,2.302,1.662,3.908,0.848,1.943,1.622,4.279,0.701
1,2.14,1.909,1.948,4.789,0.661,2.328,1.611,4.119,0.663
4,2.144,2.215,1.489,4.215,1.011,2.273,1.713,4.32,0.952
2,2.154,2.046,1.966,5.029,0.917,2.141,1.935,5.013,0.972
3,2.173,2.149,1.545,4.864,0.72,1.722,1.567,5.278,0.995
2,2.177,2.268,1.943,3.626,0.808,2.602,1.513,3.919,0.738
4,2.188,2.214,1.597,4.189,0.912,1.95,1.779,5.016,0.918
2,2.197,1.889,1.633,4.495,0.977,2.145,1.854,4.886,0.753
2,2.204,2.341,1.944,4.514,0.75,2.024,1.793,4.427,0.959
2,2.214,1.904,1.667,3.707,0.856,2.158,1.529,4.1,1.015
4,2.234,2.121,1.414,4.543,0.923,2.28,1.737,4.767,0.852
2,2.236,2.207,1.63,4.472,0.97,2.19,1.77,4.557,0.906
3,2.24,1.757,1.521,5.528,0.947,1.875,1.618,5.826,0.767
1,2.264,1.95,1.453,3.729,0.859,1.885,1.728,4.782,0.64
2,2.265,2.232,1.598,3.936,1.018,2.508,1.793,5.053,0.924
1,2.29,1.885,1.485,4.789,0.801,2.07,1.716,4.29,0.763
4,2.302,2.022,1.599,3.748,0.786,2.118,1.437,3.922,0.871
4,2.311,1.918,1.483,3.957,0.897,2.08,1.373,4.095,0.985
3,2.354,2.281,1.789,4.38,0.821,2.201,1.694,4.727,0.994
1,2.359,2.173,1.829,3.672,0.801,2.015,1.636,3.761,0.646
4,2.361,2.124,1.42,4.892,0.781,1.732,1.406,3.782,0.851
2,2.371,2.484,2.035,4.017,0.952,2.276,1.845,4.325,0.998
4,2.376,2.095,1.88,4.018,0.86,2.414,1.66,4.364,0.844
3,2.403,2.378,1.703,4.353,0.746,2.329,1.773,5.929,0.793
2,2.415,2.333,1.532,4.848,0.724,2.215,1.582,3.642,0.975
2,2.421,2.408,1.858,4.901,0.884,2.494,1.861,3.819,0.995
3,2.424,1.876,1.657,5.28,0.817,2.253,1.657,4.964,0.785
3,2.434,2.034,1.347,4.423,0.897,1.926,1.436,5.748,0.912
3,2.441,1.893,1.725,5.878,0.855,2.315,1.458,5.959,0.749
2,2.458,1.912,1.669,4.768,0.975,2.155,1.96,4.833,0.953
4,2.459,2.416,1.762,4.468,0.872,2.4,1.867,3.848,0.948
3,2.459,2.181,1.791,4.463,0.814,1.832,1.761,5.484,0.787
2,2.489,2.382,1.764,4.972,0.839,2.268,1.686,5.121,0.771
4,2.492,2.346,1.502,4.939,1.007,2.355,1.363,3.775,0.876
2,2.508,2.447,1.832,4.394,0.962,2.187,1.58,4.495,0.909
4,2.511,2.206,1.692,4.686,0.989,2.056,1.823,4.694,0.817
4,2.523,1.92,1.889,4.425,1.053,2.406,1.818,3.979,1.039
3,2.525,1.771,1.544,4.972,0.924,2.212,1.345,5.159,0.782
3,2.526,1.893,1.645,4.278,0.924,1.805,1.627,4.865,0.845
4,2.54,1.986,1.58,4.304,0.755,1.956,1.481,4.01,0.903
1,2.551,2.38,1.882,4.716,0.668,2.235,1.679,4.031,0.616
3,2.57,2.12,1.759,5.888,0.959,2.073,1.313,5.56,0.814
1,2.578,2.239,1.413,4.032,0.695,1.935,1.419,4.186,0.695
2,2.58,2.323,2.141,4.401,0.989,2.625,1.723,3.997,0.73
1,2.583,2.009,1.653,3.848,0.799,2.572,1.408,3.913,0.692
1,2.584,2.318,1.702,4.515,0.656,2.324,1.978,3.847,0.623
4,2.622,2.289,1.542,3.818,0.963,1.796,1.505,4.676,0.938
4,2.626,2.324,1.511,4.38,0.857,1.87,1.59,4.805,1.038
4,2.65,2.318,1.523,4.639,0.922,2.408,1.699,4.314,1.018
