task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.466,11.027,98.489,10.678,103.416,108.161,10.826,95.834,10.958,100.396,10.027,105.931,104.788,10.72,100.993
4,0.574,9.729,96.673,11.488,99.69,95.512,10.124,102.667,10.732,100.365,11.511,112.84,110.283,10.396,107.339
4,1.176,10.722,106.679,11.467,110.337,98.575,10.13,96.516,10.5,96.646,10.131,106.233,105.267,11.053,95.886
3,1.204,103.195,96.408,103.37,110.83,10.011,99.14,99.983,94.58,106.308,105.61,103.179,11.262,100.916,102.632
1,2.422,97.744,11.174,105.824,11.562,108.761,104.625,94.62,104.385,10.745,98.796,9.987,105.253,111.69,106.351
3,2.782,96.303,102.552,101.537,100.298,9.886,101.702,103.985,98.604,101.584,105.319,101.031,9.917,111.588,109.969
1,3.807,107.678,10.523,94.476,10.674,107.758,104.579,102.757,108.126,9.949,107.943,11.292,107.391,106.791,105.348
4,3.905,9.901,108.247,11.075,108.987,101.604,10.068,99.572,11.07,94.488,11.57,101.109,95.524,10.501,106.285
4,4.573,9.457,102.869,11.472,105.719,109.1,10.081,100.011,10.362,99.604,11.393,106.859,103.037,10.434,102.39
1,5.658,108.016,10.755,101.585,10.87,98.742,109.116,101.298,110.763,10.892,96.077,10.763,104.679,98.11,94.686
2,6.502,113.412,106.623,108.229,112.325,114.259,114.217,103.003,98.529,93.052,98.723,96.051,100.429,98.68,99.584
2,7.221,108.524,105.29,103.694,95.956,114.122,102.948,100.106,105.45,108.091,107.975,103.344,117.892,98.438,105.914
1,7.474,114.111,10.728,98.347,10.447,98.087,110.121,107.193,104.731,9.654,93.565,10.746,97.189,105.217,111.767
2,7.606,113.498,100.81,102.909,104.36,102.407,102.081,105.004,114.082,104.058,95.052,112.07,113.776,104.859,100.637
2,7.944,113.145,103.465,102.791,101.45,107.283,108.657,98.054,100.841,108.018,105.252,94.706,114.77,104.521,101.587
4,8.303,9.376,93.781,10.432,104.387,98.683,9.99,100.952,10.169,101.105,10.765,100.445,94.958,9.787,108.898
3,8.407,96.778,103.228,104.646,105.574,11.42,110.421,103.523,99.301,98.991,99.55,108.18,10.873,113.838,104.465
1,8.416,109.37,9.583,95.864,10.639,93.897,103.892,109.419,108.42,10.074,107.935,10.562,99.843,99.59,95.312
4,8.475,9.749,100.447,10.023,110.406,95.607,9.703,104.986,10.339,95.624,10.098,110.11,106.655,10.665,92.493
2,8.649,104.465,108.066,109.158,97.761,114.174,99.823,106.104,99.604,102.751,107.547,109.673,99.185,107.968,96.607
1,8.744,109.745,10.62,105.743,11.191,93.869,102.12,98.327,113.557,10.466,96.362,11.153,103.423,112.157,97.303
3,9.57,106.046,99.064,102.075,116.466,11.353,103.226,100.22,110.479,102.401,108.149,108.769,11.388,99.607,109.113
3,9.9,104.126,103.646,112.646,115.589,10.519,101.751,109.087,107.174,96.17,116.156,108.319,10.097,103.137,115.694
1,10.139,98.951,9.886,92.881,11.508,106.84,110.79,104.236,108.952,10.958,105.623,11.564,104.449,105.267,95.406
4,10.191,9.557,102.747,10.117,97.989,95.263,10.857,100.828,9.712,108.997,10.676,110.68,105.064,9.9,92.269
4,10.247,9.623,109.196,10.627,112.313,98.807,9.604,105.14,10.63,92.636,10.825,106.458,101.335,10.187,109.516
2,10.434,112.715,99.949,101.567,108.141,117.717,109.725,107.266,105.095,95.251,105.252,103.318,108.947,113.818,109.776
1,10.444,107.268,10.234,92.785,11.22,99.372,110.651,106.409,110.082,10.663,102.813,10.233,98.297,111.767,98.56
2,10.738,107.149,94.817,104.576,96.134,102.808,113.506,102.037,101.901,108.728,110.031,112.356,104.239,102.147,101.062
1,10.927,97.414,10.295,105.824,10.737,96.885,112.509,97.632,113.005,10.444,101.875,11.537,104.432,109.872,94.569
3,11.252,97.302,108.317,109.715,105.307,10.238,111.352,107.518,101.441,107.588,105.962,100.258,9.891,97.395,106.739
1,11.315,109.847,9.65,106.135,10.254,99.475,108.902,102.423,102.048,9.669,97.709,10.457,109.113,105.76,102.296
1,11.332,102.308,9.829,93.717,10.772,96.378,100.219,100.971,100.88,11.043,105.78,10.272,97.276,103.111,101.728
1,11.421,97.414,10.744,106.116,10.789,98.995,102.987,109.413,104.298,11.108,103.988,11.012,105.796,112.914,103.664
4,11.703,10.415,103.07,11.249,103.116,99.292,9.66,92.414,9.87,102.632,11.451,95.495,106.568,10.63,96.198
2,12.111,106.387,99.007,104.166,94.743,112.717,100.509,100.336,104.243,96.89,98.998,107.507,105.563,108.414,94.663
1,12.907,108.286,10.775,99.796,10.97,106.043,107.286,102.048,112.431,9.666,108.953,10.977,106.441,97.966,94.825
1,12.947,104.648,9.594,104.443,10.779,102.519,99.806,110.758,99.944,11.311,101.108,11.508,104.693,110.505,99.137
1,13.133,106.008,10.339,103.415,10.639,99.517,110.844,105.538,112.758,9.803,102.735,11.573,95.567,97.884,105.538
2,13.398,109.969,93.917,105.858,96.279,101.999,111.195,93.424,108.14,101.405,97.367,106.153,114.587,106.962,104.172
1,14.167,110.004,10.611,107.224,10.675,105.309,96.942,106.738,105.289,10.439,103.948,10.97,99.825,99.071,96.248
4,14.285,9.63,92.227,11.028,97.633,103.557,10.838,94.617,10.74,104.957,10.54,101.736,106.996,10.838,95.189
1,14.365,102.353,11.303,105.07,10.995,107.488,100.174,103.097,108.412,10.663,97.887,11.144,107.797,101.021,95.695
2,14.839,114.289,93.285,97.618,105.822,114.905,108.31,98.902,97.167,100.773,111.458,99.471,106.156,109.018,99.715
4,15.153,9.768,101.218,9.796,98.043,108.49,10.598,100.101,9.758,108.468,9.839,98.615,109.071,9.864,95.55
3,15.355,98.394,103.13,117.048,114.826,11.501,97.588,115.615,110.075,108.852,114.444,103.323,10.883,98.087,99.733
3,15.861,99.255,96.067,116.105,101.485,9.938,110.081,99.518,94.856,100.354,112.974,110.991,10.153,114.845,104.953
2,16.145,100.857,100.646,100.11,101.134,105.08,101.059,96.297,107.764,107.277,98.794,104.839,101.566,107.524,95.345
1,16.533,109.745,10.363,105.997,10.457,94.437,109.438,96.324,103.734,10.777,92.837,11.283,95.174,109.265,103.38
1,17.798,111.489,10.517,97.373,10.973,105.255,97.475,94.447,104.776,10.862,98.519,10.928,97.615,105.662,101.937
3,17.836,110.191,110.667,114.234,106.135,11.408,112.231,110.81,101.037,104.602,115.837,102.069,11.608,114.226,108.376
3,17.888,95.071,105.463,106.641,110.725,11.234,98.912,114.118,101.376,105.36,107.09,100.643,10.668,108.049,108.694
4,18.638,11.045,92.176,10.429,103.292,99.893,9.673,92.475,10.648,105.928,10.014,100.842,106.355,10.198,105.927
3,18.93,112.218,108.938,112.961,109.286,10.323,104.509,104.954,103.357,105.872,107.308,105.414,11.512,110.724,99.839
3,19.501,111.756,111.014,116.606,110.83,10.514,96.852,113.799,100.313,110.802,108.19,101.223,10.323,100.727,102.056
4,19.771,10.089,96.646,10.056,99.445,107.429,10.434,108.857,9.685,104.799,11.139,96.158,104.261,9.948,100.325
4,20.53,10.966,100.224,10.497,97.136,100.306,10.189,97.066,9.575,93.045,10.243,95.012,93.309,10.195,95.763
3,20.854,106.223,111.541,104.943,115.479,10.127,107.081,100.432,98.669,104.089,112.854,118.135,9.994,99.838,101.667
1,20.855,103.005,9.72,107.718,10.066,105.103,95.269,108.668,112.663,11.098,101.265,10.293,95.166,112.567,107.441
3,21.02,109.585,95.735,117.68,109.783,10.835,101.633,106.66,106.217,101.831,111.776,109.545,10.402,99.619,110.773
3,21.994,100.723,100.744,112.646,102.012,11.066,98.363,112.81,109.211,98.274,117.855,107.461,11.524,104.541,109.602
3,22.369,102.663,98.84,99.568,104.703,11.687,105.036,102.119,98.442,101.12,107.515,110.074,10.541,98.204,114.719
1,22.39,97.812,11.239,95.937,10.025,109.541,112.596,107.35,110.572,10.654,101.126,11.037,101.214,106.94,95.487
4,22.532,9.571,96.5,10.936,97.989,107.347,10.625,99.495,11.002,106.952,10.924,101.355,93.634,9.535,103.573
2,23.335,110.266,96.811,102.002,108.867,112.128,100.913,107.667,98.878,101.11,111.467,104.183,105.712,114.881,96.624
3,24.019,107.718,111.977,113.639,115.132,9.964,112.536,110.497,106.873,95.484,104.313,108.025,9.993,112.626,107.519
1,24.521,97.3,10.091,108.177,11.708,99.078,110.844,97.708,104.189,9.912,95.952,10.655,96.56,99.531,110.611
4,24.733,9.777,101.189,10.819,96.042,92.981,9.946,94.724,9.687,95.847,11.364,108.955,100.778,10.715,93.998
3,25.165,94.803,106.929,116.577,117.469,11.126,112.208,117.737,100.893,110.271,100.951,110.433,10.046,106.349,111.797
3,25.3,112.334,96.44,111.228,107.184,11.701,100.483,107.112,111.211,107.745,107.515,116.773,10.768,113.687,100.286
4,25.519,10.479,100.92,9.803,112.786,107.773,11.255,100.409,10.415,93.489,10.391,106.072,95.374,11.123,104.952
4,25.938,9.405,96.33,10.676,102.752,94.38,10.088,99.25,10.581,98.042,9.868,109.393,109.761,10.895,92.999
4,26.836,10.505,107.687,11.326,108.683,105.36,10.168,99.98,10.463,93.374,11.475,107.755,97.164,9.655,104.185
4,26.929,10.54,108.99,10.371,97.417,93.74,10.106,98.392,9.437,107.687,10.273,97.638,93.112,9.809,95.141
4,27.057,10.568,92.88,10.87,110.845,109.44,10.925,99.78,10.585,106.417,11.287,109.118,109.375,9.781,96.017
2,27.287,101.486,107.675,104.892,99.337,105.634,99.358,99.976,102.344,107.968,102.844,111.612,107.896,110.664,109.252
1,27.434,112.242,10.673,103.727,10.749,105.867,98.914,104.98,96.15,10.819,104.388,9.938,105.255,101.139,107.86
1,27.734,102.737,10.392,103.415,11.366,103.495,101.201,108.875,110.234,11.188,97.89,11.149,109.055,105.494,105.192
3,27.927,111.034,104.753,113.629,113.7,11.212,106.723,115.904,95.572,100.37,114.315,100.246,10.948,107.135,103.471
2,28.233,106.78,92.551,103.621,107.765,105.134,101.079,97.941,102.934,96.628,101.362,97.58,107.137,99.98,102.108
3,28.264,105.731,103.062,116.87,99.829,11.357,113.952,102.374,108.412,96.408,106.481,111.327,10.373,98.413,101.093
1,28.724,98.994,9.759,100.432,10.998,100.27,97.465,94.481,96.861,9.99,109.112,11.503,100.617,108.643,103.38
3,28.948,110.541,96.658,108.964,102.744,10.034,106.723,111.684,99.366,111.367,102.785,117.015,9.96,111.272,110.049
4,29.352,10.484,107.736,10.482,105.634,105.559,11.236,102.93,10.188,98.183,11.088,108.955,100.649,10.522,106.462
4,29.429,10.183,93.948,10.543,97.882,105.995,11.151,98.622,10.815,92.532,10.92,101.29,106.953,10.598,106.455
1,31.195,97.013,9.767,100.096,11.292,109.899,105.198,106.891,106.808,10.672,103.861,10.47,107.906,95.836,108.952
4,31.222,10.572,105.698,10.929,97.361,99.6,10.012,95.645,9.937,100.911,10.482,101.761,96.386,11.151,103.003
3,31.295,110.347,95.747,110.914,106.607,10.177,98.097,117.082,101.867,103.73,110.6,112.42,10.43,98.899,105.812
4,31.311,9.884,105.237,10.757,98.135,96.156,10.181,109.53,9.402,97.612,10.184,111.59,105.059,10.973,92.253
2,32.264,109.923,98.647,111.262,111.722,113.234,110.308,105.16,103.795,92.442,109.239,111.406,106.799,108.353,99.079
2,32.557,108.467,98.72,110.977,101.747,116.892,111.773,98.488,103.448,104.201,108.323,112.457,115.906,101.844,95.09
1,32.611,97.13,9.558,98.769,10.4,106.564,101.245,94.73,102.612,9.994,93.512,11.019,96.768,103.405,104.625
3,33.078,111.886,107.388,115.919,108.098,10.071,106.222,116.264,96.529,112.307,117.939,109.243,10.717,96.895,113.243
3,34.395,102.491,96.797,116.147,111.821,10.099,105.568,102.86,99.053,112.731,104.585,106.607,10.345,107.967,99.837
4,34.417,9.824,94.624,11.144,100.833,102.825,11.218,95.788,10.121,107.654,10.216,95.54,103.623,10.35,97.288
