task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,1.406,4.174,1.415,10.397,1.98
1,6.088,1.11,1.216,1.289,0.863
2,6.136,5.064,0.774,5.805,0.476
2,6.466,5.018,1.838,4.083,1.124
2,6.823,3.435,1.199,5.487,1.694
1,7.444,1.248,0.894,1.117,0.944
1,9.807,2.074,0.823,1.032,1.346
2,10.646,2.814,0.811,5.068,1.388
2,11.434,5.671,0.815,2.689,0.759
2,12.677,5.805,2.142,2.268,1.849
1,14.527,1.224,1.257,1.253,0.612
2,15.109,13.409,1.293,5.594,2.447
1,15.221,1.097,1.244,1.556,0.876
2,15.238,7.084,1.943,1.911,1.262
1,19.566,2.436,0.789,1.237,0.874
1,19.924,1.242,1.191,1.24,0.926
1,21.68,1.3,0.898,1.055,0.952
1,21.781,0.983,0.914,1.221,0.961
1,23.306,2.371,0.746,1.231,1.084
2,27.452,2.808,0.588,2.023,2.508
1,28.831,1.275,0.811,1.437,1.258
1,30.441,1.223,0.869,2.028,1.449
2,30.54,2.215,1.452,2.478,0.661
1,31.198,2.106,0.903,2.002,0.585
1,33.604,1.524,1.088,1.825,0.877
1,34.536,1.261,0.837,1.406,0.652
1,35.102,2.193,0.611,1.541,1.387
1,35.575,1.216,0.968,1.286,0.621
1,36.041,2.006,0.817,2.01,0.611
1,37.109,1.001,0.971,1.294,0.611
1,37.192,1.2,1.009,1.019,1.238
1,38.203,2.018,0.764,1.065,0.855
1,39.613,1.819,0.85,1.257,1.082
1,40.518,1.941,1.088,1.286,0.977
1,41.062,1.763,0.951,1.81,0.884
1,41.866,1.295,0.889,1.294,0.874
2,43.747,5.1,3.084,3.742,2.525
2,44.815,3.966,2.609,2.591,3.239
2,44.935,4.811,0.836,2.156,1.688
1,45.278,2.05,1.252,1.782,0.897
1,45.919,0.961,0.613,1.441,1.233
2,47.135,4.083,0.885,6.477,2.838
1,47.945,1.051,0.632,1.007,0.688
1,48.279,1.407,1.107,1.2,0.617
1,49.292,0.964,1.114,1.802,1.259
2,49.523,3.165,0.983,8.809,1.857
2,49.85,12.475,1.101,3.288,1.211
2,51.104,4.598,0.683,3.144,1.455
1,51.167,2.016,1.002,1.095,1.25
2,51.414,5.585,1.399,3.337,0.731
2,51.712,3.21,1.466,7.031,0.992
2,51.745,9.123,1.057,3.855,0.903
1,52.515,1.229,1.483,1.109,1.149
1,52.804,2.074,1.173,2.412,1.235
2,54.439,6.228,1.363,2.421,1.646
2,54.679,2.03,1.352,11.459,1.541
