task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.501,1.223,0.834,1.885,1.398
1,0.785,1.759,0.611,1.03,1.335
1,6.091,1.15,0.625,1.105,0.903
2,6.825,1.962,1.991,2.688,1.37
2,7.058,3.873,0.824,9.082,1.212
2,8.117,12.444,1.086,4.429,1.853
1,8.303,2.122,1.386,1.098,0.673
2,10.098,12.475,1.435,6.093,0.752
1,11.963,1.108,1.4,1.062,1.347
1,12.26,2.074,1.444,0.954,1.181
2,12.834,6.132,1.009,2.742,2.508
1,12.856,1.255,1.173,1.798,1.123
2,13.043,8.05,1.522,2.127,1.826
2,13.902,1.926,2.782,3.0,2.653
1,14.298,1.499,0.619,1.426,1.047
2,15.474,7.019,3.424,2.024,1.587
1,16.597,1.438,1.255,1.019,1.234
1,17.093,1.294,0.91,1.03,1.431
1,18.787,1.091,0.834,1.262,0.825
1,19.233,1.311,0.788,1.247,1.008
2,21.133,12.565,0.981,7.372,1.217
1,24.951,1.002,0.878,1.019,0.935
1,25.683,1.78,1.158,1.299,0.956
1,27.683,2.046,0.779,1.005,0.883
2,28.098,13.059,2.561,6.635,1.466
2,28.301,4.132,1.365,11.132,1.646
1,29.806,2.312,1.339,1.084,0.991
2,30.255,5.388,3.015,1.532,1.397
2,31.474,2.928,0.811,1.683,1.082
2,31.556,1.81,0.999,2.227,2.335
2,32.45,7.304,2.912,4.555,0.617
1,32.673,2.189,0.825,1.201,0.788
1,33.186,1.499,0.912,1.32,1.142
1,34.204,1.79,0.764,1.782,0.91
2,34.663,2.45,1.075,3.756,1.317
1,34.747,1.017,0.897,1.108,0.866
1,35.22,2.103,0.905,1.211,0.861
2,36.336,4.852,3.141,2.248,1.709
1,37.762,1.287,0.926,1.309,1.12
2,37.857,2.063,0.701,5.671,2.23
2,37.907,4.935,2.002,5.059,2.385
2,38.269,1.973,1.693,1.504,1.415
1,39.663,1.249,0.908,0.999,1.084
1,39.718,2.412,0.935,1.426,0.883
2,40.544,4.214,2.116,2.563,0.614
