task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.685,2.019,0.89,1.293,0.964
2,1.561,4.548,0.836,5.559,2.705
2,3.506,7.431,1.018,5.263,1.159
2,4.567,4.825,1.658,2.241,3.259
2,5.089,13.378,0.753,1.954,1.124
1,6.839,1.309,0.782,1.009,0.794
2,7.158,3.88,2.603,11.518,0.952
1,7.432,2.039,0.932,2.105,0.944
2,8.233,9.015,2.412,10.237,0.699
1,8.543,1.222,0.785,2.121,0.779
1,9.024,1.461,0.836,1.298,0.87
2,9.062,8.055,1.262,5.624,0.542
1,9.456,1.329,0.585,1.227,1.144
2,11.732,2.449,0.909,8.715,1.247
2,13.447,5.97,0.805,3.92,0.601
1,14.441,2.371,0.94,1.15,1.235
1,14.699,1.172,0.93,1.753,0.864
2,15.292,8.036,0.811,3.337,0.819
1,16.405,1.442,0.835,1.294,1.228
2,16.716,3.263,0.967,2.258,1.723
1,17.361,1.753,0.613,1.894,1.002
2,17.747,4.529,1.527,5.559,1.723
1,19.492,1.218,1.057,1.207,1.179
2,19.873,12.216,3.276,2.304,0.855
2,19.992,7.207,1.188,2.268,0.987
1,20.356,2.044,0.929,1.316,1.07
1,23.028,2.436,0.621,1.219,1.131
2,24.946,12.463,3.23,2.544,1.189
2,25.589,3.654,1.085,8.507,1.688
2,27.181,4.085,1.337,2.193,1.119
2,28.454,10.532,3.239,4.023,1.066
2,29.228,1.954,0.967,13.39,2.911
2,29.269,12.475,0.965,6.358,1.391
1,29.506,1.09,0.942,1.293,0.729
2,29.886,4.028,3.425,1.683,1.667
1,30.749,1.223,0.848,1.949,0.88
2,34.035,2.591,1.101,11.518,2.27
1,34.577,2.04,0.611,1.016,1.388
1,37.984,2.459,1.008,1.323,0.834
1,38.102,2.119,0.626,1.765,0.844
1,38.575,2.027,0.641,1.286,1.191
1,38.797,1.797,0.827,1.308,1.093
1,39.653,1.305,1.458,1.296,0.794
2,42.861,12.508,1.375,4.146,2.954
2,43.506,11.518,0.528,4.115,1.043
2,44.274,4.13,2.912,2.814,1.116
1,44.361,1.295,0.613,2.459,1.282
1,44.999,1.267,0.918,1.244,0.903
2,45.428,3.133,1.42,2.572,1.435
1,47.804,1.932,0.673,2.252,1.405
1,47.922,1.328,0.87,2.028,1.191
2,48.515,10.636,0.614,1.616,1.853
1,48.587,1.98,0.617,0.948,0.874
2,48.995,1.764,1.119,5.746,0.955
1,49.713,1.247,1.429,2.03,1.096
2,50.41,8.374,2.236,13.868,1.818
2,50.577,3.163,2.782,9.015,1.296
1,50.872,1.791,0.857,2.049,0.835
2,51.502,11.51,1.08,12.1,0.959
2,52.478,1.683,3.191,7.735,0.878
2,52.659,3.282,0.909,8.355,0.699
2,52.863,1.643,2.213,1.993,1.695
2,52.885,2.544,1.176,2.15,2.954
2,53.291,5.206,3.579,4.488,1.162
1,53.749,1.228,1.257,1.031,0.876
2,53.828,2.25,1.388,10.22,3.457
1,54.365,1.42,0.841,0.955,1.12
2,54.817,2.229,1.135,2.286,0.675
2,55.327,6.475,1.7,7.883,0.636
2,55.419,2.838,2.899,11.326,0.996
2,56.249,8.507,3.015,2.296,2.766
1,59.564,1.767,0.874,1.335,1.088
1,60.593,1.328,0.948,1.967,0.855
2,61.158,4.028,0.981,9.122,1.366
1,62.079,1.23,0.906,2.193,1.387
1,62.634,2.189,0.89,1.009,0.963
