task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
2,0.203,99.665,1.118,105.824,98.912,105.177,99.996,108.61,106.998,1.012,109.739,96.585,94.288,111.116,108.697
2,0.34,104.034,1.097,98.895,101.472,92.304,102.67,108.121,105.163,1.038,110.16,102.494,102.879,102.268,100.739
4,0.44,0.923,104.231,101.709,100.766,99.139,95.162,10.38,1.032,117.64,100.095,102.197,100.225,107.698,10.348
3,0.473,10.544,9.933,10.185,1.009,100.674,1.11,99.672,10.42,10.083,9.281,0.967,111.158,0.99,112.128
4,0.601,1.044,113.977,102.066,102.789,112.416,97.489,10.278,1.018,100.049,103.386,96.447,101.118,99.933,11.869
2,0.758,108.404,1.109,107.001,106.109,93.318,103.99,102.526,109.833,0.993,112.789,98.97,102.353,110.064,109.587
2,0.925,112.811,1.137,113.536,108.502,105.973,108.714,106.553,112.577,1.158,96.701,107.109,95.65,101.392,98.399
2,1.009,106.195,1.052,107.468,98.751,94.187,96.299,99.789,110.492,0.978,103.919,97.993,101.162,106.981,99.687
3,1.03,11.089,11.229,10.516,1.032,99.493,1.025,100.741,9.768,10.673,9.227,1.082,113.068,1.128,109.209
2,1.072,107.395,1.067,102.549,93.869,99.014,104.256,101.057,98.562,1.058,104.489,94.801,101.905,107.488,101.048
2,1.26,112.679,1.082,99.459,105.657,96.658,111.608,97.659,104.766,1.055,112.437,98.916,103.061,111.158,98.452
3,1.337,10.563,9.8,10.322,1.065,109.764,1.048,98.378,10.852,9.772,10.838,1.071,110.045,0.979,108.565
2,1.349,103.733,1.152,102.446,97.047,107.228,98.241,108.353,102.688,1.072,103.003,97.688,108.875,99.783,108.405
3,1.46,10.166,10.997,10.854,1.085,110.503,0.973,111.58,10.888,9.634,10.795,1.126,100.882,1.074,106.259
4,1.553,1.022,101.559,108.462,101.589,104.692,92.642,11.293,1.054,102.783,97.088,107.11,104.206,105.988,11.06
1,1.913,10.924,99.176,0.955,102.002,0.954,115.079,114.077,10.75,94.259,1.016,96.589,0.973,99.289,100.833
1,2.014,9.927,96.109,1.054,110.198,1.068,101.954,110.755,11.595,97.886,1.009,107.474,1.09,103.44,110.7
3,2.063,11.009,10.49,10.324,1.11,103.411,1.001,105.778,10.275,9.813,9.771,1.124,107.91,0.989,109.664
2,2.11,106.32,1.122,104.46,107.109,98.537,106.096,111.513,98.978,1.031,101.626,106.43,109.241,98.906,99.195
3,2.296,9.517,11.22,10.039,1.022,95.181,0.982,105.416,10.862,9.856,10.724,1.006,106.865,0.992,106.913
1,2.304,10.533,93.671,0.991,96.177,1.021,116.207,102.141,10.839,92.268,0.968,110.552,1.108,100.633,101.446
4,2.487,0.924,115.881,97.757,103.969,107.771,100.807,10.215,0.996,114.44,112.073,102.774,95.213,106.523,10.191
2,2.557,99.259,1.115,99.525,92.912,94.908,98.224,95.033,107.405,1.055,103.725,102.485,109.207,108.714,97.62
4,2.855,0.961,117.64,99.444,106.067,97.488,103.599,11.456,1.052,110.4,111.978,107.852,99.985,99.221,10.346
1,2.948,11.099,94.538,1.092,106.699,1.009,108.272,111.991,11.616,99.094,1.081,109.448,0.991,111.596,103.178
4,2.95,1.071,102.401,114.464,99.173,94.944,105.034,10.5,0.989,111.769,113.779,96.381,95.106,92.672,11.435
1,2.952,9.891,96.677,1.118,108.54,1.09,114.55,107.54,9.99,103.18,1.064,101.917,1.077,109.051,106.091
2,3.046,108.976,0.98,112.486,96.244,96.018,94.839,97.007,99.501,1.061,99.215,108.244,93.04,102.245,102.963
1,3.227,9.925,97.516,1.058,106.918,1.104,103.025,106.663,11.111,96.857,1.017,95.111,1.031,109.756,102.911
3,3.528,11.076,11.051,10.5,1.052,106.186,1.147,114.62,10.144,11.198,9.587,1.037,104.795,0.987,105.55
