task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.367,110.66,103.01,101.6,11.83,0.98,100.78,1.09,95.44,105.56,108.62,100.0,11.09,1.06,104.33,1.01,96.53
T3,0.396,108.69,105.67,100.45,10.69,1.05,93.29,1.0,97.84,108.46,106.48,105.67,11.11,1.04,93.69,1.0,100.68
T4,0.407,105.76,109.87,110.25,10.34,1.01,108.32,0.95,99.26,96.75,94.52,108.06,9.37,1.0,113.3,0.94,100.07
T3,0.594,101.7,113.49,94.02,11.11,1.03,101.7,1.04,110.71,98.93,102.66,101.6,9.49,1.08,94.32,1.0,110.58
T4,0.761,104.03,101.9,109.21,10.15,1.07,109.18,1.09,114.36,111.42,104.6,113.01,10.48,0.98,111.92,0.93,114.1
T1,0.868,106.53,105.86,99.71,11.05,1.12,102.74,1.07,105.94,108.64,113.63,98.32,11.83,1.0,111.85,1.01,96.72
T4,1.072,106.06,97.56,98.15,10.32,1.01,108.4,1.07,100.62,95.44,100.7,109.77,9.64,0.91,116.93,1.06,108.08
T3,1.236,103.73,99.13,98.58,10.29,1.05,106.12,0.96,94.05,101.17,112.54,106.26,9.78,0.97,99.44,1.02,95.32
T1,1.285,107.29,109.9,95.33,10.26,0.94,111.3,1.09,110.57,104.48,114.84,99.3,10.73,1.08,117.86,1.07,106.4
T3,1.311,102.13,96.51,102.33,11.07,1.02,104.91,0.95,109.5,101.33,113.47,107.71,11.0,1.12,96.06,1.05,99.06
T4,1.327,96.82,107.9,112.59,10.1,1.0,116.5,1.0,97.99,112.97,109.93,98.29,11.02,0.99,106.47,0.94,115.64
T3,1.746,100.06,112.55,104.65,10.92,1.03,103.61,1.0,105.52,97.69,102.02,100.06,9.96,0.99,107.48,0.97,99.76
T1,1.789,111.05,113.16,92.18,10.94,1.07,102.2,1.13,107.86,104.63,106.46,92.68,10.28,0.96,112.09,1.08,97.59
T1,1.797,106.86,110.3,99.1,11.2,1.09,117.8,1.14,106.07,95.2,98.71,101.08,10.05,1.1,108.46,0.98,104.54
T2,2.078,116.4,106.59,113.06,10.18,1.04,95.62,1.12,108.16,102.42,102.01,109.07,10.82,1.03,100.12,1.11,100.96
T4,2.454,106.38,110.68,106.8,10.54,1.08,113.11,0.93,103.26,101.44,106.67,97.43,11.04,0.92,100.02,1.03,106.62
T3,2.519,99.41,109.44,93.45,10.15,1.06,99.41,0.97,95.79,105.22,111.52,108.12,11.14,1.06,99.73,1.0,111.66
T4,2.579,105.46,107.47,99.1,10.42,0.95,114.08,1.1,108.13,109.14,110.87,110.56,9.74,0.98,100.03,1.06,101.12
T2,2.861,109.81,119.11,103.84,10.11,1.06,104.99,1.06,111.79,100.0,101.53,110.04,10.71,0.98,106.18,1.02,105.99
T3,3.139,93.0,113.38,106.2,9.45,1.11,98.93,1.01,110.79,93.38,111.18,92.86,10.35,1.03,98.93,1.06,102.95
T1,3.16,95.08,116.4,94.28,10.23,1.04,104.69,0.98,100.26,95.89,114.47,96.05,10.51,0.99,116.76,1.0,102.27
T3,4.438,95.24,102.53,108.48,10.54,1.09,95.73,0.99,100.34,103.41,104.02,104.02,10.74,1.0,98.87,1.03,101.88
T1,4.567,98.63,116.98,108.52,11.2,0.98,107.21,1.1,109.03,95.27,105.85,97.98,10.94,0.99,111.66,1.08,111.21
T2,4.58,115.45,110.02,111.92,11.02,1.0,93.89,1.18,99.22,105.68,113.88,102.33,11.17,1.14,94.69,1.02,109.56
T4,4.761,105.56,99.38,100.79,10.43,1.0,101.35,0.98,104.01,96.84,93.88,97.35,9.54,0.97,109.79,0.94,97.49
T1,4.984,110.12,101.69,100.01,10.45,1.0,107.93,0.98,110.23,104.71,104.56,101.75,10.14,1.01,110.39,0.98,103.34
T1,5.316,105.43,115.6,97.32,11.36,0.94,103.71,1.12,98.05,95.7,116.47,107.71,10.57,1.0,100.64,1.03,100.86
T2,5.696,117.7,107.85,96.04,10.76,1.11,100.39,1.09,110.17,106.6,105.76,107.29,11.22,1.01,106.86,1.15,101.13
T3,5.708,105.54,108.47,92.63,10.24,1.06,101.83,0.98,108.48,102.63,103.83,92.04,10.66,1.13,108.42,1.11,106.68
T2,5.782,111.66,105.94,102.77,10.74,1.06,110.58,1.02,103.51,112.35,106.36,100.7,10.73,1.08,106.45,1.11,110.67
T4,5.852,101.8,97.39,109.9,9.85,1.0,106.61,0.99,100.53,107.56,98.33,104.31,10.7,0.95,99.0,0.98,112.12
T1,5.865,94.64,101.79,96.05,10.95,1.02,114.22,1.01,94.21,103.33,107.69,94.34,10.29,0.96,107.21,1.13,105.59
T3,5.931,94.63,101.74,100.46,10.53,0.98,103.32,1.04,103.43,101.46,105.26,106.96,10.74,1.12,98.16,1.04,102.84
T1,6.033,94.38,115.51,96.08,10.52,0.98,104.23,1.1,109.0,97.3,113.08,94.02,10.72,1.05,104.54,0.99,94.24
T3,6.13,95.72,113.5,103.3,9.9,0.97,107.64,0.96,98.67,96.14,112.34,105.8,11.07,1.04,105.88,1.02,99.66
T3,6.254,102.96,105.38,106.67,10.38,1.09,106.44,1.01,99.94,95.57,106.93,108.23,9.6,1.07,108.69,1.03,106.98
T3,6.323,97.92,100.66,107.99,9.76,1.03,96.31,0.99,108.89,104.03,112.55,106.99,9.5,1.12,107.62,1.11,96.59
T3,6.658,99.38,107.19,91.78,10.1,1.02,94.67,1.08,107.39,105.64,104.1,92.8,11.22,1.02,104.22,1.01,95.3
T2,6.747,113.75,103.16,98.58,11.34,1.06,97.86,1.13,99.23,109.21,117.28,109.59,11.72,1.04,102.53,1.16,95.35
T1,6.998,102.65,100.27,97.19,11.51,1.11,114.1,1.09,97.47,109.2,105.28,98.02,10.35,1.08,116.75,0.96,100.05
T4,7.073,104.36,99.46,106.19,10.93,1.03,105.62,0.98,114.82,100.1,109.51,102.93,10.18,1.07,105.7,1.0,111.11
T3,7.114,108.69,108.66,102.54,10.6,1.11,108.68,1.0,105.73,105.3,110.02,102.97,9.48,1.05,108.73,1.04,101.59
T1,7.157,97.6,101.46,101.39,10.87,1.09,112.79,1.01,108.8,101.74,109.5,98.3,10.52,1.0,118.16,1.07,99.8
T2,7.178,109.49,114.34,104.63,10.54,1.14,109.87,1.03,96.99,102.96,100.65,102.31,10.46,1.02,103.94,1.01,109.39
T4,7.281,105.69,93.6,100.37,9.43,1.01,113.82,1.09,105.72,107.58,107.9,112.59,10.14,0.94,107.0,0.95,103.06
T2,7.357,109.71,101.87,98.16,11.07,1.14,96.55,1.1,99.24,108.18,107.68,101.88,10.7,1.07,103.5,1.11,99.27
T3,7.694,104.58,109.64,95.76,9.88,1.08,98.22,1.02,109.5,100.19,109.34,99.48,10.8,1.09,101.71,0.98,96.55
T2,7.752,113.98,104.1,101.62,10.5,1.12,100.09,1.14,102.28,103.14,114.49,106.57,11.48,1.07,96.74,1.15,101.43
T3,7.853,94.4,107.27,102.64,9.5,1.12,100.85,1.06,106.31,93.23,101.0,104.78,10.74,1.04,93.29,1.05,107.58
T3,7.869,92.42,110.88,91.89,10.65,1.04,99.04,0.99,106.33,105.22,105.41,94.6,9.56,0.95,100.28,1.02,103.83
T2,7.936,106.64,106.98,99.57,10.75,1.03,104.4,1.11,102.29,102.2,109.39,97.84,11.53,1.06,94.44,1.05,101.53
T1,7.939,101.41,107.33,91.72,10.76,1.0,107.73,1.1,111.27,109.42,104.5,96.57,11.74,1.0,113.62,1.0,104.01
T3,8.037,107.12,96.46,106.68,11.2,1.06,108.46,1.06,109.62,108.74,102.59,103.07,10.05,1.04,93.66,0.96,97.01
T2,8.179,111.68,102.79,100.6,10.23,1.03,107.26,1.09,99.17,106.84,107.1,100.62,10.97,1.08,99.77,1.14,103.32
T4,8.339,110.45,102.07,103.56,10.41,0.97,103.76,0.97,103.91,105.13,108.79,97.19,10.34,1.07,115.23,1.08,114.25
T1,8.373,103.06,106.75,101.42,11.68,1.09,105.34,1.09,104.01,99.03,115.84,91.72,10.58,1.12,112.21,1.06,106.52
T4,8.403,109.88,98.05,105.66,10.93,0.98,114.79,0.96,101.96,99.36,103.9,110.96,10.35,1.01,108.41,0.97,101.36
T3,8.488,93.58,101.97,103.09,10.77,0.99,92.93,1.08,101.29,107.74,101.07,108.12,10.46,1.06,98.53,1.03,97.2
T1,8.981,97.55,109.42,101.43,11.8,1.0,114.19,1.11,103.25,106.86,110.88,106.81,10.71,1.04,102.97,1.04,111.28
T4,9.025,100.06,96.73,98.9,9.39,1.04,112.13,0.93,107.9,104.94,96.37,101.04,10.84,0.92,107.6,0.94,103.58
T3,9.183,94.69,98.83,92.37,11.0,1.05,96.94,0.97,99.09,101.38,107.39,98.85,10.4,1.0,102.95,0.96,105.53
T1,9.265,106.69,99.96,100.85,11.57,0.95,118.09,0.97,110.54,104.74,107.1,100.6,11.54,0.98,101.44,1.04,96.6
T2,9.339,106.21,111.81,107.1,10.09,1.0,99.23,1.07,107.79,112.14,103.45,110.15,10.15,1.14,97.19,1.16,103.57
T4,9.379,100.4,104.15,98.11,10.97,0.98,105.61,1.01,103.2,97.25,98.84,97.91,10.97,1.08,116.64,0.97,115.1
T4,9.432,105.96,109.91,97.99,10.82,0.98,99.09,1.04,115.12,101.22,109.62,111.04,10.42,0.98,103.54,0.95,108.25
T2,9.643,109.9,115.45,95.27,11.08,1.13,96.08,1.15,106.07,117.89,102.75,104.78,11.69,1.07,99.86,1.02,100.66
T2,9.682,101.26,103.61,100.39,11.24,1.09,103.28,1.06,94.94,102.22,104.28,110.76,11.66,1.01,110.3,1.11,95.66
T4,10.233,109.96,110.45,108.55,10.49,1.05,99.92,1.06,103.7,99.1,97.47,101.24,9.65,1.08,100.36,1.02,113.72
T1,10.262,94.71,111.06,107.11,10.5,1.03,108.83,1.09,100.31,104.69,103.77,98.22,11.64,0.95,113.46,1.08,97.95
T3,10.269,103.22,96.36,102.25,10.75,1.07,103.25,1.03,111.22,105.57,105.29,94.01,10.58,1.11,102.95,1.07,98.63
T2,10.273,111.26,107.9,111.32,10.96,0.99,110.33,1.02,104.85,112.21,115.39,111.16,11.34,1.07,100.59,1.13,109.77
T2,10.499,108.0,116.07,95.68,10.58,1.0,94.04,1.08,102.6,116.22,105.59,100.54,10.61,1.04,100.93,1.13,107.49
T3,10.557,105.82,109.48,104.18,9.86,0.98,108.62,1.02,99.25,107.79,108.03,99.76,10.74,0.96,96.06,1.0,109.04
T1,10.606,103.59,101.97,108.67,11.04,1.11,104.23,1.09,109.04,99.58,114.68,101.89,11.31,1.0,114.8,0.97,102.67
T1,10.7,105.28,115.49,102.45,11.48,1.07,100.72,1.1,109.85,108.93,99.09,107.37,10.7,1.02,110.15,0.97,100.57
T2,10.726,115.47,103.95,108.64,10.39,1.05,93.77,1.11,102.23,104.26,101.17,100.7,10.54,1.02,98.42,1.17,108.74
T2,10.737,111.42,103.73,96.04,10.12,1.0,103.16,1.01,101.64,107.91,113.61,109.86,10.3,0.97,99.78,1.16,96.54
T1,10.748,95.13,102.45,91.44,10.96,0.95,108.77,1.08,109.05,100.86,112.81,95.27,11.56,0.94,112.7,1.09,104.54
T1,11.051,108.26,116.74,100.6,10.37,0.94,105.5,1.0,103.1,106.92,98.84,108.29,11.48,0.97,104.28,1.13,109.82
T2,11.147,117.84,115.21,95.86,11.71,1.06,98.46,1.11,99.11,109.06,116.65,110.86,10.98,1.08,101.96,1.03,96.89
T2,11.153,114.0,106.59,95.86,11.5,0.98,93.42,1.07,109.74,112.56,118.1,101.53,11.74,0.99,104.02,1.07,100.68
T2,11.182,113.54,117.42,98.21,10.74,1.02,102.88,1.03,99.82,112.96,115.43,102.46,10.86,1.08,104.78,1.08,103.53
T1,11.797,108.64,99.15,105.74,11.32,1.04,112.05,1.1,106.37,107.94,100.25,95.08,10.45,1.06,108.92,1.04,97.76
T4,11.88,96.01,111.01,96.96,10.88,1.06,103.76,1.09,105.36,108.13,96.76,111.69,10.16,0.96,106.12,0.92,100.2
T3,11.884,109.02,104.83,101.6,10.69,1.12,104.41,0.95,105.52,98.54,100.07,104.63,9.63,0.97,103.83,1.03,107.15
T2,12.043,108.41,105.82,100.22,11.7,1.06,101.23,1.15,112.37,112.19,110.12,108.51,10.85,0.98,96.86,1.09,96.53
T4,12.315,106.4,97.21,99.29,10.48,0.95,99.01,1.08,110.49,107.17,104.33,105.26,10.46,0.92,115.95,1.09,107.6
T3,12.575,101.92,105.52,95.2,9.52,1.0,108.51,0.96,105.69,107.08,112.34,108.46,10.43,1.09,105.47,0.98,98.52
T2,12.916,117.6,117.54,109.82,10.93,1.06,98.34,1.14,95.04,112.4,110.18,97.19,10.2,1.02,108.86,1.09,95.96
T1,13.078,101.81,114.91,98.53,11.07,1.09,106.17,1.08,100.49,95.02,101.82,102.43,10.5,1.06,115.94,1.06,95.96
T1,13.083,94.54,104.65,98.82,11.79,1.1,108.39,1.04,109.65,93.86,109.81,103.77,11.27,0.96,113.78,0.96,96.6
T2,13.106,104.16,101.64,104.67,10.05,1.12,93.81,1.18,101.54,106.43,112.73,102.11,10.26,0.97,109.42,1.09,110.42
T4,13.444,95.6,99.32,104.97,9.51,1.08,101.99,1.05,105.94,112.4,109.79,108.8,10.89,0.96,111.75,1.07,100.07
