task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.026,105.85,105.59,99.66,11.31,1.07,116.68,0.98,109.8,96.98,114.66,100.15,11.88,1.0,105.02,1.03,95.94
T2,0.733,104.88,118.39,111.88,11.69,1.03,108.27,1.06,102.93,117.59,116.28,103.84,11.24,1.01,101.18,1.04,102.67
T1,0.874,100.54,115.98,106.93,10.6,1.02,115.34,1.01,99.15,97.08,112.36,103.71,10.74,0.94,115.53,1.08,100.62
T2,1.456,105.16,115.4,103.36,10.2,1.09,104.27,1.04,101.64,109.59,103.11,98.07,10.38,1.05,106.67,1.09,104.2
T1,1.552,102.9,105.66,92.81,10.19,0.95,112.79,0.96,98.32,104.63,104.86,101.44,10.18,1.06,108.21,1.11,104.94
T3,1.575,107.79,106.3,101.22,10.9,1.11,109.73,0.99,94.82,101.24,101.41,104.78,9.52,0.96,101.86,1.03,111.51
T2,1.639,108.96,110.12,102.59,10.37,1.13,99.96,1.04,109.08,104.98,108.36,102.93,10.7,1.01,106.27,1.06,103.28
T3,1.873,92.42,102.15,94.71,10.61,0.96,104.64,1.01,99.68,93.96,111.6,96.45,9.65,0.97,97.66,0.94,103.91
T3,2.194,109.13,100.68,97.7,10.38,1.08,102.65,1.01,105.06,96.43,113.31,94.72,9.44,1.08,92.96,1.08,98.67
T3,2.251,108.68,104.09,99.44,10.94,1.03,107.5,0.98,104.59,93.54,104.25,95.43,11.18,1.0,100.66,0.94,99.5
T2,2.383,103.01,109.82,99.3,10.24,1.06,103.68,1.06,101.06,103.27,100.9,98.74,10.03,1.09,110.26,1.12,102.29
T3,2.451,102.63,113.7,102.51,9.84,1.09,102.69,1.07,100.62,100.72,98.66,93.77,10.35,1.04,95.32,1.03,96.6
T2,2.626,103.15,112.81,105.96,10.95,1.0,110.12,1.04,102.56,114.37,119.38,109.12,11.22,0.98,107.16,1.1,107.71
T1,2.75,103.97,111.8,94.65,11.34,1.02,105.01,1.06,95.18,107.38,104.77,98.74,10.79,1.0,103.13,0.98,110.72
T1,2.78,96.71,113.98,99.68,11.17,1.11,114.49,0.96,98.25,109.55,98.69,104.59,11.6,1.08,110.63,1.1,106.42
T4,3.074,109.64,96.35,99.43,10.82,1.03,100.24,0.99,100.58,110.28,98.8,96.4,10.62,1.03,103.01,0.98,114.6
T2,3.086,99.38,105.84,96.55,11.55,0.97,95.83,1.06,100.3,113.21,114.99,110.49,10.64,1.08,109.3,1.08,99.68
T1,3.21,99.63,103.34,92.1,11.84,1.07,108.54,1.1,104.96,96.38,98.92,95.08,11.61,1.09,116.73,1.03,107.44
T3,3.39,99.92,106.42,91.94,10.09,1.07,104.16,1.09,105.98,95.08,101.08,102.64,11.0,0.97,105.38,1.04,102.11
T3,3.45,102.26,107.38,108.56,9.96,0.96,106.44,0.96,106.49,106.74,101.6,96.7,10.3,0.96,100.95,1.05,102.11
T4,3.669,105.28,101.12,108.04,9.71,0.94,108.15,1.09,114.61,110.91,96.62,110.59,11.06,0.96,104.0,0.94,115.17
T3,3.755,109.42,96.82,97.89,10.8,1.02,101.65,1.09,104.1,96.89,103.9,101.51,9.67,1.08,96.94,0.95,110.79
T1,3.781,93.87,107.76,99.77,11.59,1.07,108.49,1.12,106.38,94.33,105.01,100.33,11.42,0.94,111.69,1.09,103.88
T1,4.047,110.37,104.56,108.14,10.74,1.06,114.0,1.12,103.14,97.72,103.81,104.31,11.66,1.03,114.5,1.09,107.84
T1,4.06,100.72,100.71,92.38,10.47,0.95,108.86,1.02,104.12,96.08,114.75,91.89,11.07,1.1,106.52,1.07,107.56
T1,4.121,95.75,116.8,99.66,11.1,0.96,110.15,1.01,94.87,107.41,117.15,98.7,11.74,0.95,103.6,1.12,108.94
T4,4.214,95.59,110.65,111.49,9.57,1.06,111.23,1.0,112.59,99.53,105.18,97.17,9.55,1.06,104.19,0.98,115.36
T1,4.355,96.71,108.08,94.77,11.42,1.1,103.18,0.97,97.28,109.41,102.17,97.21,11.77,0.95,117.96,1.07,104.54
T4,4.405,112.52,108.86,109.72,11.06,0.99,98.95,1.03,113.44,97.74,100.81,98.29,10.38,1.0,101.35,1.01,112.28
T3,4.426,93.59,97.14,102.25,10.74,1.01,106.73,1.03,97.58,108.4,97.57,107.93,10.25,0.96,94.0,1.0,107.69
T4,4.431,95.84,103.68,108.87,10.78,0.99,102.79,1.05,108.89,99.1,100.7,104.87,9.33,1.03,116.82,0.98,105.15
T2,4.612,107.99,112.66,110.2,11.8,1.05,93.48,1.04,105.93,110.87,108.93,108.34,11.78,1.04,96.86,1.02,109.26
T1,4.63,93.44,101.44,99.52,10.18,1.12,118.13,1.01,97.64,100.81,111.9,95.76,11.85,1.05,115.7,1.13,99.14
T4,4.882,100.74,96.18,110.48,10.83,0.96,104.13,0.96,108.91,102.57,108.41,97.4,9.56,1.08,104.57,0.93,105.22
T1,4.917,104.95,107.44,101.89,10.28,1.0,117.72,1.12,102.09,111.01,114.48,92.93,11.02,1.03,112.33,0.98,99.08
T3,4.974,93.23,99.48,99.76,9.58,0.99,106.69,1.08,94.72,100.64,99.8,94.03,10.43,0.97,102.2,1.02,109.9
T3,5.325,103.47,110.98,93.36,9.52,1.09,105.08,1.01,104.06,109.42,100.32,95.36,10.02,1.03,104.07,0.98,100.51
T3,5.501,95.4,108.46,97.08,10.82,1.08,95.23,0.99,106.56,101.0,108.25,107.51,10.58,1.06,99.88,1.07,107.88
T2,5.59,116.42,116.24,105.18,11.3,1.05,96.13,1.04,101.06,110.44,102.75,96.53,10.25,1.15,101.5,1.08,95.55
T4,6.071,106.34,102.5,104.97,10.52,0.98,106.47,0.97,99.5,100.52,96.86,107.22,9.59,0.92,99.61,0.97,100.25
T1,6.665,110.78,99.5,92.18,11.08,0.97,116.43,1.1,104.48,97.3,112.0,94.13,11.17,1.02,103.18,1.07,97.28
T3,6.744,98.5,109.8,96.16,10.05,1.08,104.16,1.03,95.36,97.83,100.74,95.41,10.4,1.12,105.22,0.98,110.59
T4,7.252,107.19,100.58,111.24,10.46,1.02,116.82,1.07,99.5,104.43,94.5,97.53,10.16,0.92,103.13,0.97,111.77
T4,7.281,108.2,94.97,110.56,9.64,1.01,115.51,1.0,103.06,96.18,110.44,105.26,9.65,1.01,106.03,0.96,114.44
T3,7.318,92.76,112.97,96.69,10.88,1.01,100.95,1.04,106.37,100.1,97.13,106.85,10.77,1.04,96.35,1.02,98.13
T4,7.398,103.03,107.67,106.26,10.12,1.04,112.41,0.98,109.14,106.32,93.89,105.33,11.04,0.94,105.31,0.93,101.7
