task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.034,107.29,105.71,104.52,26.17,5.41,1.01,26.42,24.19,110.5,109.08,98.82,26.99,4.9,1.16,25.45,27.76
T8,0.244,109.86,100.4,102.03,27.19,5.37,1.14,28.63,26.15,102.35,100.92,112.23,25.21,5.4,0.98,28.78,27.32
T9,0.454,106.53,99.32,105.42,25.07,5.38,1.0,28.63,29.64,101.58,109.38,101.59,23.55,4.82,1.05,25.33,29.16
T2,0.469,104.8,94.14,98.22,26.91,5.49,1.12,23.4,25.82,102.4,107.5,107.52,25.91,5.12,0.99,23.84,27.76
T3,0.706,96.13,108.56,108.09,28.62,5.37,1.16,26.59,25.08,112.15,98.86,107.83,27.39,5.2,1.01,24.99,27.26
T8,0.787,109.16,100.89,109.92,28.46,5.58,1.02,25.29,24.3,114.77,106.83,100.22,26.61,5.22,1.04,27.64,25.09
T7,1.154,112.02,111.24,101.63,27.04,4.78,1.0,26.92,29.14,116.89,103.12,98.68,26.79,4.73,0.97,27.03,27.14
T7,1.211,112.52,105.66,102.64,28.5,5.27,0.98,26.4,28.67,113.6,100.38,101.43,27.55,4.99,1.05,26.18,27.57
T8,1.322,114.09,100.52,101.79,29.14,5.11,1.05,27.8,25.22,100.1,98.07,113.33,27.0,5.71,1.04,27.5,28.56
T8,1.508,104.94,107.46,96.67,27.39,5.36,1.08,29.4,28.05,101.24,103.71,99.46,28.32,5.35,1.12,26.94,28.6
T5,1.518,105.16,108.74,99.22,27.12,5.35,1.1,25.65,26.31,98.96,103.05,112.52,24.81,5.62,1.08,24.64,24.64
T1,1.958,100.36,102.27,111.67,26.02,4.98,1.04,26.98,25.86,97.34,101.32,112.07,25.58,5.18,1.12,26.24,25.01
T5,1.998,95.13,102.16,104.44,28.05,5.68,1.09,27.36,26.49,108.19,116.32,112.62,23.8,5.6,1.06,25.7,24.22
T10,2.011,97.88,103.07,103.22,27.58,4.85,1.03,27.4,28.1,102.78,110.43,108.68,25.97,5.01,1.15,24.42,25.41
T6,2.092,108.56,104.26,109.1,27.22,5.06,1.17,27.14,26.44,116.0,108.74,108.57,24.78,5.49,1.1,24.41,26.83
T6,2.157,106.56,100.7,108.49,27.09,5.32,1.13,24.2,27.06,103.49,106.65,98.09,27.59,4.87,1.16,24.51,26.52
T4,2.171,115.64,101.82,101.98,27.48,5.09,1.0,26.73,27.78,116.72,112.86,98.74,25.37,5.02,0.99,24.34,27.19
T7,2.254,108.76,115.64,93.05,29.63,4.95,1.02,24.14,28.7,99.21,102.13,106.45,26.78,5.12,1.0,27.97,28.23
T6,2.285,112.9,114.03,92.93,28.01,5.69,1.01,27.59,24.31,100.14,112.55,105.79,25.58,4.93,1.07,27.16,23.36
T1,2.425,103.32,105.51,118.06,25.31,5.48,1.12,26.25,25.74,112.14,101.41,100.64,25.11,4.98,1.12,28.01,27.78
