task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.088,99.86,94.91,1.09,107.9,100.65,98.76,10.41,106.32,98.98,107.27,1.12,98.93,109.71,104.43,10.56,108.38
3,0.407,109.33,110.43,1.13,98.25,102.82,92.57,9.42,103.99,111.19,95.45,1.03,110.56,105.88,92.19,10.62,110.92
3,0.568,103.42,100.92,0.99,96.17,97.44,91.93,9.36,100.1,101.18,103.95,1.09,104.3,96.19,107.76,9.45,99.63
2,0.717,111.0,111.02,0.99,101.35,102.32,110.33,11.61,102.46,99.04,105.3,1.07,100.5,96.07,104.03,11.13,97.49
1,0.911,103.72,106.51,1.1,103.03,105.83,102.33,9.37,115.15,102.64,109.94,1.03,106.79,118.42,97.62,9.38,109.52
4,1.161,108.06,104.06,1.01,100.03,107.21,97.99,11.02,109.73,107.69,100.62,1.1,93.21,105.28,106.44,9.77,99.28
3,1.632,98.01,101.8,0.97,97.96,97.02,106.77,9.57,101.28,110.14,96.72,1.02,93.86,104.71,108.38,10.64,104.88
1,1.647,94.83,99.15,1.02,99.46,118.47,110.82,9.16,113.02,96.45,100.56,1.17,108.8,118.1,111.62,10.5,115.93
4,1.694,102.91,101.3,1.15,95.27,111.52,106.96,9.72,94.98,114.16,94.09,1.04,104.47,108.16,103.67,10.03,99.18
1,1.93,109.53,101.74,1.16,106.02,114.88,104.76,10.38,109.52,99.6,106.57,1.06,113.47,117.08,111.64,10.16,108.65
2,2.277,112.7,101.4,1.02,112.21,95.01,109.26,9.88,106.21,110.69,110.69,0.92,113.55,106.97,94.62,11.06,99.18
1,2.342,95.88,117.22,1.15,111.97,117.62,114.02,10.18,112.48,107.54,112.3,1.02,111.1,117.72,102.99,10.85,98.79
4,2.925,97.38,97.75,1.05,97.09,102.12,102.64,11.22,101.77,108.25,105.22,1.16,107.41,111.6,106.74,10.3,97.74
4,2.946,107.33,100.73,1.08,102.37,106.74,111.63,9.96,110.09,108.82,106.72,1.16,99.8,100.63,103.79,10.77,103.97
2,3.099,105.98,116.84,1.02,109.54,100.78,108.03,10.16,101.96,112.54,105.95,0.93,106.48,103.51,100.16,10.59,96.45
3,3.229,95.96,111.22,1.04,107.01,111.4,105.54,9.75,100.46,98.12,104.12,1.08,110.84,104.0,103.06,10.98,99.77
2,3.451,101.42,115.54,0.94,110.06,102.12,99.13,11.54,113.52,102.05,108.71,0.98,99.48,103.63,110.18,11.18,112.91
1,4.215,104.32,117.18,1.06,110.13,100.65,98.87,9.67,101.73,104.83,113.08,1.09,113.09,109.89,104.33,9.58,110.9
