task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.581,9.35,102.09,103.39,1.09,1.0,1.09,10.39,112.38,9.49,107.2,100.56,1.03,1.09,1.11,10.46,98.96
T3,0.667,11.56,105.83,115.48,0.98,1.14,0.95,9.96,107.99,11.34,98.92,110.64,1.0,1.0,1.1,10.87,107.77
T1,0.733,10.77,110.66,111.33,1.08,0.98,0.92,11.04,108.49,11.74,116.93,111.16,1.07,1.1,1.07,10.01,94.07
T3,0.933,11.25,110.29,113.36,1.03,1.01,0.96,10.69,103.62,9.98,95.25,103.55,0.98,1.16,1.05,11.44,99.19
T4,1.34,10.64,103.9,109.29,1.03,1.06,1.18,11.28,94.88,10.15,112.51,98.46,1.01,1.0,1.02,11.2,95.5
T4,1.921,10.52,102.49,112.77,0.99,1.14,1.15,9.9,100.31,11.25,103.55,109.88,1.1,1.04,1.01,11.44,103.49
T3,2.242,10.65,107.13,111.51,1.04,1.08,1.05,9.98,98.37,10.29,98.69,103.15,1.07,1.03,0.95,10.14,114.05
T1,2.652,10.57,117.74,102.67,1.04,0.93,0.95,11.11,108.19,11.67,112.92,100.5,1.08,0.92,0.92,11.35,100.92
T2,2.849,9.4,98.76,105.77,1.06,1.05,1.1,10.22,103.12,10.1,102.7,107.51,1.09,1.02,1.06,10.8,99.51
T3,2.95,10.88,99.57,103.46,1.1,1.1,0.96,11.65,113.94,10.17,109.33,108.67,0.96,1.13,1.09,11.57,100.68
T1,3.35,10.73,107.84,106.13,1.04,0.96,1.03,10.26,103.07,11.38,114.52,104.32,1.14,1.03,0.93,11.65,95.71
T1,3.386,11.55,108.89,104.84,1.14,0.94,0.93,11.68,102.84,10.3,106.49,96.86,1.12,1.0,1.03,11.16,104.59
T2,3.508,11.05,111.1,108.45,1.07,1.02,1.1,10.9,110.99,10.46,112.58,103.31,0.95,1.04,1.06,10.49,106.08
T3,3.634,10.61,110.29,101.07,1.09,1.03,1.02,10.28,107.55,10.8,99.68,103.06,1.1,1.01,1.09,10.4,109.23
T4,3.7,9.86,115.13,103.92,1.01,1.01,1.08,10.68,103.4,11.25,109.87,100.87,1.02,1.08,1.15,11.13,101.4
T2,3.77,9.7,109.64,101.07,1.06,1.1,1.16,10.44,104.12,10.56,98.75,98.9,1.02,1.06,0.99,10.7,100.45
T4,3.807,10.88,102.24,104.15,1.16,1.16,1.13,10.68,93.58,10.0,115.14,116.55,1.06,1.12,1.0,11.32,96.23
T3,4.056,11.44,100.04,97.98,0.96,1.12,1.07,9.82,99.2,10.61,96.12,112.42,1.14,1.07,1.13,10.52,98.6
T3,4.324,11.06,96.79,110.26,0.99,1.0,1.03,9.91,107.42,10.8,111.04,107.9,1.11,1.15,0.95,11.5,111.16
T3,4.435,9.89,105.73,115.53,1.09,1.16,0.99,11.12,106.54,9.79,98.75,102.4,1.07,1.09,1.08,10.28,106.84
T4,4.827,9.78,101.23,104.42,1.13,1.06,1.1,11.3,95.5,10.24,99.49,114.43,1.05,0.99,1.04,11.0,94.3
T1,5.934,10.48,116.18,97.38,1.06,1.04,1.05,11.16,93.07,11.56,113.82,107.08,1.02,0.96,0.92,10.47,103.14
T2,6.847,10.01,112.07,96.69,0.99,1.09,1.02,10.64,108.82,10.48,112.8,107.5,0.98,0.96,1.02,9.64,109.69
T1,6.913,10.24,113.92,110.26,1.07,0.97,0.92,11.72,110.51,11.6,109.13,96.07,1.12,1.08,0.96,10.49,109.36
T1,7.191,10.48,117.57,96.14,1.16,1.07,1.08,10.73,94.61,10.26,102.02,100.46,1.12,0.97,0.97,10.71,102.66
T2,7.26,10.14,103.11,100.76,1.04,1.01,0.99,11.17,103.99,9.82,112.59,94.37,0.98,0.96,1.06,10.37,97.04
T1,7.762,11.18,105.89,103.08,1.14,1.03,1.0,10.71,101.67,10.12,107.79,106.26,1.07,0.98,1.0,10.86,107.29
T1,8.06,11.65,114.06,106.26,0.99,0.97,1.03,11.66,102.72,11.33,110.91,97.03,1.05,1.06,0.94,11.17,105.28
T4,8.172,11.0,100.31,99.06,1.11,1.16,1.18,10.99,95.11,10.7,105.13,109.25,1.1,0.99,1.07,11.54,102.67
T2,8.303,9.59,99.74,105.55,1.05,1.0,1.09,10.81,111.23,9.55,110.63,107.48,1.04,0.97,1.05,10.08,98.23
T4,8.696,11.18,112.45,106.69,0.98,1.05,1.14,10.16,93.77,9.84,115.12,113.24,1.06,1.15,1.03,11.23,107.5
T1,8.697,11.49,109.75,102.11,1.17,0.95,1.09,10.96,99.96,11.85,107.39,102.19,0.99,0.98,1.02,10.84,107.03
T4,8.818,11.23,112.41,116.08,1.14,1.05,1.0,10.11,101.39,9.93,106.66,101.23,0.98,1.11,1.0,11.13,108.99
T4,8.868,11.21,103.71,103.92,0.98,1.06,1.04,10.38,108.15,10.36,107.81,109.35,1.15,1.16,1.06,10.61,101.66
T1,8.971,10.79,112.56,111.33,1.11,0.96,1.03,11.72,106.68,11.49,107.18,102.31,1.05,0.98,0.92,10.14,104.11
T1,9.107,10.89,118.75,107.88,0.99,1.01,1.0,10.13,93.25,11.31,113.46,99.16,1.14,0.95,1.09,11.07,110.05
T4,9.304,10.92,99.9,109.2,1.06,1.09,1.0,10.85,93.87,10.61,109.78,104.9,1.05,1.16,1.04,10.31,108.96
T1,9.908,10.35,115.59,111.29,0.99,0.98,0.97,11.34,105.56,11.27,109.85,103.74,1.13,1.07,0.97,11.7,105.15
T1,9.916,10.35,108.69,104.41,1.11,1.08,1.02,11.56,98.08,11.17,103.15,97.74,1.12,1.08,1.08,11.21,108.07
T3,10.035,11.48,107.53,112.32,1.03,1.1,1.11,10.11,109.15,10.06,101.14,98.72,1.02,1.0,1.1,11.13,107.42
T2,10.13,9.79,104.97,105.54,0.93,1.0,1.02,9.7,103.41,10.73,113.51,98.68,0.99,1.09,1.07,10.32,110.48
T4,10.637,10.09,110.18,105.51,1.01,1.03,1.17,10.81,109.42,10.46,104.77,103.23,1.01,1.11,1.03,10.87,99.62
T4,10.951,10.82,108.12,102.52,1.15,1.12,1.14,11.24,108.04,9.74,113.9,113.2,0.99,1.14,1.17,10.49,100.67
T3,11.09,9.9,104.42,111.67,1.1,1.14,0.99,9.95,116.08,10.35,103.64,98.27,1.12,1.05,1.06,10.44,111.07
T3,11.094,10.92,107.12,115.29,1.12,0.99,1.08,10.02,113.25,11.28,105.69,97.6,0.97,1.09,1.01,11.08,115.16
T3,11.22,9.76,97.36,105.1,1.03,1.13,1.1,10.65,112.33,11.0,107.05,103.33,1.1,1.0,0.98,11.38,102.05
T3,11.562,11.28,109.73,109.21,1.12,1.17,1.1,9.86,98.35,9.79,97.7,100.72,1.1,1.07,1.08,10.16,114.27
T4,11.793,11.08,112.49,102.22,1.11,1.08,1.15,10.94,110.34,10.21,108.94,110.73,1.14,1.15,1.02,10.63,103.12
T2,12.53,10.32,105.43,105.26,1.11,1.01,1.07,11.2,105.82,9.53,99.15,96.74,1.09,0.96,1.09,10.15,100.4
T4,12.805,11.0,97.91,102.01,1.06,1.02,1.1,11.45,98.29,9.72,107.76,101.64,1.04,1.13,1.08,11.43,109.23
T4,14.367,10.65,103.98,109.9,1.16,1.06,1.02,11.22,97.93,9.83,104.56,102.22,0.98,1.15,1.16,11.33,103.59
T1,15.219,11.21,107.14,101.49,1.08,0.94,1.0,9.96,104.96,10.26,102.02,110.04,1.12,1.04,0.97,10.63,102.23
T3,15.827,10.59,104.72,109.82,1.03,1.05,0.96,11.4,110.15,11.29,102.95,109.13,0.99,1.04,0.98,10.02,103.08
T1,16.075,11.42,111.16,105.15,1.08,1.04,0.98,10.19,101.19,10.89,114.37,94.35,1.13,0.97,0.95,11.52,106.74
T1,16.126,10.08,115.87,111.06,1.1,0.95,0.99,11.16,100.58,10.61,108.04,95.42,1.17,0.96,0.92,10.76,110.34
T3,16.301,10.7,96.7,109.82,1.04,1.04,1.0,11.28,105.25,10.38,108.86,113.73,1.1,1.08,0.97,10.03,109.03
T3,16.483,10.28,103.68,109.16,1.08,1.07,1.05,11.05,101.6,10.26,96.1,108.47,1.11,1.08,0.97,10.72,102.96
T3,17.505,10.88,99.43,108.01,1.11,1.11,1.06,10.34,112.02,9.98,95.95,107.32,0.98,1.05,1.01,9.9,112.82
T3,17.93,10.2,107.53,98.44,1.1,1.13,1.1,10.06,114.89,9.79,106.16,113.34,0.99,1.11,1.01,11.35,106.6
T1,18.24,11.73,102.85,107.29,1.16,0.97,1.01,11.51,99.31,9.99,102.15,105.15,1.12,0.97,1.0,11.6,100.48
