task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.199,95.991,102.886,1.127,108.432,96.922,1.09,114.122,99.577,110.006,1.092,104.837,97.399,1.059,105.531
2,1.354,1.129,11.894,106.253,99.546,96.727,9.742,10.62,1.099,10.201,116.51,101.415,110.893,9.892,9.936
3,1.404,9.94,109.535,107.661,1.072,114.151,10.538,1.116,10.027,96.29,105.01,1.006,114.435,10.248,1.118
3,1.48,10.134,107.375,101.905,1.149,101.844,10.129,1.102,10.027,94.888,106.527,1.129,98.958,10.526,0.996
1,2.236,105.969,1.127,99.759,0.916,103.678,97.242,99.116,109.085,1.065,100.475,1.037,101.194,107.658,115.437
4,2.315,107.572,98.469,1.067,112.439,104.24,1.045,109.507,102.137,110.177,1.013,108.712,100.905,1.097,108.026
1,2.363,118.75,1.037,93.541,1.009,98.459,104.896,110.265,101.421,1.142,93.595,0.988,107.69,92.425,115.708
3,2.712,10.14,105.852,99.162,1.068,103.724,11.264,1.019,11.007,105.018,107.081,1.142,110.591,10.007,0.985
1,2.947,110.952,1.139,102.036,0.939,109.66,93.288,105.433,112.69,1.004,105.324,0.94,110.362,98.679,111.728
1,3.173,110.907,1.055,107.709,1.022,99.667,101.7,111.853,100.501,1.124,101.626,0.942,105.663,107.918,115.019
2,3.208,1.069,10.077,101.967,103.739,98.738,9.656,9.968,1.03,11.296,105.021,108.928,97.607,10.721,9.658
1,3.593,106.748,1.077,106.804,1.018,104.84,107.125,109.035,101.988,1.008,100.623,0.927,107.611,108.421,100.358
1,4.311,117.439,1.019,103.611,0.954,111.427,103.335,103.215,109.168,1.143,95.007,1.08,105.253,108.287,110.095
3,5.202,10.314,95.433,107.623,0.992,100.542,11.23,1.069,10.727,101.25,115.136,1.155,108.7,10.734,1.148
4,5.561,99.577,105.177,1.08,105.389,102.632,1.09,111.096,99.6,110.155,1.14,105.962,106.816,1.064,110.669
2,5.831,0.99,11.689,101.793,110.081,107.864,10.543,9.983,0.988,10.289,108.649,99.467,95.095,10.985,9.838
4,5.832,99.545,102.089,1.047,111.007,95.961,1.163,97.919,108.388,111.229,1.088,98.015,99.122,1.068,106.282
1,6.233,116.094,1.009,95.756,1.053,109.112,94.424,116.275,114.53,0.99,102.952,1.067,103.591,106.585,99.634
4,6.411,99.431,108.564,1.046,103.604,108.785,1.047,112.519,96.588,105.088,1.102,112.929,108.86,1.126,98.252
2,7.685,0.962,10.751,102.345,101.136,108.667,9.789,10.185,1.082,11.441,118.018,117.101,94.548,11.319,10.131
4,7.929,103.171,99.889,1.105,100.835,110.257,1.117,110.428,108.598,110.094,1.007,98.695,104.661,1.049,102.252
3,7.943,11.247,104.092,112.804,1.166,114.986,10.713,1.04,10.76,98.429,105.722,1.028,107.866,10.426,1.062
2,9.051,1.053,11.526,110.801,114.132,102.263,10.12,9.382,0.958,11.9,109.384,108.994,104.221,10.396,10.372
1,9.879,107.903,1.072,92.385,1.079,109.451,94.838,101.899,111.204,1.133,100.377,1.005,103.209,101.301,108.076
4,9.954,96.917,106.011,1.1,98.613,108.031,1.036,103.522,102.094,102.075,1.073,104.955,96.054,1.143,112.298
4,10.057,94.871,95.75,1.144,108.094,99.006,0.99,106.171,106.383,109.822,0.987,101.955,111.899,1.111,113.553
2,10.563,1.108,10.933,110.856,111.458,101.529,10.554,9.682,0.964,10.164,108.401,105.849,99.103,10.271,10.45
1,10.784,100.605,0.986,96.365,0.97,105.203,102.728,100.488,116.162,1.002,93.25,1.025,102.283,106.7,115.042
1,11.237,102.03,1.145,103.292,0.993,103.784,103.335,106.841,103.127,1.122,92.337,1.068,102.174,93.594,111.597
2,11.529,1.017,11.193,116.393,105.423,100.003,11.223,9.885,1.111,10.45,107.816,100.232,99.713,11.23,10.076
2,11.547,1.122,10.613,112.802,108.986,101.711,10.311,10.717,0.992,11.291,108.678,103.994,99.238,10.98,10.707
3,11.924,11.41,97.972,113.337,1.021,107.516,9.932,1.036,10.3,98.307,112.094,1.067,101.51,10.107,1.151
3,12.259,10.916,101.717,103.31,1.095,113.11,11.035,1.156,10.904,103.63,108.381,1.101,111.191,10.561,1.101
1,12.808,114.327,1.149,104.975,0.916,112.407,100.048,113.646,105.694,0.983,108.734,0.986,105.994,103.978,112.61
1,12.897,104.431,1.155,93.284,0.962,101.9,94.449,112.604,101.838,1.099,93.467,0.989,112.456,105.507,109.513
3,13.441,10.271,96.815,114.618,1.167,99.054,10.678,1.028,11.198,101.436,116.171,1.016,111.152,10.722,0.989
4,13.811,106.675,107.349,1.077,103.725,96.513,1.159,115.909,107.146,97.371,0.99,98.593,94.563,0.99,102.017
1,13.917,102.747,1.071,102.433,1.034,100.396,94.795,104.724,115.368,1.089,91.569,1.023,110.586,98.559,109.967
2,15.105,1.008,11.475,99.35,113.757,104.422,11.234,9.775,1.025,11.922,109.624,103.106,101.674,10.991,10.957
4,15.464,93.509,111.255,0.985,108.968,111.849,1.044,99.277,106.644,100.879,1.091,104.093,101.715,1.044,115.662
2,16.192,0.995,11.457,105.143,105.718,98.47,10.011,10.205,0.992,10.294,113.031,113.173,111.598,9.799,10.835
1,16.207,111.854,0.995,106.246,0.973,99.096,107.414,100.697,103.338,1.039,92.14,0.948,99.476,97.733,112.632
3,16.424,10.731,97.82,106.224,1.083,115.567,10.777,1.035,10.913,109.534,98.054,1.027,106.612,10.7,1.112
1,16.535,115.389,1.063,103.569,0.924,111.231,97.779,102.07,103.727,1.127,98.072,1.082,106.391,101.631,107.908
3,16.687,11.162,109.535,110.266,1.038,105.826,10.457,1.123,10.919,94.788,106.659,1.004,104.719,10.024,0.984
1,18.338,117.598,1.065,94.583,0.938,108.157,95.925,116.255,101.934,1.147,97.724,0.997,111.325,92.373,104.395
3,18.864,10.14,106.016,105.968,1.106,113.199,9.837,1.018,11.271,93.489,106.07,1.129,102.584,9.838,1.114
3,18.981,11.746,94.491,99.157,0.988,98.811,11.076,0.996,11.13,100.275,100.396,1.002,102.593,9.977,1.046
1,19.781,113.218,1.104,108.407,0.949,101.623,103.623,116.35,105.909,1.058,97.911,1.039,100.047,105.934,108.506
4,19.863,93.932,102.348,1.122,110.025,102.604,1.166,115.988,96.607,98.288,1.054,103.762,105.371,1.005,109.417
2,19.98,1.093,11.539,110.479,113.027,97.144,9.595,10.189,1.133,11.377,102.959,108.177,109.815,11.093,10.251
3,20.965,11.202,95.433,108.895,1.079,115.336,9.797,1.071,11.244,102.428,104.383,1.151,111.003,10.948,1.001
2,21.907,1.036,11.011,116.931,103.717,108.15,10.322,10.326,1.017,11.902,116.663,113.027,109.11,10.117,10.222
3,22.594,10.608,107.915,112.817,1.031,103.769,10.844,1.092,11.26,106.006,108.552,1.127,100.053,10.569,1.102
1,22.878,104.039,0.976,108.763,0.954,110.163,95.945,102.253,107.699,1.146,108.502,1.029,98.128,92.425,106.254
