task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.129,153.15,28.15,28.3,10.02,97.45,5.35,106.12,161.62,173.38,27.03,25.79,10.59,101.73,4.91,96.37,140.61
T4,0.25,159.62,27.12,25.95,11.41,104.63,5.24,111.75,161.38,153.03,24.58,23.57,9.63,102.68,5.03,113.71,164.84
T6,0.509,164.88,25.66,26.52,10.06,98.32,5.25,101.84,161.82,157.82,26.69,26.74,10.27,109.67,4.93,108.92,163.55
T4,0.526,167.0,25.62,26.81,11.07,107.12,5.07,106.07,154.87,160.3,25.55,24.28,10.1,100.64,4.98,99.15,166.39
T3,0.621,154.99,26.18,25.68,10.49,107.04,4.98,103.81,149.99,149.75,24.92,24.92,9.56,109.02,5.58,109.59,172.89
T10,0.712,176.42,26.59,26.49,9.79,104.09,4.97,98.08,163.39,153.0,25.23,26.32,10.28,98.93,4.77,108.77,144.28
T5,0.793,156.1,24.52,27.38,10.58,104.49,5.03,103.33,154.33,157.76,25.59,25.25,9.9,98.01,5.26,96.66,165.46
T3,0.86,154.99,26.13,27.73,10.03,109.3,5.48,101.64,158.04,139.88,27.28,24.71,9.86,112.69,4.97,113.95,151.83
T6,0.927,150.73,25.19,27.24,9.65,110.44,4.93,102.24,171.15,144.18,24.23,24.55,10.93,111.33,5.28,106.3,163.47
T8,1.181,160.94,28.15,27.65,11.1,110.81,5.5,96.14,161.23,149.77,26.77,26.94,11.21,94.78,5.69,102.02,160.25
T9,1.191,157.87,24.56,25.63,11.25,94.34,5.84,97.98,153.26,148.68,24.74,28.01,10.41,104.54,5.58,106.31,165.08
T3,1.228,156.62,26.8,26.13,9.76,105.77,5.72,100.68,163.66,159.49,24.65,25.56,10.3,98.36,5.3,107.8,173.86
T4,1.327,150.75,25.4,27.22,11.0,97.46,5.22,103.25,164.99,159.16,27.0,25.34,11.37,102.32,5.14,113.09,169.51
T2,1.493,141.83,27.26,26.5,11.28,102.99,5.15,106.89,140.13,155.37,26.48,26.36,10.61,107.95,5.62,106.07,159.28
T10,1.836,157.64,25.37,29.32,10.34,101.27,5.05,112.75,138.2,171.48,25.13,24.97,9.69,109.32,4.74,111.38,156.37
T7,1.838,143.28,24.55,25.43,10.71,107.1,4.64,107.93,164.67,155.96,26.62,26.19,11.61,106.96,5.32,110.22,160.84
