task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.006,172.36,28.03,26.99,9.65,98.35,5.53,106.34,164.42,163.63,25.07,28.39,10.86,108.25,5.27,97.36,142.21
T7,0.108,146.1,27.48,27.88,11.69,101.6,5.42,103.5,172.07,157.49,25.66,27.94,11.55,107.83,5.25,106.17,154.62
T5,0.305,157.77,28.75,27.56,10.76,101.72,5.52,96.4,164.93,152.07,28.38,26.85,9.73,99.31,5.38,108.07,156.84
T5,0.46,173.9,27.32,28.58,9.79,95.57,4.87,101.81,163.86,155.39,28.5,26.71,9.56,97.21,5.12,112.06,159.33
T1,0.611,155.49,26.61,29.35,10.54,101.29,5.27,112.0,164.97,146.1,28.84,29.11,9.7,108.87,5.2,101.77,162.43
T5,0.656,151.84,27.57,29.32,10.34,107.02,5.43,94.86,163.3,160.33,28.02,29.5,10.58,95.56,5.6,107.24,153.3
T3,0.661,159.5,26.8,27.79,10.54,102.16,5.04,102.61,174.02,139.8,23.32,28.23,10.38,108.67,5.27,110.15,157.8
T4,0.678,153.02,25.96,26.49,9.9,95.15,5.74,112.23,151.78,170.15,26.51,25.46,10.76,106.06,5.32,95.93,169.43
T6,0.759,151.63,23.4,24.28,9.89,102.25,5.28,100.53,157.29,158.92,25.28,24.76,10.6,105.66,4.79,111.76,155.66
T3,0.99,155.72,27.35,27.71,11.02,110.56,5.04,101.37,152.03,144.96,25.55,28.0,9.67,113.92,5.54,104.29,159.95
T8,0.993,176.36,25.34,26.72,10.55,102.71,5.33,99.41,160.14,152.92,28.59,26.73,9.84,98.45,5.7,107.55,169.38
T5,1.168,169.59,28.52,25.75,11.29,108.57,4.93,109.34,155.52,153.09,28.81,25.75,9.77,110.17,5.25,103.68,165.49
T4,1.268,162.46,23.95,25.87,10.67,92.85,5.74,96.29,162.46,155.8,26.69,26.84,10.42,92.81,5.83,113.52,169.24
T1,1.447,166.57,29.15,26.64,10.05,106.07,5.1,111.43,145.14,160.57,27.21,25.94,9.71,111.62,5.44,107.18,156.83
T7,1.496,146.54,23.23,24.97,10.13,102.9,4.81,103.57,173.8,151.14,24.34,27.78,11.62,106.51,4.59,104.73,150.11
T4,1.787,162.81,25.32,26.85,10.21,93.79,5.41,103.24,157.29,149.51,22.94,24.32,11.07,106.48,5.31,102.46,161.71
T5,1.821,160.53,25.55,26.19,10.94,96.95,5.37,98.43,159.35,150.73,27.12,28.25,9.85,99.29,5.63,112.28,149.87
T5,1.823,160.92,26.8,29.36,10.16,105.74,5.21,104.78,155.46,164.47,24.76,25.83,10.39,102.24,5.76,108.34,163.36
T6,1.966,154.97,24.46,24.72,9.79,101.34,4.99,101.24,169.64,156.35,27.54,25.37,11.15,114.02,5.27,107.36,161.73
T8,2.01,166.34,26.81,25.1,11.18,105.14,5.47,96.03,143.58,171.14,25.47,27.2,10.33,109.67,5.18,102.4,155.86
T8,2.026,157.07,26.79,25.22,9.93,93.54,5.11,98.17,163.67,160.35,27.69,23.66,11.1,103.36,5.4,95.8,151.36
T3,2.06,152.82,27.21,25.19,10.71,97.95,5.16,99.75,177.11,150.66,26.72,27.62,9.7,103.15,5.38,103.53,159.99
T1,2.141,156.11,28.7,26.96,10.53,98.05,4.87,112.22,142.58,167.35,26.85,26.48,10.51,111.7,5.3,101.07,160.15
T3,2.185,156.95,26.09,26.06,10.18,114.27,4.97,99.7,156.04,159.32,27.16,27.77,9.62,102.19,5.56,101.65,175.29
T4,2.212,165.66,23.82,25.16,10.66,109.25,5.74,112.55,155.07,151.18,24.99,25.02,11.12,100.67,5.42,107.89,164.0
T8,2.217,148.94,28.12,24.87,10.87,104.56,4.99,104.22,149.09,164.06,27.49,26.03,11.11,106.72,5.53,110.15,168.74
T5,2.229,157.19,27.51,26.37,10.47,98.9,5.15,97.23,142.12,149.62,28.03,28.8,9.93,110.23,5.34,109.89,140.43
T8,2.361,158.46,28.52,25.29,10.92,102.88,5.12,108.11,169.76,168.88,27.75,24.59,10.39,98.61,5.43,108.7,146.31
T6,2.464,148.7,23.98,24.1,10.96,99.19,4.84,96.56,160.44,148.99,26.18,24.6,10.13,103.74,4.97,111.54,174.17
T10,2.702,162.74,26.99,26.32,10.15,101.13,5.31,107.7,163.53,155.05,26.73,27.16,9.67,97.22,4.86,101.86,144.86
T8,2.853,176.25,24.82,24.51,11.36,108.91,5.69,93.72,152.2,164.73,26.17,26.85,10.29,102.93,5.68,98.41,163.8
T3,2.91,159.65,24.94,27.46,10.09,105.29,5.57,104.03,163.96,146.29,25.34,28.08,9.76,115.18,5.52,112.78,163.78
T1,2.982,167.4,28.79,25.22,10.72,107.68,4.94,102.98,141.66,160.69,25.81,26.4,10.41,104.2,5.1,113.89,163.69
T1,2.995,167.99,29.69,27.55,9.76,103.92,4.98,106.24,147.64,167.65,27.94,26.17,10.63,101.0,4.77,116.1,158.88
T5,3.067,151.32,29.11,25.86,10.5,102.44,5.51,98.7,146.42,152.69,26.07,25.63,10.52,102.86,4.96,99.97,150.0
T7,3.176,147.75,24.16,25.74,10.21,106.32,5.12,95.45,158.95,161.94,27.35,23.86,10.33,106.27,4.75,97.54,161.27
T10,3.207,162.83,24.22,27.2,11.22,97.45,5.56,113.46,161.79,164.39,25.96,26.12,10.7,112.19,5.59,104.03,155.43
T6,3.239,165.02,24.36,25.08,10.6,102.62,5.11,99.99,152.5,153.18,26.78,24.47,11.28,107.33,5.21,97.19,159.75
T10,3.319,167.67,26.36,28.62,9.61,101.26,4.92,108.41,141.33,174.19,24.14,29.32,10.48,108.25,4.96,102.45,147.85
T7,3.347,140.56,23.66,25.08,10.87,104.1,5.36,102.07,155.81,141.06,23.61,25.28,10.52,107.75,5.04,99.07,170.43
T2,3.463,140.35,27.76,26.36,11.37,99.62,5.63,110.16,146.41,149.42,26.85,26.34,10.98,100.73,5.69,110.13,163.86
T5,3.679,167.88,28.08,27.35,11.03,112.41,5.46,112.06,165.07,149.63,27.15,29.54,11.04,104.68,5.24,104.48,150.11
T8,3.745,173.01,26.45,25.17,11.21,110.88,5.19,99.57,144.54,151.49,25.71,25.61,10.06,97.57,5.8,101.36,160.65
T10,3.921,173.77,25.7,29.22,9.85,111.0,4.92,107.26,161.14,168.22,26.04,25.43,10.19,97.73,5.48,108.32,141.38
T10,4.038,172.36,26.59,26.97,9.62,96.25,5.05,99.2,155.27,157.96,25.85,29.08,10.76,111.58,5.35,97.84,141.7
T4,4.09,146.28,24.29,25.93,11.13,101.49,5.23,112.35,160.8,155.03,26.84,24.04,10.78,108.14,5.3,104.62,154.12
T3,4.198,159.72,25.98,28.61,9.67,101.33,4.86,103.81,168.32,163.06,27.06,26.37,10.07,116.22,5.05,110.68,168.26
T6,4.237,153.15,26.28,23.65,9.81,100.9,5.01,99.26,159.2,157.21,24.89,27.41,10.96,103.72,4.78,107.36,162.16
T4,4.299,147.18,22.94,23.72,11.12,109.46,5.02,103.78,169.74,168.37,23.81,23.84,11.15,94.34,5.11,105.08,152.07
T9,4.636,160.4,26.52,25.75,10.61,105.2,5.38,112.58,162.1,165.16,24.72,24.96,11.09,102.06,5.33,100.46,149.11
T6,4.754,152.97,26.9,23.66,9.72,105.84,5.36,96.84,171.25,157.35,23.82,27.06,10.38,99.87,4.91,109.63,158.57
T2,4.768,157.47,28.2,27.07,10.65,106.91,5.79,103.32,141.85,143.14,25.69,23.33,10.47,111.61,5.88,106.2,161.7
T9,4.869,164.26,23.61,27.12,10.52,100.33,4.96,100.34,151.49,161.01,24.73,27.91,10.19,101.1,5.05,98.08,153.43
T8,5.019,171.64,24.76,25.74,9.96,95.34,5.39,94.18,153.47,168.66,24.64,27.29,11.09,100.68,5.55,99.88,167.96
T9,5.131,169.37,24.07,25.75,10.3,107.92,5.86,102.38,168.91,169.87,25.72,26.7,10.1,99.11,5.14,107.36,165.97
T9,5.181,162.71,26.49,26.5,11.14,105.15,5.26,112.87,151.44,165.15,26.97,26.97,10.2,99.16,5.0,96.21,167.38
T3,5.231,149.74,27.01,28.3,10.62,111.15,4.92,109.62,160.04,157.86,23.87,24.61,9.57,114.23,5.14,113.18,160.74
T1,5.266,148.77,26.86,25.9,9.89,102.98,4.74,107.18,143.86,164.34,26.96,25.2,10.06,98.37,4.73,105.91,145.01
T6,5.485,158.73,26.95,25.25,11.19,104.16,5.01,101.06,173.65,164.13,25.09,26.65,9.81,112.9,5.44,106.35,171.74
T10,5.535,174.17,26.85,28.22,9.85,105.54,5.31,98.55,147.88,168.71,27.01,26.85,10.56,96.3,4.86,102.23,150.82
T5,5.683,170.33,24.53,28.76,10.93,101.72,5.46,106.14,150.2,153.79,24.68,25.95,10.15,98.14,5.62,97.88,146.55
T6,5.963,146.34,26.26,23.8,11.12,100.57,4.98,95.65,150.1,156.61,24.55,24.96,10.76,105.73,4.87,103.51,155.2
T6,6.101,147.45,25.76,27.61,11.38,109.94,5.51,101.15,159.68,168.33,24.89,26.62,9.59,107.39,4.79,110.76,152.75
T6,6.716,153.18,24.71,26.97,10.77,102.85,5.22,105.33,170.22,145.53,24.86,27.61,10.48,99.88,4.69,106.82,166.5
T7,6.914,153.46,26.4,27.1,11.67,93.64,5.12,100.23,163.01,156.66,26.51,26.74,10.74,94.76,4.88,107.07,153.6
T10,7.082,166.56,26.88,25.58,10.04,107.28,5.03,104.24,140.55,154.28,26.3,27.66,9.73,110.6,5.11,110.93,144.03
T6,7.087,155.3,25.21,25.23,9.6,102.31,5.06,98.84,152.73,150.0,25.28,26.37,10.74,112.72,4.99,94.92,165.06
T10,7.14,162.49,23.92,27.24,10.14,96.76,5.18,104.51,150.15,168.22,27.17,28.65,9.84,110.08,5.59,113.2,153.89
T10,7.187,174.32,25.13,28.27,10.02,99.99,4.97,101.14,152.07,165.16,26.94,24.76,10.42,99.34,5.18,114.04,141.56
T5,7.196,175.64,24.63,26.69,9.8,107.41,5.26,109.76,141.87,156.86,25.46,26.3,9.8,95.78,5.3,111.5,164.42
T9,7.293,160.08,26.86,26.16,11.33,108.45,5.68,111.63,150.62,170.17,27.23,26.78,10.49,95.05,5.84,106.99,148.08
T10,7.312,155.9,24.18,25.14,9.45,100.7,5.35,109.7,157.09,171.13,26.19,25.35,10.62,108.17,5.18,106.65,144.82
T3,7.396,142.79,23.43,26.08,10.24,105.38,5.6,109.76,164.43,148.45,23.5,27.23,10.28,106.89,5.0,102.85,164.08
T1,7.612,170.1,28.68,28.65,10.5,103.92,5.24,111.57,164.55,149.25,28.35,25.59,10.13,110.2,4.93,105.17,155.78
T2,7.634,165.37,26.62,24.87,9.97,108.01,5.16,106.2,154.66,165.2,24.7,24.12,11.29,96.99,5.83,101.67,143.94
T7,7.819,141.64,27.23,26.72,10.76,98.95,5.38,98.0,154.01,151.56,24.57,25.68,11.61,94.82,4.64,102.07,159.74
T6,7.881,152.24,25.38,24.53,10.3,111.72,5.42,111.94,153.89,163.38,26.66,25.08,11.0,107.16,5.31,107.71,163.24
T4,7.935,164.32,23.47,27.78,10.62,105.78,5.28,101.47,168.06,155.76,23.26,27.52,11.1,98.88,5.54,103.96,168.15
T1,8.307,166.48,28.93,26.03,11.08,113.0,4.75,118.01,162.76,165.42,26.03,25.62,10.3,98.5,4.8,116.77,153.11
T10,8.371,156.11,27.24,27.16,10.97,98.83,5.11,105.94,139.65,161.48,26.62,26.53,10.66,100.36,5.39,108.45,157.83
T8,8.404,158.81,25.06,24.75,10.71,102.35,5.03,96.62,150.94,149.92,28.26,25.39,10.73,93.62,5.83,94.69,144.2
T6,8.606,165.63,25.2,24.45,10.42,106.17,5.0,101.11,152.79,147.1,25.4,24.29,10.93,112.2,5.49,95.49,150.9
T10,8.829,168.86,26.68,28.96,10.08,104.09,5.36,97.04,137.96,171.9,24.74,25.83,9.61,97.46,4.8,111.62,154.71
T10,8.841,163.78,23.99,28.34,9.96,104.88,5.43,106.19,144.25,163.95,25.21,27.75,10.86,97.27,4.84,97.66,147.59
T1,8.86,159.29,29.01,28.5,10.8,101.32,5.15,101.58,146.05,153.56,25.21,27.97,10.05,104.07,4.75,103.93,153.59
T10,8.897,167.07,25.69,29.02,9.96,107.04,4.74,99.03,159.0,154.64,26.98,27.96,9.63,99.54,5.39,102.69,152.66
T6,9.199,160.42,24.66,25.51,9.83,97.01,4.98,110.06,173.7,163.06,27.67,27.56,9.89,111.53,5.14,100.34,170.07
T8,9.289,155.01,26.41,25.23,9.78,98.76,5.02,96.0,160.75,159.58,25.51,26.38,9.89,96.34,5.22,98.21,151.49
T6,9.478,157.78,24.14,26.33,9.68,99.79,4.94,98.86,174.05,164.56,26.89,24.02,11.35,108.2,5.33,107.45,171.99
T2,9.493,162.08,27.45,25.35,9.9,110.5,5.75,112.07,146.81,150.31,27.16,25.28,10.45,101.84,5.91,104.06,141.62
T3,9.514,156.94,26.22,25.66,10.89,113.39,5.56,111.46,150.15,148.2,25.37,28.76,9.42,107.21,5.72,115.03,167.22
T8,9.636,153.19,24.26,23.51,10.79,108.07,5.35,96.65,152.49,159.8,27.44,24.23,10.5,107.0,5.56,95.41,158.75
T2,9.637,139.87,25.33,26.77,9.82,107.44,5.55,111.6,146.07,152.22,25.57,25.22,9.96,98.73,5.13,111.16,148.86
T4,9.754,155.29,23.64,25.76,11.27,109.17,5.65,102.66,167.51,160.56,26.31,25.1,10.11,94.27,5.28,103.21,151.24
T1,9.775,151.6,28.36,25.13,10.79,110.2,4.76,112.41,144.73,153.72,25.82,26.24,11.36,108.85,5.34,114.68,144.08
T3,9.884,143.91,26.87,25.5,10.24,102.82,5.51,112.43,156.89,164.29,26.52,26.39,9.91,113.92,5.54,112.99,163.89
T7,9.973,164.85,25.27,26.28,10.27,101.83,5.18,111.66,149.72,149.95,25.73,25.82,11.51,104.6,5.02,96.89,150.11
T1,10.056,158.79,26.49,25.46,10.38,97.9,5.33,104.17,162.43,150.8,26.84,29.0,10.48,105.78,5.5,100.95,164.8
T3,10.216,148.79,26.4,26.9,9.79,115.35,5.68,98.33,151.6,141.39,25.3,29.21,11.15,110.77,4.95,109.8,150.21
T9,10.294,165.64,24.12,26.7,10.98,98.52,5.13,111.49,170.36,154.8,25.9,26.81,10.39,99.42,5.07,100.1,157.61
T10,10.348,169.88,26.72,25.77,10.85,105.49,5.57,98.68,138.33,161.61,26.36,27.08,10.05,100.24,5.55,106.82,157.31
T3,10.424,140.94,26.8,29.18,9.39,111.09,5.23,103.04,162.15,140.22,24.99,26.73,9.77,103.19,5.07,97.79,154.07
T3,10.539,157.5,27.3,27.34,10.09,101.25,5.15,113.7,162.69,151.75,23.6,26.03,9.39,115.68,5.68,103.41,163.18
