task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.009,0.986,1.199,2.146,0.923
2,0.027,6.04,0.672,4.327,1.822
1,0.033,1.799,1.228,1.252,0.666
1,0.034,1.764,0.75,1.341,1.227
1,0.048,1.433,1.257,1.426,1.174
1,0.055,2.01,0.927,1.327,1.342
2,0.063,6.348,0.968,2.227,0.907
2,0.063,2.478,2.034,3.851,1.535
2,0.065,8.728,1.133,9.53,1.175
1,0.072,0.944,1.057,1.051,1.093
1,0.075,1.921,0.942,1.223,0.611
1,0.09,2.18,0.848,1.501,1.323
2,0.092,2.797,0.959,5.698,1.345
2,0.095,3.966,0.819,8.69,1.35
2,0.104,1.66,2.755,10.367,1.737
2,0.12,4.039,1.35,12.422,0.972
1,0.13,1.252,1.437,1.825,0.983
1,0.13,2.142,1.539,2.116,0.956
1,0.161,1.813,0.884,2.006,0.619
1,0.164,1.407,0.947,1.24,0.869
2,0.176,6.039,3.11,6.228,1.046
1,0.227,0.993,1.115,1.213,1.044
1,0.271,0.989,0.95,1.437,1.248
2,0.273,3.757,3.151,5.214,1.682
1,0.275,2.416,0.983,1.213,0.621
2,0.312,3.52,0.543,1.926,0.787
1,0.313,1.87,0.886,1.852,1.129
2,0.315,12.341,2.632,4.899,2.589
2,0.323,2.757,2.998,7.39,2.298
1,0.329,1.263,1.232,1.221,0.948
1,0.353,1.03,0.865,1.807,0.937
1,0.369,1.767,0.942,1.11,1.135
2,0.39,3.121,0.944,1.594,1.37
2,0.401,5.43,1.28,1.504,0.907
1,0.41,1.295,0.904,1.987,1.044
1,0.465,1.308,1.109,1.115,0.845
1,0.531,1.03,0.958,2.436,0.861
1,0.549,1.055,0.824,1.437,0.849
1,0.669,1.324,0.897,1.208,1.085
1,0.682,2.043,0.913,1.273,0.674
2,0.683,10.576,0.747,9.855,1.606
1,0.689,1.308,1.123,1.437,1.261
1,0.745,1.21,0.915,1.765,0.864
1,0.752,1.763,0.932,0.999,0.878
2,0.761,5.18,1.173,2.369,0.683
2,0.782,4.088,2.335,4.322,1.106
1,0.793,1.304,0.819,1.997,1.12
2,0.798,4.612,1.319,1.748,0.824
2,0.829,11.268,2.139,3.791,2.911
1,0.837,0.985,0.591,1.019,0.95
1,0.878,1.499,0.903,2.435,0.897
1,0.907,1.424,1.459,1.288,0.909
1,0.907,1.019,1.158,2.046,1.377
2,0.912,11.459,1.96,4.039,1.436
1,0.92,0.993,1.26,1.436,0.627
1,0.944,2.151,0.841,1.514,1.224
2,0.952,7.091,1.737,9.84,1.375
1,0.971,1.491,0.611,0.95,0.621
1,0.975,0.964,0.934,1.983,0.734
2,0.988,5.18,2.298,4.107,1.363
1,0.996,2.179,1.113,2.103,0.909
2,1.011,6.153,1.085,2.229,0.873
2,1.03,7.429,1.838,1.526,1.659
1,1.036,2.426,0.922,1.826,0.881
1,1.088,0.945,0.89,1.304,0.828
1,1.105,2.036,0.883,1.019,1.346
1,1.118,0.976,0.947,1.086,0.982
2,1.125,7.588,0.959,5.062,0.825
1,1.176,1.299,1.143,1.219,0.732
1,1.203,2.18,0.914,1.027,1.244
2,1.207,2.486,0.879,10.841,3.132
1,1.227,2.079,1.342,0.978,0.896
2,1.236,7.24,1.636,7.853,1.969
2,1.267,2.184,1.253,4.051,1.163
2,1.27,2.024,3.43,3.028,0.542
1,1.297,1.274,0.917,1.256,0.727
2,1.331,2.46,1.21,4.718,0.557
2,1.335,3.144,0.683,11.024,2.755
1,1.342,1.29,0.935,1.813,0.929
2,1.35,13.409,1.668,1.799,0.766
1,1.385,1.304,0.995,1.531,0.781
2,1.394,9.069,1.28,2.738,1.597
2,1.433,2.696,2.182,2.54,0.954
1,1.5,1.406,0.925,1.797,0.995
2,1.531,4.146,0.699,8.408,3.137
1,1.598,2.023,1.213,1.096,0.905
2,1.6,2.03,0.842,1.955,1.813
2,1.638,1.603,1.494,2.304,2.455
2,1.65,8.233,1.512,7.584,3.265
1,1.654,1.246,1.199,1.423,0.673
1,1.67,1.218,0.756,1.799,1.129
1,1.68,1.115,1.549,1.316,1.192
2,1.702,12.508,1.232,3.263,1.066
2,1.712,2.043,0.959,4.146,1.211
2,1.72,7.833,1.131,7.238,0.941
1,1.775,1.934,0.912,1.046,0.845
1,1.776,1.272,0.611,0.94,1.134
1,1.778,1.435,0.789,1.201,0.857
2,1.793,3.791,1.154,13.868,0.855
2,1.805,3.028,3.422,4.858,0.832
2,1.806,11.765,1.587,8.012,2.525
1,1.816,1.398,1.214,1.04,1.224
2,1.817,2.063,1.443,1.495,1.659
1,1.848,1.438,1.342,1.344,0.825
2,1.862,2.504,0.607,8.062,1.011
2,1.873,5.388,0.713,4.324,1.124
2,1.898,7.115,2.825,2.864,0.72
1,1.906,1.105,0.999,1.185,0.993
2,1.916,3.034,2.508,2.432,0.797
2,1.925,2.611,0.731,3.943,1.717
2,1.953,10.061,1.093,11.765,1.103
2,1.995,7.266,1.025,10.636,0.738
2,1.998,13.827,2.845,2.365,0.9
1,2.003,1.428,0.923,1.501,1.213
1,2.024,2.252,0.86,1.295,1.191
1,2.027,1.777,0.946,1.292,0.95
1,2.054,1.115,0.935,1.313,1.119
1,2.061,2.023,0.964,1.321,0.992
1,2.062,1.087,1.008,1.004,1.157
1,2.064,1.852,1.128,1.428,0.898
1,2.082,1.105,0.982,1.301,0.884
2,2.184,5.064,2.911,5.512,1.9
2,2.211,5.279,1.956,2.882,1.787
2,2.221,2.632,2.142,7.141,1.152
2,2.244,2.478,0.738,1.94,2.601
2,2.25,3.911,1.401,6.145,0.844
2,2.275,2.804,3.276,3.24,3.113
1,2.278,2.012,1.259,1.262,0.928
2,2.287,5.661,3.457,4.99,0.912
2,2.323,12.87,0.805,2.838,1.107
2,2.341,6.553,2.751,13.751,0.935
1,2.351,2.436,1.118,1.511,0.939
2,2.385,8.055,3.084,2.572,1.636
1,2.393,2.441,0.617,0.936,1.347
1,2.402,1.503,1.114,1.083,1.213
2,2.403,8.515,1.415,6.225,2.026
2,2.426,4.99,0.918,1.993,0.727
1,2.459,2.106,1.405,1.027,0.926
2,2.468,5.813,1.553,2.742,3.142
2,2.478,2.882,1.69,5.487,2.751
1,2.532,1.291,0.816,0.964,0.985
2,2.559,1.918,3.113,5.298,0.697
2,2.598,6.16,2.221,6.718,1.436
1,2.607,1.284,1.25,0.989,1.227
2,2.642,11.869,1.536,4.933,1.262
2,2.651,7.605,1.432,1.957,3.465
1,2.663,1.217,1.171,1.202,1.12
2,2.688,2.687,1.275,13.868,1.825
1,2.689,1.288,0.804,1.935,0.646
2,2.69,7.584,1.891,2.804,1.89
1,2.721,1.814,0.959,0.969,1.11
2,2.737,4.085,1.552,4.524,0.93
1,2.756,2.001,0.611,1.507,0.927
2,2.758,3.787,1.394,4.2,0.877
2,2.762,1.954,2.119,1.794,0.754
1,2.814,1.15,0.794,1.262,0.881
