task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.033,2.234,0.656,4.634,0.877
1,0.041,2.059,1.332,1.213,0.903
1,0.053,1.213,0.641,1.295,1.192
2,0.067,6.04,0.935,2.923,1.031
1,0.07,1.779,0.621,2.067,1.13
2,0.116,3.73,1.872,3.75,0.971
2,0.128,10.021,0.699,8.408,1.793
2,0.149,4.718,1.128,11.86,1.58
1,0.15,1.411,1.401,0.943,1.002
1,0.183,1.219,0.958,2.103,0.611
1,0.209,1.247,0.832,1.335,0.832
1,0.217,1.09,0.82,1.468,1.223
2,0.251,8.715,1.793,5.219,1.247
2,0.259,1.594,1.213,8.728,1.101
2,0.273,3.748,1.707,3.105,1.373
1,0.306,1.228,0.967,1.288,0.896
2,0.317,4.051,1.015,2.802,3.113
1,0.321,1.316,1.141,1.308,0.623
1,0.333,1.543,1.337,1.524,1.214
2,0.373,2.873,1.044,2.54,0.835
2,0.374,1.969,1.862,3.435,0.683
1,0.397,1.066,0.627,1.784,1.12
1,0.435,1.826,0.855,1.426,1.178
2,0.467,6.16,2.292,2.248,1.466
2,0.482,8.879,0.703,1.591,1.352
2,0.505,4.111,1.53,5.335,1.891
2,0.507,3.036,1.597,2.432,1.178
1,0.515,1.234,1.264,2.126,0.614
1,0.566,1.062,0.619,1.106,0.964
1,0.569,1.503,0.988,1.241,0.797
1,0.608,1.304,0.618,1.313,0.894
1,0.614,2.128,1.094,1.286,0.746
1,0.626,1.801,0.855,1.791,1.49
1,0.684,1.216,0.88,0.985,0.811
2,0.706,1.918,1.556,5.805,1.119
2,0.773,9.123,0.879,3.815,1.334
1,0.777,1.24,0.886,1.104,0.95
2,0.784,4.07,1.709,2.882,0.901
2,0.814,7.543,0.748,13.219,1.793
2,0.818,4.132,2.229,3.379,3.425
1,0.88,1.058,0.954,1.303,0.619
1,0.882,1.294,0.884,1.222,0.789
1,0.929,1.262,0.892,1.083,0.877
2,0.99,4.378,1.085,9.144,2.766
1,1.028,2.002,0.789,1.241,1.054
1,1.037,1.25,0.9,1.253,0.865
1,1.04,1.299,0.623,2.112,1.227
1,1.049,1.108,0.746,1.311,0.93
2,1.073,2.365,2.899,6.132,0.987
2,1.115,4.051,2.416,1.683,1.365
2,1.142,4.32,0.8,2.082,1.626
1,1.161,1.408,1.227,1.407,1.26
2,1.167,3.653,0.564,2.611,1.32
1,1.194,1.327,0.91,1.813,1.359
2,1.218,5.311,0.973,4.098,0.884
1,1.233,1.189,1.146,1.288,0.925
2,1.25,4.554,0.689,2.023,1.957
1,1.261,1.406,0.919,2.412,0.914
1,1.274,1.852,0.828,2.34,1.346
