task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.004,13.39,0.733,2.193,0.669
1,0.058,1.15,0.619,2.023,1.21
1,0.067,1.128,1.394,1.102,1.549
2,0.085,3.032,1.428,5.83,0.669
2,0.109,3.756,1.011,4.174,1.072
1,0.146,1.29,0.626,2.012,0.627
1,0.186,1.002,0.978,1.55,0.872
1,0.195,1.791,1.259,1.489,1.22
1,0.242,0.976,1.085,1.126,0.811
2,0.264,2.241,1.5,7.624,0.909
1,0.308,1.323,1.124,1.48,0.628
2,0.313,4.129,1.189,10.601,0.865
1,0.329,1.765,1.229,1.29,1.527
2,0.336,3.21,0.941,12.529,0.943
1,0.339,1.019,1.114,1.301,0.897
2,0.35,6.04,2.603,9.602,0.761
2,0.353,13.016,1.989,10.061,1.087
1,0.436,1.294,1.121,2.03,0.994
1,0.442,2.103,0.884,1.09,0.924
1,0.457,1.816,0.865,1.417,1.187
2,0.469,2.504,3.064,5.263,2.985
1,0.47,1.23,1.189,1.087,0.908
1,0.527,1.225,1.128,2.119,1.054
1,0.608,1.506,0.929,1.111,0.82
2,0.61,2.878,0.853,5.62,0.706
2,0.66,10.22,0.657,9.082,0.819
2,0.676,5.68,0.967,7.304,0.754
2,0.705,6.133,0.591,11.941,0.942
1,0.72,1.084,0.638,0.961,0.62
2,0.731,2.796,0.729,10.171,1.693
2,0.741,6.145,3.064,13.751,2.359
2,0.758,5.603,1.771,11.132,2.896
2,0.772,3.284,0.852,2.923,0.669
2,0.831,9.829,0.981,5.146,1.96
2,0.858,5.69,1.564,4.825,1.989
2,0.904,7.833,1.553,7.141,0.803
2,0.909,9.839,3.113,11.941,1.924
1,0.915,2.13,0.919,2.105,0.613
1,0.962,1.303,1.229,1.834,0.789
2,0.988,6.873,1.891,12.035,1.101
2,1.009,3.032,1.563,7.624,3.294
2,1.014,5.335,1.556,11.268,1.638
2,1.043,7.542,0.608,9.789,2.444
1,1.045,1.799,0.897,2.051,1.385
1,1.049,1.154,0.859,0.979,1.233
2,1.053,12.341,3.276,1.76,1.953
1,1.061,1.009,1.128,1.437,0.652
1,1.077,2.412,1.218,1.281,0.924
1,1.082,1.334,0.964,1.217,0.62
2,1.102,3.652,0.832,5.965,1.849
1,1.108,1.337,0.922,1.328,1.449
1,1.128,1.303,1.4,1.303,0.892
1,1.131,1.437,0.884,2.044,0.613
2,1.147,12.341,1.336,7.735,0.601
2,1.16,3.028,1.536,4.129,2.589
2,1.162,8.402,1.212,2.553,1.106
2,1.176,1.764,0.753,7.178,0.929
1,1.183,1.423,0.666,1.779,0.722
2,1.189,6.932,0.542,2.411,2.002
1,1.194,1.224,0.779,2.074,1.266
1,1.21,1.501,1.241,0.993,1.183
1,1.28,1.134,0.853,1.096,1.261
1,1.281,1.894,0.727,1.232,0.879
2,1.285,1.899,1.28,2.446,2.167
1,1.294,1.792,0.614,2.34,1.245
2,1.298,2.023,0.987,2.023,1.663
1,1.303,2.134,0.822,1.288,1.335
2,1.316,5.388,1.117,3.24,1.42
1,1.334,1.316,0.905,1.86,1.429
1,1.346,1.337,1.143,2.333,0.818
1,1.401,1.154,1.441,2.18,0.936
1,1.409,0.961,0.878,1.11,0.789
2,1.412,3.223,1.926,3.121,1.693
2,1.424,2.779,1.262,2.838,1.522
2,1.43,3.299,2.632,3.169,0.767
1,1.434,1.784,0.947,1.435,0.874
1,1.44,2.016,0.903,1.405,0.958
1,1.472,1.93,0.836,1.087,0.939
1,1.478,1.274,0.884,1.29,0.634
1,1.523,0.996,0.848,1.422,0.63
1,1.646,1.091,0.88,1.752,0.887
1,1.653,2.091,0.866,1.28,0.914
2,1.665,2.573,1.061,4.098,1.637
2,1.692,3.162,2.396,8.355,2.952
1,1.734,1.096,1.401,1.468,1.234
2,1.745,5.915,2.221,2.446,2.508
2,1.751,12.713,1.667,2.131,1.872
1,1.765,1.267,1.405,1.537,0.692
2,1.784,5.184,2.199,2.864,1.189
2,1.788,2.023,0.703,3.1,1.659
2,1.794,4.07,1.32,7.605,0.968
1,1.807,1.327,0.923,1.417,1.153
1,1.823,1.079,0.612,1.921,0.611
2,1.837,6.772,0.761,3.161,0.822
2,1.837,1.417,1.466,9.015,2.632
2,1.859,9.122,2.298,4.088,1.324
2,1.875,5.582,1.862,12.475,1.444
2,1.936,11.928,2.105,8.507,1.309
1,1.978,1.217,0.613,1.002,1.16
1,1.996,1.254,1.417,1.81,0.865
1,2.068,1.252,0.613,1.812,1.332
2,2.124,8.69,1.257,4.507,2.067
2,2.15,7.019,1.429,2.131,0.929
2,2.157,3.036,2.116,1.967,1.924
2,2.18,2.402,0.748,8.101,0.691
1,2.256,1.253,0.669,1.25,0.901
2,2.279,7.431,0.748,4.113,1.601
1,2.311,1.26,0.867,1.82,1.458
2,2.318,2.432,0.827,2.571,1.09
2,2.331,7.377,0.733,2.611,3.142
2,2.333,2.127,1.494,6.064,1.958
1,2.352,1.079,0.827,1.406,1.247
2,2.359,2.082,0.8,7.207,0.907
1,2.377,1.216,1.232,0.933,0.946
2,2.407,3.643,1.807,8.728,2.265
2,2.447,5.607,2.247,3.538,0.971
1,2.471,0.961,0.621,1.277,1.148
2,2.471,8.879,1.015,5.585,3.142
1,2.489,2.13,0.983,1.411,0.788
1,2.498,2.142,0.911,1.218,1.191
2,2.503,9.839,1.319,11.548,0.642
2,2.529,2.184,2.017,3.774,0.873
1,2.548,1.115,1.234,1.096,0.871
2,2.608,11.972,1.551,2.395,0.959
1,2.637,1.298,1.086,1.825,0.613
2,2.647,4.422,1.694,7.878,0.822
2,2.653,8.464,0.833,11.42,0.855
2,2.66,6.932,1.966,1.417,1.324
2,2.695,3.038,1.363,3.861,2.139
2,2.704,1.504,2.017,11.459,3.142
2,2.709,2.063,1.484,5.488,1.25
2,2.713,6.309,1.093,3.032,0.909
2,2.732,1.641,1.693,1.75,0.74
2,2.756,6.369,1.966,7.429,0.706
1,2.767,1.231,1.4,0.948,1.178
2,2.775,6.601,2.119,5.064,2.016
2,2.782,13.021,0.837,11.641,1.145
1,2.789,1.323,0.615,1.435,1.044
2,2.794,1.969,1.447,12.035,1.694
1,2.802,1.073,0.997,1.201,0.927
2,2.806,3.509,0.879,4.369,1.594
1,2.846,1.488,1.191,1.983,0.903
2,2.879,5.89,2.064,5.43,1.606
2,2.889,2.193,0.959,3.634,1.74
2,2.927,4.516,2.992,2.0,0.853
1,2.983,0.976,0.619,1.389,0.967
1,2.983,1.019,0.913,1.26,0.859
1,3.043,1.789,1.154,1.328,0.666
1,3.049,1.227,0.892,1.243,0.614
1,3.098,1.301,0.935,0.94,1.231
2,3.108,2.15,2.896,6.195,0.673
2,3.112,2.632,1.857,3.213,1.145
1,3.151,1.516,0.613,2.006,0.825
2,3.172,4.422,2.59,4.083,1.25
1,3.196,2.103,0.624,1.246,0.913
2,3.215,1.074,0.873,2.684,0.551
1,3.228,2.119,0.903,1.932,1.199
2,3.292,5.927,2.843,3.144,0.673
2,3.294,12.463,3.58,5.812,0.607
1,3.302,2.025,0.854,1.287,1.457
1,3.324,1.262,0.873,1.344,1.082
2,3.328,7.304,1.261,4.369,1.675
1,3.335,1.298,1.12,1.418,0.998
1,3.338,1.406,1.258,1.274,0.872
