task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.721,2.446,1.677,4.307,0.787,2.573,1.591,3.804,0.77
2,1.531,1.866,1.947,4.587,0.795,2.008,1.537,3.793,0.719
2,2.081,2.436,1.746,5.052,1.005,2.104,1.651,3.848,0.923
2,2.892,2.017,1.658,4.207,0.918,2.251,2.13,4.292,0.957
2,2.958,2.117,2.059,4.95,0.778,2.644,1.854,3.869,0.872
2,4.041,2.436,1.654,4.965,0.989,2.455,1.598,4.999,0.787
2,4.519,2.381,2.047,3.86,0.848,2.529,1.984,4.536,0.935
1,4.709,2.183,1.542,4.081,0.834,1.872,1.967,4.296,0.789
2,5.804,2.227,1.863,3.632,1.005,2.334,1.904,3.966,0.809
2,6.863,1.944,1.746,4.051,0.8,2.329,1.716,4.492,0.999
2,6.915,2.276,1.917,4.398,0.795,2.52,2.126,4.572,0.849
1,7.057,2.286,1.743,4.605,0.83,2.581,1.639,4.714,0.753
1,7.207,2.348,1.522,4.13,0.744,2.582,1.8,4.061,0.636
2,7.394,2.617,2.054,4.299,0.801,2.404,1.878,4.56,0.884
1,9.913,2.025,1.44,3.875,0.661,1.958,1.728,3.724,0.801
1,10.507,1.989,1.603,3.693,0.716,2.622,1.8,4.116,0.676
1,10.825,2.108,1.656,3.946,0.84,2.078,1.855,4.371,0.843
2,11.214,2.498,1.897,4.062,0.899,2.512,1.783,4.368,0.77
1,11.7,2.308,1.87,4.941,0.63,2.194,1.527,4.11,0.633
2,12.111,2.297,1.762,3.795,0.793,2.577,1.679,3.782,0.98
1,12.337,2.54,1.672,3.775,0.842,2.16,1.838,4.054,0.856
1,13.091,2.346,1.88,4.079,0.739,2.567,1.798,4.45,0.675
2,13.514,2.329,1.697,3.751,1.004,2.642,2.112,3.804,0.74
2,14.024,2.188,1.755,4.283,0.936,2.139,2.112,4.142,0.86
2,14.298,2.276,1.92,3.679,1.003,1.935,1.735,3.976,0.863
2,14.785,2.485,1.818,4.943,0.845,1.914,1.591,3.893,0.904
2,15.55,2.606,1.935,4.837,0.98,2.457,1.723,4.674,0.75
