task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.176,10.58,114.62,10.9,103.3,10.98,1.05,107.74,25.05,10.96,102.7,11.03,115.71,11.43,1.06,101.78,25.26
T4,0.494,10.27,96.2,10.13,103.45,10.76,1.09,100.23,27.14,11.18,106.6,11.86,106.82,10.67,0.96,108.34,23.72
T10,1.102,9.74,117.11,11.42,100.17,10.12,1.16,109.66,24.87,9.96,109.64,10.36,97.25,9.93,1.08,113.9,27.48
T7,5.513,10.25,102.8,10.65,114.05,10.31,0.99,114.8,28.33,10.56,98.43,11.35,101.56,9.96,0.93,111.93,24.29
T10,8.958,11.28,115.55,11.41,95.06,10.97,1.01,114.64,25.72,10.5,106.05,11.03,106.4,11.65,1.04,103.56,26.44
T9,9.022,10.53,93.29,10.1,108.36,11.14,1.03,100.47,27.37,11.39,100.27,10.24,106.72,9.54,1.02,98.0,26.7
T6,9.108,10.27,103.6,11.14,101.5,10.88,1.03,103.48,25.68,11.15,100.91,11.23,108.59,10.98,0.97,93.43,29.2
T9,9.546,9.91,102.44,10.66,103.15,10.75,1.09,101.74,24.42,9.86,105.17,9.78,117.99,9.97,1.18,94.62,25.95
T9,10.06,10.12,94.25,10.9,108.48,10.39,1.09,109.98,25.25,10.59,98.67,10.47,101.38,10.9,1.04,108.7,27.76
T1,10.509,10.84,108.38,11.22,110.41,11.51,1.16,115.13,27.48,10.3,101.29,10.28,114.52,10.9,1.07,106.25,27.24
T8,11.638,10.31,108.05,9.76,97.33,10.8,0.98,115.88,24.65,10.92,113.68,10.39,94.92,11.22,1.04,105.08,25.65
T4,11.918,11.1,93.74,11.57,98.58,9.63,1.05,110.45,24.86,10.79,106.34,10.76,107.06,10.86,1.08,108.92,26.91
T2,13.057,10.76,99.98,11.55,104.14,11.25,1.05,102.78,26.83,11.56,101.8,11.09,92.25,10.3,0.98,105.82,26.63
T7,13.316,10.83,110.9,10.59,114.62,9.34,0.99,114.3,25.67,10.65,109.52,11.07,105.49,9.86,1.08,107.96,24.68
T6,16.465,10.79,102.78,10.63,117.26,11.56,0.93,93.32,25.09,10.26,112.91,9.94,117.58,10.9,0.98,102.55,27.01
