task_type,arrival_time
T1,0.236
T1,0.709
T1,1.24
T4,1.485
T1,1.57
T4,1.727
T2,2.101
T3,2.938
T3,3.327
T4,3.418
T3,4.071
T4,4.459
T4,4.861
T1,5.116
T4,5.202
T4,5.971
T1,6.164
T4,6.778
T3,7.293
T1,7.787
T2,8.018
T2,9.0
T3,9.002
T4,9.277
T1,10.524
T2,11.05
T1,11.095
T4,11.7
T3,11.941
T4,12.63
T2,13.396
T2,13.667
T2,14.214
T2,14.801
T2,15.913
T4,16.282
T3,17.963
T1,18.021
T2,19.565
T3,20.758
T3,21.942
T2,22.299
T4,22.311
T4,22.862
T2,23.257
T3,23.437
T2,23.864
T2,23.973
T1,24.123
T2,25.122
T3,25.302
T1,25.469
T1,25.506
T2,25.591
T4,26.977
T3,27.022
T2,27.395
T2,27.604
T2,28.111
T4,28.301
T1,29.404
T2,29.867
T1,30.442
T1,32.39
T1,33.091
T3,33.173
T3,34.267
T3,34.79
T4,34.909
T4,35.975
T2,36.259
T4,36.662
T2,36.73
T4,37.487
T1,38.397
T2,38.896
T1,39.438
T4,39.464
T4,39.596
T4,39.623
T2,40.292
T4,40.701
T3,40.955
T2,41.065
T1,41.113
T3,41.159
T2,41.332
T1,41.677
T1,42.189
T1,42.267
T1,44.007
T2,44.621
T3,45.785
T1,47.542
T4,49.595
T1,50.51
T3,50.744
T4,52.072
T3,52.53
T2,53.3
T4,53.419
T2,54.867
T2,55.393
T4,55.481
T4,56.13
T1,56.382
T3,57.187
T2,57.243
T3,57.273
T4,57.277
T4,57.318
T2,57.632
T3,58.549
T1,59.048
T4,60.051
T1,61.286
T2,61.984
T3,63.434
T4,63.499
T3,63.505
T2,63.763
T1,64.02
T4,64.036
T1,65.453
T2,66.317
T3,66.571
T1,66.72
T2,66.962
T4,68.267
T1,68.786
T2,70.066
T3,70.29
T2,70.35
T2,71.371
T1,72.224
T1,72.539
T1,72.575
T4,73.125
T4,73.24
T2,73.358
T1,73.531
T2,74.462
T4,74.611
T1,74.622
T2,74.815
T2,76.284
T4,76.809
T3,77.481
T1,77.664
T2,78.152
T4,78.785
T3,79.352
T4,79.473
T3,79.502
T2,79.891
T3,81.417
T1,81.54
T3,81.904
T4,82.982
T2,83.333
T1,84.025
T1,84.139
T1,85.943
T4,85.976
T4,86.0
T3,87.154
T1,88.076
T1,88.228
T1,88.379
T1,88.415
T3,88.896
T1,88.977
T1,90.348
T4,91.155
T1,91.33
T1,91.459
T2,91.732
T4,93.242
T1,95.505
T1,96.593
T3,96.989
T2,97.183
T4,97.587
T4,97.842
T1,97.86
T3,98.475
T3,100.394
T3,101.389
T4,101.812
T2,101.85
T4,102.377
T2,102.675
T4,103.304
T3,103.499
T3,103.518
T4,104.485
T4,105.345
T4,105.568
T2,105.733
T1,107.342
T2,108.456
T4,108.813
T4,108.92
T2,110.194
T4,110.343
T4,110.527
T3,110.646
T2,111.328
T3,111.713
T2,113.532
T3,113.662
T2,114.073
T2,115.275
T4,116.184
T4,116.663
T1,116.873
T3,117.853
T3,117.912
T1,118.586
T3,119.581
T2,120.326
T4,122.364
T1,122.588
T1,124.022
T4,124.551
T3,124.905
T4,124.964
T4,125.179
T3,126.965
T2,127.141
T4,128.674
T4,128.996
T4,129.419
T1,129.585
T2,130.072
T2,130.863
T1,131.418
T1,131.925
T4,132.172
T2,132.813
T2,133.239
T3,133.489
T2,133.81
T2,134.058
T2,134.079
T1,135.34
T4,135.448
T3,135.507
T3,135.652
T3,136.251
T3,136.573
T3,136.914
T3,136.97
T3,137.601
T2,137.856
T3,138.741
T3,139.058
T2,139.369
T2,140.73
T1,141.714
T3,142.459
T2,142.843
T2,143.357
T4,144.611
T1,145.177
T2,145.278
T2,145.725
T3,146.034
T2,147.076
T1,149.003
T1,149.639
T1,150.253
T4,151.465
T4,152.299
T2,153.009
T1,153.457
T1,153.497
T4,154.495
T3,155.76
T1,156.23
T3,156.414
T3,157.134
T4,158.751
T1,158.796
T3,159.182
T3,159.644
T4,160.129
T2,161.041
T2,161.421
T1,161.692
T3,161.738
T3,162.285
T4,162.67
T2,164.135
T1,164.9
T2,165.112
T2,167.218
T3,167.781
T4,168.678
T2,169.939
T2,170.508
T1,171.105
T1,171.777
T2,171.864
T2,172.97
T4,173.045
T2,173.655
T4,174.947
T1,175.064
T1,176.428
T3,177.8
T3,178.925
T1,179.503
T3,180.033
T3,180.293
T1,181.742
T1,181.859
T4,181.869
T3,182.117
T2,182.293
T3,183.031
T2,183.122
T1,183.168
T3,183.255
T3,183.356
T2,183.568
T1,184.083
T1,184.992
T4,186.322
T4,186.525
T2,187.097
T1,187.47
T3,187.487
T3,187.824
T2,187.997
T4,188.348
T4,190.049
T4,190.399
T3,190.442
T2,190.473
T2,191.505
T4,191.77
T2,192.489
T4,192.687
T3,193.517
T4,193.613
T2,193.886
T1,194.793
T2,197.071
T2,197.093
T2,197.183
T4,197.603
T1,197.753
T4,198.006
T3,198.126
T4,198.75
T4,199.011
T3,199.951
T4,200.191
T1,200.725
T4,200.79
T3,201.106
T2,201.731
T1,203.912
T2,204.529
T1,204.545
T1,204.671
T3,204.813
T3,208.46
T2,208.496
T3,208.854
T1,211.378
T4,211.433
T3,212.042
T1,212.189
T4,212.202
T4,213.199
T1,213.268
T1,213.662
T4,213.706
T4,213.718
T1,214.295
T1,214.851
T3,215.861
T3,217.442
T1,217.503
T1,217.558
T2,217.747
T1,217.78
T3,218.97
T3,219.206
T4,219.313
T2,219.484
T3,220.512
T3,222.526
T4,224.179
T2,225.637
T1,225.678
T3,226.102
T1,226.622
T2,226.729
T2,227.097
T2,227.162
T1,227.522
T3,227.735
T3,228.388
T1,228.905
T1,228.91
T2,228.912
T4,230.199
T1,230.335
T1,231.427
T2,231.586
T4,232.557
T4,233.333
T4,233.408
T1,233.713
T2,234.539
T4,234.981
T4,235.074
T2,235.296
T1,236.239
T3,237.924
T4,238.138
T1,238.149
T3,238.193
T1,238.222
T4,238.343
T1,238.427
T3,239.49
T4,239.596
T2,239.782
T2,240.477
T2,241.118
T1,241.578
T1,242.053
T4,242.271
T1,242.822
T2,243.792
T4,243.971
T3,244.496
T4,246.623
T3,246.649
T4,248.67
T1,248.766
T3,249.746
T3,249.86
T4,249.94
T3,250.328
T2,251.403
T2,251.41
T1,252.577
T3,252.715
T4,253.223
T3,254.353
T1,254.911
T3,255.913
T3,256.289
T3,256.31
T4,256.55
T1,257.099
T2,257.259
T3,257.293
T3,257.745
T3,258.239
T4,258.708
T1,259.184
T3,259.194
T2,259.408
T2,260.27
T1,260.741
T2,261.159
T1,261.369
T4,262.197
T4,262.373
T2,262.74
T1,263.559
T3,265.67
T1,266.101
T2,267.883
T1,268.065
T4,269.428
T4,270.133
T2,270.149
T2,270.925
T4,271.145
T4,271.353
T2,271.725
T4,272.239
T3,273.409
T3,274.28
T3,278.297
T3,278.873
T3,279.095
T3,283.583
T3,284.18
T3,284.437
T3,285.359
T3,286.332
T3,286.473
