task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.03,9.41,1.06,98.28,9.98,1.03,11.3,10.63,1.0,10.91,1.11,114.04,10.47,1.11,10.86,9.72,0.98
T1,0.119,10.83,1.0,113.7,9.54,1.0,10.15,9.66,1.14,10.36,0.99,106.09,10.03,1.09,10.69,10.44,1.14
T4,0.123,10.3,1.05,94.02,10.44,1.08,9.83,11.5,1.07,10.53,1.13,100.39,10.87,1.11,10.39,11.37,1.12
T1,0.131,10.3,1.11,103.09,10.97,1.15,9.5,10.78,1.01,10.87,1.11,107.57,10.7,1.14,9.6,9.77,0.99
T3,0.173,10.63,0.99,114.01,10.04,1.08,11.38,10.28,1.04,11.47,1.09,106.9,10.24,1.02,9.89,10.14,0.96
T3,0.202,10.13,1.1,103.73,9.78,1.0,10.84,10.64,0.98,9.93,1.08,115.49,10.9,1.03,11.6,11.69,1.11
T2,0.235,9.22,1.04,98.34,10.15,1.02,10.43,10.7,1.05,10.21,1.02,108.09,9.94,1.05,10.44,10.16,1.11
T4,0.416,11.12,1.11,97.88,10.09,1.06,9.8,10.46,1.0,10.66,1.05,96.33,10.18,1.09,9.81,10.1,1.08
T1,0.504,11.15,1.08,101.25,10.36,1.13,10.34,10.79,1.13,9.93,1.15,101.28,9.6,1.09,10.66,10.54,1.04
T3,0.879,10.97,1.07,116.37,9.58,1.03,10.66,11.92,1.05,11.15,1.06,100.84,9.91,1.04,10.16,11.2,1.11
T3,0.906,11.17,0.96,110.71,9.96,1.09,11.14,11.84,1.04,11.19,1.03,103.57,11.1,1.09,11.04,11.1,0.96
T3,0.98,10.9,1.06,106.39,10.74,1.05,10.96,10.48,0.97,11.26,1.0,103.4,10.99,0.98,10.95,10.19,1.01
T2,1.001,10.2,1.1,109.88,9.64,1.14,11.07,10.89,1.08,10.06,1.1,106.9,10.28,1.04,10.35,11.09,1.04
T2,1.014,9.3,1.02,98.11,9.94,1.04,9.74,10.52,1.15,9.76,0.99,103.63,10.24,1.14,10.97,10.16,1.11
T2,1.152,9.97,1.08,108.3,9.41,0.99,9.67,10.62,1.09,9.46,1.09,98.89,10.08,1.13,10.51,10.12,1.06
T2,1.183,9.87,1.0,108.98,9.29,1.09,10.28,11.12,1.09,10.08,1.03,114.01,10.83,1.08,10.91,11.22,1.12
T1,1.279,10.62,1.01,108.51,9.71,0.99,9.62,10.07,1.07,11.04,1.14,107.58,11.2,1.03,9.53,9.73,1.02
T2,1.399,10.71,1.01,104.69,9.82,1.09,11.34,9.98,1.03,10.33,1.02,112.9,9.83,1.02,9.96,10.19,1.03
T4,1.486,11.27,1.0,101.89,9.83,1.06,10.43,10.09,0.97,11.06,1.18,105.01,10.53,1.11,9.58,11.46,0.96
T3,1.536,11.02,1.03,101.98,10.04,1.04,11.22,11.83,1.06,11.15,1.1,108.56,10.74,1.0,10.39,10.99,0.98
T1,1.606,11.21,1.08,110.81,10.25,1.0,10.51,9.59,1.05,10.65,0.99,97.72,11.03,1.07,10.85,9.41,1.16
T4,1.619,11.34,1.09,95.13,11.06,1.05,9.21,11.38,0.98,11.26,1.1,105.44,9.99,1.1,9.94,11.31,1.12
T3,1.663,11.18,1.01,115.87,11.15,1.01,9.97,11.18,1.12,9.79,1.09,110.46,10.73,1.02,10.01,10.15,1.02
T1,2.005,10.38,1.04,109.16,10.68,1.1,10.44,9.42,1.13,11.05,1.02,105.18,9.63,1.09,10.66,9.81,1.05
T1,2.012,10.98,1.07,113.47,11.15,1.09,11.26,10.31,0.99,9.9,1.06,104.15,9.9,1.12,9.58,10.8,1.0
T2,2.053,9.97,1.01,99.34,10.74,1.02,11.29,10.95,1.16,10.88,1.03,98.34,10.06,1.05,9.62,11.19,1.08
T2,2.274,9.24,0.99,111.9,10.51,1.04,9.87,10.41,1.1,10.92,1.04,99.52,9.7,1.12,11.35,10.6,1.0
T3,2.326,10.3,1.05,105.56,9.95,1.03,11.6,11.51,1.01,11.49,1.1,113.19,10.16,1.06,11.19,10.54,1.0
T1,2.413,11.18,1.03,112.68,10.48,1.1,10.04,9.31,1.06,10.07,1.12,100.87,11.08,1.02,10.89,9.32,1.01
