task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.986,3.004,5.96,3.015,5.987
2,1.758,3.013,5.973,3.022,5.994
2,1.88,3.056,5.997,3.041,5.921
2,1.934,3.092,5.905,3.005,5.916
2,2.677,3.027,5.95,3.003,5.967
2,3.287,3.041,5.981,3.078,5.97
2,4.524,3.072,5.922,3.079,5.948
2,5.112,3.069,5.948,3.054,5.915
2,6.938,3.088,5.912,3.056,5.954
2,7.05,3.032,5.933,3.015,5.967
2,9.084,3.026,5.968,3.067,5.999
2,9.785,3.002,5.922,3.093,5.927
2,10.736,3.037,5.903,3.09,5.915
2,11.148,3.056,5.995,3.04,5.959
2,12.034,3.021,5.933,3.061,5.99
2,12.663,3.023,5.997,3.04,5.952
2,13.284,3.022,5.975,3.01,5.922
2,15.008,3.096,5.957,3.017,5.972
2,16.031,3.083,5.993,3.039,5.908
2,16.226,3.063,5.929,3.026,5.934
2,16.581,3.01,5.988,3.096,5.903
2,18.174,3.019,5.963,3.04,5.978
2,18.626,3.005,5.991,3.099,5.924
2,19.931,3.012,5.997,3.028,5.946
2,20.032,3.041,5.923,3.088,5.974
2,20.185,3.007,5.973,3.015,5.945
2,20.942,3.029,5.925,3.096,5.948
2,21.574,3.015,5.975,3.016,5.956
2,21.83,3.067,5.992,3.093,5.955
2,22.157,3.068,5.95,3.087,5.979
2,22.199,3.057,5.934,3.027,5.974
2,23.684,3.008,5.952,3.013,5.915
2,23.736,3.084,5.919,3.032,5.987
2,26.078,3.026,5.953,3.02,5.939
2,26.498,3.076,5.997,3.012,5.931
2,27.192,3.054,5.959,3.067,5.962
2,27.318,3.084,5.917,3.099,5.915
2,29.223,3.015,5.939,3.069,5.958
2,29.356,3.012,5.924,3.085,5.934
2,29.583,3.033,5.937,3.056,5.951
2,30.355,3.007,5.902,3.041,5.955
2,31.69,3.065,5.94,3.004,5.966
2,33.18,3.079,5.971,3.06,5.976
2,36.582,3.094,5.992,3.059,5.969
2,39.436,3.061,5.973,3.012,5.907
2,39.69,3.076,5.952,3.031,5.923
2,39.736,3.073,5.915,3.066,5.923
2,40.144,3.037,5.935,3.007,5.931
2,40.369,3.091,5.954,3.038,5.93
2,41.344,3.052,5.913,3.066,5.966
2,41.358,3.097,5.988,3.059,5.902
2,41.566,3.004,5.933,3.092,5.951
2,41.678,3.076,5.929,3.055,5.961
2,42.218,3.025,5.966,3.04,5.985
2,42.402,3.094,5.936,3.085,5.93
2,42.768,3.082,5.909,3.091,5.951
2,42.809,3.021,5.986,3.015,5.948
2,43.065,3.03,5.949,3.045,5.97
2,43.285,3.01,5.922,3.013,5.912
2,43.512,3.013,5.984,3.076,5.954
2,43.943,3.07,5.97,3.056,5.956
2,44.276,3.087,5.962,3.036,5.988
2,45.149,3.066,5.954,3.037,5.971
2,45.458,3.071,5.915,3.072,5.998
2,45.704,3.018,5.908,3.039,5.946
2,45.725,3.069,6.0,3.041,5.99
2,46.539,3.027,5.921,3.008,5.995
2,47.905,3.01,5.9,3.042,5.937
2,49.11,3.074,5.947,3.065,5.927
2,49.37,3.015,5.943,3.03,5.957
2,50.456,3.056,5.972,3.059,5.985
2,50.523,3.01,5.919,3.049,5.997
2,50.611,3.078,5.948,3.04,5.985
2,50.708,3.06,5.962,3.033,5.991
2,50.837,3.034,5.913,3.086,5.96
2,55.135,3.028,5.982,3.037,5.902
2,58.489,3.005,5.962,3.056,5.995
2,58.557,3.028,5.917,3.066,5.964
2,58.649,3.096,6.0,3.093,5.97
2,59.854,3.015,5.997,3.04,5.983
2,59.859,3.023,5.943,3.014,5.944
2,60.284,3.048,5.966,3.034,5.902
2,60.494,3.013,5.959,3.058,5.909
2,60.911,3.01,5.942,3.072,5.997
2,61.045,3.04,5.973,3.079,5.961
2,61.129,3.041,5.972,3.038,5.94
2,61.795,3.079,5.938,3.037,5.906
