task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,1.209,2.577,1.821,4.135,0.995,2.491,1.941,3.864,0.84
1,1.553,1.945,1.496,3.841,0.699,2.044,1.582,4.733,0.801
1,1.624,2.348,1.738,3.989,0.741,2.179,1.591,4.411,0.671
2,2.906,2.23,2.107,5.021,0.92,2.599,1.846,5.053,0.719
2,3.05,2.122,1.699,4.229,0.941,2.294,1.619,4.905,0.847
1,3.418,1.982,1.452,3.941,0.761,2.43,1.515,4.978,0.759
1,5.433,1.902,1.514,3.778,0.636,2.446,1.969,4.418,0.702
2,6.548,2.316,1.74,4.666,0.722,2.38,1.755,3.725,0.856
2,6.56,2.545,1.75,4.365,0.837,2.591,1.512,4.125,0.91
2,7.251,2.442,2.012,4.934,0.739,2.188,1.695,4.087,0.926
2,7.537,2.211,1.861,3.732,0.724,2.404,2.132,4.332,0.907
2,8.147,2.236,2.037,4.76,0.8,2.31,2.032,4.685,0.754
2,8.241,2.438,1.63,4.365,0.724,2.382,2.064,4.237,0.991
1,8.451,2.42,1.514,4.43,0.832,2.049,1.542,4.025,0.837
2,8.581,1.928,1.793,5.052,0.732,2.491,2.005,4.364,0.806
1,8.685,2.395,1.434,4.977,0.676,1.921,1.61,4.891,0.639
1,9.206,2.194,1.797,4.597,0.691,2.372,1.432,4.791,0.857
1,9.54,2.566,1.482,5.072,0.762,2.075,1.73,3.76,0.76
2,9.632,2.637,1.632,4.629,0.899,2.529,2.095,4.324,0.763
2,10.445,2.436,2.119,4.821,0.747,2.281,1.546,4.477,0.721
2,12.111,2.105,1.797,4.33,0.729,2.298,1.943,5.063,0.887
2,12.386,2.139,2.081,4.805,0.76,2.316,2.066,3.68,0.785
2,14.001,2.061,2.032,4.088,1.017,2.146,1.716,5.077,0.732
2,14.51,2.587,1.983,4.756,0.756,2.566,1.787,5.03,0.735
2,15.764,2.306,1.694,5.087,0.942,2.421,1.887,4.365,0.997
2,16.43,2.51,1.743,4.767,0.816,2.422,1.537,4.004,0.73
2,17.219,1.973,2.111,5.088,0.847,2.136,1.983,4.721,0.968
2,17.775,2.306,2.049,4.861,0.764,2.14,1.578,4.838,0.835
2,18.986,2.569,2.049,4.974,0.9,2.479,1.65,4.447,0.766
2,19.485,2.32,1.912,3.709,0.963,2.613,1.694,4.76,0.752
