task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.167,111.573,114.108,0.932,93.538,10.246,10.613,103.214,97.706,116.225,0.953,100.314,9.361,10.836,106.902
2,0.346,113.048,100.292,11.148,98.182,96.524,105.86,10.349,108.858,105.483,10.443,110.81,110.546,102.916,10.841
1,0.84,99.804,109.52,0.986,100.987,9.521,10.602,108.047,103.239,107.703,0.997,101.725,10.413,10.782,96.666
1,1.041,99.922,112.208,0.955,102.202,10.585,9.925,103.016,110.278,110.897,0.964,105.175,9.444,11.177,110.242
2,1.112,115.935,103.512,10.488,101.865,104.717,103.379,11.649,116.465,109.671,10.769,102.934,96.053,99.907,10.853
1,1.275,99.661,107.703,0.982,96.727,10.589,10.726,103.82,101.273,116.546,1.08,99.388,9.905,9.694,110.733
2,1.373,107.576,101.501,10.882,112.779,97.757,100.054,10.4,107.86,104.303,11.295,109.61,101.492,93.9,10.924
1,1.528,95.887,118.278,1.075,97.303,10.441,9.88,103.79,96.89,117.071,1.086,92.854,10.812,10.2,96.879
1,1.616,95.967,102.226,1.076,104.699,9.305,11.109,94.565,101.433,111.911,0.985,98.684,9.474,10.379,105.544
2,1.841,100.948,99.531,9.893,105.092,110.486,108.538,10.438,99.892,94.981,10.939,106.756,110.48,94.956,11.21
4,2.374,98.597,102.006,106.507,94.509,107.661,111.862,10.723,106.279,106.686,110.321,95.947,97.504,107.977,10.285
4,2.493,111.882,116.242,108.982,107.184,97.18,109.876,10.38,101.878,113.77,103.246,108.197,93.375,103.726,10.026
4,2.599,113.204,106.404,110.861,103.253,103.515,106.711,10.864,110.23,113.131,114.747,108.546,106.44,111.672,10.815
3,2.668,1.065,108.476,10.483,110.046,110.55,11.469,102.607,1.08,95.286,10.857,100.731,101.918,10.454,107.237
4,2.678,110.176,102.662,117.893,97.484,109.099,112.138,10.264,103.295,113.98,102.921,97.419,93.595,103.466,9.471
2,2.739,110.901,106.148,9.708,111.62,111.476,98.421,10.039,110.343,110.252,9.541,100.573,95.399,98.698,11.008
3,3.407,1.052,98.384,10.257,102.302,108.352,10.159,106.375,1.081,99.682,9.302,98.872,104.878,10.242,100.942
3,3.488,1.06,97.822,9.685,108.517,104.872,10.055,95.241,1.06,96.852,9.399,111.686,93.81,11.416,97.802
1,4.092,103.426,108.667,1.021,105.955,9.608,10.109,104.099,96.102,103.83,1.087,104.006,10.489,9.98,107.635
2,4.996,109.316,106.497,9.844,115.647,95.49,99.402,10.371,100.469,105.294,9.932,99.744,113.063,107.014,10.606
1,5.028,108.782,102.419,0.963,100.974,10.573,11.173,97.008,107.742,103.44,0.923,92.31,9.596,10.234,95.814
1,5.396,111.198,103.702,0.938,105.809,9.899,9.47,96.036,110.626,116.757,0.965,101.2,9.311,9.672,103.931
4,5.534,97.631,110.732,100.374,101.031,102.256,102.336,9.253,109.447,112.423,112.79,108.245,96.5,109.826,9.77
2,5.915,113.296,108.677,9.911,106.547,110.546,105.431,11.455,100.229,103.643,9.61,104.24,99.377,104.493,10.749
3,6.115,0.974,109.259,10.02,112.217,105.578,10.303,111.991,1.084,95.171,10.087,110.617,103.979,10.498,106.479
2,6.467,106.342,100.045,10.987,99.119,109.072,109.091,10.737,107.726,105.088,9.922,104.241,106.095,109.122,9.837
2,6.549,110.707,110.205,10.193,98.346,112.673,98.085,10.037,112.881,95.756,10.445,100.172,100.598,103.845,11.411
3,6.584,1.133,100.581,10.567,98.946,102.977,10.188,108.24,1.044,99.893,9.536,109.518,96.463,10.483,106.559
1,6.767,103.263,103.521,1.078,107.449,10.812,9.957,96.382,105.847,109.348,0.967,105.326,9.432,11.015,103.257
4,7.427,105.762,103.018,110.909,92.434,107.624,109.81,9.703,100.119,100.83,119.24,95.355,93.279,110.634,9.24
3,7.566,1.127,103.929,10.586,107.407,106.451,10.484,108.032,0.959,104.584,9.535,110.617,99.689,10.293,109.076
1,8.429,106.881,101.971,0.92,108.355,10.759,9.712,101.014,108.782,103.907,0.928,94.191,10.187,10.048,105.519
1,8.928,96.079,100.226,0.924,98.377,9.444,9.67,103.859,97.186,109.816,0.931,94.35,10.623,10.554,101.567
3,9.387,1.069,97.26,9.436,109.896,96.999,10.52,97.652,0.961,102.387,9.949,98.396,99.001,11.149,108.771
1,9.463,98.39,115.614,1.047,105.494,9.806,10.707,97.708,99.6,117.994,1.06,94.075,9.644,10.702,105.576
3,9.479,1.1,105.041,10.153,101.782,98.452,10.286,101.022,1.075,104.584,10.452,98.398,104.031,10.336,111.818
3,9.575,1.102,110.711,9.866,101.067,103.481,9.961,109.726,1.067,110.513,9.379,98.286,110.333,10.04,107.701
2,9.6,110.649,98.691,10.497,97.903,107.906,98.674,10.691,110.316,99.579,9.967,110.467,96.474,107.004,10.29
1,9.65,99.91,101.08,1.056,105.832,10.833,9.769,103.733,108.685,103.521,0.925,107.885,9.423,10.033,101.088
2,9.743,101.192,98.716,10.18,97.847,108.047,95.717,10.262,108.309,111.355,10.104,114.492,95.644,108.093,11.475
4,10.46,104.841,116.294,106.145,92.776,104.299,113.15,10.554,109.597,113.067,106.442,93.46,93.484,112.531,10.676
4,10.66,99.425,101.021,106.091,104.347,101.89,106.991,9.319,113.863,102.748,105.505,101.642,107.0,99.292,10.518
1,11.111,112.269,112.208,0.995,93.381,9.517,10.2,100.597,105.186,104.208,1.028,108.316,9.325,10.964,97.617
1,11.624,98.911,100.146,0.99,98.684,9.548,10.782,101.073,100.831,114.301,0.944,104.014,10.411,11.082,96.539
1,12.074,111.965,115.395,0.934,100.2,10.028,10.935,110.707,104.791,102.478,1.088,94.334,10.268,11.034,101.77
1,12.585,112.786,116.04,0.933,103.591,10.462,9.515,105.268,108.996,110.639,0.958,93.962,10.665,9.42,95.118
3,12.642,1.053,111.498,10.617,113.747,99.658,10.485,102.417,1.023,95.689,9.322,100.485,103.087,10.488,97.894
3,12.702,1.113,103.17,10.225,100.782,103.241,9.976,104.36,1.11,102.875,9.599,113.993,94.407,10.608,103.75
1,12.923,106.524,102.498,0.94,108.313,10.951,10.256,99.5,108.0,100.262,0.955,92.798,9.423,9.943,95.993
1,12.933,95.719,111.778,1.063,103.697,10.969,11.149,106.636,112.744,110.843,1.053,96.559,9.911,10.357,98.147
4,12.976,99.242,106.944,101.468,102.951,98.747,102.658,9.735,104.841,106.404,102.324,107.043,102.031,108.811,10.634
2,13.004,100.345,95.299,9.708,98.114,100.16,97.705,11.604,100.868,103.942,11.186,110.03,100.73,108.158,10.932
3,13.09,0.963,110.574,10.414,103.917,96.806,10.98,109.943,1.111,97.151,9.859,113.622,97.416,10.584,109.51
1,13.336,109.98,104.521,1.045,97.492,10.453,9.761,95.502,105.192,106.264,1.002,97.323,10.897,10.666,106.562
4,13.463,105.468,112.781,119.261,103.818,96.443,96.521,10.798,102.276,113.637,110.287,105.735,104.381,101.607,10.593
1,13.59,97.186,108.288,1.076,99.688,9.902,9.936,108.814,107.218,104.839,1.055,99.502,9.747,10.537,104.053
3,13.775,1.046,105.138,10.372,104.57,97.092,11.165,102.586,1.084,102.507,10.12,107.829,106.927,10.607,108.069
4,14.084,111.795,107.145,119.261,93.46,93.652,106.812,9.396,111.203,109.862,103.399,105.463,92.092,95.812,10.048
3,14.138,0.97,97.984,9.752,110.56,110.279,10.806,108.496,0.978,101.54,10.808,109.716,94.878,10.638,111.844
4,14.198,100.304,104.247,112.647,94.315,102.191,109.269,9.755,97.094,104.171,102.244,107.476,92.644,112.788,10.11
1,14.22,102.12,115.427,1.018,109.329,10.246,11.117,104.565,103.246,106.015,1.079,99.907,9.483,9.987,96.918
4,14.61,106.827,106.252,104.383,103.743,104.861,107.78,9.51,98.081,111.478,104.383,100.001,93.457,102.987,10.115
2,14.853,113.014,108.116,9.847,99.593,101.986,105.962,10.141,110.993,105.27,9.519,112.897,107.563,98.698,10.697
1,15.05,111.307,102.111,1.016,93.818,9.47,9.689,105.337,100.594,110.045,1.045,102.006,9.855,10.55,103.633
4,15.955,108.074,115.62,110.739,103.26,97.592,101.631,10.606,97.204,101.909,119.027,98.473,104.968,105.945,10.024
3,16.826,0.985,97.747,9.263,110.882,107.623,10.268,110.59,1.053,111.125,9.769,100.407,109.342,10.944,110.758
4,16.839,105.377,108.882,117.424,94.509,95.546,103.432,10.289,112.395,111.52,102.784,101.803,102.392,111.866,9.283
