task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.016,112.963,107.736,110.218,1.026,103.237,1.124,101.872,104.949,97.757,111.421,1.018,104.59,0.963,104.72
1,0.18,97.411,10.773,10.553,10.363,10.217,101.274,109.231,107.651,10.816,10.301,9.855,10.175,109.859,100.576
2,0.398,101.536,100.939,1.106,9.468,96.737,91.884,97.224,95.363,109.237,1.016,9.917,96.307,104.346,97.632
2,0.412,102.332,104.06,1.145,10.967,105.949,98.798,102.142,111.161,117.062,1.156,10.007,94.944,103.971,98.357
1,0.435,99.36,10.001,11.715,9.524,10.565,104.204,102.318,98.447,10.838,10.655,9.826,10.369,105.967,100.584
4,0.678,99.541,111.382,114.361,100.4,93.896,1.169,10.334,103.932,106.807,116.746,101.089,96.298,1.108,9.83
2,0.741,99.458,102.332,1.007,10.248,103.708,95.927,111.674,96.97,110.48,1.015,9.591,104.851,106.525,106.888
3,0.747,103.078,108.419,102.93,0.96,96.175,0.965,107.898,108.091,105.361,112.894,1.124,107.664,1.111,106.509
1,0.966,101.607,11.239,11.04,10.397,10.765,104.915,113.434,109.47,11.118,10.069,9.573,11.053,97.817,114.238
1,1.005,111.038,9.675,10.205,9.305,10.176,106.708,107.105,94.005,10.214,10.23,9.204,9.546,113.116,101.569
4,1.041,108.542,106.067,114.573,104.213,99.886,1.175,11.108,107.522,103.543,111.158,111.753,103.41,1.119,10.406
4,1.194,105.068,101.495,115.335,105.686,102.099,1.16,10.637,104.459,105.235,105.746,98.233,91.964,1.161,9.767
1,1.226,97.6,11.238,11.125,10.226,9.856,114.828,105.913,100.488,10.535,11.435,9.768,11.265,105.722,102.143
3,1.398,99.724,103.39,101.453,1.008,109.693,1.044,100.375,97.433,97.909,100.692,0.991,110.874,1.123,100.18
3,1.442,105.163,96.909,98.569,1.065,110.069,0.951,97.096,100.988,101.042,98.915,1.033,93.917,1.124,93.09
2,1.516,106.292,99.419,1.086,9.51,95.875,92.992,107.425,106.697,110.771,1.104,10.42,104.152,99.001,98.325
3,1.777,107.804,113.376,104.806,1.122,103.168,1.032,103.92,104.405,98.142,101.053,1.057,109.684,0.991,96.607
3,1.819,100.511,109.443,108.283,0.987,95.48,1.104,106.717,108.293,96.468,99.678,1.067,106.653,1.038,97.638
4,1.907,102.073,110.079,103.972,100.582,103.843,1.118,11.314,94.29,106.598,115.403,99.615,96.641,1.169,10.668
