task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.01,3.032,5.996,3.084,5.959
2,0.419,3.013,5.919,3.041,5.964
1,0.61,1.999,1.021,1.972,1.066
1,0.738,1.992,1.002,1.974,1.079
1,1.235,1.988,1.096,1.939,1.002
1,1.517,1.958,1.005,1.914,1.007
2,1.645,3.002,5.914,3.095,5.951
2,2.578,3.046,5.919,3.083,5.996
1,2.629,1.974,1.095,1.945,1.074
2,3.499,3.086,5.934,3.074,5.904
1,3.6,1.982,1.098,1.914,1.063
1,4.146,1.936,1.083,1.962,1.016
2,4.269,3.095,5.926,3.047,5.92
2,5.526,3.047,5.938,3.098,5.977
1,5.844,1.916,1.026,1.952,1.092
1,6.047,1.952,1.006,1.962,1.021
2,6.457,3.081,5.913,3.036,5.914
2,7.505,3.016,5.925,3.032,5.953
2,7.861,3.076,5.939,3.087,5.914
1,9.59,1.945,1.069,1.977,1.066
1,10.571,1.95,1.065,1.917,1.059
1,10.584,1.929,1.041,1.927,1.078
2,11.174,3.053,5.962,3.096,5.977
1,11.186,1.99,1.037,1.962,1.031
1,12.888,1.953,1.038,1.926,1.07
1,13.916,1.907,1.098,1.946,1.037
1,14.268,1.916,1.094,1.964,1.043
2,14.778,3.077,5.971,3.009,5.905
2,15.067,3.037,5.988,3.032,5.961
2,15.101,3.022,5.999,3.02,5.985
1,15.238,1.907,1.087,1.999,1.069
1,15.677,1.932,1.077,1.977,1.017
1,16.705,1.93,1.028,1.909,1.095
1,17.199,1.916,1.068,1.94,1.057
1,18.912,1.967,1.064,1.923,1.033
1,19.278,1.931,1.075,1.996,1.06
2,19.715,3.041,5.934,3.051,5.988
1,20.163,1.923,1.08,1.922,1.02
2,20.2,3.069,5.993,3.013,5.987
2,20.215,3.087,5.917,3.058,5.941
1,20.53,1.992,1.06,1.983,1.035
2,20.561,3.1,5.965,3.066,5.987
1,20.82,1.934,1.04,1.994,1.036
1,21.191,1.963,1.039,1.916,1.061
1,22.855,1.991,1.005,1.978,1.093
1,23.312,1.924,1.015,1.917,1.005
1,24.02,1.993,1.008,1.982,1.073
2,24.378,3.09,5.909,3.068,5.932
1,24.785,1.981,1.084,1.91,1.052
2,25.01,3.049,5.996,3.042,5.987
2,25.031,3.045,5.933,3.054,5.911
2,25.331,3.079,5.922,3.063,5.931
1,26.772,1.91,1.009,1.915,1.072
1,27.544,1.918,1.087,1.995,1.097
2,30.805,3.075,5.921,3.076,5.928
1,30.881,1.928,1.017,1.99,1.006
2,31.358,3.086,5.959,3.09,5.939
2,32.182,3.048,5.93,3.031,5.934
2,32.309,3.01,5.996,3.036,5.961
1,33.245,1.915,1.052,1.971,1.059
1,34.201,1.948,1.055,1.982,1.087
2,34.247,3.03,5.955,3.017,5.969
2,34.365,3.007,5.987,3.076,5.902
2,34.844,3.053,5.922,3.072,5.929
1,34.887,1.972,1.031,1.909,1.098
1,35.126,1.979,1.093,1.914,1.097
2,35.139,3.083,5.961,3.072,5.956
2,35.97,3.032,5.935,3.096,5.966
1,36.014,1.908,1.056,1.99,1.06
2,36.14,3.024,5.908,3.011,5.948
1,36.15,1.956,1.074,1.986,1.072
1,37.76,1.91,1.052,1.995,1.016
1,37.977,1.935,1.035,1.988,1.047
1,38.065,1.964,1.094,1.934,1.089
1,38.964,1.984,1.001,1.934,1.056
2,39.215,3.075,5.901,3.099,5.949
2,39.237,3.027,5.941,3.012,5.989
2,39.494,3.009,5.92,3.013,5.917
2,42.146,3.083,5.973,3.062,5.909
1,42.362,1.957,1.087,1.967,1.005
1,42.451,1.941,1.03,1.971,1.077
2,43.321,3.026,5.985,3.025,5.926
1,43.711,1.981,1.094,1.938,1.004
1,44.052,1.984,1.001,1.916,1.035
1,45.264,1.902,1.056,1.982,1.029
2,45.378,3.022,5.977,3.021,5.915
2,45.891,3.001,5.947,3.044,5.998
1,46.297,1.998,1.022,1.934,1.057
1,47.542,1.927,1.01,1.982,1.057
2,51.98,3.012,5.984,3.079,5.989
2,53.698,3.088,5.969,3.027,5.998
2,54.592,3.073,5.937,3.087,5.954
2,54.655,3.056,5.923,3.01,5.954
1,54.667,1.907,1.018,1.972,1.084
1,54.889,1.925,1.024,1.973,1.069
1,54.928,1.968,1.081,1.964,1.052
2,55.435,3.014,5.972,3.025,5.997
1,56.113,1.929,1.075,1.904,1.041
2,56.826,3.033,5.943,3.083,5.935
1,57.039,1.989,1.015,1.963,1.085
1,57.569,1.999,1.043,1.919,1.017
2,57.629,3.085,5.983,3.009,5.957
2,58.049,3.046,5.962,3.028,5.973
1,59.09,1.98,1.021,1.925,1.062
1,60.595,1.901,1.041,1.998,1.063
2,60.619,3.042,5.942,3.012,5.961
2,60.797,3.027,5.968,3.016,5.96
2,60.822,3.069,5.943,3.034,5.921
1,61.374,1.986,1.005,1.902,1.012
2,61.755,3.007,5.956,3.019,5.983
1,62.167,1.918,1.071,1.946,1.06
2,62.369,3.097,5.988,3.038,5.987
1,62.697,1.946,1.065,1.941,1.06
2,64.715,3.033,5.931,3.053,5.952
2,64.945,3.002,5.973,3.044,5.947
1,66.141,1.975,1.008,1.971,1.041
1,66.528,1.956,1.086,1.993,1.073
1,66.572,1.912,1.028,1.918,1.036
