task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T6,0.425,147.67,10.09,99.86,111.48,5.62,24.32,10.34,101.67,162.99,10.03,105.67,99.14,5.33,28.84,10.18,105.5
T2,0.718,144.71,9.67,95.78,112.24,5.53,27.33,11.75,92.23,148.08,9.87,103.01,110.22,5.39,25.81,11.62,96.82
T7,0.741,171.28,10.27,100.45,103.0,5.38,25.89,11.02,98.52,160.39,10.32,100.22,109.34,5.52,24.87,10.47,103.33
T9,0.76,144.84,11.36,103.66,102.45,5.78,25.25,11.22,99.65,157.38,10.43,101.37,99.76,5.85,26.74,10.51,91.75
T4,0.797,146.62,10.6,109.41,115.94,5.24,27.92,10.99,108.24,157.26,11.12,106.12,106.61,5.41,24.44,11.5,102.45
T5,2.501,156.18,10.2,115.09,105.22,5.12,27.15,10.11,105.78,159.91,10.98,108.47,97.76,5.57,26.96,10.05,108.06
T4,2.924,150.7,11.08,118.43,109.81,5.91,24.69,11.12,109.24,159.32,11.2,101.43,101.35,5.53,25.26,10.82,105.34
T4,4.648,144.34,10.96,112.4,113.16,5.05,27.22,10.65,105.34,163.25,9.88,116.88,100.76,5.94,24.9,11.42,100.8
T6,5.556,153.76,11.05,102.33,96.98,5.44,28.54,10.37,101.46,157.45,10.34,115.55,104.08,5.1,25.99,10.59,98.69
T5,6.833,167.66,11.34,119.02,110.5,5.07,28.78,10.68,111.0,169.52,10.35,107.37,106.85,5.18,25.42,9.85,107.65
T8,8.64,144.97,10.24,98.8,97.23,4.89,26.98,10.74,101.45,147.92,10.53,96.9,93.41,4.93,24.72,10.36,107.53
T4,9.027,158.04,10.8,103.86,109.67,5.62,25.72,10.89,107.06,149.38,10.77,117.41,100.23,5.58,26.52,11.52,112.9
T6,9.731,169.03,10.95,113.37,108.69,5.18,24.86,11.48,101.24,172.08,11.08,102.23,108.46,5.03,26.12,11.22,106.91
T10,11.217,159.81,10.49,107.18,102.85,5.55,24.44,10.73,97.27,166.8,10.28,111.83,114.76,5.21,23.94,10.31,101.97
T7,14.187,150.77,9.59,106.24,105.58,5.28,25.19,10.73,103.69,156.59,10.39,99.18,104.73,5.13,27.56,9.83,96.52
T2,15.451,157.11,10.16,106.32,114.49,5.54,25.08,10.08,108.37,147.89,10.18,109.08,99.47,5.78,23.48,10.99,100.17
T6,15.531,164.22,10.0,105.04,95.5,5.43,26.94,10.03,99.92,162.71,10.54,118.22,110.64,5.24,28.68,10.75,104.69
T3,16.338,162.74,9.67,98.0,112.19,5.24,26.8,10.49,112.8,167.48,10.95,104.15,107.84,5.23,27.9,9.76,112.7
T3,17.304,148.07,10.46,106.01,101.58,5.5,26.58,10.53,102.08,171.54,9.38,108.73,103.72,4.81,27.4,10.39,113.74
T4,18.501,158.02,10.95,108.9,102.96,5.75,24.44,11.17,98.62,159.17,11.02,117.63,116.34,5.77,27.62,11.65,97.6
T6,20.858,160.49,9.4,110.73,110.08,5.71,28.45,10.59,98.88,169.59,10.24,103.58,106.02,5.26,28.03,10.23,100.72
T5,21.974,159.18,10.75,107.79,112.11,5.46,27.23,9.71,98.48,153.28,9.98,101.12,101.1,5.46,28.41,9.74,97.6
T1,23.324,164.05,11.09,103.1,108.26,4.93,29.6,11.18,115.24,144.64,9.58,93.11,108.29,5.16,29.22,10.43,114.75
T6,23.434,169.52,9.73,116.04,95.67,5.39,25.43,9.84,98.31,174.17,9.64,100.46,101.76,5.82,25.59,11.38,99.38
T10,25.541,144.28,11.06,110.18,115.8,5.53,25.91,10.36,100.37,150.63,9.44,116.02,107.56,5.28,24.41,9.71,95.5
T9,26.164,137.97,10.48,101.03,104.98,5.05,23.43,10.19,100.96,141.41,11.26,110.26,97.85,5.04,25.86,11.08,91.61
T5,27.565,171.29,10.58,111.84,97.88,5.71,26.94,10.89,106.64,149.08,10.76,104.7,110.64,5.78,26.91,10.6,98.8
T5,28.186,150.86,10.56,114.39,106.43,5.34,28.44,10.76,96.85,152.87,10.0,107.94,103.04,5.21,29.5,10.34,101.78
T5,28.494,145.34,10.97,110.5,108.12,5.39,28.51,9.98,112.52,171.94,10.06,109.14,109.53,4.89,28.3,10.15,108.22
T6,29.56,152.04,11.02,99.95,102.42,5.78,24.74,10.23,93.51,154.87,10.77,112.71,110.76,5.31,24.89,10.58,97.87
T5,30.899,150.43,10.67,115.46,110.48,5.63,27.83,9.24,111.89,146.29,9.86,108.08,110.14,5.46,27.34,9.51,100.81
T7,31.032,174.47,10.35,102.8,95.96,5.24,26.62,9.39,111.91,165.94,10.46,107.92,104.15,5.4,26.8,10.22,96.17
T7,32.189,149.33,9.5,96.54,98.06,5.16,26.43,10.0,108.74,169.58,10.73,100.45,110.96,5.61,27.12,10.42,100.8
T4,32.21,144.32,10.33,102.02,106.42,5.16,25.72,10.47,113.81,142.49,10.08,102.52,111.33,5.22,25.83,11.75,108.32
T6,32.507,158.58,10.31,99.7,97.32,5.38,27.49,11.13,97.55,159.3,10.83,106.48,99.91,5.39,24.32,9.79,95.29
T7,32.91,150.63,11.12,105.77,109.53,5.42,27.7,11.13,112.25,162.96,10.79,105.77,100.82,5.28,26.7,9.92,108.82
T2,33.242,158.38,10.67,100.61,103.18,5.05,23.78,11.67,93.86,157.58,10.48,98.91,110.62,5.78,25.63,11.37,93.39
T10,33.313,143.91,9.51,101.96,115.19,5.43,25.43,10.41,103.97,150.42,9.87,99.86,106.06,5.8,25.76,10.09,101.79
T9,33.32,156.68,11.1,111.07,98.24,5.74,24.45,11.39,93.52,141.38,10.02,101.53,98.92,5.2,22.91,10.8,93.77
T6,38.068,159.11,10.35,117.97,108.82,5.84,27.92,10.11,93.14,159.32,10.87,102.9,97.09,5.91,26.64,10.39,100.06
T10,38.236,147.82,10.04,111.45,113.95,5.6,25.64,10.1,108.37,145.29,10.33,103.89,113.38,5.5,24.02,10.91,96.78
T3,40.092,169.21,10.82,99.95,107.22,5.42,27.91,10.54,108.4,155.86,10.56,111.41,96.13,4.79,26.12,9.75,119.27
T6,40.397,172.18,9.51,106.42,107.26,5.69,24.46,11.04,107.92,164.95,9.43,105.15,97.18,5.79,28.47,9.92,108.53
