task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.211,94.99,108.06,103.91,1.06,110.87,1.05,11.52,97.08,95.36,100.99,101.4,1.16,106.2,1.1,10.72,110.68
T3,0.363,95.6,108.79,96.72,1.09,109.01,1.1,11.22,96.14,111.46,100.69,107.68,1.09,102.92,1.12,11.68,97.56
T1,0.748,104.44,107.66,105.12,0.94,103.76,0.99,9.84,100.6,106.19,95.6,109.48,1.1,102.75,1.01,10.97,110.7
T3,1.647,99.15,110.29,97.42,1.11,99.2,1.07,11.21,109.3,108.83,99.57,106.4,1.07,106.03,1.1,10.6,102.59
T2,1.734,117.3,106.55,97.68,1.06,103.93,1.06,10.11,102.34,112.88,112.02,108.2,1.16,110.09,1.07,10.9,115.38
T2,2.278,114.19,114.59,99.38,1.14,103.74,0.95,10.77,114.58,116.94,110.66,93.65,1.08,99.57,1.01,10.39,107.34
T1,2.508,106.74,93.8,101.51,1.03,100.02,1.07,10.94,100.9,107.35,105.44,107.36,1.04,104.32,1.01,10.86,96.11
T4,2.712,107.57,115.32,105.81,1.14,96.44,1.02,10.86,98.01,102.34,113.92,94.79,1.03,106.04,1.03,10.2,111.82
T4,3.176,107.68,105.39,102.85,1.12,108.97,1.06,10.49,105.01,102.11,114.04,98.44,1.05,100.4,1.08,10.02,110.49
T3,3.651,102.88,97.45,96.71,1.12,99.07,1.03,10.98,95.34,98.1,100.69,101.46,1.16,106.81,1.1,10.94,108.07
T3,3.923,95.58,103.28,108.47,1.0,98.87,1.04,11.41,98.08,109.91,106.48,106.02,1.15,108.7,1.1,11.63,96.06
T3,4.264,105.31,111.7,108.7,1.09,102.83,1.07,11.67,99.82,101.12,111.04,110.59,1.01,100.03,1.02,11.07,108.96
T1,4.536,104.75,110.6,108.65,1.03,111.28,0.97,9.99,110.54,107.76,109.99,100.16,1.03,100.56,1.05,9.94,113.46
T2,4.558,105.71,97.86,105.59,1.14,109.7,1.07,9.66,102.8,101.04,112.4,94.15,1.11,116.6,1.07,11.02,108.04
T1,4.806,111.13,97.99,100.98,1.01,107.7,1.06,10.35,105.29,100.59,110.3,106.35,0.97,97.41,1.14,11.02,110.6
T2,4.809,101.92,99.19,102.76,1.18,116.78,0.95,10.62,114.55,115.52,112.48,95.64,1.09,111.58,1.04,9.79,109.0
T3,5.262,97.75,100.27,94.38,1.03,113.27,1.05,10.4,95.67,111.3,97.34,100.0,0.98,105.04,1.05,11.44,101.0
T1,5.872,106.83,94.82,103.3,0.93,100.56,1.03,10.27,101.23,114.66,106.2,106.45,1.03,100.98,0.99,9.86,112.89
T3,6.313,97.88,106.06,95.75,1.08,103.05,1.03,10.91,107.02,108.6,110.38,107.57,0.99,112.65,1.13,11.01,109.62
