task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.036,107.97,117.36,111.86,9.66,112.65,1.04,118.37,107.34,109.78,103.84,111.52,10.01,101.56,1.07,103.18,92.66
1,0.111,111.94,113.75,101.39,9.99,111.02,1.11,109.46,109.74,105.55,96.55,99.09,11.44,112.58,1.18,102.25,112.92
1,0.248,114.9,101.65,103.44,11.49,101.9,1.13,118.72,101.72,99.91,103.08,108.64,11.5,109.53,1.01,114.27,111.32
1,0.34,103.64,110.08,98.25,11.5,111.12,1.17,112.44,110.86,99.33,104.6,106.55,10.96,100.83,1.09,103.43,99.62
3,0.442,95.81,107.36,113.87,9.61,103.35,1.18,107.38,104.48,97.47,103.88,103.95,11.02,110.67,1.03,108.19,107.52
1,0.462,99.39,104.42,105.92,11.27,117.0,1.08,113.79,112.69,102.85,100.14,99.0,10.37,107.77,1.18,115.25,97.84
3,0.681,103.72,104.04,109.05,10.82,103.46,1.14,106.26,94.56,105.16,103.96,107.13,9.9,101.53,1.02,96.51,108.72
2,0.689,112.14,102.96,111.46,10.19,101.37,1.1,105.96,116.36,100.71,108.2,102.12,10.56,101.56,1.09,104.97,109.91
3,1.09,94.26,102.65,100.92,10.7,108.44,1.16,105.84,96.54,100.06,99.72,100.3,10.06,113.02,1.19,105.12,93.07
4,1.549,114.54,100.82,105.69,10.67,100.16,1.17,117.85,102.39,108.38,102.38,111.85,11.16,103.05,1.0,111.52,92.94
2,1.654,99.17,97.45,112.72,11.07,103.47,1.04,105.88,114.09,100.84,112.82,113.63,9.74,108.07,1.02,102.44,110.47
1,1.84,114.66,104.88,97.67,10.27,99.58,1.15,111.57,101.64,111.22,101.21,105.45,10.23,108.59,1.17,105.33,106.44
2,2.011,105.35,108.5,107.3,10.49,98.51,0.94,110.64,109.13,107.83,98.76,108.25,9.9,99.36,1.05,94.55,105.28
2,2.313,109.18,98.52,103.86,10.89,107.33,0.94,104.66,106.96,109.42,95.95,106.21,10.12,109.98,1.01,100.36,116.58
1,2.323,107.9,97.73,95.93,9.9,100.35,1.09,108.2,110.65,108.25,101.66,104.99,10.0,103.62,1.02,104.85,103.31
3,2.634,104.2,94.44,109.26,10.24,117.6,1.09,107.95,105.72,92.2,102.94,112.26,10.61,111.31,1.04,102.81,99.66
4,2.706,113.29,110.38,110.0,10.06,113.72,1.07,118.53,96.61,110.02,99.42,110.0,10.65,109.07,1.09,100.62,99.69
2,2.719,107.17,107.96,111.84,11.0,109.49,0.96,101.84,112.75,108.22,108.57,109.39,10.5,95.98,1.09,98.42,115.67
4,2.943,111.7,109.49,104.06,9.98,102.55,1.11,103.86,95.31,104.52,107.19,103.04,10.56,109.91,1.16,118.58,92.66
1,3.19,97.85,98.38,105.34,11.25,112.21,1.01,115.55,101.42,115.33,111.5,103.87,10.75,104.32,1.09,118.41,103.43
4,3.22,107.76,117.77,102.65,10.37,108.04,1.1,107.85,98.97,109.03,108.57,104.91,11.19,115.95,1.15,115.1,101.45
1,3.242,103.2,96.51,101.82,10.81,105.39,1.04,112.94,107.08,99.82,99.43,110.71,10.6,112.92,1.06,117.91,108.07
1,3.807,113.46,110.25,95.85,9.89,106.31,1.14,107.44,101.72,100.98,101.34,98.24,10.29,105.6,1.1,112.84,107.74
1,4.504,112.3,110.31,111.07,9.98,113.71,1.01,102.77,109.29,111.55,96.48,112.46,10.84,107.48,1.12,104.1,98.07
3,4.763,105.31,96.39,103.33,9.61,102.18,1.03,101.39,106.6,101.61,96.7,113.55,10.29,106.32,1.05,95.01,102.23
2,5.045,106.7,107.62,108.42,11.3,102.27,0.98,105.08,106.73,101.2,108.86,109.5,10.0,109.68,0.94,105.14,102.18
2,5.496,101.09,112.8,116.21,10.88,100.81,1.09,98.06,109.5,97.29,97.17,105.7,9.74,111.33,1.02,106.3,113.92
2,5.502,102.67,95.44,102.21,10.3,108.71,0.99,93.77,99.1,103.84,113.02,114.14,11.3,97.44,1.1,103.27,115.55
4,6.111,113.02,111.02,118.15,10.95,115.34,1.08,118.74,101.25,98.94,107.92,102.6,10.3,108.18,1.02,107.06,95.72
1,6.144,110.44,110.84,98.96,9.9,107.21,1.07,103.52,97.72,110.09,109.33,107.86,10.89,115.9,1.17,109.72,113.22
4,6.646,104.93,106.58,105.93,10.36,106.67,1.02,104.71,91.99,109.93,104.68,104.06,10.95,100.82,1.11,107.99,100.11
3,6.756,99.59,105.58,116.03,10.94,102.71,1.1,105.91,100.0,104.5,105.97,114.55,10.84,99.86,1.14,101.15,104.46
3,7.274,99.75,98.08,102.93,10.87,118.12,1.06,110.48,106.4,96.58,98.49,106.63,10.3,115.11,1.1,102.14,106.46
1,7.826,104.14,105.49,107.26,11.38,105.0,1.12,106.56,110.32,106.74,98.56,96.28,11.37,117.14,1.11,112.17,103.66
4,8.014,104.81,117.3,111.71,10.95,108.32,1.11,105.69,104.99,96.92,104.9,117.05,10.1,109.66,1.04,117.85,100.27
4,8.158,111.11,107.98,116.87,11.16,100.21,1.14,101.45,98.04,113.58,114.1,106.35,11.07,107.42,1.17,109.25,101.5
1,8.229,110.86,96.49,109.94,10.97,110.81,1.08,113.2,111.88,111.07,108.1,107.0,10.94,99.47,1.19,106.49,110.65
3,8.233,96.99,95.52,106.94,9.72,100.47,1.01,107.62,109.07,105.5,99.46,109.04,9.84,112.32,1.09,109.4,98.74
2,8.399,110.59,109.22,115.67,10.6,105.54,1.03,107.43,105.88,112.86,102.34,104.81,10.89,104.69,0.98,100.83,107.95
3,8.683,103.61,106.78,100.88,10.79,102.79,1.14,103.48,96.93,91.63,104.7,115.18,11.02,104.83,1.14,103.18,105.53
4,8.709,98.98,99.85,104.0,11.22,101.46,1.12,108.56,102.8,100.92,103.16,106.1,10.47,106.68,1.03,105.03,95.8
3,8.903,94.76,110.84,106.78,10.68,108.16,1.14,102.55,93.11,104.53,111.58,102.94,9.65,108.45,1.16,96.2,103.91
3,9.154,105.31,109.91,102.26,10.97,118.6,1.08,105.52,97.14,102.04,100.76,101.41,11.28,104.61,1.16,105.83,95.68
4,9.301,101.97,106.5,113.55,11.14,103.49,1.01,116.44,108.18,98.62,103.84,112.26,10.9,108.08,1.07,118.61,91.97
2,9.83,98.9,105.76,113.78,10.05,103.37,1.08,94.24,115.33,99.28,109.37,107.12,10.55,110.54,1.0,107.18,115.64
2,10.754,106.74,100.65,109.71,10.27,104.62,1.01,106.13,107.65,113.66,110.44,110.28,10.55,99.95,0.95,101.02,105.64
2,11.075,107.17,100.02,112.14,10.28,100.36,1.04,100.16,100.14,105.81,97.38,105.72,10.46,111.12,0.98,96.4,101.25
4,11.348,114.77,114.85,109.3,10.28,98.36,1.15,110.68,108.37,102.93,117.7,113.4,10.63,99.38,1.12,116.37,95.35
1,11.578,103.7,96.88,112.77,10.43,102.43,1.09,105.25,112.63,107.68,101.65,102.84,10.21,107.59,1.14,118.63,101.82
1,11.636,99.96,100.01,111.61,10.73,105.13,1.06,101.45,108.96,112.82,112.13,97.51,10.1,100.71,1.12,102.61,103.43
1,11.76,108.58,111.03,96.85,9.79,102.3,1.05,107.32,102.22,103.83,105.6,112.26,10.7,103.92,1.19,112.36,103.31
4,12.063,112.19,114.4,113.64,10.01,104.56,1.07,113.97,94.21,101.29,107.35,104.23,9.89,110.15,1.17,107.59,93.97
1,12.287,107.02,107.96,105.86,11.15,104.32,1.1,108.16,104.81,107.56,106.45,97.08,10.65,114.81,1.17,108.46,99.2
4,12.481,105.26,110.04,107.48,10.96,115.34,1.15,118.54,107.99,112.26,99.82,115.71,10.1,109.37,1.06,112.15,102.62
4,12.833,111.7,109.25,112.26,11.01,111.27,1.1,108.24,103.06,110.41,109.64,107.46,11.39,99.62,1.11,110.44,100.88
1,13.125,105.97,112.78,105.87,10.1,111.28,1.09,104.56,106.01,108.62,101.75,109.91,11.04,107.8,1.18,102.79,108.87
3,13.566,98.67,106.92,109.69,9.56,104.37,1.02,96.76,109.92,100.44,99.24,109.95,9.68,112.59,1.01,100.46,102.36
1,13.808,101.4,96.26,111.73,9.77,116.08,1.19,103.22,100.84,101.03,96.88,111.73,11.53,103.24,1.01,105.99,105.61
3,13.991,103.23,99.11,104.86,11.07,113.41,1.15,96.73,96.87,102.37,96.48,101.21,10.99,106.57,1.08,108.1,102.15
3,14.346,98.35,102.13,99.63,9.73,110.84,1.1,97.46,108.99,101.88,97.63,110.56,10.56,110.44,1.02,100.69,110.22
4,14.446,108.76,104.75,115.7,10.94,107.05,1.17,114.96,97.56,107.68,103.52,107.18,10.7,109.66,1.15,115.03,102.7
3,14.747,103.45,109.47,113.07,9.61,102.58,1.12,100.66,95.2,104.07,95.89,104.47,9.82,100.57,1.14,96.36,110.26
3,14.927,105.38,111.88,108.37,10.35,111.89,1.04,94.28,95.31,103.91,106.04,99.85,11.31,110.72,1.05,96.49,102.8
