task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.088,103.51,106.84,112.86,11.07,112.16,1.0,114.41,102.12,111.01,116.64,101.87,10.99,112.44,1.06,101.39,92.16
3,0.407,107.23,106.11,111.13,10.79,101.48,1.14,95.5,103.06,97.6,104.95,99.07,10.34,105.71,1.06,103.77,100.41
3,0.568,101.87,101.6,99.93,11.14,106.82,1.17,109.71,101.84,103.96,108.79,102.24,11.33,100.22,1.16,97.24,100.64
2,0.717,109.28,108.2,103.19,10.34,101.55,1.02,98.73,102.34,96.73,101.38,108.46,10.98,93.8,0.93,101.7,110.13
1,0.911,98.56,105.6,110.46,11.46,115.17,1.06,111.74,112.62,100.8,100.92,111.94,10.15,112.31,1.12,105.72,109.72
4,1.161,109.54,99.4,110.67,10.46,111.16,1.12,114.26,97.72,113.55,109.28,118.12,10.4,114.35,1.07,104.26,99.21
3,1.632,92.38,112.1,100.61,9.72,112.55,1.19,96.38,99.04,98.13,100.26,111.21,10.64,117.17,1.19,101.54,93.52
1,1.647,109.03,112.99,111.51,11.04,104.01,1.12,111.3,108.54,102.69,112.08,101.1,10.38,112.52,1.04,116.46,107.75
4,1.694,107.15,109.65,113.1,9.99,112.44,1.14,106.2,102.58,96.93,102.13,111.1,9.78,106.7,1.03,105.38,93.06
1,1.93,97.89,108.68,101.82,10.22,113.66,1.12,110.64,109.72,107.52,100.57,104.34,10.83,116.26,1.18,117.38,97.79
2,2.277,104.07,100.79,103.59,11.46,107.71,1.01,95.39,112.71,98.52,96.48,105.94,11.02,104.17,1.1,98.84,109.5
1,2.342,106.1,97.74,105.04,10.16,106.16,1.01,104.56,112.12,115.38,102.16,107.24,10.37,113.53,1.13,101.33,98.51
4,2.925,108.69,116.66,101.46,10.61,108.92,1.04,116.32,108.49,113.49,109.26,101.46,9.93,107.01,1.02,107.07,91.59
4,2.946,97.53,115.72,111.71,10.15,107.19,1.08,116.31,108.56,102.17,108.3,112.75,10.07,101.21,1.08,107.43,106.85
2,3.099,99.27,103.84,116.58,11.34,106.76,1.05,97.8,107.44,108.03,100.08,108.2,10.54,94.15,1.04,109.45,106.37
3,3.229,103.22,108.16,115.96,10.7,116.86,1.19,95.68,103.98,104.85,99.33,102.22,10.24,105.15,1.09,99.89,94.68
2,3.451,103.08,100.65,107.93,11.0,103.51,1.07,100.28,112.78,103.6,101.15,106.65,10.56,105.33,0.96,96.05,109.7
1,4.215,110.14,100.74,110.51,10.48,107.85,1.04,103.11,112.62,102.89,97.86,100.75,11.39,108.94,1.01,113.85,110.66
4,4.715,111.83,109.5,112.22,10.34,109.34,1.11,112.64,99.08,100.61,106.24,117.64,11.28,113.76,1.16,111.58,101.26
2,5.106,111.33,109.41,114.42,10.17,108.04,1.09,96.23,110.03,109.61,101.49,111.8,11.46,107.76,1.02,94.53,114.07
1,5.269,106.43,108.78,98.37,11.15,111.28,1.12,109.47,101.72,108.87,112.6,102.22,10.08,102.59,1.14,106.62,97.84
3,5.455,91.83,107.75,102.96,10.4,110.97,1.09,96.1,97.52,106.66,97.83,101.74,10.29,106.57,1.04,97.02,108.0
2,5.494,112.48,96.7,113.02,11.44,98.51,1.1,100.0,105.74,100.53,111.83,103.41,10.36,102.08,1.03,109.73,101.59
3,5.806,108.53,111.14,98.7,11.0,110.7,1.15,98.94,107.0,103.91,101.94,101.78,9.67,117.59,1.19,105.52,101.74
2,5.808,111.94,97.02,116.3,10.64,111.28,0.98,109.25,107.36,97.68,101.55,101.28,10.1,105.39,1.09,97.95,103.21
2,6.247,100.35,105.14,99.19,9.94,94.23,0.97,109.89,101.93,99.52,108.45,115.16,9.84,93.95,1.08,96.09,112.59
2,6.32,109.89,95.34,110.31,10.29,107.56,1.09,106.95,106.54,99.7,106.95,110.87,11.28,106.76,1.0,108.56,106.46
1,6.591,107.96,102.26,100.96,10.61,115.59,1.09,103.95,103.6,113.96,97.72,101.41,10.45,101.71,1.14,107.98,105.09
3,6.696,92.87,108.16,101.53,11.26,115.4,1.1,102.54,94.02,107.34,107.32,113.82,10.88,112.18,1.13,110.97,93.26
4,6.994,98.86,114.78,119.36,9.73,115.87,1.02,117.59,98.74,114.03,115.55,107.06,11.39,103.96,1.0,100.65,107.53
3,7.201,93.08,103.62,102.22,9.88,115.71,1.13,99.42,99.24,100.72,105.44,103.07,10.79,110.15,1.03,95.22,98.42
3,7.243,102.74,105.27,113.09,9.71,118.02,1.05,110.43,99.95,93.94,95.44,108.72,9.82,113.04,1.0,93.46,110.54
1,7.308,109.78,111.69,97.66,11.39,105.29,1.02,116.92,97.79,100.59,108.25,109.48,10.09,111.65,1.05,103.6,109.72
3,7.464,95.28,109.09,106.82,9.64,107.82,1.13,104.25,95.58,105.57,103.43,114.06,10.74,111.83,1.09,97.72,98.53
4,7.55,107.44,109.34,101.95,10.9,99.95,1.12,102.47,102.59,110.69,99.56,115.54,9.91,101.24,1.1,108.01,97.56
4,8.202,102.54,115.06,104.47,10.04,105.58,1.14,105.52,107.75,102.78,117.6,110.92,10.49,108.01,1.01,104.19,92.66
4,9.156,106.65,104.23,116.4,10.56,107.16,1.05,100.72,105.13,106.65,102.46,108.25,10.0,101.5,1.06,108.68,91.73
2,9.197,106.73,106.12,114.43,10.08,107.99,1.08,103.12,105.42,111.2,103.17,99.51,9.71,101.37,0.95,102.23,111.36
1,9.655,105.25,97.58,103.17,9.91,102.93,1.04,109.53,111.55,104.57,108.12,97.47,10.09,115.91,1.1,115.11,111.4
3,9.88,97.07,107.86,106.69,10.5,103.15,1.09,109.23,98.05,105.63,105.28,106.43,11.21,110.82,1.04,108.59,108.62
4,10.342,107.33,108.71,105.01,9.91,101.46,1.08,103.75,93.94,111.08,111.64,117.09,10.88,112.08,1.18,117.98,108.03
2,10.597,102.87,105.76,114.82,11.46,106.37,0.94,108.18,102.85,97.46,109.66,113.27,11.5,96.39,1.0,106.89,106.08
4,10.79,96.93,116.38,106.72,11.21,102.25,1.12,110.28,94.24,110.38,117.16,107.95,10.46,104.94,1.03,111.63,100.42
3,11.048,104.02,107.27,111.09,10.27,104.98,1.06,100.77,98.21,104.45,95.01,100.08,10.34,109.61,1.02,99.89,109.38
4,11.246,101.58,114.46,118.93,9.97,114.56,1.11,108.26,102.45,106.85,111.8,100.96,10.8,115.99,1.06,110.73,103.31
3,11.802,102.58,103.19,105.65,9.8,104.95,1.12,95.09,110.33,92.33,101.02,114.04,9.59,106.65,1.02,110.64,95.49
4,12.38,104.89,111.3,111.04,11.4,107.54,1.1,103.32,99.3,104.59,106.24,119.14,9.67,113.5,1.06,111.41,98.91
4,12.658,109.01,104.86,117.02,10.32,105.64,1.16,118.12,99.59,106.23,106.96,104.29,10.26,100.05,1.02,117.28,102.79
3,12.987,101.61,99.68,99.04,10.8,110.29,1.19,98.44,102.15,103.0,100.04,99.55,10.81,104.12,1.03,95.97,104.44
4,13.032,101.32,110.77,116.6,10.96,104.78,1.18,101.74,103.88,99.84,101.54,118.42,10.6,101.92,1.13,113.7,106.26
3,13.276,101.97,108.13,106.2,10.64,117.62,1.1,104.25,94.03,97.35,100.22,105.77,10.98,108.43,1.04,101.07,103.38
3,13.464,94.21,97.06,109.25,10.69,115.22,1.12,94.84,100.61,91.92,96.94,112.52,9.96,107.0,1.1,102.43,107.09
2,13.626,108.2,99.41,109.27,10.96,103.12,0.94,110.22,113.55,107.63,101.57,114.42,10.11,98.97,1.1,109.6,115.12
1,13.943,104.96,113.93,102.32,11.29,112.97,1.02,107.86,96.1,103.55,96.55,100.18,9.86,115.0,1.09,116.72,98.54
4,14.183,107.1,109.37,106.34,10.67,98.1,1.05,116.5,103.59,112.94,111.95,110.9,10.84,111.99,1.02,107.89,98.87
3,14.351,96.36,102.17,98.84,10.19,105.44,1.11,99.08,97.7,100.98,98.2,113.54,9.91,108.8,1.18,102.92,96.41
2,14.672,96.2,101.67,112.12,11.09,108.32,1.1,98.56,117.56,99.2,95.46,104.34,9.83,102.75,1.09,107.5,115.17
1,15.456,99.72,97.92,110.0,10.37,108.57,1.17,105.61,107.56,101.83,96.54,109.76,10.64,106.67,1.13,115.14,101.05
3,15.774,102.12,101.02,99.63,11.26,117.69,1.19,104.89,100.34,107.78,102.23,106.53,11.3,113.26,1.15,104.28,97.22
2,15.947,101.66,98.75,115.52,10.35,95.68,1.1,108.8,106.85,106.63,95.44,109.72,10.31,104.42,1.01,95.76,117.39
4,16.276,104.28,102.46,105.49,10.4,108.86,1.08,101.32,106.82,105.6,104.36,115.64,9.97,102.9,1.12,106.79,104.24
2,16.281,102.25,109.54,109.42,11.54,99.46,1.09,96.36,112.35,103.48,108.57,102.63,11.47,99.25,0.95,100.84,115.19
4,16.494,103.51,113.38,101.11,10.25,100.95,1.14,103.86,95.53,97.54,106.1,113.95,11.26,102.17,1.13,117.35,103.59
3,16.583,106.28,107.68,113.13,9.67,110.08,1.1,109.88,103.6,106.59,98.49,108.79,10.52,105.97,1.06,110.6,110.09
4,17.033,114.36,111.06,100.62,10.62,102.44,1.04,100.59,107.88,98.46,111.36,113.68,11.19,107.82,1.11,108.47,95.21
4,17.087,111.48,103.1,101.04,11.21,100.24,1.0,117.35,98.94,108.48,107.02,117.74,10.92,109.85,1.06,103.97,106.43
3,17.121,96.11,111.87,103.77,10.4,103.47,1.11,97.38,99.52,101.31,104.98,106.2,10.61,106.16,1.18,100.08,93.08
4,17.185,109.63,115.23,109.5,10.95,109.62,1.05,101.63,94.9,103.72,110.44,103.8,11.29,116.15,1.08,104.28,103.15
4,17.515,105.92,103.19,102.72,10.12,102.51,1.06,102.08,108.76,102.5,103.22,104.1,11.26,113.15,1.05,100.88,94.39
1,17.963,100.46,113.11,100.77,10.37,104.71,1.12,101.39,112.14,99.72,98.57,105.21,11.42,110.8,1.19,100.33,95.8
4,18.272,102.68,101.48,105.64,10.32,101.23,1.0,116.06,92.86,100.95,117.98,107.56,9.86,112.31,1.07,113.92,98.98
1,18.477,101.21,97.46,102.94,10.5,104.75,1.04,100.98,109.53,106.51,108.5,99.63,10.66,104.71,1.06,103.65,99.09
3,18.614,98.17,97.91,112.14,11.14,108.41,1.05,110.5,107.37,95.51,101.47,113.92,10.39,112.93,1.06,96.41,106.82
2,18.635,114.06,101.18,112.2,11.51,98.27,1.04,107.08,112.07,97.91,110.18,102.73,11.34,101.73,1.1,97.29,112.97
4,18.963,104.96,105.67,104.38,9.67,106.77,1.04,100.89,106.14,109.47,110.65,115.38,10.56,103.03,1.0,112.65,95.42
3,19.174,96.56,109.45,106.38,11.06,118.67,1.04,93.93,106.95,100.72,99.65,106.83,10.69,109.01,1.13,95.32,95.68
2,19.722,113.66,106.24,107.51,10.89,110.68,0.96,106.14,103.49,114.17,111.83,114.42,11.42,98.61,1.08,95.54,116.77
1,19.872,97.41,102.9,103.28,9.72,102.76,1.12,105.37,110.08,111.88,114.04,105.87,11.5,102.1,1.08,109.74,110.23
2,20.195,113.78,108.15,113.75,11.46,94.53,1.05,99.93,106.43,108.27,98.66,116.82,10.0,100.73,1.01,96.67,102.54
4,20.478,101.73,115.34,101.27,9.78,109.25,1.11,103.12,96.63,107.66,112.78,107.11,11.17,99.42,1.18,104.51,95.91
4,20.673,101.43,108.27,101.46,9.67,102.59,1.08,107.72,92.68,109.45,104.56,113.18,10.12,108.11,1.03,106.04,108.22
1,20.687,111.03,111.43,105.44,10.49,100.82,1.06,105.2,107.59,99.66,105.55,103.92,10.09,104.29,1.04,105.72,111.36
3,20.846,102.49,97.7,102.94,11.11,102.74,1.11,94.08,100.9,107.86,102.64,100.96,10.03,105.74,1.13,103.36,99.6
2,20.863,112.18,103.37,116.97,10.68,97.32,0.93,108.34,112.74,113.97,112.58,100.86,11.29,106.82,0.98,95.16,109.18
2,20.961,107.83,106.46,110.28,10.78,95.66,0.97,106.34,116.0,104.84,106.84,111.32,9.93,102.49,0.97,94.31,109.77
2,21.086,108.22,99.16,112.76,11.14,101.52,1.08,102.74,103.96,105.36,98.26,105.18,9.71,95.02,1.04,98.92,105.57
4,21.116,104.22,117.09,115.45,9.76,115.76,1.16,111.41,102.98,107.76,100.17,112.61,11.19,102.55,1.03,102.69,103.06
2,21.164,113.97,108.01,103.42,10.58,110.17,0.96,105.36,114.44,109.49,99.36,99.66,10.1,109.52,1.0,105.77,112.78
1,21.308,97.23,104.37,112.4,10.56,111.65,1.03,109.88,99.46,103.4,110.32,107.97,10.11,99.96,1.04,105.29,110.95
2,21.459,96.98,111.0,103.95,11.36,103.48,1.02,103.87,110.47,108.36,108.24,117.06,10.01,107.33,1.09,97.29,117.59
2,21.46,113.67,111.48,107.22,10.63,107.6,1.1,104.72,115.86,111.51,96.46,110.6,10.76,105.71,0.97,96.67,105.72
2,21.551,112.18,100.8,104.05,10.33,101.5,1.04,110.68,109.72,99.86,96.34,103.17,10.84,106.76,1.08,110.36,113.76
4,21.912,105.12,100.49,106.75,10.81,107.35,1.12,114.6,103.56,111.23,110.2,105.48,9.93,116.57,1.06,107.52,107.03
4,23.119,110.72,115.92,114.2,10.87,113.96,1.04,111.86,108.35,97.69,109.01,101.2,10.86,106.72,1.04,116.32,108.76
2,23.519,103.84,102.35,107.02,10.92,103.08,1.08,103.25,115.45,98.29,106.02,109.72,10.66,99.39,0.97,103.18,101.89
4,23.6,101.66,109.05,106.3,9.64,111.24,1.05,103.56,94.75,100.12,114.22,107.56,11.22,104.84,1.11,103.01,105.45
