task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.082,107.15,106.11,102.91,9.86,112.99,9.4,10.22,101.28,102.93,105.8,107.48,10.84,112.53,10.34,10.38,98.8
1,0.129,113.34,108.58,110.39,11.81,105.12,11.6,10.08,95.96,111.4,97.63,99.6,11.17,102.72,10.85,11.15,112.37
2,0.328,95.36,99.5,103.64,10.61,114.54,10.79,10.47,112.14,98.3,105.22,93.98,10.04,106.72,9.41,11.23,96.9
2,0.772,98.76,95.08,98.94,10.46,99.62,10.6,10.18,109.68,98.74,106.1,106.94,10.67,100.0,10.01,10.44,109.4
4,1.284,109.74,113.76,94.48,11.03,101.12,10.14,10.0,100.34,107.86,101.21,98.3,10.44,97.99,10.38,10.56,100.61
1,1.338,108.11,99.13,112.14,10.8,98.13,10.12,10.35,98.24,111.77,112.8,100.05,10.78,113.36,11.08,10.56,108.84
1,1.424,109.96,98.05,100.65,10.34,109.41,10.53,9.91,102.79,104.39,96.6,108.63,10.48,109.31,11.82,9.75,100.02
4,1.447,116.7,110.34,96.92,9.87,106.44,11.42,10.48,110.56,106.89,101.82,109.82,9.86,96.47,10.67,10.44,115.27
1,1.592,109.86,98.68,109.11,10.0,105.18,11.29,10.21,100.01,104.59,114.61,111.02,10.67,114.4,11.84,10.59,107.71
4,2.043,99.64,113.11,101.64,10.33,99.21,10.31,11.54,98.37,104.13,117.38,105.46,11.1,105.35,10.79,11.65,101.06
4,2.146,107.07,118.67,94.09,10.68,93.37,11.74,10.66,103.54,99.94,117.96,107.52,9.79,94.1,10.54,11.4,99.86
3,2.425,93.84,112.91,106.54,10.46,103.7,11.2,10.07,113.17,105.35,103.44,103.61,11.32,94.89,10.18,9.88,110.34
2,2.889,109.26,100.72,101.75,11.15,105.0,11.01,10.89,113.46,98.79,98.09,106.49,11.3,106.76,10.34,10.5,103.52
3,2.933,99.69,114.98,116.84,10.35,95.1,10.31,11.38,118.92,96.91,99.0,98.69,10.4,95.95,10.41,10.01,117.65
4,3.28,104.28,113.0,105.32,11.16,101.46,10.56,10.46,111.78,115.54,116.45,109.43,10.89,92.66,10.43,10.51,114.19
2,3.284,113.23,96.83,106.15,10.97,111.32,10.32,11.49,105.31,97.39,96.03,98.48,10.73,110.29,10.26,10.17,102.35
2,3.56,108.58,101.0,102.59,10.9,102.71,10.64,11.08,97.09,96.79,108.26,108.01,11.21,97.67,9.62,11.02,101.92
3,3.677,105.08,103.65,116.07,11.67,94.26,10.33,10.78,112.74,93.6,112.4,113.73,11.71,108.29,11.39,10.18,105.04
2,3.706,96.6,95.65,96.16,10.09,105.64,9.31,10.02,97.1,104.44,105.38,110.36,11.42,103.48,9.59,11.16,104.63
1,4.687,113.06,102.98,113.13,10.89,99.52,10.11,9.92,105.77,114.23,105.3,105.09,10.5,102.59,11.35,10.61,96.02
2,4.691,104.66,100.71,99.96,10.72,108.96,9.82,11.01,106.86,112.77,106.11,105.11,10.19,103.48,9.51,10.93,104.91
1,5.949,104.4,103.17,101.24,11.69,99.08,10.11,10.19,103.79,98.69,112.33,106.0,11.1,105.1,10.07,10.03,104.12
4,6.088,101.72,116.97,106.85,10.02,105.16,10.26,11.03,107.88,105.73,118.83,110.38,9.78,92.56,10.13,11.56,110.12
1,6.21,107.71,107.69,105.91,10.42,102.58,11.62,11.22,100.14,101.67,99.4,113.83,11.37,102.77,10.62,10.68,107.01
3,6.359,106.23,101.92,105.67,11.2,99.08,11.36,10.4,112.68,109.06,104.06,108.68,10.0,100.27,11.06,10.1,115.33
4,6.717,104.99,104.32,98.21,11.0,97.77,10.94,10.07,102.69,111.31,112.28,104.46,9.46,107.08,10.14,10.72,108.22
4,7.417,98.57,105.08,107.46,11.11,107.99,10.14,9.88,105.04,103.01,102.2,99.97,10.6,105.34,10.01,11.4,105.33
4,7.577,107.24,101.36,106.24,10.22,95.89,10.83,11.33,102.48,105.84,106.97,104.47,10.68,108.0,10.11,10.15,103.1
3,7.622,97.7,115.07,98.74,10.1,100.49,11.84,9.97,102.68,98.56,116.57,108.03,10.59,100.23,10.8,11.26,110.22
3,7.725,103.26,107.65,113.74,11.27,109.99,10.8,10.77,106.79,93.53,112.79,116.03,11.25,100.32,10.21,10.49,113.08
4,7.873,99.56,106.54,106.86,10.55,96.93,11.03,11.21,98.4,108.25,109.33,107.02,9.64,96.87,11.63,10.44,98.65
