task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.015,118.38,5.22,5.0,11.13,94.9,5.41,96.8,10.92,117.21,5.6,5.4,9.65,104.5,5.08,102.22,11.14
T5,0.088,104.33,5.11,5.82,10.2,105.31,5.17,113.76,11.34,108.03,5.45,5.64,9.94,104.25,5.12,115.47,10.53
T1,0.101,107.96,5.03,5.48,10.25,113.19,5.42,113.27,11.54,93.26,5.2,5.19,10.69,110.79,5.16,111.86,10.24
T8,0.181,102.36,5.68,5.25,11.53,117.2,4.99,110.73,10.63,108.3,5.57,5.41,9.91,104.79,5.28,109.54,10.2
T1,0.27,92.36,5.31,4.69,10.07,96.01,4.9,109.41,10.86,102.53,5.23,4.68,9.4,101.72,4.78,103.42,11.47
T9,0.321,107.04,5.34,5.18,10.15,106.53,5.83,93.83,10.79,111.35,5.28,4.82,9.98,107.2,5.16,102.95,10.12
T4,0.407,111.94,5.34,5.49,10.9,114.66,5.61,105.37,10.95,102.4,4.83,5.48,10.89,98.5,5.33,106.33,10.57
T7,0.536,98.68,4.87,5.09,10.0,101.03,5.76,98.31,11.05,105.66,5.06,5.12,10.84,97.94,5.31,101.71,9.34
T7,0.536,108.53,5.22,4.82,9.91,106.72,5.66,110.38,9.78,112.71,5.19,5.51,9.68,94.58,5.23,93.61,11.03
T4,0.568,105.84,4.9,5.28,10.28,108.87,5.89,99.99,10.91,110.48,5.38,4.68,10.04,113.48,5.21,104.55,9.98
T3,0.717,102.69,4.94,5.45,9.63,93.97,5.54,96.69,11.44,109.22,5.62,4.83,10.29,107.76,5.2,94.52,10.73
T2,0.911,104.07,5.53,5.44,9.9,108.66,5.49,108.93,10.78,102.14,5.55,4.68,10.34,101.46,4.67,98.44,11.3
T1,1.136,97.57,5.49,4.76,10.9,101.41,5.56,107.3,10.64,92.96,5.01,5.5,10.19,104.91,4.76,112.66,10.04
T9,1.137,117.91,5.44,4.88,10.53,99.53,5.24,107.5,10.46,115.34,5.67,5.19,9.82,97.57,4.99,107.43,10.74
T5,1.161,107.19,5.54,5.87,10.14,103.31,5.21,106.6,11.32,110.37,5.42,5.37,10.48,109.6,5.01,103.9,11.7
T10,1.239,98.0,5.5,5.33,10.83,107.83,5.21,102.33,9.58,97.16,4.9,4.77,10.54,98.0,5.53,95.29,9.33
T6,1.535,98.61,4.71,5.46,11.01,109.08,5.06,101.82,10.36,98.41,5.3,5.46,9.94,110.33,4.72,102.79,9.99
T10,1.576,101.67,4.87,4.94,10.44,102.68,5.54,112.55,10.65,99.01,4.72,5.18,10.76,99.13,5.37,95.72,9.75
T4,1.632,113.01,5.64,4.77,10.86,103.55,5.2,99.26,10.15,113.14,4.83,4.91,11.27,111.43,5.37,100.19,9.57
T2,1.647,101.09,5.6,5.29,10.03,107.93,5.27,102.97,11.19,98.61,5.57,5.18,10.69,99.69,4.65,102.55,10.17
T5,1.694,95.04,5.0,5.52,10.04,99.65,5.51,116.01,11.58,99.67,5.64,5.08,11.2,104.38,5.65,115.78,10.62
T10,1.886,109.64,5.07,5.16,9.99,114.39,5.75,96.62,10.71,101.38,5.57,5.25,10.49,98.23,5.07,107.93,10.13
T2,1.93,100.54,4.98,5.19,9.41,110.47,4.92,102.99,9.89,106.25,4.76,5.34,9.62,99.85,4.66,109.17,10.76
T1,1.938,96.03,4.99,5.3,9.66,103.92,5.14,109.08,11.54,100.56,5.29,5.36,10.59,106.42,4.97,101.76,10.88
T7,2.097,98.06,5.51,4.85,10.36,94.22,5.94,93.77,10.98,104.3,5.44,5.06,9.48,105.0,5.56,104.16,10.78
T3,2.277,115.77,4.86,5.43,10.03,101.01,5.05,102.04,9.86,111.6,5.66,5.26,10.01,103.93,5.56,101.15,9.96
T2,2.342,116.2,5.03,4.78,10.36,97.22,5.49,104.1,9.78,107.7,4.98,5.06,10.07,101.55,5.01,109.63,10.53
T6,2.702,107.12,5.09,5.94,10.59,98.07,4.71,115.66,9.91,109.63,5.35,5.6,11.01,100.44,4.72,109.6,11.65
T6,2.724,104.11,5.46,5.04,11.08,106.85,4.87,115.71,11.49,111.57,5.33,5.93,10.11,100.01,4.76,110.33,10.37
T10,2.898,106.45,4.74,5.27,10.76,97.72,5.61,96.95,10.23,112.66,5.08,5.29,10.1,106.1,4.98,107.46,9.63
T5,2.925,98.4,4.97,4.97,11.07,109.3,5.36,107.64,10.23,107.39,5.15,5.87,10.06,103.06,5.29,115.26,10.06
T5,2.946,94.56,5.14,5.58,9.83,103.32,5.49,110.96,10.02,105.16,5.56,5.36,10.46,96.76,5.4,102.9,10.76
T3,3.099,112.48,4.81,5.18,10.02,107.85,5.6,96.52,11.24,110.42,5.13,4.68,10.32,97.11,5.56,109.34,10.0
T4,3.229,112.53,5.43,5.37,9.56,96.9,5.13,100.28,10.68,103.8,5.04,5.42,10.14,104.01,5.4,111.99,9.43
T1,3.301,92.59,5.5,5.08,9.98,100.34,5.13,103.18,11.7,107.08,5.28,5.44,9.26,107.88,5.14,114.09,11.6
T3,3.451,107.41,4.8,5.45,10.09,103.6,5.56,92.96,10.94,100.34,5.34,5.45,10.34,104.21,4.91,96.75,10.91
T6,3.611,110.38,5.29,5.61,9.98,105.78,5.44,112.7,10.94,105.96,5.14,5.51,9.98,99.59,4.91,106.61,10.26
T9,3.612,104.85,5.36,4.99,11.24,98.53,5.0,95.95,9.82,108.58,5.13,4.63,11.01,99.21,5.6,104.55,9.83
T6,3.732,107.13,5.06,5.16,10.31,108.5,4.99,104.56,9.93,110.8,5.1,5.02,10.95,104.1,4.77,102.87,10.27
T6,3.814,109.77,5.52,5.96,9.66,106.18,4.83,112.92,10.28,111.39,5.42,5.04,10.34,96.23,5.16,115.54,11.44
T10,4.016,98.71,4.9,5.22,11.33,98.01,5.69,97.26,10.65,106.54,4.83,4.75,11.79,103.97,5.49,107.25,10.24
T9,4.102,110.63,5.72,5.01,10.63,100.2,5.72,108.48,9.81,110.91,5.69,4.76,10.49,102.77,5.63,99.4,10.2
T2,4.215,109.35,5.1,5.37,10.07,96.93,4.86,98.9,11.25,101.14,5.43,4.76,10.37,96.77,5.47,96.21,11.31
T8,4.29,102.34,5.09,5.2,10.52,114.33,5.15,104.54,9.96,103.31,5.33,5.32,11.04,116.63,5.08,104.71,9.58
T7,4.385,98.59,4.91,5.14,10.37,106.53,5.67,110.66,10.18,99.8,4.81,5.19,10.03,108.46,5.41,101.17,9.89
T10,4.461,110.54,4.94,5.04,10.98,104.17,5.71,106.17,9.83,107.21,5.03,4.8,11.13,104.9,5.08,98.93,10.6
T10,4.463,107.26,5.59,5.26,10.48,103.15,5.21,98.0,9.25,96.16,5.53,4.97,11.68,114.47,5.06,105.34,9.72
T7,4.59,106.3,5.5,4.8,10.22,102.21,5.34,109.26,10.15,101.87,5.28,5.07,9.6,109.62,5.6,95.45,9.42
T6,4.621,111.9,4.8,5.12,10.53,106.15,5.43,106.58,11.01,104.66,5.53,5.16,10.53,95.27,5.34,109.63,11.59
T5,4.715,97.2,5.06,5.4,10.75,99.66,5.62,102.35,11.39,101.72,5.7,5.14,10.03,110.68,4.85,116.14,11.18
T6,4.885,98.01,4.87,5.08,11.33,100.67,5.26,106.99,11.61,111.18,4.66,5.88,10.38,93.74,5.39,106.27,10.53
T1,5.022,108.64,5.46,4.94,10.11,106.55,5.09,112.82,10.16,107.97,4.98,5.07,9.54,111.32,4.94,103.62,9.96
T3,5.106,98.43,4.81,4.92,10.99,100.02,5.01,105.94,10.38,107.28,5.6,5.21,10.56,104.42,4.87,104.3,10.01
T2,5.269,109.98,5.48,5.11,10.83,111.76,4.75,95.56,10.44,114.56,5.47,5.48,10.77,104.27,5.11,94.57,10.12
T4,5.455,109.39,5.57,5.02,9.57,99.1,5.19,104.64,11.03,112.64,5.5,5.17,9.56,112.19,5.6,99.24,10.6
T3,5.494,110.28,4.83,4.93,10.18,99.25,4.74,96.31,9.76,106.9,5.42,4.84,10.04,92.92,4.72,106.94,9.87
T7,5.773,99.54,5.52,5.11,10.15,96.64,5.44,94.67,10.87,96.36,5.64,5.15,10.49,106.36,5.45,101.91,10.09
T4,5.806,117.84,5.46,5.36,9.72,105.87,5.78,99.08,10.23,108.48,5.3,5.49,10.1,101.2,5.47,113.47,11.03
T3,5.808,109.31,5.32,5.45,10.05,102.55,5.39,97.97,10.4,115.44,4.89,4.91,11.02,102.67,5.28,95.0,9.86
T7,5.862,107.91,5.19,5.21,9.54,107.73,5.79,105.38,10.85,96.26,5.04,4.75,11.17,100.4,5.72,106.63,10.51
T6,5.936,106.84,4.86,5.95,10.57,110.68,4.66,108.33,11.32,110.1,4.93,5.35,11.26,104.72,5.53,116.12,10.05
T1,6.119,94.99,5.42,5.48,10.35,104.84,5.08,102.01,11.18,98.89,5.48,5.06,9.54,103.47,5.59,110.78,11.58
T10,6.12,106.65,5.37,5.49,10.81,100.24,5.75,110.52,9.94,102.49,5.48,5.05,10.92,102.67,5.02,101.6,10.96
T8,6.148,101.57,5.71,4.98,11.32,112.9,5.52,107.75,10.13,110.4,5.21,4.96,10.51,116.6,5.01,108.09,10.46
T3,6.247,101.53,4.78,5.13,11.08,104.06,5.04,93.43,10.39,110.38,5.48,5.2,9.45,94.37,4.74,102.46,11.49
T7,6.293,108.16,4.78,4.74,10.59,106.34,5.11,101.0,10.67,102.56,4.89,4.67,10.11,100.6,5.44,107.07,10.92
T3,6.32,108.92,5.39,5.51,10.82,107.85,5.01,95.19,11.27,108.57,4.9,4.92,10.78,103.81,4.96,99.89,10.91
T7,6.353,110.96,4.9,5.02,9.49,107.78,5.87,94.78,9.61,110.6,4.8,4.98,10.82,99.36,5.34,98.14,10.68
T8,6.369,104.58,5.58,5.11,10.79,110.17,5.48,108.71,10.71,97.66,5.13,5.6,11.27,115.73,5.03,113.41,10.09
T2,6.591,116.69,5.25,5.48,10.15,97.11,4.94,109.61,10.49,113.27,4.72,4.68,9.75,101.55,4.73,96.43,10.17
