task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.082,104.31,108.67,103.48,1.11,101.39,107.05,106.99,109.63,103.85,97.98,103.86,1.08,102.49,104.83,92.54,115.99
1,0.129,97.43,98.65,95.74,1.02,101.53,111.79,105.3,102.02,107.65,98.77,100.3,0.99,117.95,106.25,110.93,95.06
2,0.328,100.48,102.56,95.23,1.08,107.5,105.88,99.22,103.51,114.4,104.88,97.68,1.1,99.64,103.36,99.65,112.57
2,0.772,101.32,105.72,107.12,1.1,112.48,109.67,107.26,115.29,108.04,113.96,109.44,1.03,115.38,111.42,98.08,114.2
4,1.284,106.51,113.98,104.72,1.02,113.16,98.51,97.94,114.84,96.32,104.14,110.1,1.06,98.62,94.19,101.16,117.24
1,1.338,91.73,98.41,101.18,1.03,103.51,99.49,97.2,108.42,108.08,102.65,96.89,1.01,107.76,105.73,102.46,98.47
1,1.424,105.92,97.91,102.7,1.0,115.87,97.28,107.27,92.65,106.63,116.35,107.92,0.98,112.86,100.94,102.99,98.83
4,1.447,110.37,110.4,99.89,1.04,105.68,96.68,109.56,102.21,107.97,103.46,95.01,1.0,116.03,96.76,107.68,103.93
1,1.592,97.55,107.17,104.22,1.12,115.77,107.33,104.4,95.31,105.05,108.25,101.69,1.12,103.52,111.38,99.72,93.83
4,2.043,106.89,110.38,93.67,1.08,109.38,97.31,99.65,112.22,108.63,109.95,95.86,0.98,105.07,104.31,97.93,103.87
4,2.146,100.57,112.38,93.88,1.03,101.99,100.58,100.36,102.62,105.94,110.04,97.24,1.02,104.72,96.71,108.04,116.65
3,2.425,104.83,111.64,105.52,0.93,96.52,97.83,102.23,108.36,97.31,108.14,106.64,1.08,104.73,108.11,100.56,106.2
2,2.889,113.72,102.62,105.55,1.11,100.24,102.49,95.51,116.28,109.7,109.64,93.39,0.99,110.86,112.62,106.54,107.6
3,2.933,105.5,110.3,100.66,1.04,101.48,102.8,105.25,100.85,95.43,106.64,98.75,0.97,109.8,105.64,100.52,97.14
4,3.28,107.31,109.99,99.33,1.1,104.81,109.9,109.32,100.94,99.27,101.92,103.31,0.93,99.35,107.7,98.78,104.44
2,3.284,104.43,97.86,104.45,1.07,108.43,100.61,106.54,102.05,112.61,112.4,93.72,1.09,109.28,115.38,97.55,111.5
2,3.56,114.86,103.67,95.51,1.07,106.57,111.61,97.12,99.3,113.12,105.4,101.88,1.03,109.12,110.61,93.51,108.25
3,3.677,98.98,103.54,97.09,1.05,107.68,107.76,99.82,99.08,106.15,94.64,99.5,0.92,97.11,93.16,100.57,96.38
2,3.706,104.41,104.26,107.8,1.13,101.96,116.14,101.05,111.56,111.87,100.81,92.53,1.05,115.98,104.78,104.72,110.63
1,4.687,104.94,113.9,101.66,1.03,111.61,110.58,104.21,100.48,102.07,100.33,105.27,1.08,113.35,99.39,107.09,94.3
2,4.691,111.15,101.0,109.04,1.09,117.28,105.06,102.81,116.2,100.62,108.67,97.25,1.0,115.98,98.14,101.99,103.94
1,5.949,107.42,110.28,92.74,1.07,108.35,110.76,111.97,94.33,101.19,108.39,102.74,1.08,115.08,109.78,103.55,106.32
4,6.088,107.45,109.21,107.12,0.95,114.94,95.71,109.04,102.44,108.59,114.57,95.46,0.98,104.81,106.11,102.34,103.11
1,6.21,96.68,113.85,101.96,1.06,112.06,102.68,99.14,102.57,100.56,114.91,105.37,1.03,109.79,111.18,101.16,105.01
3,6.359,104.24,101.48,104.66,0.92,93.13,105.61,97.02,96.8,91.8,107.38,108.07,1.04,103.91,109.21,100.08,96.58
4,6.717,105.34,103.9,93.74,0.97,116.0,105.2,99.0,115.66,109.48,115.72,107.78,0.96,111.36,104.89,97.11,104.16
4,7.417,101.44,112.47,102.31,0.94,107.35,101.75,102.94,100.87,96.62,104.93,96.32,0.99,108.98,97.71,108.04,100.94
4,7.577,95.32,105.97,96.3,0.95,101.98,100.31,94.55,117.06,104.49,106.73,104.38,1.01,98.94,95.54,102.59,113.69
3,7.622,107.94,109.45,95.95,0.98,93.12,107.77,103.77,93.51,94.48,104.71,107.14,0.95,94.82,93.03,112.49,109.67
3,7.725,96.68,99.32,98.94,1.06,109.66,103.79,101.59,103.6,107.47,110.24,95.3,0.97,96.01,107.7,110.49,104.1
4,7.873,97.61,105.74,100.28,0.94,109.57,105.71,103.45,116.36,111.22,114.75,94.84,0.96,113.53,108.25,92.47,113.12
3,8.017,97.25,95.55,100.66,1.0,99.76,109.85,105.28,99.08,94.5,105.5,104.23,1.02,97.98,102.16,114.13,103.05
2,8.314,104.57,101.01,105.55,1.14,108.26,109.48,97.35,108.32,100.39,112.44,92.9,1.16,116.24,104.83,93.77,105.16
4,8.43,108.92,98.3,96.34,0.98,109.34,96.76,100.2,108.05,108.81,107.26,96.14,1.02,112.17,104.66,104.0,100.33
1,8.665,103.16,110.28,98.46,1.01,114.35,109.36,107.98,100.26,93.33,102.6,93.82,1.05,104.25,110.81,111.8,106.46
4,8.906,111.97,112.92,97.21,1.0,100.0,103.79,96.25,117.55,96.34,107.37,106.43,0.93,106.42,97.09,93.83,103.12
2,9.146,110.63,98.98,95.66,1.02,114.32,99.7,97.32,114.02,116.15,112.4,94.58,1.15,100.42,107.7,104.58,101.74
2,9.183,104.13,101.28,97.29,1.13,112.54,107.22,95.34,102.69,114.45,109.5,99.22,1.04,105.71,99.72,107.6,107.76
4,9.674,109.91,98.06,110.9,1.07,102.05,109.54,105.57,101.47,103.68,104.28,104.71,1.09,105.23,93.83,96.28,117.5
2,9.731,104.71,101.17,98.9,1.14,107.5,115.66,105.17,101.12,114.04,113.57,109.33,1.1,108.24,107.87,97.45,107.28
4,10.072,95.75,103.44,93.89,0.95,100.31,98.8,107.22,112.28,104.94,115.41,103.89,1.05,98.38,103.9,105.65,106.96
3,10.503,95.1,95.97,92.3,1.07,108.6,105.02,113.5,100.77,101.15,100.83,108.13,1.03,98.36,96.52,112.1,94.4
4,10.852,111.17,114.82,105.31,0.99,97.83,109.61,98.82,105.04,111.23,105.78,106.77,1.01,104.0,109.21,94.85,118.23
3,11.039,106.77,108.7,91.96,0.95,110.63,103.33,113.57,99.28,102.0,98.85,92.0,0.98,108.84,109.51,102.14,96.98
2,11.327,105.44,103.55,94.47,1.07,101.15,105.38,97.09,102.17,112.33,114.01,105.3,1.1,117.09,108.44,106.4,101.78
3,11.439,107.23,104.98,98.39,0.93,93.74,97.52,110.98,102.24,99.48,110.66,98.04,0.98,105.1,100.88,98.32,100.99
2,11.705,106.87,113.08,102.0,0.99,109.12,104.97,101.05,100.31,113.43,102.38,99.96,1.13,112.53,111.74,94.16,111.9
4,11.803,105.68,107.35,99.14,1.03,111.74,95.83,102.87,103.3,101.22,98.3,100.42,0.99,104.0,93.76,95.31,109.8
1,12.342,97.18,110.93,91.93,1.09,105.08,102.76,104.61,105.7,94.25,104.57,102.56,1.03,114.28,97.92,96.75,95.05
2,12.702,106.54,113.62,94.06,1.04,106.89,102.83,103.0,106.88,106.35,111.1,97.34,1.02,111.7,104.9,96.2,111.57
1,12.897,98.07,111.24,103.5,0.98,112.06,108.16,105.3,95.01,107.92,101.01,99.81,1.12,112.34,111.83,98.49,92.78
2,13.078,111.55,114.42,108.31,1.09,114.17,116.56,108.92,106.25,101.94,98.58,100.62,1.1,104.91,111.56,98.29,100.64
2,13.503,110.36,96.92,102.99,1.1,110.22,105.01,97.83,115.49,100.85,113.57,94.26,1.1,107.82,107.74,106.48,106.09
3,13.551,108.48,107.32,103.32,1.05,102.84,100.06,107.78,94.97,103.48,104.06,93.26,1.03,101.48,106.28,99.08,98.44
2,13.712,111.12,111.72,101.08,1.14,113.85,115.99,105.12,106.83,110.49,97.87,93.36,1.03,100.66,113.28,103.42,105.77
4,14.423,109.77,106.02,108.11,0.93,109.44,102.89,97.68,105.92,99.73,112.92,102.57,0.99,98.56,97.11,103.01,109.52
2,14.743,100.94,105.72,104.82,1.14,103.82,115.99,101.6,108.88,114.14,112.2,99.11,1.16,112.4,98.23,109.2,102.05
3,15.258,94.39,107.34,105.19,0.93,106.98,97.52,105.12,102.48,105.32,97.59,97.02,1.02,108.58,99.35,100.47,95.87
3,15.41,98.6,100.99,96.63,0.92,94.62,110.24,110.54,102.39,92.62,95.25,102.64,0.98,93.86,98.16,104.67,103.38
3,16.378,97.24,101.74,98.93,1.04,110.58,101.67,99.11,106.19,99.64,97.18,103.17,0.97,106.13,101.68,105.76,107.9
