task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
4,0.201,1.807,1.868,3.934,0.994,2.265,1.476,4.33,1.054
2,0.246,2.194,2.078,4.057,0.75,2.408,1.913,4.419,0.839
1,0.28,2.223,1.831,5.043,0.639,2.455,1.728,4.843,0.78
1,0.708,2.013,1.567,3.614,0.615,2.513,1.872,4.511,0.76
2,1.182,2.573,2.121,4.477,0.861,2.541,1.959,4.549,0.938
4,1.324,2.405,1.373,4.19,1.021,2.293,1.503,4.036,0.862
3,1.398,1.884,1.524,5.175,1.004,2.291,1.631,4.482,0.743
3,1.574,2.25,1.545,4.409,0.787,2.047,1.557,5.263,1.002
2,1.622,2.197,1.987,3.864,0.87,1.923,1.761,4.868,0.83
2,2.01,1.882,1.838,4.719,0.831,2.225,1.652,4.236,0.885
1,2.048,2.439,1.859,5.078,0.61,1.884,1.682,4.118,0.734
2,2.593,1.866,1.517,3.864,0.921,1.959,1.74,3.95,0.863
2,3.139,2.422,1.789,4.944,0.795,2.121,1.63,4.645,0.968
2,3.756,2.502,2.022,4.014,0.815,2.624,1.96,4.555,0.808
4,3.936,2.055,1.594,3.93,0.792,2.0,1.582,4.773,0.915
3,4.014,2.341,1.432,5.75,0.949,2.051,1.623,5.133,0.834
4,4.027,2.405,1.508,3.823,0.944,2.263,1.681,4.557,1.021
2,4.058,2.181,1.698,3.726,0.847,2.068,2.04,5.063,0.72
1,5.169,2.076,1.682,4.427,0.808,2.003,1.677,4.724,0.782
1,5.459,1.963,1.633,3.763,0.789,2.251,1.706,3.684,0.814
4,5.829,2.032,1.762,4.428,0.898,2.099,1.716,3.896,1.025
4,6.18,1.97,1.349,4.52,1.015,2.441,1.715,4.72,1.053
3,6.381,1.916,1.644,4.542,0.768,2.22,1.665,5.738,0.989
3,6.746,2.008,1.709,5.574,0.79,2.286,1.552,4.548,0.942
4,7.143,1.755,1.56,3.975,0.814,2.131,1.561,4.659,1.057
2,7.368,2.215,1.983,3.626,0.791,1.97,1.628,3.831,0.874
4,9.139,2.171,1.666,3.814,0.974,1.779,1.545,3.942,0.918
4,9.714,1.89,1.689,3.738,0.934,2.158,1.772,3.663,0.941
3,10.312,1.94,1.76,4.817,0.726,1.863,1.527,5.807,0.759
2,10.405,2.221,1.955,5.109,0.833,2.221,1.891,4.584,0.911
1,10.481,2.241,1.494,4.172,0.681,2.162,1.687,3.866,0.706
4,10.662,2.051,1.707,5.098,0.926,1.993,1.623,4.304,1.038
1,11.193,2.363,1.685,4.479,0.796,2.586,1.545,4.02,0.632
4,11.831,2.109,1.735,4.571,0.981,2.178,1.483,4.062,0.858
4,11.869,2.055,1.796,4.175,1.022,2.378,1.69,4.018,0.987
2,11.908,2.011,2.055,4.46,0.785,1.969,2.107,4.58,0.759
2,12.39,1.972,2.009,4.999,0.843,2.426,1.868,3.721,0.785
1,12.472,2.455,1.422,4.529,0.724,2.452,1.444,4.941,0.766
2,12.728,2.537,1.726,4.572,0.893,2.312,1.775,4.002,0.736
2,13.027,2.329,1.733,5.084,1.0,2.564,2.142,3.75,0.899
1,13.557,2.466,1.479,5.086,0.838,2.581,1.758,5.003,0.61
2,14.366,1.992,1.739,3.904,0.956,2.19,1.967,4.193,0.928
1,15.162,2.35,1.858,4.079,0.853,2.081,1.42,4.079,0.638
3,15.842,1.959,1.422,5.077,1.001,2.406,1.645,4.323,1.011
3,16.188,2.289,1.548,4.79,0.746,2.336,1.421,4.702,0.794
4,17.419,1.919,1.491,4.367,0.903,1.933,1.889,3.979,0.919
3,17.566,2.223,1.451,5.91,0.789,1.86,1.549,5.849,0.98
3,17.616,1.999,1.591,5.517,0.795,2.283,1.487,4.675,0.873
1,17.642,1.907,1.801,4.021,0.781,1.879,1.712,4.325,0.701
3,18.239,2.069,1.717,5.486,0.984,1.96,1.664,4.665,0.987
4,18.263,1.989,1.897,4.011,0.761,2.282,1.529,4.936,0.812
2,18.877,2.626,1.824,4.137,0.792,1.867,1.934,4.815,0.885
3,19.21,1.904,1.341,4.222,0.906,2.016,1.673,4.933,0.952
2,19.546,2.194,1.582,4.237,0.891,2.223,1.656,4.701,0.744
4,19.95,1.986,1.658,4.433,0.932,1.885,1.73,4.952,0.808
4,20.193,1.801,1.738,4.969,0.755,2.174,1.884,4.522,0.858
1,20.482,2.44,1.983,4.177,0.703,2.19,1.515,4.169,0.613
3,20.89,2.328,1.71,4.916,0.761,2.285,1.682,4.824,0.927
4,21.298,2.391,1.753,4.367,0.799,1.789,1.606,4.634,0.93
3,22.28,2.422,1.47,5.785,0.786,2.263,1.6,4.898,0.886
3,23.099,2.023,1.658,4.7,0.971,2.397,1.502,4.233,0.736
2,23.498,2.093,1.912,4.866,0.721,2.635,1.546,4.613,0.724
2,23.544,2.22,1.97,4.18,0.883,2.545,1.58,4.248,0.908
3,23.584,2.417,1.787,4.561,0.905,2.136,1.342,4.709,0.762
3,23.792,2.165,1.297,5.217,0.812,2.182,1.444,5.849,0.933
