task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.026,10.74,100.2,0.98,10.69,0.97,1.02,10.52,111.23,10.18,113.23,0.94,11.03,1.09,1.09,10.85,98.29
T3,0.073,10.17,113.46,1.07,10.85,1.0,1.05,10.0,104.0,10.38,105.42,0.94,11.09,0.95,1.05,10.72,102.94
T2,0.09,10.08,103.45,0.96,9.43,0.98,1.04,10.1,111.4,9.68,107.77,1.1,9.54,0.93,0.99,11.27,110.44
T2,0.147,9.26,101.92,0.96,11.07,1.07,0.99,9.54,99.16,10.0,110.45,1.02,10.17,1.09,0.97,9.57,97.21
T1,0.418,9.87,103.05,1.1,10.39,1.16,1.06,10.82,110.86,9.47,98.12,1.06,11.26,1.17,1.04,10.66,107.13
T2,0.525,9.46,114.76,1.0,9.39,0.98,1.07,9.68,102.5,9.53,115.5,0.93,9.7,1.09,1.06,10.36,110.48
T2,0.928,10.25,111.55,1.01,11.07,0.99,1.1,10.65,99.66,10.15,110.55,0.94,10.73,0.92,1.03,11.24,103.58
T2,1.074,10.38,112.16,0.98,10.22,0.96,1.08,10.76,101.29,9.22,111.3,1.03,9.73,1.07,1.02,10.25,94.07
T2,1.139,9.21,100.08,0.97,10.92,1.05,1.11,10.68,109.44,9.79,113.96,1.09,10.71,1.08,0.99,10.66,94.19
T2,1.227,10.06,115.51,1.09,9.72,0.98,0.98,11.02,96.93,9.89,108.37,1.06,10.91,1.03,1.12,10.33,111.48
T4,1.344,10.77,103.23,0.98,10.98,1.01,0.99,11.52,100.29,10.12,101.87,0.99,10.02,1.0,1.03,10.22,113.92
T2,1.556,10.62,115.65,0.95,10.25,1.0,0.96,9.76,103.1,9.82,100.84,0.96,10.39,1.06,1.05,10.81,103.62
T1,1.711,10.2,97.08,1.12,10.65,1.05,1.09,10.06,97.49,9.46,97.59,1.01,10.86,1.01,1.0,9.63,111.08
T3,1.975,10.43,111.34,1.01,9.58,1.02,0.96,11.66,98.42,9.72,98.51,1.04,10.24,1.06,0.97,10.22,103.06
T3,2.145,10.22,104.94,1.02,11.22,1.0,1.08,10.54,100.78,11.19,106.71,0.93,10.52,0.95,1.04,11.49,101.76
T4,2.339,10.13,114.81,1.1,10.59,1.1,1.03,10.04,113.61,11.22,102.92,1.04,9.85,1.05,1.1,10.07,103.61
T3,2.355,9.84,105.35,1.06,10.15,0.98,1.02,10.91,101.08,10.81,98.98,1.0,9.54,0.99,0.96,10.22,108.1
T3,2.488,11.16,104.09,1.04,10.74,1.03,1.05,10.12,97.76,10.31,101.49,1.06,9.81,1.02,0.98,10.05,97.39
T3,2.644,10.27,96.53,0.95,10.15,1.02,1.03,10.73,96.02,10.63,112.64,1.06,10.91,1.03,1.09,11.64,111.58
T4,2.677,10.85,108.79,0.96,10.3,1.12,1.12,10.66,111.57,10.51,107.06,1.1,11.15,1.03,0.99,10.99,107.46
T3,2.678,10.1,106.08,1.06,9.81,0.95,0.96,10.48,112.61,11.09,109.48,0.98,9.54,0.96,0.96,11.56,104.38
T4,2.831,10.67,107.67,1.01,9.93,1.12,1.04,10.43,105.97,11.18,115.55,0.97,9.92,1.1,1.1,10.69,101.87
T1,2.876,10.74,114.64,0.98,10.66,1.0,1.09,9.76,108.02,9.26,111.31,0.98,10.07,1.01,1.05,9.7,99.12
T1,2.942,10.28,99.36,0.95,9.76,1.1,1.11,10.85,104.19,9.27,100.84,1.1,10.41,1.07,1.17,10.83,101.62
T2,3.613,10.05,110.89,0.95,10.64,1.08,1.05,10.79,107.83,10.48,114.08,1.02,9.43,1.03,0.99,10.88,103.98
T3,3.707,11.36,100.56,1.03,9.96,0.96,1.11,10.91,97.68,10.45,104.09,1.02,10.58,1.02,1.04,10.81,101.86
T2,3.828,9.98,112.12,0.99,9.78,0.98,1.03,10.88,105.23,9.51,113.67,1.05,10.16,1.08,1.08,9.52,103.01
T1,3.962,10.63,102.54,1.11,11.38,1.09,1.05,10.57,103.09,9.69,109.96,0.96,10.06,1.0,1.09,9.85,97.61
T1,4.119,10.06,105.45,0.95,11.18,1.11,1.02,10.2,110.2,9.87,111.99,1.02,10.09,1.16,1.17,10.53,105.06
T4,5.485,10.13,105.64,1.12,10.79,1.06,0.95,11.88,115.96,11.08,109.37,1.05,10.97,1.15,1.08,11.85,112.3
T2,5.562,9.59,110.56,1.07,10.69,0.99,1.1,11.1,96.49,10.46,107.99,0.96,9.49,1.08,1.04,9.71,105.65
T1,5.645,9.29,101.04,1.13,10.69,1.17,1.09,9.66,98.51,10.89,112.3,1.06,10.34,1.09,1.12,10.66,98.43
T2,5.696,10.14,104.46,0.93,9.67,0.93,1.05,11.16,97.52,10.13,115.37,0.99,10.37,0.98,1.03,10.81,102.84
T4,5.746,10.78,104.67,1.06,10.22,1.04,0.94,10.51,112.83,10.92,117.53,1.0,10.06,1.06,0.97,10.5,109.22
T1,5.801,9.8,108.81,1.08,10.08,1.08,1.14,9.28,108.58,9.29,110.79,0.97,10.23,1.15,1.12,9.69,112.89
T3,6.108,10.59,106.2,1.07,11.2,1.01,1.03,10.6,98.33,11.32,111.34,0.93,10.22,0.98,0.97,10.77,103.08
T3,6.22,10.62,112.06,1.06,11.14,1.08,1.03,10.12,113.6,11.17,109.24,0.99,11.14,1.06,1.04,9.93,110.73
T4,6.234,11.28,114.04,1.05,10.38,1.05,1.05,10.55,115.08,11.04,113.96,0.97,10.04,1.16,1.08,11.21,114.31
T1,6.548,10.44,106.63,1.07,10.25,1.06,1.09,10.81,103.33,10.01,115.23,1.11,10.07,1.05,1.15,10.56,112.26
T2,6.754,9.63,118.21,0.94,10.07,0.93,1.04,11.14,95.83,10.39,116.47,1.06,10.22,0.93,1.09,10.93,99.6
T1,6.908,10.41,98.39,0.98,10.57,1.09,1.05,9.49,103.79,9.51,105.09,1.1,9.77,1.03,1.1,10.02,106.92
T3,7.097,10.75,97.5,0.98,10.48,0.99,1.03,10.74,106.9,10.8,106.32,1.08,11.1,1.02,1.05,10.85,107.76
T4,7.17,11.02,101.3,1.11,10.37,1.08,0.94,10.83,110.39,11.14,114.58,0.94,10.07,1.15,1.11,11.43,105.74
T3,7.424,10.85,108.03,1.09,9.71,0.98,1.04,9.92,110.25,9.94,101.57,0.98,11.21,1.1,1.12,9.96,111.18
T2,7.683,10.74,101.28,0.94,9.67,1.07,0.99,10.01,95.63,9.84,112.04,1.11,9.77,1.08,0.99,10.85,106.82
T3,7.824,11.01,111.83,0.99,11.08,1.06,1.03,11.75,101.45,9.8,104.52,1.0,10.37,0.95,0.99,9.98,105.28
T1,7.842,10.2,99.92,0.97,10.3,1.01,1.12,9.41,114.77,10.38,108.88,1.07,11.06,1.01,1.14,9.95,100.65
T4,7.917,11.57,112.7,1.1,10.1,1.06,1.0,10.14,112.07,10.56,110.5,0.97,10.62,1.13,0.97,11.86,112.14
T1,8.017,9.34,112.14,0.98,10.46,1.03,1.04,10.38,102.77,9.78,111.48,1.01,11.31,1.12,1.0,9.6,101.18
T4,8.035,10.83,115.45,1.03,10.22,1.16,0.94,10.96,113.22,11.08,110.14,1.03,9.99,1.11,1.06,11.43,105.38
T3,8.243,10.24,98.16,1.08,9.83,1.02,0.95,10.3,97.54,10.79,104.56,0.98,10.17,1.02,1.09,11.43,105.95
T2,8.278,10.59,117.53,1.07,11.03,1.08,0.94,10.35,104.32,10.44,119.02,0.99,9.51,1.08,1.05,10.86,101.93
T4,8.387,10.44,103.81,1.04,10.64,1.04,1.12,10.85,100.32,10.98,111.56,1.03,10.63,1.06,1.03,10.53,111.86
T4,8.632,10.15,108.36,1.09,10.64,1.07,1.01,10.86,101.4,11.33,110.58,0.97,10.13,1.08,1.06,11.33,107.86
T4,8.844,10.28,114.01,1.0,10.94,1.08,1.09,11.61,112.63,10.67,114.23,1.12,9.95,1.14,1.02,10.32,110.79
T1,9.055,10.8,103.69,0.97,10.73,1.0,1.02,10.99,100.88,9.61,103.86,1.02,10.06,1.06,1.1,9.78,114.44
T3,9.07,11.1,110.7,1.01,9.97,1.01,1.02,11.0,111.9,10.54,109.82,1.01,10.98,1.06,1.06,11.39,99.47
T2,9.187,10.15,101.54,1.06,10.75,0.95,0.95,10.06,96.24,9.46,115.73,0.97,9.84,0.98,1.1,11.01,96.85
T1,9.773,9.88,113.06,1.01,10.09,1.09,1.12,10.9,104.26,10.39,111.61,1.01,11.33,1.16,1.02,10.12,100.67
T3,9.798,10.64,111.9,1.01,10.72,0.99,1.07,10.01,109.76,11.26,103.93,0.93,9.65,1.02,0.98,10.59,104.02
T1,9.923,10.66,98.06,1.13,10.81,1.13,1.14,9.29,103.9,9.98,113.77,1.13,10.02,1.17,1.13,10.65,105.62
T4,10.036,10.32,116.6,1.08,11.37,1.03,1.03,11.22,100.58,10.24,106.57,0.95,11.2,1.15,0.97,11.7,105.56
T2,10.084,9.28,104.45,1.06,9.81,1.02,0.94,10.21,99.89,10.03,103.15,1.01,10.08,1.0,1.09,10.96,97.24
T1,10.129,10.24,103.36,1.12,10.02,1.03,1.07,9.88,107.0,10.28,106.8,1.02,10.59,1.16,1.14,10.58,106.96
T3,10.29,10.24,107.85,1.02,9.77,1.0,0.96,11.23,112.44,10.28,108.4,0.98,9.66,1.07,1.01,11.11,100.08
T2,10.525,9.66,106.72,1.0,11.01,1.09,1.0,10.68,96.56,10.18,112.53,0.99,9.91,1.07,1.04,9.66,106.69
T3,11.054,11.1,98.8,1.05,10.33,1.09,1.08,10.89,102.82,10.21,113.88,1.06,9.7,0.99,1.06,10.29,109.32
T1,11.165,10.71,107.4,0.99,10.77,1.0,1.05,10.88,107.77,9.71,97.49,1.05,11.19,1.01,1.05,10.76,100.74
T1,11.167,9.7,100.48,1.12,10.86,1.11,1.0,10.14,103.26,9.31,97.22,1.08,11.14,1.08,1.14,10.72,109.61
T4,11.267,9.8,110.38,0.95,10.07,1.03,1.1,10.82,108.04,10.3,103.02,1.02,10.2,1.12,1.12,11.0,113.82
T4,11.505,9.82,113.67,1.11,10.5,1.18,0.96,11.16,115.28,11.53,103.84,0.97,11.2,1.0,1.07,11.48,105.01
T4,11.536,9.79,117.99,1.04,10.67,1.02,1.06,11.52,102.96,11.49,116.88,1.07,10.76,1.06,0.96,11.2,108.31
T2,11.944,9.45,114.49,1.04,9.76,0.99,1.12,10.58,97.62,10.13,102.22,0.94,9.84,0.94,1.09,10.57,95.38
T4,12.056,10.42,103.97,1.08,10.82,1.14,0.95,10.6,114.31,10.02,104.51,1.0,10.83,1.06,1.01,11.28,101.59
T1,12.081,9.94,101.7,0.98,10.42,1.03,1.16,9.99,108.88,10.54,108.64,1.03,10.06,1.11,1.0,10.88,111.74
T4,12.333,11.0,116.03,0.98,11.4,1.02,0.95,10.3,112.89,10.38,114.58,0.98,10.9,1.11,0.96,10.74,105.86
T4,12.479,9.96,105.5,1.12,10.79,1.03,0.97,10.48,117.24,10.4,111.05,1.1,9.65,1.1,1.01,10.85,111.44
T2,12.512,10.66,117.16,1.06,10.26,1.01,1.04,9.63,102.56,10.7,112.19,0.99,11.0,0.99,1.07,10.47,103.59
T1,12.591,9.41,97.6,1.06,10.76,1.0,1.08,10.32,97.1,9.98,97.22,1.04,10.29,1.05,1.13,10.15,105.45
