task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.374,2.514,2.06,5.096,0.763,2.304,1.759,3.869,0.787
2,1.166,2.628,1.588,4.98,0.78,2.187,1.92,4.805,0.816
2,2.477,2.56,1.949,4.928,0.745,1.926,1.854,3.692,0.981
2,4.438,2.222,1.815,4.472,0.877,1.99,2.122,4.742,0.77
2,4.78,1.996,1.708,4.236,0.784,2.207,1.789,4.149,0.81
2,4.87,2.227,1.658,4.773,0.926,2.334,1.903,3.864,0.911
2,6.44,1.885,1.861,3.635,0.864,2.346,1.886,4.894,1.008
2,6.868,2.592,2.127,3.966,0.836,2.502,1.843,4.209,0.846
2,7.329,2.059,1.547,4.409,0.814,1.882,1.545,5.028,0.79
2,8.342,2.065,1.846,4.778,0.877,1.914,1.838,3.63,0.794
2,8.477,2.321,1.684,4.679,0.993,2.631,1.644,5.022,0.797
2,10.116,2.447,1.789,4.871,0.985,2.481,1.973,4.591,0.808
2,10.875,2.011,2.07,3.958,0.76,2.447,2.025,3.63,0.797
2,11.27,1.969,2.013,4.999,0.816,2.57,1.739,4.663,0.842
2,11.878,2.115,1.539,3.639,0.961,2.166,1.975,3.734,0.914
2,11.889,1.971,1.626,4.418,0.807,1.883,1.636,4.641,0.819
2,12.196,1.892,1.666,4.533,1.017,2.138,1.605,4.196,1.004
2,13.989,2.63,1.565,4.767,0.933,2.492,1.591,3.738,0.821
2,14.126,2.521,1.538,4.032,0.794,2.118,2.094,3.831,0.958
2,14.461,1.932,2.064,4.864,0.736,2.206,1.815,3.705,0.926
2,15.409,2.605,1.861,4.245,0.745,2.253,1.582,4.714,0.818
2,15.506,2.185,2.132,4.179,1.006,2.104,1.575,4.335,0.805
2,15.78,1.921,2.053,4.993,0.881,2.455,1.626,5.013,0.745
2,16.496,1.921,1.856,3.662,0.745,2.589,1.535,3.79,0.908
2,16.515,2.416,1.512,4.236,0.999,1.885,1.776,4.929,0.871
2,17.1,1.878,1.598,4.721,0.815,2.252,1.769,4.088,0.946
2,17.453,2.202,2.047,5.121,0.933,2.056,1.575,4.956,0.858
2,18.014,1.933,1.794,4.626,0.806,2.494,1.789,4.999,0.821
2,18.949,2.295,1.802,4.014,0.745,2.637,2.101,4.268,0.824
2,19.668,2.39,1.992,3.681,0.852,2.438,1.597,5.057,1.014
2,20.919,2.446,1.598,3.848,0.91,2.398,1.527,5.11,0.9
2,21.012,2.438,1.879,3.847,0.987,2.109,1.567,4.166,0.729
2,21.974,2.037,1.852,4.855,0.998,2.467,1.888,5.124,0.763
2,22.14,2.13,2.074,4.658,0.785,2.628,1.767,4.935,1.014
2,22.258,2.534,1.815,4.366,0.815,2.105,1.891,4.844,0.91
2,22.839,2.439,1.82,4.873,0.953,1.946,1.781,5.06,0.966
2,24.076,2.398,1.533,4.759,0.737,1.925,1.599,4.678,0.789
2,24.928,2.285,2.078,3.632,0.916,2.592,1.735,4.283,0.927
2,25.71,1.906,1.82,4.222,0.868,2.492,2.014,3.796,0.976
2,26.632,2.495,1.758,4.125,0.972,2.625,2.014,3.741,0.805
2,27.925,2.568,1.797,4.383,0.772,1.907,1.968,4.222,0.772
2,28.907,2.285,1.58,3.955,0.77,1.886,2.035,4.535,0.78
2,30.126,2.085,1.964,4.597,0.727,1.898,1.863,5.028,0.981
2,31.918,1.99,1.578,4.1,0.812,2.007,1.599,4.369,0.954
2,33.433,1.973,1.587,4.999,0.863,2.005,1.713,5.06,0.768
2,33.8,2.324,1.937,4.399,0.815,2.104,1.633,3.95,0.811
2,34.799,2.088,1.679,4.392,0.728,2.318,1.92,4.293,0.925
2,35.282,2.163,2.005,3.659,0.946,2.022,1.91,4.982,0.957
2,35.352,2.342,2.002,4.944,0.732,1.946,1.563,4.311,0.846
2,35.843,1.926,1.579,3.975,0.847,2.554,1.68,3.973,0.737
2,36.364,2.097,1.845,4.813,0.961,2.517,1.654,4.767,0.788
2,36.976,2.502,2.008,4.259,0.73,2.044,1.887,4.64,0.791
2,37.151,2.556,1.762,4.111,0.951,2.404,1.736,3.86,0.733
2,37.286,1.965,1.542,3.776,0.863,2.255,1.894,3.834,0.907
2,39.859,2.119,1.888,4.599,0.753,2.04,1.888,4.997,0.896
2,41.005,1.904,1.749,4.721,0.72,2.421,2.009,5.002,0.984
2,41.59,2.554,1.543,4.638,0.878,2.544,2.122,5.048,0.804
2,41.742,2.209,2.017,4.815,0.962,2.269,2.12,4.187,0.998
2,42.07,2.327,2.143,3.954,0.91,1.906,1.82,4.702,1.0
2,42.976,2.316,1.913,4.638,0.801,2.028,1.978,4.187,0.958
2,43.829,1.9,1.907,4.125,1.007,2.43,1.815,4.798,0.838
2,44.156,2.477,1.828,4.453,0.987,2.086,1.739,4.894,0.799
2,47.746,2.04,1.597,3.642,0.79,2.14,1.83,4.541,0.964
2,48.374,2.27,2.071,4.605,0.829,2.313,1.794,4.98,0.848
2,49.368,2.059,1.748,4.372,0.88,1.886,1.894,4.996,0.93
2,50.645,2.504,2.065,5.092,0.812,2.43,1.923,3.685,0.797
2,50.797,2.061,2.059,4.078,0.867,2.502,1.735,4.145,0.738
2,52.732,2.626,1.659,4.166,1.017,1.87,2.049,5.112,0.79
2,52.766,2.435,1.656,4.446,0.98,1.979,1.984,4.591,0.987
2,54.509,2.474,1.579,3.948,1.006,2.371,1.925,3.819,0.771
2,55.103,1.89,1.658,3.8,0.876,2.624,1.832,5.05,0.736
2,55.858,2.271,2.122,4.623,0.93,2.319,1.614,4.477,0.733
2,56.334,2.542,2.068,4.975,0.725,1.969,1.918,4.452,0.955
2,56.421,2.117,1.579,3.897,0.863,2.436,2.007,3.893,0.794
2,56.769,2.197,1.746,3.978,0.768,2.01,1.901,4.14,0.735
2,56.839,2.485,1.964,4.733,0.783,2.231,1.733,4.915,0.772
2,58.003,2.093,1.694,4.515,0.799,2.446,1.719,3.691,1.007
2,60.852,2.1,1.974,4.039,0.972,2.418,1.614,4.156,0.866
2,61.747,2.411,1.734,3.835,0.97,2.025,1.673,3.768,0.778
2,63.914,2.177,1.775,5.013,0.912,2.511,2.022,5.021,0.719
2,64.076,2.285,1.935,4.652,0.821,1.892,2.007,3.707,0.84
2,64.174,2.315,2.101,4.039,0.719,1.88,1.739,4.361,0.778
2,64.28,1.922,1.926,5.085,1.001,2.488,1.873,4.194,0.839
2,65.356,2.316,1.72,4.773,0.747,2.052,1.917,3.785,0.815
2,65.484,2.383,1.63,5.091,0.798,2.548,1.913,4.795,0.79
2,65.849,2.061,1.789,4.944,0.726,1.948,1.839,4.242,0.8
2,66.219,2.32,2.049,4.111,0.898,2.074,1.826,4.447,0.972
2,69.338,2.172,1.52,4.106,0.737,2.433,1.9,5.111,0.88
2,69.581,2.537,1.799,4.788,0.866,2.137,1.917,4.685,0.954
2,70.703,2.005,2.065,4.312,0.988,2.146,1.83,4.585,0.751
2,70.981,2.438,1.807,5.063,1.011,2.622,1.636,4.308,0.846
2,71.959,2.38,1.617,4.768,0.867,2.502,2.04,4.665,0.819
2,73.559,2.501,1.856,4.311,0.952,1.906,2.025,4.975,0.877
2,74.366,2.019,1.673,4.944,0.916,2.549,1.512,4.394,0.845
2,75.185,2.293,1.747,4.419,0.808,2.249,1.776,4.604,0.91
2,76.533,2.163,1.72,4.555,0.989,2.334,1.575,3.985,1.01
2,76.877,2.294,1.662,4.527,0.831,2.298,1.583,4.275,0.795
2,81.384,2.025,1.811,4.222,0.864,2.194,1.914,4.178,0.976
2,83.118,2.318,1.597,4.504,0.933,2.308,1.962,4.125,0.753
2,83.444,2.048,1.716,3.827,0.75,2.127,1.644,3.647,0.866
2,83.935,2.332,2.022,4.995,0.949,1.888,1.884,4.039,0.724
2,85.916,2.04,1.599,4.311,0.738,2.633,1.617,4.661,0.836
2,87.205,2.577,1.695,4.905,0.801,2.258,1.942,4.122,0.975
2,87.382,2.529,1.677,4.472,0.898,2.134,1.671,4.98,0.724
2,87.408,2.241,1.673,4.975,0.964,1.897,1.619,4.222,0.726
2,88.012,2.189,1.786,4.039,0.897,2.517,1.935,3.737,1.004
2,88.037,1.994,2.022,3.768,0.772,2.226,1.873,4.005,0.837
2,88.108,2.26,1.797,4.313,0.73,2.512,1.597,3.922,0.831
2,89.839,1.87,1.557,3.626,0.813,2.427,1.758,4.974,0.803
2,90.702,2.416,1.96,4.805,0.751,2.422,1.847,3.997,0.773
2,91.366,2.38,1.894,4.611,0.917,2.315,2.093,3.737,0.914
2,91.637,1.882,1.979,4.61,0.816,2.27,1.97,4.269,0.987
2,91.751,2.264,2.132,3.888,0.953,2.011,1.604,4.504,0.845
2,92.862,2.341,1.557,4.201,0.9,2.37,2.12,3.709,0.997
2,94.121,1.891,1.995,4.909,0.75,1.95,1.517,3.744,0.969
2,94.675,2.136,1.839,4.736,0.87,1.927,1.736,4.821,0.746
2,95.06,1.902,1.839,3.999,0.737,2.052,1.829,4.557,1.0
2,97.811,2.485,1.797,4.665,0.74,2.436,1.902,4.256,0.998
2,97.892,2.078,1.984,4.128,0.76,2.135,1.67,4.028,0.836
2,98.172,2.446,1.831,4.145,0.863,2.055,2.005,3.789,0.884
2,98.624,2.368,1.919,4.258,0.905,1.879,1.875,4.61,0.891
2,99.373,2.566,1.584,3.733,0.781,2.285,1.987,4.846,0.763
2,99.662,2.61,1.945,3.692,0.748,2.333,2.101,3.675,0.796
2,100.066,2.447,1.941,4.269,0.819,1.911,1.686,3.893,0.795
2,100.59,2.016,2.036,5.119,0.966,2.503,1.585,3.831,0.852
2,100.865,2.266,1.861,4.174,0.819,1.872,1.713,4.656,0.988
2,102.685,2.276,1.869,5.001,0.733,2.386,1.827,4.131,0.881
2,102.685,2.005,1.574,4.031,0.865,2.333,1.825,4.529,0.964
2,102.982,2.341,1.967,5.022,0.854,1.964,2.04,4.085,0.719
2,104.675,2.589,2.132,4.21,0.933,2.38,1.599,3.925,0.904
2,106.715,2.511,1.936,4.821,0.821,2.045,1.815,4.078,0.813
2,106.948,2.283,1.525,3.631,0.73,2.251,1.999,4.589,0.96
2,110.113,2.554,1.691,5.084,0.812,2.479,1.968,3.82,0.77
2,110.659,2.298,2.051,4.756,0.816,2.051,1.603,5.134,0.719
2,111.05,2.622,1.753,4.625,0.9,2.401,2.009,3.642,0.916
2,112.719,2.277,1.925,4.331,0.977,2.59,1.991,4.555,0.846
2,113.497,2.549,1.966,4.125,0.76,2.197,1.871,3.752,0.886
2,116.082,1.901,1.676,4.511,0.876,2.341,1.52,4.144,0.833
2,116.124,2.436,2.034,4.228,0.744,1.873,1.614,4.37,0.953
2,116.141,2.242,1.614,4.156,0.752,1.897,2.111,4.83,0.756
2,116.811,2.104,1.847,4.33,0.882,2.056,1.925,4.256,0.884
2,117.295,2.447,1.52,4.149,0.748,1.97,1.633,3.978,0.989
2,117.494,2.209,1.808,3.826,0.819,2.056,1.618,3.776,0.815
2,118.275,2.139,1.813,4.062,0.728,2.228,1.674,4.782,0.952
2,118.397,1.943,1.863,4.307,0.769,2.456,1.775,4.269,0.77
2,118.969,2.48,1.82,5.083,0.719,2.093,2.039,4.269,0.841
2,119.845,1.956,1.699,4.304,0.989,2.592,1.569,4.599,0.75
2,120.977,2.285,1.777,4.275,0.861,1.879,1.52,4.965,0.73
2,121.456,2.006,1.695,4.663,0.797,2.476,1.597,4.838,0.931
2,123.122,2.329,1.912,4.837,0.768,1.944,1.702,3.95,0.979
2,124.397,2.622,1.92,4.793,0.876,2.166,2.111,4.191,0.896
2,126.076,2.382,2.125,4.572,0.91,1.903,2.051,4.658,0.842
