task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,1.287,3.046,5.947,3.051,5.987
2,1.356,3.075,5.9,3.024,5.929
1,1.472,1.964,1.018,1.982,1.098
2,1.512,3.021,5.908,3.082,5.979
1,2.595,1.974,1.09,1.962,1.066
1,2.732,1.931,1.092,1.964,1.095
1,3.04,1.919,1.026,1.978,1.066
1,3.23,1.975,1.065,1.949,1.092
1,3.919,1.931,1.072,1.978,1.042
2,4.549,3.04,5.933,3.023,5.962
2,4.748,3.094,5.905,3.099,5.941
1,4.915,1.952,1.052,1.946,1.075
1,7.49,1.99,1.001,1.998,1.091
2,7.498,3.033,5.981,3.003,5.982
1,8.601,1.953,1.059,1.933,1.004
1,10.161,1.989,1.083,1.995,1.03
1,11.231,1.91,1.096,1.903,1.034
2,11.41,3.04,5.942,3.066,5.927
1,11.741,1.937,1.027,1.941,1.075
1,11.898,1.999,1.082,1.935,1.029
1,12.481,1.965,1.083,1.911,1.06
2,12.871,3.053,5.991,3.067,5.909
2,13.118,3.074,5.911,3.099,5.987
2,13.562,3.064,5.939,3.071,5.937
2,13.612,3.038,5.928,3.031,5.957
2,14.294,3.043,5.929,3.046,5.994
2,14.713,3.059,5.926,3.067,5.922
1,14.887,1.952,1.095,1.949,1.081
2,14.978,3.06,5.988,3.024,5.923
1,15.096,1.911,1.06,1.901,1.062
2,15.291,3.002,5.949,3.072,5.992
2,15.295,3.091,5.951,3.033,5.933
2,15.398,3.099,5.912,3.001,5.909
1,15.698,1.951,1.074,1.997,1.03
1,15.754,1.931,1.057,1.945,1.095
2,16.234,3.049,5.994,3.005,5.987
2,16.38,3.026,5.931,3.047,5.975
2,17.035,3.038,5.941,3.086,5.998
1,18.21,1.905,1.041,1.98,1.028
1,18.292,1.991,1.002,1.982,1.011
1,18.341,1.926,1.045,1.97,1.04
2,19.923,3.095,5.966,3.009,5.993
2,20.062,3.098,5.966,3.005,5.973
2,20.106,3.009,5.957,3.005,5.911
1,20.652,1.907,1.035,1.925,1.094
2,21.27,3.003,5.906,3.011,5.925
2,21.313,3.095,5.93,3.017,5.964
2,21.355,3.095,5.97,3.007,5.91
1,21.383,1.942,1.011,1.985,1.092
2,21.752,3.048,5.975,3.088,5.988
1,22.032,1.943,1.029,1.905,1.042
2,22.358,3.038,5.969,3.015,5.947
1,22.447,1.981,1.054,1.94,1.08
1,23.086,1.926,1.033,1.907,1.063
2,23.363,3.08,5.918,3.067,5.974
1,23.882,1.964,1.092,1.949,1.032
1,24.019,1.998,1.019,1.954,1.038
1,24.048,1.915,1.023,1.99,1.085
2,24.725,3.096,5.905,3.043,5.907
1,27.197,1.929,1.087,1.936,1.089
1,27.34,1.921,1.042,1.958,1.071
1,27.882,1.909,1.027,1.936,1.046
2,28.011,3.01,5.914,3.074,5.96
2,29.876,3.086,5.955,3.031,5.937
1,30.159,1.952,1.037,1.944,1.083
2,30.31,3.078,5.975,3.079,5.962
2,30.561,3.019,5.911,3.003,5.985
1,30.71,1.906,1.047,1.905,1.002
1,30.938,1.98,1.045,1.954,1.02
1,31.247,1.934,1.09,1.942,1.062
2,31.468,3.005,5.926,3.096,5.912
1,31.622,1.925,1.084,1.949,1.068
1,31.804,1.925,1.1,1.975,1.091
1,31.87,1.922,1.065,1.959,1.035
2,32.593,3.095,5.934,3.015,5.963
1,32.948,1.977,1.021,1.967,1.026
2,33.724,3.074,5.987,3.05,5.988
1,34.037,1.91,1.074,1.928,1.008
1,34.308,1.906,1.016,1.999,1.073
2,34.357,3.018,5.932,3.004,5.909
1,34.796,1.979,1.011,1.967,1.001
2,34.998,3.054,5.956,3.057,5.965
